old-resource,status,resource,notes
c9fb7879464f3d3d7d7beaaa6c236776d02bc7b430a290373dd9664ba37150e9,410,,remove multi-point COI data- replaced with polygon data
05b7d7ec007b20cfffdf72b76d73cee5ed4c578650902bedf1eebffd5ec12604,410,,remove multi-point COI data- replaced with polygon data
500f29deb5d0249b394335a7fca30954fea7128811775121365edb1c80c33af2,410,,remove multi-point COI data- replaced with polygon data
a535964becd930c5f70569fe072af22b381bab731505da05331b7d7a7624ddac,410,,remove multi-point COI data- replaced with polygon data
f39045f32e7920619cc8cfc28670ea982b5d03c8ece6bed5e9b848f3bb6371d9,410,,remove multi-point COI data- replaced with polygon data
dd2e83ecd5c13008d9cca0a99b22db6840f5cdafe655526a1c19693ae6d47e3d,410,,remove multi-point COI data- replaced with polygon data
9a3a4ac0bc43e6edac000680b0c8c9ba8e79f9c1f0852607aa00fcb2edc72352,410,,remove multi-point COI data- replaced with polygon data
f5d0d724e3cdd24e74ff5f2abeb3371e80aad5450d34c93f124c737772e8d670,410,,remove multi-point COI data- replaced with polygon data
b01bb37436779e89b16758f47eb748d3be8b6cd3d9ebaebe216b6afa7b1fbc10,410,,remove multi-point COI data- replaced with polygon data
ac8811c4af74e4a40b3b63b3dd9498cecc086b289d5c34a8ca3065b5ed964a2e,410,,remove multi-point COI data- replaced with polygon data
5426cc347643e516dd56e2dc65c733f76009603c1d366526ef97aa35d1a62108,410,,remove multi-point COI data- replaced with polygon data
4cb8bd4e72dafa140b96b62b18e137804a74aed4c83be5ec7405779d462fefaa,410,,remove multi-point COI data- replaced with polygon data
a98c7642304fa7b2c7714c5738a00dbf7927a66f762f23d84fb1f3ba9ad1d5bf,410,,remove multi-point COI data- replaced with polygon data
4cb38032e83529df4502be22c5582f0521c50c4be183b9ed966b84125ce2d010,410,,remove multi-point COI data- replaced with polygon data
17a28185f432072568a4f2e7f71aa74c690d577ccdfdcdb9fbd8bb43bb29926b,410,,remove multi-point COI data- replaced with polygon data
34cb3cc75f88cc445d18c05470cbddeb1073ff0cd59cb6a1f312f47eca8e506a,410,,remove multi-point COI data- replaced with polygon data
75db7adcbce1fa3a5fcec6c07a3656a474c3c40161ccddd6d45ab074a4c07510,410,,remove multi-point COI data- replaced with polygon data
7e6b66e3c2bc83663e9b9c6d1aaad2a1cb3106988213900913c60bf9b85c4746,410,,remove multi-point COI data- replaced with polygon data
e7e134ee7381882ef57a2b92a246cda35281e399f3ff561fb414b5cb1692cb12,410,,remove multi-point COI data- replaced with polygon data
35ca9ba30af02d9e0ce214a458cccd7c1792e6345db9a0844aaf4366ce1e8f96,410,,remove multi-point COI data- replaced with polygon data
27b6db288d34742f046e04f5d678d1137950a0ae24fc931aa781279de153fc4c,410,,remove multi-point COI data- replaced with polygon data
36a7ef889b435139f035c32bc3bde66364a3e5cbf2f7151cb0a6dd426d98b740,410,,remove multi-point COI data- replaced with polygon data
1f2a59b93d4161070643fa6a142f37003872353e4431d26d5affefdad8e0ff9b,410,,remove multi-point COI data- replaced with polygon data
4b04ca8decff70383fe7c9c3f88b33b510617bb90df0b8a24152732f305a6935,410,,remove multi-point COI data- replaced with polygon data
985e0401162bb00aaed8aa41ab6d52a056fe6e8cdae5ce349d5ba1583f7e50e3,410,,remove multi-point COI data- replaced with polygon data
8aa25aca484a7d76802f227d49604ad44a0c69030d8e08bcf670b0c572f1ca8d,410,,remove multi-point COI data- replaced with polygon data
82c2a8357560fc2a4a7a0a2141fe56cc7d02a05495ee295fd17c805746ef5273,410,,remove multi-point COI data- replaced with polygon data
a65161e53dc38e16baa0bfebe8115ca0e336158daa1b74c5494ed3c53fbc4e05,410,,remove multi-point COI data- replaced with polygon data
fcc57b9afd3aca4a9a6edab2356fe5dc00f3d6c0a080f94cd3349db2db5e0d62,410,,remove multi-point COI data- replaced with polygon data
70b127007d07ff483523609f586ed4a8b3305bc7958cb048e7ddde85e127c0a4,410,,remove multi-point COI data- replaced with polygon data
e6a8413badf894c8cbdc56eb2d4164d4a2587ceb0b446a8501c4136fee4b92d6,410,,remove multi-point COI data- replaced with polygon data
43a52a03c86d656d5f8923c498fa110234faa673d58552bc5e53b0ad564e7962,410,,remove multi-point COI data- replaced with polygon data
017b810d9a78121fcc3c700ecd5f199cf9617bd1bf8939e2b9cf4137e9fae71d,410,,remove multi-point COI data- replaced with polygon data
e1322d1d0bbfcc47b977d75c24414ce58faadf3817b8f4feffbf703188432913,410,,remove multi-point COI data- replaced with polygon data
cfe037bc62c1bd96f13d4c0daca90c3a456010eb128343ba8c4bdb18797ed151,410,,remove multi-point COI data- replaced with polygon data
b53a6d72aeaa1b193ec66f7e93cb2a91bd69c274dd39cdef8b30b3d600dd8a6b,410,,remove multi-point COI data- replaced with polygon data
369d7ae20f698ca18fbd7bf915640975de3c6c98c879ef8df4ad4bd826b200dd,410,,remove multi-point COI data- replaced with polygon data
22a84df84dae8915cdf2756eadcb7b778eb2d2e7d8b11e29562744fbfaa3a9ee,410,,remove multi-point COI data- replaced with polygon data
878908c79c6a68426b8036bc181ce97ff98f88f8140294c4ffa26f5c6b09911e,410,,remove multi-point COI data- replaced with polygon data
68534c4ce4ee3de88d58437b2f4bf4227945b5f8c889cdf6cda45786f7b5f489,410,,remove multi-point COI data- replaced with polygon data
40f37262544dc7dc2a4e49fe79efb8a9f259452a493bffbfa3837ac53ef3280b,410,,remove multi-point COI data- replaced with polygon data
e6f673f6ee146da182f7afd263b32a202b356113f97014b3e4bbf25e4b2682e4,410,,remove multi-point COI data- replaced with polygon data
390416509b19e43c3064e420f9c1994f79c7ddd84f033596f3d92cf6e73adf66,410,,remove multi-point COI data- replaced with polygon data
42f6583f0efe9dde6c4be5c013fea1f1f0568e8477bb8bb1f97a111ddf1c71ff,410,,remove multi-point COI data- replaced with polygon data
48b916005e179f182e3d976b3b0f9603578fb40d6626fb8d0caa006034d068c9,410,,remove multi-point COI data- replaced with polygon data
f8db5b4d3e00f4334469d8eeb955226960978604fae1d7ea66592324275c767d,410,,remove multi-point COI data- replaced with polygon data
7fee65dc92de3f7df626fb2df02430235abcb9f637e5cd21d3f9823bf512af4e,410,,remove multi-point COI data- replaced with polygon data
5785c2a642b01cbfe2d25c23262eeff3dfe2f0e47c33983a526776e209fa8eb2,410,,remove multi-point COI data- replaced with polygon data
4d994614a54153ab46371f8f61932041d707ec9e6c8e7977b2e48d040b5f1836,410,,remove multi-point COI data- replaced with polygon data
309937fb9c3a46c84f152f8ca9a7dd1a5b2b7a1e52e6e4693c4f7d58b7d930ee,410,,remove multi-point COI data- replaced with polygon data
2e0d464009c696b715fd7fbf2e8e87bd72814ebea98162dbac3bcdc37f097199,410,,remove multi-point COI data- replaced with polygon data
ff4a4c6253cf07b9e40f61fe977fdd4d17357ace5785a97bc38ca33d8d4f7c7b,410,,remove multi-point COI data- replaced with polygon data
4ad6e8ea650199e14a82c0608375b5ef3b3d324862e42213e00377ad78d68402,410,,remove multi-point COI data- replaced with polygon data
807401aa2df906d1ae32758a7512a1ca28e0bccd6d826af4e6c3ebbe521b7ac3,410,,remove multi-point COI data- replaced with polygon data
4c43c18756657099778a59691769f9f89c18b75a4c08fcfeae64a856da293977,410,,remove multi-point COI data- replaced with polygon data
69387252d950728ae0cf1b8d36618bd954df36ec0c533538283d0cd2559b7b08,410,,remove multi-point COI data- replaced with polygon data
ceb7e2d0e5401212926764985808aef90b452da96d6baf4273bb0978f8d48bd9,410,,remove multi-point COI data- replaced with polygon data
55a8417eaed53e36284791fa6f6d7f243a89f89b5fc05ce07edb0212a6f3ae6a,410,,remove multi-point COI data- replaced with polygon data
b0847d844e19c162c78fd854eb3845c50fee0140a4d883f1d31223227a4fd2a5,410,,remove multi-point COI data- replaced with polygon data
bf05cfc510bef32aff50a03f40db8af022940034e0f4733ceee477faf0a7d0f3,410,,remove multi-point COI data- replaced with polygon data
355c274143ab7a1e487d46bc6ba872aeb60b9dedc041ad00b0a1b83d150bca63,410,,remove multi-point COI data- replaced with polygon data
8c6b9a4a5aa64ee20f97808d685fe0836c2b26e88a945631e7005c40cfbc79c0,410,,remove multi-point COI data- replaced with polygon data
562e941bf23545a11e2660a11647e523b7ea46d6eadbb76564c77e35a22dd83e,410,,remove multi-point COI data- replaced with polygon data
6d98334809188d99192d86168976274e4b3308387ef578ad0c5f4aa0d77990a9,410,,remove multi-point COI data- replaced with polygon data
eb89947b1f8b8a655b3e1aca54a4b2f27ab6492821b18897f291d966c63981d8,410,,remove multi-point COI data- replaced with polygon data
b76db0e1661b9aefc3fa6a0a54600996751796c052bd5f96cb1cddb996d2a346,410,,remove multi-point COI data- replaced with polygon data
0dec386449769de031c0d0e91dbf3c9a5b24dd695ed68ff64ebed4628011c0da,410,,remove multi-point COI data- replaced with polygon data
165978a99bafcefde426b56f6fe466c3fc9d891f86f29f2c5f2fa47ac84cbe83,410,,remove multi-point COI data- replaced with polygon data
47fa5ddbf831e9aafe45f35d3042be16f8ec7020f7465c084fcf93ce4a90282a,410,,remove multi-point COI data- replaced with polygon data
ea91ea08cce87432e86cd7cebf173f7ee2ddddfa642c29ed4b1db73e64fba11c,410,,remove multi-point COI data- replaced with polygon data
c5c8e3217ce442a60c866d2b564c644577118b726cc1cb95397f6dea37965891,410,,remove multi-point COI data- replaced with polygon data
2305080b9d82269607e95e436fe974741bfab5b559da1a4f4dcc00a0205e2f81,410,,remove multi-point COI data- replaced with polygon data
35ef60aa744dd5fa0391ef9df8f1a53c009e0b9e620b0ae1ff02e62ea243a6ca,410,,remove multi-point COI data- replaced with polygon data
4bad229905789919b9d8f146387982a1bc04cf248ece2068d9a61315ffe20cba,410,,remove multi-point COI data- replaced with polygon data
ea765bd9c94f8e579ca7d9046f853c86af31c14ebb833f3485e387526c608111,410,,remove multi-point COI data- replaced with polygon data
cbfdcd264a1efdaa640b74fe012b6c195a5e7f6cb7f1be19ad774975ee20675a,410,,remove multi-point COI data- replaced with polygon data
34c8801673691c1d02f9998aeaabc7352af7cc5085b679a41aca795d38728ac2,410,,remove multi-point COI data- replaced with polygon data
dd040049d87c4b915ffa3bdf77449c4954feb3b7223764c1accf79ab18f9c349,410,,remove multi-point COI data- replaced with polygon data
d09eec0cbbc5ba0e2e1772fe8a021ce66af797e287ca2e8a711280bce8c21831,410,,remove multi-point COI data- replaced with polygon data
a80e19479ed5e8f3060e93c41210aa01f9b02b51066d385e8ad0eeb37892f003,410,,remove multi-point COI data- replaced with polygon data
4c352b496bc004ae3cdb88076e34f7be823292d0a49a7898e1bea0529a46f179,410,,remove multi-point COI data- replaced with polygon data
c58b61b812c269d9f8d9d0a684854edd72294b78a1dd9709dfc998a42d2fa044,410,,remove multi-point COI data- replaced with polygon data
0f9adcf62f41934b33c6aeded2e6ffc5fd08aeddb0791163311dbde4151f7fbc,410,,remove multi-point COI data- replaced with polygon data
30bfde37d65fc43f382ecab4412dd1deb519ff29bd71c6bce42472e26d02c7f1,410,,remove multi-point COI data- replaced with polygon data
e57ee8f55cacf663a99e91445f855cf48d38b2cfb9d6adc25b6f15da5992ea7f,410,,remove multi-point COI data- replaced with polygon data
9b512bb0913c6ac41c16ea80adfc00ed51b636ea1ff6e00c4b9ebe4c0f2d748e,410,,remove multi-point COI data- replaced with polygon data
8846d0580914b00e7293ded1fbb475c4f627343ee33d594278097c79df699a54,410,,remove multi-point COI data- replaced with polygon data
3e897cd9807f32df1bc58496a59d5d6106a491413165b328da415d31f8379db4,410,,remove multi-point COI data- replaced with polygon data
6a8dcf79f8644f08689a79501876c02ae08b9813c16aba87bfa502e21d6ec8fd,410,,remove multi-point COI data- replaced with polygon data
db099d4e0f217e53800ce98528e6562acd21faffe3431f795ad1b060d7cb75fe,410,,remove multi-point COI data- replaced with polygon data
2041577583696bd6088d9e1ec9cf52b5186072802a99ccd6f2449115efdc6636,410,,remove multi-point COI data- replaced with polygon data
1129bb8cf4019ed8f03364b09707f8b883a9d84c65b86d6cf299b11d08c01fc7,410,,remove multi-point COI data- replaced with polygon data
4290c204205fdc0a092431b9f43adc210b50b396785676d4fdab848d1b747ee0,410,,remove multi-point COI data- replaced with polygon data
144a1c70e0c63f3cf1eb55b368198a3ec4d3d036a6619f83303e615df5425d37,410,,remove multi-point COI data- replaced with polygon data
83ac84070d20c4a7433c1479520f8e984d079c2dfb3aabcec6ffe16e6d3f4a82,410,,remove multi-point BPN data- replaced with polygon data
a7fa30ab4de954343ddae1cd1bf7901541bd65059127defd775dd87a600ec885,410,,remove multi-point BPN data- replaced with polygon data
9ae47253f55bbb22bbf6f032662ad351cea31759388256befa70c439b449df76,410,,remove multi-point BPN data- replaced with polygon data
eeb5a3185f1054696c44aa2bc4a1834994c704730a6af68843846fb800e24cad,410,,remove multi-point BPN data- replaced with polygon data
a28e8e91b04da294048d8a82cc166735fc71561210741ccae34c062cfe49c309,410,,remove multi-point BPN data- replaced with polygon data
eab895b2bb41cc69f4f1ac4e779955da6d42b4fbe47faad8910cda98a2a6d86f,410,,remove multi-point BPN data- replaced with polygon data
551d3dfc55c85c2c1a981724f08e7239f0c82ed4214445637fefb71a53fd7960,410,,remove multi-point BPN data- replaced with polygon data
e0218b7361165fa465d98d84ea746b42fa5c544c42552f12e0558c60e7fe6d58,410,,remove multi-point BPN data- replaced with polygon data
f2c658586a9434a206f0af6e3da57342dc7c18b818017550e61c3eebb86cfc8a,410,,remove multi-point BPN data- replaced with polygon data
d40ccc9ae1228ac051c7e7617e3fe927e183a51f16b50c62e4dacba2a4eaead1,410,,remove multi-point BPN data- replaced with polygon data
d097b710d4c4102c60ab019d8b086ad10fb8e0c901cc9a3c75329c5b070b1762,410,,remove multi-point BPN data- replaced with polygon data
f55f3847010b5eeeda9979dab542d6378dfd7e76d6237c8f8721e97e2f65f9df,410,,remove multi-point BPN data- replaced with polygon data
0f0c89f08a5ead9b084ec82ffaee8469eb93a522560be9483e62f75023d814fc,410,,remove multi-point BPN data- replaced with polygon data
cb3a5b24830f4ab4c71d9335c5abe6f287d43038ef669edc6e922d7963e70e90,410,,remove multi-point BPN data- replaced with polygon data
a89f6f0d6ef5a5837fb1b212b87b5a6517b20d1459e38eaec4d66bd1bc1496fc,410,,remove multi-point BPN data- replaced with polygon data
dd3fe86d641dfb1555ae43028b309eeedc75420ab7bf69867661011cb0d87615,410,,remove multi-point BPN data- replaced with polygon data
307060f51b1f7271df1e43a0cca706bf3ee4d5dda1e17af4497f2d27b3902596,410,,remove multi-point BPN data- replaced with polygon data
4165b1ffa7640f121203be6c61299d6af73714dfa61e3404f8cfa9029597ae1a,410,,remove multi-point BPN data- replaced with polygon data
a1f87e5576ac23c27db7f0ded000f0718ec6784cf572e284b43d6ba8ac46e7c2,410,,remove multi-point BPN data- replaced with polygon data
cba92498464d8970545a12228bfe08627f2caad50c2ddf0fd2978fe5f2b9ded8,410,,remove multi-point BPN data- replaced with polygon data
99b30d3bb8ab7af1b01e2d81c7c53189de94a9c4bf73ce52320574d4dde21028,410,,remove multi-point BPN data- replaced with polygon data
d3bcb2079770c64c69ee09d0ba730c00af8b44cb5e18179db4369ad26e1f1753,410,,remove multi-point BPN data- replaced with polygon data
2dd5585686cde50096e1ad8d502a9aba560853c5ad2cefc45ffd569e4e6c99c0,410,,remove multi-point BPN data- replaced with polygon data
b37cd5bcc6974519ae1689b9d1d33f076466afc0e59367e9b62c85f8f9312b58,410,,remove multi-point BPN data- replaced with polygon data
43fa197128ea3037d830f560cef3328fc37bdde54c944fc4843d4683a9f3a823,410,,remove multi-point BPN data- replaced with polygon data
b5864288649f39f736b1b8ee3c794447fc2b7450a8a7054af8acac63331391d3,410,,remove multi-point BPN data- replaced with polygon data
e2d7d1b2958bc9b4a4d7c99b6fb4ec5fb528f3de75193201536aaeb0de35e311,410,,remove multi-point BPN data- replaced with polygon data
aec1c6e0f8ab58dfac32c0f6e119b2b6233ca98954c97269f2cc6fef3f195652,410,,remove multi-point BPN data- replaced with polygon data
ff3820cce0257da0215f8c0625e4f23b5de9f6634b46ceae61a59b87b13e3bac,410,,remove multi-point BPN data- replaced with polygon data
df00f2a9f71cd99908941958df172e3f67c41722bb4381eb5a809b9ce1b12a44,410,,remove multi-point BPN data- replaced with polygon data
b262638ccf10d6fde52037831cc7818cf7e22a2cf5223e53dea2227ea59199c4,410,,remove multi-point BPN data- replaced with polygon data
bd57c7f1e7a4e4ad38599014bd1b31cc381590930defdea7903f815fed4fb72d,410,,remove multi-point BPN data- replaced with polygon data
42ec29ecbe1b9400f8795991a18256611cc2cba967c56ffee51ce204c425af8c,410,,remove multi-point BPN data- replaced with polygon data
405606ffd4d8d27bf92ca94be4ba81612ee35312153145d3ad9193ff6d013f06,410,,remove multi-point BPN data- replaced with polygon data
d014231f3edfb8a6be811d34bcac56b9fcbca05286b330685d95b8a7f756a1e4,410,,remove multi-point BPN data- replaced with polygon data
bed0f6283ad21e86e3bacff900167e34e1c96ae3db8044140f36b59cfeca72e5,410,,remove multi-point BPN data- replaced with polygon data
aab059a1fb41019fcd9fb6657ed6bded2b58b5721642f6900bb56edf17d76b34,410,,remove multi-point BPN data- replaced with polygon data
7ca79db158bb9b3157f5a074b95d374259b1e77b96a8281c2b5142a26d460e93,410,,remove multi-point BPN data- replaced with polygon data
18328c925e11fbe4ed04cc8388296a88ca7f887e61bf2333227db856ccbaa70a,410,,remove multi-point BPN data- replaced with polygon data
38fc998a71d9e5441788e6250a7f57d47861867848bdc8e147399a47d1f31cc0,410,,remove multi-point BPN data- replaced with polygon data
9f5e76ddf188d5290453355fc55968f4631e12f4bf264860e595296668032042,410,,remove multi-point BPN data- replaced with polygon data
8f648c57426c63bd0182908a4daa89ec7ff59904a61cbbda75764209fc850490,410,,remove multi-point BPN data- replaced with polygon data
b59da8d318a266ab14bf46257be6fd1586eefcf354249672c0ef8358e7527a91,410,,remove multi-point BPN data- replaced with polygon data
e4852a39f4868c6c4e0f7063ae2ee4bd71ca6a1389e56e5d6e01ee305e114e29,410,,remove multi-point BPN data- replaced with polygon data
79474cd38d8ac7b539a5e28324a2eb877ab85d8cd8bbb233cd64d65bc7038e8b,410,,remove multi-point BPN data- replaced with polygon data
a85c65e298c6515399dd46bd9d6a542614f96caf5b51bfbe915786a65677186f,410,,remove multi-point BPN data- replaced with polygon data
0578a3d8043563f41a12aedfa3a14085ec3fcb98fe24cc8fd1e2bc84420f20ae,410,,remove multi-point BPN data- replaced with polygon data
