source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
6b21f48db78e85700dcdbcdb3ec8d8f5,,developer-contributions,https://www.colchester.gov.uk/info/cbc-article/?catid=planning-fees-and-charges&id=KA-01210,4262f9ce516a52a68b60377e50ec86eb7db129594fc12d03cfe731ed3c9a7581,,local-authority-eng:COL,developer-agreement-transaction,2020-12-16T00:00:00Z,2020-12-16,
46ce5c5c71d3048c667986415a4ef0ea,,developer-contributions,https://www.eastherts.gov.uk/about-east-herts-0/east-herts-annual-infrastructure-funding-statements,b89a7ccd1ff32160402323509b8425bb61728a115ebe14ba80ac08e8b16e43f5,,local-authority-eng:EHE,developer-agreement-transaction,2020-12-16T00:00:00Z,2020-12-16,
d2514c096126ee40b39deacea45869bb,,developer-contributions,https://epsom-ewell.gov.uk/residents/planning/planning-policy/community-infrastructure-levy-cil-guidance/annual-report,7c9c8cbf1a347131b1da952f2546b8e368c733b895d44ef27ec3df39cc8b3b22,,local-authority-eng:EPS,developer-agreement-transaction,2021-01-11T00:00:00Z,2021-01-11,
276e6563c252ae4e8ad060eed7ec88d9,,developer-contributions,https://www.erewash.gov.uk/planning-policy/infrastructure-funding-statement.html?highlight=WyJpbmZyYXN0cnVjdHVyZSJd,06b9562573dcb2b89bec1ef8e6e663f12be50a7274382db347614bba9f223e30,,local-authority-eng:ERE,developer-agreement-transaction,2020-12-22T00:00:00Z,2020-12-22,
a918c43d4a44ad8d5b7255bec5a4787e,,developer-contributions,,dab6c5354b093d392e61fca5302b0cebdc3dfe895a0babf15e26abfd9182eb4d,,local-authority-eng:ERY,developer-agreement-transaction,2021-01-04T00:00:00Z,2021-01-04,
0923ba25cc775c496005db96e2e4363b,,developer-contributions,http://www.eaststaffsbc.gov.uk/planning/planning-policy/infrastructure-funding-statement,9809aa11e4f0536e21649e94552180ed717befe3b712649f2275528970f3a8d9,,local-authority-eng:EST,developer-agreement-transaction,2020-12-22T00:00:00Z,2020-12-22,
78ab45654fbad038b680113f548289f9,,developer-contributions,https://www.gateshead.gov.uk/developer-agreement-transaction,ac85cd6749b8dec9b8be4ec6cf88ae721abeea9089c0f72fb50f8809dfc80050,,local-authority-eng:GAT,developer-agreement-transaction,2020-12-17T00:00:00Z,2020-12-17,
e5f26d8f9ac3f17ff4db2ace5a062911,,developer-contributions,https://www.gloucester.gov.uk/planning-development/developer-contributions/,ff11e8140d3e8733666b7f462a610ce1d4e51af27ec0cb496166bc0d5bed4f4d,,local-authority-eng:GLO,developer-agreement-transaction,2021-01-04T00:00:00Z,2021-01-04,
2073798ae09da48a929fb6199b647ce1,,developer-contributions,https://www.gosport.gov.uk/article/1953/Infrastructure-Funding-Statement-IFS-and-Developer-Contributions,b719eb1ac2edadc67ec0f586ef884601abec7ee2eb0ec4fb92f66a13bbe96116,,local-authority-eng:GOS,developer-agreement-transaction,2020-12-29T00:00:00Z,2020-12-29,
013373dafcc0d7f00f88b3b02a461db7,,developer-contributions,https://www3.halton.gov.uk/Pages/planning/Registers.aspx,ff05401217ed0922dd380be2be60d1a8c22347f5e6a29ffc569998c4df5a99d3,,local-authority-eng:HAL,developer-agreement-transaction,2020-12-22T00:00:00Z,2020-12-22,
23dd6f2df813e5d30fe6b20388ad0621,,developer-contributions,https://www.hounslow.gov.uk/info/20010/planning_and_building/1094/community_infrastructure_levy/4,d75ddc5a7c8293fcae095a94681ec18248e32e83bcb5456bedd0f8f7dbe640c6,,local-authority-eng:HNS,developer-agreement-transaction,2020-12-22T00:00:00Z,2020-12-22,
409d7f76bc662927571567302504ea29,,developer-contributions,https://www.eastherts.gov.uk/about-east-herts-0/east-herts-annual-infrastructure-funding-statements,5207f064cc5bee9d321ee25f4eca2cfd18a26ec6ec57895bb37cf389b4d2ce7d,,local-authority-eng:HRT,developer-agreement-transaction,2021-01-04T00:00:00Z,2021-01-04,
8582ed36805829a377ab2ed999ec1305,,developer-contributions,,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,,local-authority-eng:IOW,developer-agreement-transaction,2021-01-04T00:00:00Z,2021-01-04,
3f836726e33fef7706952ec8bf55dbeb,,developer-contributions,https://www.islington.gov.uk/planning/planning-policy/planning-obligations-and-community-infrastructure-levy/spending-developer-contributions,4f3c11066adc16e06dac6a11d5d70e2c582cec8c46c4add8d6386070e4a3afa7,,local-authority-eng:ISL,developer-agreement-transaction,2020-12-24T00:00:00Z,2020-12-24,
724a4323b1f602c7f15e2c191e6108a5,,developer-contributions,https://www.newark-sherwooddc.gov.uk/business/infrastructuretosupportgrowth/,6a20f4b320841918355187b741c32b8985da74151719365d784f843e5f9205a4,,local-authority-eng:NEA,developer-agreement-transaction,2020-12-23T00:00:00Z,2020-12-23,
34227aeee1a3f6ab2a64221126803043,,developer-contributions,https://www.newark-sherwooddc.gov.uk/business/infrastructuretosupportgrowth/,fbdee5b9c7eb6f2c9335cb363d04df487767f13ad06348a05fe03563f13a7dca,,local-authority-eng:NEA,developer-agreement-transaction,2020-12-23T00:00:00Z,2020-12-23,
2dacddf15c376c6dfb638fc3c827f5db,,developer-contributions,https://www.norfolk.gov.uk/rubbish-recycling-and-planning/planning-applications/planning-obligations,b7190aaa2bddedffb3c5458ec7c2ea3809f8ee71cd670f2fbb2b4951fd74f17b,,local-authority-eng:NFK,developer-agreement-transaction,2020-12-16T00:00:00Z,2020-12-16,
9449c6771228864099135613bdcc7a03,,developer-contributions,https://www.northlincs.gov.uk/planning-and-environment/section-106-obligations/,31594a177291d609857bb8b76738f437fb3f85dfb84f747abf049b754c875863,,local-authority-eng:NLN,developer-agreement-transaction,2020-12-22T00:00:00Z,2020-12-22,
7485bd9f4b300fde32da044673025e52,,developer-contributions,https://my.northtyneside.gov.uk/category/1140/monitoring-reports,058fc1d3ba3aedcb8c9b47648b8458804d51e98aebd6175846b8b40cf5ab900c,,local-authority-eng:NTY,developer-agreement-transaction,2021-01-04T00:00:00Z,2021-01-04,
2128c42f0c6604bd7c650bcb481faf77,,developer-contributions,https://southhams.gov.uk/developer-contribution,aa707a5e8feb8d6a63b068c0559d5aaff41af51a39707b9beb0c0792fe48c1fd,,local-authority-eng:SHA,developer-agreement-transaction,2020-12-18T00:00:00Z,2020-12-18,
860deeb23a0253243622d63cc9ebabfa,,developer-contributions,https://www.southlakeland.gov.uk/planning-and-building/south-lakeland-local-plan/infrastructure-funding-statement-ifs-community-infrastructure-levy-cil-and-infrastructure-delivery-plan-idp/,74e6ad20eeb23e7d21a942fcad5316e140e050f36da8247778de46f9f576b6b7,,local-authority-eng:SLA,developer-agreement-transaction,2020-12-23T00:00:00Z,2020-12-23,
0d00adcee7737027e66d135e5d15a1f6,,developer-contributions,https://www.salford.gov.uk/planning-building-and-regeneration/planning-applications/planning-obligations-and-community-infrastructure-levy/planning-obligations-infrastructure-funding-statement/,6cb8454755578c0494f830408999f5efc0a4cde7db6dfd0ed4b4b61cbafd2ee2,,local-authority-eng:SLF,developer-agreement-transaction,2020-12-22T00:00:00Z,2020-12-22,
3456817f089729afe141ae579ea6c332,,developer-contributions,https://www.sunderland.gov.uk/planning-obligations,5f8ae77da86881228426a3a7d1fbc17839d53892344e0aea372c4dfe95733e8a,,local-authority-eng:SND,developer-agreement-transaction,2020-12-18T00:00:00Z,2020-12-18,
eb370840f9448802223171b51450682b,,developer-contributions,https://www.southnorthants.gov.uk/info/174/community-infrastructure-levy-cil/424/cil-spending-and-s106-agreements/3,24c6e58b61392f3f73ab40498c77aa0c07d79944d3289a21f8ada26b7bc08dd7,,local-authority-eng:SNR,developer-agreement-transaction,2020-12-22T00:00:00Z,2020-12-22,
3d9cfc89dc53a99715e3707098bfe730,,developer-contributions,https://minutes.tewkesbury.gov.uk/ieDecisionDetails.aspx?Id=4016,b6d4f13fb4db8014b944408cbc63d2ef31444a6111f84484956a6bfab80e8ed2,,local-authority-eng:TEW,developer-agreement-transaction,2021-01-04T00:00:00Z,2021-01-04,
f2f7dbc85e888a1b3d8cd23b0aea07cc,,developer-contributions,,acca1c0be9b3596021e30997c79db865402c260fd154657c50bf1cdc67f5d0c7,,local-authority-eng:TON,developer-agreement-transaction,2020-12-16T00:00:00Z,2020-12-16,
1e62df68926a8a8f1e4e5b1b27b4d84c,,developer-contributions,,47961cafc138efc49d6c7ec3838a34056442e1c5b525a534cc0ff780f47b083f,,local-authority-eng:TON,developer-agreement-transaction,2021-01-04T00:00:00Z,2021-01-04,
dc02c2a0725b9b525f49baf6adb312b4,,developer-contributions,https://westdevon.gov.uk/developer-contributions,ce0bd6e8e1ca415fd3a44286a7a1b1901854db7b3b65ddebb43c7cd6d0253199,,local-authority-eng:WDE,developer-agreement-transaction,2020-12-18T00:00:00Z,2020-12-18,
412510352e6eddd46f2071816488fc36,,developer-contributions,https://www.wiltshire.gov.uk/article/2435/Community-Infrastructure-Levy,44a3e67ee571b72e6ce04abdd865301d823a189bc28180fc3ed32e2918558dfb,,local-authority-eng:WIL,developer-agreement-transaction,2021-01-04T00:00:00Z,2021-01-04,
6a9332338997e398fc06513fa2d3a4a2,,developer-contributions,https://www.adur-worthing.gov.uk/planning-policy/worthing/worthing-developer-contributions/developer-contributions-data-worthing/,88737f7c21c72420b9420309ceab7f5424cb9d959a9e4b3decb3654bc6a90ba1,,local-authority-eng:WOT,developer-agreement-transaction,2020-12-21T00:00:00Z,2020-12-21,
a3282267d884fa84cc57be95a2a34cd1,,developer-contributions,https://www.newforestnpa.gov.uk/planning/infrastructure-funding-statements/,6f317f7a4ab4c81d06eaa7e6b8551f8d0ad08a8385bea5a86f03475caa0b9fc3,,national-park-authority:Q72617158,developer-agreement-transaction,2020-12-18T00:00:00Z,2020-12-18,
df258f836cc71a20895a77ba5382edc6,,developer-contributions,,,,development-corporation:Q20648596,developer-agreement-transaction,2021-09-03T11:23:12Z,,
1f33c2d01075030759661925a4d32651,,developer-contributions,,,,development-corporation:Q6670544,developer-agreement-transaction,2021-09-03T11:23:12Z,,
3ed275102d5d6fe28aad6938c76adc30,,developer-contributions,,,,development-corporation:Q72456968,developer-agreement-transaction,2021-09-03T11:23:12Z,,
a505a06c2e3dfe7e41eb457f14c4f874,,developer-contributions,,,,development-corporation:Q72463795,developer-agreement-transaction,2021-09-03T11:23:12Z,,
0bf59303f3357e680f555a62ae9a7208,,developer-contributions,,,,local-authority-eng:ALL,developer-agreement-transaction,2021-09-03T11:23:12Z,,
36a109936d5b9f2c3a9a581ed5821e1a,,developer-contributions,,,,local-authority-eng:ARU,developer-agreement-transaction,2021-09-03T11:23:12Z,,
e956849c9336e1f291eee7b3c2322a43,,developer-contributions,,,,local-authority-eng:ASH,developer-agreement-transaction,2021-09-03T11:23:12Z,,
3836aa381b32d363a5e709acca494c5b,,developer-contributions,,,,local-authority-eng:BAB,developer-agreement-transaction,2021-09-03T11:23:12Z,,
2313a96d73b032789fe84e394f0adc70,,developer-contributions,,,,local-authority-eng:BAE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
a0b630908aefcbe752460d97979b66c9,,developer-contributions,,,,local-authority-eng:BAI,developer-agreement-transaction,2021-09-03T11:23:12Z,,
056147b705129a33102434e32725c24f,,developer-contributions,,,,local-authority-eng:BAN,developer-agreement-transaction,2021-09-03T11:23:12Z,,
3190468afbadce64630e09f72eef8145,,developer-contributions,,,,local-authority-eng:BAR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
b3b41751ce56f665f7498262de5a46bd,,developer-contributions,,,,local-authority-eng:BAS,developer-agreement-transaction,2021-09-03T11:23:12Z,,
b48c30346794db9e6e6afd320384b1df,,developer-contributions,,,,local-authority-eng:BBD,developer-agreement-transaction,2021-09-03T11:23:12Z,,
627fa1573cf07064525ec2619ff2fd9d,,developer-contributions,,,,local-authority-eng:BDF,developer-agreement-transaction,2021-09-03T11:23:12Z,,
c3f97bc1dc6e5b4a4658dc6e016fde48,,developer-contributions,,,,local-authority-eng:BDG,developer-agreement-transaction,2021-09-03T11:23:12Z,,
c3aca3b826b453ae946ecb48d664594d,,developer-contributions,,,,local-authority-eng:BEN,developer-agreement-transaction,2021-09-03T11:23:12Z,,
79f8970460ad73017aaa6721dbbc9c81,,developer-contributions,,,,local-authority-eng:BEX,developer-agreement-transaction,2021-09-03T11:23:12Z,,
549442d6543c81fa63f715d5146802db,,developer-contributions,,,,local-authority-eng:BIR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
df112c1d0ed70a44a4f51b99d550d98c,,developer-contributions,,,,local-authority-eng:BLA,developer-agreement-transaction,2021-09-03T11:23:12Z,,
25551cb45c4a7e6dc0211bddc46aaba9,,developer-contributions,,,,local-authority-eng:BNE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
db7576d4c424181d205aaef88a8bf2cb,,developer-contributions,,,,local-authority-eng:BNH,developer-agreement-transaction,2021-09-03T11:23:12Z,,
9546fe1089e97215b6500b8150d05452,,developer-contributions,,,,local-authority-eng:BNS,developer-agreement-transaction,2021-09-03T11:23:12Z,,
64fedcd4777c1d01389cb63cbae35087,,developer-contributions,,,,local-authority-eng:BOS,developer-agreement-transaction,2021-09-03T11:23:12Z,,
2528cb42da1149e9e7be78eb819b76e1,,developer-contributions,,,,local-authority-eng:BPC,developer-agreement-transaction,2021-09-03T11:23:12Z,,
3e2f3f6d428dcfb01af34f647112a515,,developer-contributions,,,,local-authority-eng:BPL,developer-agreement-transaction,2021-09-03T11:23:12Z,,
b5555c3250b53f8546880f5d434efea3,,developer-contributions,,,,local-authority-eng:BRC,developer-agreement-transaction,2021-09-03T11:23:12Z,,
900346f9d74892d9b80c2f962e1aeef1,,developer-contributions,,,,local-authority-eng:BRD,developer-agreement-transaction,2021-09-03T11:23:12Z,,
e2d01ed11a3d5d14951a0196885ee4f1,,developer-contributions,,,,local-authority-eng:BRE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
539d1ef79881fb7dd259beea6814fbd2,,developer-contributions,,,,local-authority-eng:BRM,developer-agreement-transaction,2021-09-03T11:23:12Z,,
a0fc399282d5992beed43fab61268a65,,developer-contributions,,,,local-authority-eng:BRO,developer-agreement-transaction,2021-09-03T11:23:12Z,,
8bf676fa34c35be5c31eed9ffc2dc558,,developer-contributions,,,,local-authority-eng:BRT,developer-agreement-transaction,2021-09-03T11:23:12Z,,
d00ab3441ff32ef66fc5bd951a8ce409,,developer-contributions,,,,local-authority-eng:BRW,developer-agreement-transaction,2021-09-03T11:23:12Z,,
3873b93294557c9443fa803feadee549,,developer-contributions,,,,local-authority-eng:BRY,developer-agreement-transaction,2021-09-03T11:23:12Z,,
da500e400cc918f1dca62b9b5cd8bfc7,,developer-contributions,,,,local-authority-eng:BST,developer-agreement-transaction,2021-09-03T11:23:12Z,,
57cb0b71735a2a6b4e5298f39d65a3ad,,developer-contributions,,,,local-authority-eng:BUC,developer-agreement-transaction,2021-09-03T11:23:12Z,,
54559a20083f84bb063ac4ebced8ed51,,developer-contributions,,,,local-authority-eng:BUN,developer-agreement-transaction,2021-09-03T11:23:12Z,,
9d147fd226e57539cb7697709b1394f0,,developer-contributions,,,,local-authority-eng:BUR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
605bc25653ab60c88ab5692947ca698b,,developer-contributions,,,,local-authority-eng:CAB,developer-agreement-transaction,2021-09-03T11:23:12Z,,
906119c01eaf3ef9ff30ba22780e706c,,developer-contributions,,,,local-authority-eng:CAN,developer-agreement-transaction,2021-09-03T11:23:12Z,,
1e6ab4a9731391a09f6e86d061d16d0a,,developer-contributions,,,,local-authority-eng:CAR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
f189d541161ac343be1c7ee8ce6b0447,,developer-contributions,,,,local-authority-eng:CAS,developer-agreement-transaction,2021-09-03T11:23:12Z,,
36056ee243c1e8a409d0047ed3e5fa6b,,developer-contributions,,,,local-authority-eng:CAT,developer-agreement-transaction,2021-09-03T11:23:12Z,,
f6bbfefe54bba96ef06d6e195c543c58,,developer-contributions,,,,local-authority-eng:CBF,developer-agreement-transaction,2021-09-03T11:23:12Z,,
d86b91cbd3a72c568ff122e4f4d42da2,,developer-contributions,,,,local-authority-eng:CHE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
d16352f9a8c7b56fe4ec1926947cf5fe,,developer-contributions,,,,local-authority-eng:CHI,developer-agreement-transaction,2021-09-03T11:23:12Z,,
5a3c7fe37899bb8ff41b1aef7b1ce494,,developer-contributions,,,,local-authority-eng:CHL,developer-agreement-transaction,2021-09-03T11:23:12Z,,
3ecfdd585c7d8f9f40216cf1a8521985,,developer-contributions,,,,local-authority-eng:CHO,developer-agreement-transaction,2021-09-03T11:23:12Z,,
34ccab7b55332dca4464629725209d79,,developer-contributions,,,,local-authority-eng:CHR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
c73c0fccbf96ba0a6f6da19a2b7a051f,,developer-contributions,,,,local-authority-eng:CHS,developer-agreement-transaction,2021-09-03T11:23:12Z,,
82fa9ac8d0eb35e77a3fa8ec9f87e52d,,developer-contributions,,,,local-authority-eng:CHW,developer-agreement-transaction,2021-09-03T11:23:12Z,,
74b03b0d96c2e4359aa396e825c23137,,developer-contributions,,,,local-authority-eng:CLD,developer-agreement-transaction,2021-09-03T11:23:12Z,,
e5f7f767a9902561d4dd5b50f03ec418,,developer-contributions,,,,local-authority-eng:CMD,developer-agreement-transaction,2021-09-03T11:23:12Z,,
6b63b86e0299cec756087fd299a5e537,,developer-contributions,,,,local-authority-eng:CON,developer-agreement-transaction,2021-09-03T11:23:12Z,,
505e21311c161248f26cda5ae722b09c,,developer-contributions,,,,local-authority-eng:COP,developer-agreement-transaction,2021-09-03T11:23:12Z,,
bdf6db365bd00eca94b4c44908757f4e,,developer-contributions,,,,local-authority-eng:COR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
c9b925ae51bb75a4161600ad879b4f10,,developer-contributions,,,,local-authority-eng:COT,developer-agreement-transaction,2021-09-03T11:23:12Z,,
088e25e17229161791521d2bc8cede51,,developer-contributions,,,,local-authority-eng:COV,developer-agreement-transaction,2021-09-03T11:23:12Z,,
fbba0bf497499454885a471a18bec0fd,,developer-contributions,,,,local-authority-eng:CRA,developer-agreement-transaction,2021-09-03T11:23:12Z,,
80ed432f63cc370819be6efe54b72410,,developer-contributions,,,,local-authority-eng:CRW,developer-agreement-transaction,2021-09-03T11:23:12Z,,
57b0a159afd8fd7787e8f3c23b97d06d,,developer-contributions,,,,local-authority-eng:CRY,developer-agreement-transaction,2021-09-03T11:23:12Z,,
15c9d7bc419f63177fba90ffe0289f05,,developer-contributions,,,,local-authority-eng:DAC,developer-agreement-transaction,2021-09-03T11:23:12Z,,
d10d8c6dbd920d0f0b3166f214b4fa9a,,developer-contributions,,,,local-authority-eng:DAL,developer-agreement-transaction,2021-09-03T11:23:12Z,,
dcfc5d30e7a19f0935c7f0783b6a184d,,developer-contributions,,,,local-authority-eng:DAR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
a7980fe804c0da0f8b9258f6bcec66a3,,developer-contributions,,,,local-authority-eng:DAV,developer-agreement-transaction,2021-09-03T11:23:12Z,,
9d516f7eb6dd4cc615bfdd75a71a6c4b,,developer-contributions,,,,local-authority-eng:DEB,developer-agreement-transaction,2021-09-03T11:23:12Z,,
c15ebce8f6fe376ac0a29ec7a051a9e0,,developer-contributions,,,,local-authority-eng:DER,developer-agreement-transaction,2021-09-03T11:23:12Z,,
1c0bcdccf0bea1112a0feb9c603ef2ff,,developer-contributions,,,,local-authority-eng:DNC,developer-agreement-transaction,2021-09-03T11:23:12Z,,
700840a51e8b4ef97a491453ac39495d,,developer-contributions,,,,local-authority-eng:DOV,developer-agreement-transaction,2021-09-03T11:23:12Z,,
3714ed847687d7230451cd15e4846717,,developer-contributions,,,,local-authority-eng:DST,developer-agreement-transaction,2021-09-03T11:23:12Z,,
58ee4695203ab22458b7b4476f8ea7ab,,developer-contributions,,,,local-authority-eng:DUD,developer-agreement-transaction,2021-09-03T11:23:12Z,,
a9291691902e66ed306cf833bd4b1a40,,developer-contributions,,,,local-authority-eng:DUR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
76da7649b6b8147cca588c6aebd3bc18,,developer-contributions,,,,local-authority-eng:EAL,developer-agreement-transaction,2021-09-03T11:23:12Z,,
b168b6c7737f9028b502c4ab0264b75b,,developer-contributions,,,,local-authority-eng:EAS,developer-agreement-transaction,2021-09-03T11:23:12Z,,
5bad0c330e3550c25fd64bfeac715f8b,,developer-contributions,,,,local-authority-eng:EAT,developer-agreement-transaction,2021-09-03T11:23:12Z,,
e0b7077c15749a085d326a07781721a6,,developer-contributions,,,,local-authority-eng:ECA,developer-agreement-transaction,2021-09-03T11:23:12Z,,
e7aeaffbe101938d85692beba22f935c,,developer-contributions,,,,local-authority-eng:EDE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
9fc67902e263b80989d2a59f2f0ca40e,,developer-contributions,,,,local-authority-eng:EDN,developer-agreement-transaction,2021-09-03T11:23:12Z,,
e13fd395cc79b6b9f482bb48e1c3c22b,,developer-contributions,,,,local-authority-eng:EHA,developer-agreement-transaction,2021-09-03T11:23:12Z,,
f4bad8692c6e8a342af56ea58f623682,,developer-contributions,,,,local-authority-eng:ELI,developer-agreement-transaction,2021-09-03T11:23:12Z,,
c4b354ca377aeb425e8436a33be408c2,,developer-contributions,,,,local-authority-eng:ELM,developer-agreement-transaction,2021-09-03T11:23:12Z,,
f94b7d79009e7790b2dd5a40aec3249a,,developer-contributions,,,,local-authority-eng:ENF,developer-agreement-transaction,2021-09-03T11:23:12Z,,
8716ea6a84ae71ccbc3b9f5a394286b3,,developer-contributions,,,,local-authority-eng:ENO,developer-agreement-transaction,2021-09-03T11:23:12Z,,
64eebab43d9ec211360ab985c03678de,,developer-contributions,,,,local-authority-eng:EPP,developer-agreement-transaction,2021-09-03T11:23:12Z,,
0ce51cddeac2062d8f8bc28e5bf7da05,,developer-contributions,,,,local-authority-eng:ESK,developer-agreement-transaction,2021-09-03T11:23:12Z,,
5669e2f1c4ff5490850b32e962e533b3,,developer-contributions,,,,local-authority-eng:EXE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
2d03c32335208865dbc3e6c36e914e41,,developer-contributions,,,,local-authority-eng:FAR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
d4ce264aef2b4197a208174d2dedf08b,,developer-contributions,,,,local-authority-eng:FEN,developer-agreement-transaction,2021-09-03T11:23:12Z,,
766d6777f45cd18a55d4a14c3b8eb639,,developer-contributions,,,,local-authority-eng:FOE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
e272afb6c3d49dc3a0f78992e89c6850,,developer-contributions,,,,local-authority-eng:FYL,developer-agreement-transaction,2021-09-03T11:23:12Z,,
cd2921b840cc2dce9cd3cf225a52a641,,developer-contributions,,,,local-authority-eng:GED,developer-agreement-transaction,2021-09-03T11:23:12Z,,
bdfc311c67674520f64c485a2476c24e,,developer-contributions,,,,local-authority-eng:GLA,developer-agreement-transaction,2021-09-03T11:23:12Z,,
bde7ed82b593555d1b459056206c8380,,developer-contributions,,,,local-authority-eng:GRA,developer-agreement-transaction,2021-09-03T11:23:12Z,,
8cb77b361e5e6fa8d5f902d93ff34a2f,,developer-contributions,,,,local-authority-eng:GRE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
5e10f23b44804b20cfa64ca9de7dc40b,,developer-contributions,,,,local-authority-eng:GRT,developer-agreement-transaction,2021-09-03T11:23:12Z,,
62739ab0e73c328586fba178848e8f06,,developer-contributions,,,,local-authority-eng:GRY,developer-agreement-transaction,2021-09-03T11:23:12Z,,
f9e26fe81e2537780fcfa897c8863ce4,,developer-contributions,,,,local-authority-eng:HAA,developer-agreement-transaction,2021-09-03T11:23:12Z,,
29f8151356950773db06ca5b9ce58e37,,developer-contributions,,,,local-authority-eng:HAE,developer-agreement-transaction,2021-09-03T11:23:12Z,,
539561e68c7a6a78d2da3074d54f61f6,,developer-contributions,,,,local-authority-eng:HAG,developer-agreement-transaction,2021-09-03T11:23:12Z,,
b7d873b5eefde553da3a408e32329376,,developer-contributions,,,,local-authority-eng:HAO,developer-agreement-transaction,2021-09-03T11:23:12Z,,
67d2018df4b0e37891b555ed3146ac0a,,developer-contributions,,,,local-authority-eng:HAR,developer-agreement-transaction,2021-09-03T11:23:12Z,,
9a0f51535d4daaa9ec5aa7739b3af593,,developer-contributions,,,,local-authority-eng:HAS,developer-agreement-transaction,2021-09-03T11:23:12Z,,
14f255f1112a394582ea4f5e986fbc52,,developer-contributions,,,,local-authority-eng:HAT,developer-agreement-transaction,2021-09-03T11:23:12Z,,
2c5aac2319a47f44cb5ce13325f5aa77,,developer-contributions,,,,local-authority-eng:HAV,developer-agreement-transaction,2021-09-03T11:23:12Z,,
