dataset,endpoint,resource,column,field,start-date,end-date,entry-date
special-protection-area,,,WKT,geometry,,,
special-protection-area,,,SPA_NAME,name,,,
special-protection-area,,,SPA_CODE,reference,,,
special-protection-area,,,GIS_DATE,entry-date,,,
