source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
e5334c716a2f07399edcd14a1a0fffbd,natural-england,special-protection-area,https://environment.data.gov.uk/DefraDataDownload/?mapService=NE/SpecialProtectionAreasEngland&Mode=spatial,44505684375e9b5e6fd46416f565077b99be8f28aa63837bf13a9478fdc0e3b5,ogl3,government-organisation:PB202,special-protection-area,2022-05-23,,
