dataset,entity-minimum,entity-maximum,organisation
brownfield-site,1800580,1800582,local-authority:HRY
brownfield-site,1800583,1800583,local-authority:KEC
brownfield-site,1800584,1800584,local-authority:SWK
brownfield-site,1800585,1800585,local-authority:GRE
brownfield-site,1800586,1800586,local-authority:SWK
brownfield-site,1800587,1800587,local-authority:HRY
brownfield-site,1800588,1800588,local-authority:RIC
brownfield-site,1800589,1800589,local-authority:HRY
brownfield-site,1800590,1800590,local-authority:WND
brownfield-site,1800591,1800591,local-authority:BNE
brownfield-site,1800592,1800592,local-authority:SWK
brownfield-site,1800593,1800593,local-authority:NWM
brownfield-site,1800594,1800594,local-authority:LEW
brownfield-site,1800595,1800595,local-authority:HRY
brownfield-site,1800596,1800596,local-authority:BEN
brownfield-site,1800597,1800597,local-authority:KEC
brownfield-site,1800598,1800598,local-authority:SWK
brownfield-site,1800599,1800599,local-authority:KEC
brownfield-site,1800600,1800600,local-authority:SWK
brownfield-site,1800601,1800601,local-authority:WND
brownfield-site,1800602,1800602,local-authority:WSM
brownfield-site,1800603,1800603,local-authority:BRY
brownfield-site,1800604,1800604,local-authority:HRW
brownfield-site,1800605,1800605,local-authority:LEW
brownfield-site,1800606,1800606,local-authority:SWK
brownfield-site,1800607,1800607,local-authority:LEW
brownfield-site,1800608,1800608,local-authority:WND
brownfield-site,1800609,1800609,local-authority:SWK
brownfield-site,1800610,1800610,local-authority:WND
brownfield-site,1800611,1800611,local-authority:HRW
brownfield-site,1800612,1800612,local-authority:WSM
brownfield-site,1800613,1800613,local-authority:NWM
brownfield-site,1800614,1800614,local-authority:CMD
brownfield-site,1800615,1800615,local-authority:RDB
brownfield-site,1800616,1800616,local-authority:KTT
brownfield-site,1800617,1800617,local-authority:RDB
brownfield-site,1800618,1800618,local-authority:GRE
brownfield-site,1800619,1800619,local-authority:HRW
brownfield-site,1800620,1800620,local-authority:WND
brownfield-site,1800621,1800621,local-authority:LEW
brownfield-site,1800622,1800622,local-authority:HRY
brownfield-site,1800623,1800623,local-authority:SWK
brownfield-site,1800624,1800624,local-authority:WND
brownfield-site,1800625,1800626,local-authority:SWK
brownfield-site,1800627,1800627,local-authority:HRY
brownfield-site,1800628,1800628,local-authority:BNE
brownfield-site,1800629,1800629,local-authority:SWK
brownfield-site,1800630,1800630,local-authority:WND
brownfield-site,1800631,1800631,local-authority:HRW
brownfield-site,1800632,1800633,local-authority:HRY
brownfield-site,1800634,1800634,local-authority:SWK
brownfield-site,1800635,1800635,local-authority:NWM
brownfield-site,1800636,1800636,local-authority:WSM
brownfield-site,1800637,1800637,local-authority:HRY
brownfield-site,1800638,1800638,local-authority:WND
brownfield-site,1800639,1800639,local-authority:BEN
brownfield-site,1800640,1800641,local-authority:HRY
brownfield-site,1800642,1800642,local-authority:MRT
brownfield-site,1800643,1800643,local-authority:RIC
brownfield-site,1800644,1800644,local-authority:WND
brownfield-site,1800645,1800646,local-authority:SWK
brownfield-site,1800647,1800648,local-authority:HRY
brownfield-site,1800649,1800649,local-authority:GRE
brownfield-site,1800650,1800650,local-authority:CMD
brownfield-site,1800651,1800651,local-authority:HRW
brownfield-site,1800652,1800652,local-authority:WSM
brownfield-site,1800653,1800654,local-authority:CMD
brownfield-site,1800655,1800655,local-authority:WND
brownfield-site,1800656,1800656,local-authority:WSM
brownfield-site,1800657,1800657,local-authority:EAL
brownfield-site,1800658,1800658,local-authority:RDB
brownfield-site,1800659,1800659,local-authority:GRE
brownfield-site,1800660,1800660,local-authority:HRY
brownfield-site,1800661,1800661,local-authority:WND
brownfield-site,1800662,1800662,local-authority:GRE
brownfield-site,1800663,1800664,local-authority:WND
brownfield-site,1800665,1800665,local-authority:SWK
brownfield-site,1800666,1800666,local-authority:NWM
brownfield-site,1800667,1800667,local-authority:LEW
brownfield-site,1800668,1800669,local-authority:SWK
brownfield-site,1800670,1800670,local-authority:HRW
brownfield-site,1800671,1800671,local-authority:WND
brownfield-site,1800672,1800672,local-authority:SWK
brownfield-site,1800673,1800673,local-authority:LEW
brownfield-site,1800674,1800674,local-authority:SWK
brownfield-site,1800675,1800675,local-authority:NWM
brownfield-site,1800676,1800676,local-authority:LBH
brownfield-site,1800677,1800677,local-authority:KTT
brownfield-site,1800678,1800678,local-authority:BDG
brownfield-site,1800679,1800679,local-authority:NWM
brownfield-site,1800680,1800680,local-authority:BNE
brownfield-site,1800681,1800681,local-authority:ISL
brownfield-site,1800682,1800682,local-authority:KEC
brownfield-site,1800683,1800683,local-authority:KTT
brownfield-site,1800684,1800684,local-authority:WFT
brownfield-site,1800685,1800685,local-authority:MRT
brownfield-site,1800686,1800686,local-authority:SWK
brownfield-site,1800687,1800687,local-authority:WND
brownfield-site,1800688,1800688,local-authority:WSM
brownfield-site,1800689,1800689,local-authority:RDB
brownfield-site,1800690,1800690,local-authority:KTT
brownfield-site,1800691,1800691,local-authority:SWK
brownfield-site,1800692,1800692,local-authority:WND
brownfield-site,1800693,1800693,local-authority:SWK
brownfield-site,1800694,1800694,local-authority:WFT
brownfield-site,1800695,1800695,local-authority:WSM
brownfield-site,1800696,1800696,local-authority:SWK
brownfield-site,1800697,1800697,local-authority:WSM
brownfield-site,1800698,1800698,local-authority:WND
brownfield-site,1800699,1800699,local-authority:CMD
brownfield-site,1800700,1800700,local-authority:HRY
brownfield-site,1800701,1800701,local-authority:WSM
brownfield-site,1800702,1800702,local-authority:SWK
brownfield-site,1800703,1800703,local-authority:WND
brownfield-site,1800704,1800704,local-authority:BRY
brownfield-site,1800705,1800705,local-authority:WND
brownfield-site,1800706,1800706,local-authority:ISL
brownfield-site,1800707,1800707,local-authority:KEC
brownfield-site,1800708,1800708,local-authority:RDB
brownfield-site,1800709,1800709,local-authority:LEW
brownfield-site,1800710,1800710,local-authority:HRW
brownfield-site,1800711,1800711,local-authority:WND
brownfield-site,1800712,1800713,local-authority:HRY
brownfield-site,1800714,1800714,local-authority:NWM
brownfield-site,1800715,1800715,local-authority:KEC
brownfield-site,1800716,1800716,local-authority:SWK
brownfield-site,1800717,1800717,local-authority:WND
brownfield-site,1800718,1800718,local-authority:SWK
brownfield-site,1800719,1800719,local-authority:RDB
brownfield-site,1800720,1800720,local-authority:ISL
brownfield-site,1800721,1800721,local-authority:KTT
brownfield-site,1800722,1800722,local-authority:KEC
brownfield-site,1800723,1800726,local-authority:SWK
brownfield-site,1800727,1800727,local-authority:CMD
brownfield-site,1800728,1800728,local-authority:HRY
brownfield-site,1800729,1800729,local-authority:HIL
brownfield-site,1800730,1800730,local-authority:MRT
brownfield-site,1800731,1800731,local-authority:HRW
brownfield-site,1800732,1800732,local-authority:BDG
brownfield-site,1800733,1800733,local-authority:HRY
brownfield-site,1800734,1800735,local-authority:SWK
brownfield-site,1800736,1800736,local-authority:HRY
brownfield-site,1800737,1800737,local-authority:HIL
brownfield-site,1800738,1800738,local-authority:NWM
brownfield-site,1800739,1800739,local-authority:GRE
brownfield-site,1800740,1800740,local-authority:SWK
brownfield-site,1800741,1800741,local-authority:HRY
brownfield-site,1800742,1800742,local-authority:KTT
brownfield-site,1800743,1800743,local-authority:NWM
brownfield-site,1800744,1800745,local-authority:RDB
brownfield-site,1800746,1800746,local-authority:GRE
brownfield-site,1800747,1800747,local-authority:KEC
brownfield-site,1800748,1800748,local-authority:MRT
brownfield-site,1800749,1800750,local-authority:SWK
brownfield-site,1800751,1800751,local-authority:WSM
brownfield-site,1800752,1800752,local-authority:BDG
brownfield-site,1800753,1800753,local-authority:ISL
brownfield-site,1800754,1800754,local-authority:RDB
brownfield-site,1800755,1800755,local-authority:NWM
brownfield-site,1800756,1800757,local-authority:SWK
brownfield-site,1800758,1800758,local-authority:GRE
brownfield-site,1800759,1800760,local-authority:SWK
brownfield-site,1800761,1800761,local-authority:WND
brownfield-site,1800762,1800762,local-authority:SWK
brownfield-site,1800763,1800764,local-authority:HRY
brownfield-site,1800765,1800765,local-authority:BRY
brownfield-site,1800766,1800766,local-authority:CMD
brownfield-site,1800767,1800767,local-authority:WND
brownfield-site,1800768,1800768,local-authority:WSM
brownfield-site,1800769,1800769,local-authority:WND
brownfield-site,1800770,1800770,local-authority:LEW
brownfield-site,1800771,1800773,local-authority:SWK
brownfield-site,1800774,1800774,local-authority:WND
brownfield-site,1800775,1800775,local-authority:NWM
brownfield-site,1800776,1800776,local-authority:KEC
brownfield-site,1800777,1800777,local-authority:GRE
brownfield-site,1800778,1800778,local-authority:HRW
brownfield-site,1800779,1800779,local-authority:ISL
brownfield-site,1800780,1800780,local-authority:RDB
brownfield-site,1800781,1800782,local-authority:LEW
brownfield-site,1800783,1800784,local-authority:WND
brownfield-site,1800785,1800785,local-authority:LEW
brownfield-site,1800786,1800787,local-authority:SWK
brownfield-site,1800788,1800788,local-authority:BEN
brownfield-site,1800789,1800789,local-authority:WSM
brownfield-site,1800790,1800790,local-authority:SWK
brownfield-site,1800791,1800791,local-authority:RDB
brownfield-site,1800792,1800792,local-authority:LEW
brownfield-site,1800793,1800793,local-authority:WND
brownfield-site,1800794,1800794,local-authority:BEN
brownfield-site,1800795,1800795,local-authority:RDB
brownfield-site,1800796,1800797,local-authority:SWK
brownfield-site,1800798,1800798,local-authority:HRW
brownfield-site,1800799,1800799,local-authority:SWK
brownfield-site,1800800,1800800,local-authority:GRE
brownfield-site,1800801,1800801,local-authority:WSM
brownfield-site,1800802,1800802,local-authority:WND
brownfield-site,1800803,1800803,local-authority:SWK
brownfield-site,1800804,1800804,local-authority:ISL
brownfield-site,1800805,1800805,local-authority:EAL
brownfield-site,1800806,1800806,local-authority:BNE
brownfield-site,1800807,1800807,local-authority:HRY
brownfield-site,1800808,1800808,local-authority:SWK
brownfield-site,1800809,1800809,local-authority:MRT
brownfield-site,1800810,1800810,local-authority:ISL
brownfield-site,1800811,1800811,local-authority:WND
brownfield-site,1800812,1800812,local-authority:BEN
brownfield-site,1800813,1800813,local-authority:HIL
brownfield-site,1800814,1800814,local-authority:SWK
brownfield-site,1800815,1800815,local-authority:BRY
brownfield-site,1800816,1800816,local-authority:MRT
brownfield-site,1800817,1800818,local-authority:ISL
brownfield-site,1800819,1800819,local-authority:RDB
brownfield-site,1800820,1800820,local-authority:WSM
brownfield-site,1800821,1800821,local-authority:GRE
brownfield-site,1800822,1800822,local-authority:WND
brownfield-site,1800823,1800823,local-authority:WSM
brownfield-site,1800824,1800824,local-authority:SWK
brownfield-site,1800825,1800825,local-authority:GRE
brownfield-site,1800826,1800826,local-authority:WFT
brownfield-site,1800827,1800827,local-authority:LEW
brownfield-site,1800828,1800828,local-authority:NWM
brownfield-site,1800829,1800829,local-authority:KTT
brownfield-site,1800830,1800830,local-authority:RIC
brownfield-site,1800831,1800831,local-authority:HRY
brownfield-site,1800832,1800832,local-authority:LEW
brownfield-site,1800833,1800834,local-authority:ISL
brownfield-site,1800835,1800835,local-authority:WND
brownfield-site,1800836,1800836,local-authority:WSM
brownfield-site,1800837,1800837,local-authority:KTT
brownfield-site,1800838,1800838,local-authority:WFT
brownfield-site,1800839,1800839,local-authority:WND
brownfield-site,1800840,1800840,local-authority:LEW
brownfield-site,1800841,1800841,local-authority:WFT
brownfield-site,1800842,1800842,local-authority:NWM
brownfield-site,1800843,1800843,local-authority:RDB
brownfield-site,1800844,1800844,local-authority:ISL
brownfield-site,1800845,1800845,local-authority:BEN
brownfield-site,1800846,1800846,local-authority:SWK
brownfield-site,1800847,1800847,local-authority:EAL
brownfield-site,1800848,1800848,local-authority:ISL
brownfield-site,1800849,1800849,local-authority:WFT
brownfield-site,1800850,1800851,local-authority:NWM
brownfield-site,1800852,1800852,local-authority:WSM
brownfield-site,1800853,1800854,local-authority:CMD
brownfield-site,1800855,1800855,local-authority:GRE
brownfield-site,1800856,1800856,local-authority:HMF
brownfield-site,1800857,1800857,local-authority:WSM
brownfield-site,1800858,1800858,local-authority:HIL
brownfield-site,1800859,1800859,local-authority:NWM
brownfield-site,1800860,1800860,local-authority:WND
brownfield-site,1800861,1800861,local-authority:RDB
brownfield-site,1800862,1800863,local-authority:ISL
brownfield-site,1800864,1800864,local-authority:NWM
brownfield-site,1800865,1800866,local-authority:SWK
brownfield-site,1800867,1800867,local-authority:BNE
brownfield-site,1800868,1800868,local-authority:BEN
brownfield-site,1800869,1800869,local-authority:NWM
brownfield-site,1800870,1800870,local-authority:RDB
brownfield-site,1800871,1800871,local-authority:NWM
brownfield-site,1800872,1800872,local-authority:CMD
brownfield-site,1800873,1800873,local-authority:BEN
