source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
39d1aacb7d3f56f4fbda54bfb7385261,crown-copyright,legislation,,3c44b28bbe71251aa1bd8c5e080e913033b82aa56e88c9f6589daa8dca8ac82c,ogl3,government-organisation:D1342,permitted-development-right-part,2021-11-28,,
