source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
2c65115ac8ae2b4349b68159f763fb6b,ons,built-up-area,'https://geoportal.statistics.gov.uk/datasets/ons::built-up-areas-2024-boundaries-ew-bgg-2/about',d3dffd05a8e5db1c23e0ee171be600e9a2ea7068064742d8fd5b91319c4706a9,ogl3,government-organisation:D303,built-up-area,2024-06-11T15:15:59:39Z,2024-04-18,
