source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
34d1c9f54f16f550983c6b6f764caf74,,employment-allocation,,,,local-authority-eng:BAR,employment-allocation,2021-09-03T15:46:51Z,,
42e0b6d51543d63b24edce8795867876,,employment-allocation,,,,local-authority-eng:BAS,employment-allocation,2021-09-03T15:46:51Z,,
d6c9c9c706bc8dff72c3721ad697478f,,employment-allocation,,,,local-authority-eng:BBD,employment-allocation,2021-09-03T15:46:51Z,,
db00d4f3a895fd73e5613d6460d243e1,,employment-allocation,,,,local-authority-eng:BDF,employment-allocation,2021-09-03T15:46:51Z,,
3b9cf1598984b6c9cfc115ef6c1aafa9,,employment-allocation,,,,local-authority-eng:BDG,employment-allocation,2021-09-03T15:46:51Z,,
85ad6290c5a500cbfbd675296e57dd5a,,employment-allocation,,,,local-authority-eng:BEN,employment-allocation,2021-09-03T15:46:51Z,,
cf35d0ceb2780fd80f7ac63ba5ed6aaf,,employment-allocation,,,,local-authority-eng:BEX,employment-allocation,2021-09-03T15:46:51Z,,
64067f8563f776883e7de35311a3f66a,,employment-allocation,,,,local-authority-eng:BIR,employment-allocation,2021-09-03T15:46:51Z,,
e2c70b95b6aa40c3b86ebf570e8827d5,,employment-allocation,,,,local-authority-eng:BLA,employment-allocation,2021-09-03T15:46:51Z,,
a15ccc37b87eb1904c38fb83225909db,,employment-allocation,,,,local-authority-eng:BMH,employment-allocation,2021-09-03T15:46:51Z,,2019-03-31
c94bf0ccf61bd690e2e1251c66d24166,,employment-allocation,,,,local-authority-eng:BNE,employment-allocation,2021-09-03T15:46:51Z,,
228fd5f69534f079f6ccfd9e4e2cf64c,,employment-allocation,,,,local-authority-eng:BNH,employment-allocation,2021-09-03T15:46:51Z,,
3e81bbe202bca139dd262e2465ce51cc,,employment-allocation,,,,local-authority-eng:BNS,employment-allocation,2021-09-03T15:46:51Z,,
70de874f8c77e26ef784174bfbcf1857,,employment-allocation,,,,local-authority-eng:BOL,employment-allocation,2021-09-03T15:46:51Z,,
e1f968a61e0a6645447424b439df8b1d,,employment-allocation,,,,local-authority-eng:BOS,employment-allocation,2021-09-03T15:46:51Z,,
72dd171064e977b298276ca171af803b,,employment-allocation,,,,local-authority-eng:BOT,employment-allocation,2021-09-03T15:46:51Z,,
a15b8ae7932d617fd120c1308ce23ca0,,employment-allocation,,,,local-authority-eng:BPC,employment-allocation,2021-09-03T15:46:51Z,,
873938bfff86dcf0b86abfd097074c2c,,employment-allocation,,,,local-authority-eng:BPL,employment-allocation,2021-09-03T15:46:51Z,,
43699c7a803691efebdce4e06da51c25,,employment-allocation,,,,local-authority-eng:BRA,employment-allocation,2021-09-03T15:46:51Z,,
411971b129d02a664a74e44918b58214,,employment-allocation,,,,local-authority-eng:BRC,employment-allocation,2021-09-03T15:46:51Z,,
da8da1e236f350a4873385263e4beb68,,employment-allocation,,,,local-authority-eng:BRD,employment-allocation,2021-09-03T15:46:51Z,,
f8514c5522b776e7c05c9f6f08bef385,,employment-allocation,,,,local-authority-eng:BRE,employment-allocation,2021-09-03T15:46:51Z,,
bf5cb4291e1b800ca8b2896eeebfca43,,employment-allocation,,,,local-authority-eng:BRM,employment-allocation,2021-09-03T15:46:51Z,,
447da774d60117cb1c94280874455127,,employment-allocation,,,,local-authority-eng:BRO,employment-allocation,2021-09-03T15:46:51Z,,
61e0a2223130a9112a7fd776c6c1024f,,employment-allocation,,,,local-authority-eng:BRT,employment-allocation,2021-09-03T15:46:51Z,,
da6a0c142d26122bca21fe2cab370120,,employment-allocation,,,,local-authority-eng:BRW,employment-allocation,2021-09-03T15:46:51Z,,
a60e236d3b099a5859dc0158e9055f1b,,employment-allocation,,,,local-authority-eng:BRX,employment-allocation,2021-09-03T15:46:51Z,,
b098ec5b4fe72ce9b602e9bf863b5916,,employment-allocation,,,,local-authority-eng:BRY,employment-allocation,2021-09-03T15:46:51Z,,
724d6ac6d356670c84f970b3eaade6d4,,employment-allocation,,,,local-authority-eng:BST,employment-allocation,2021-09-03T15:46:51Z,,
b669032f83176b712bc3951d14fee9d9,,employment-allocation,,,,local-authority-eng:BUC,employment-allocation,2021-09-03T15:46:51Z,,
7dd2fe355316952afb9b924dda27c72a,,employment-allocation,,,,local-authority-eng:BUN,employment-allocation,2021-09-03T15:46:51Z,,
8947c333359b9aa1a1079afdeaaa52fc,,employment-allocation,,,,local-authority-eng:BUR,employment-allocation,2021-09-03T15:46:51Z,,
b435adca69c80a7d67d8cbdadfe48cca,,employment-allocation,,,,local-authority-eng:CAB,employment-allocation,2021-09-03T15:46:51Z,,
6d197ee54c3d3e04e32b776957015412,,employment-allocation,,,,local-authority-eng:CAN,employment-allocation,2021-09-03T15:46:51Z,,
687b568b33f30b8f4aa8e12e8a59d28f,,employment-allocation,,,,local-authority-eng:CAR,employment-allocation,2021-09-03T15:46:51Z,,
a5e42493777272ea1e3205391c0df9ae,,employment-allocation,,,,local-authority-eng:CAS,employment-allocation,2021-09-03T15:46:51Z,,
1beee1af0ba84250d0e5765365f7af2b,,employment-allocation,,,,local-authority-eng:CAT,employment-allocation,2021-09-03T15:46:51Z,,
d942166915e8829d900ea419df05e11b,,employment-allocation,,,,local-authority-eng:CBF,employment-allocation,2021-09-03T15:46:51Z,,
269c3488eaa0c0d943168fbf8ebf9faf,,employment-allocation,,,,local-authority-eng:CHA,employment-allocation,2021-09-03T15:46:51Z,,
7d9503131cae149e7a311fc59086d158,,employment-allocation,,,,local-authority-eng:CHC,employment-allocation,2021-09-03T15:46:51Z,,2019-03-31
8e91f89df755d75c2d0aa362428286aa,,employment-allocation,,,,local-authority-eng:CHE,employment-allocation,2021-09-03T15:46:51Z,,
0b6017789ba3dd261496bd3cdc2aa0c9,,employment-allocation,,,,local-authority-eng:CHI,employment-allocation,2021-09-03T15:46:51Z,,
208390a8a5b150d08415f338e1587055,,employment-allocation,,,,local-authority-eng:CHL,employment-allocation,2021-09-03T15:46:51Z,,
b800d54ed63d624fcc125e6188324d58,,employment-allocation,,,,local-authority-eng:CHN,employment-allocation,2021-09-03T15:46:51Z,,2020-03-31
1c05cc98b5aa36c322f21868349003ac,,employment-allocation,,,,local-authority-eng:CHO,employment-allocation,2021-09-03T15:46:51Z,,
83fd251b424a5133a0b04fceb4ddaf6a,,employment-allocation,,,,local-authority-eng:CHR,employment-allocation,2021-09-03T15:46:51Z,,
ad3c5e3dd79c22cbc310d96c532b83a0,,employment-allocation,,,,local-authority-eng:CHS,employment-allocation,2021-09-03T15:46:51Z,,
1558dd58095033b71bf6fd12903cfe9c,,employment-allocation,,,,local-authority-eng:CHT,employment-allocation,2021-09-03T15:46:51Z,,
bd59943c4b109b5a7c5bb4595a018417,,employment-allocation,,,,local-authority-eng:CHW,employment-allocation,2021-09-03T15:46:51Z,,
31aa8a7407ca1d12a0fe2ac91991ff5c,,employment-allocation,,,,local-authority-eng:CLD,employment-allocation,2021-09-03T15:46:51Z,,
beea101453eacad1ad375b9a60805c6d,,employment-allocation,,,,local-authority-eng:CMD,employment-allocation,2021-09-03T15:46:51Z,,
f0bcc717dfc1731ba8195acc94d2d9a9,,employment-allocation,,,,local-authority-eng:COL,employment-allocation,2021-09-03T15:46:51Z,,
7619f210cd18c3f6f0d1078b36973cf5,,employment-allocation,,,,local-authority-eng:CON,employment-allocation,2021-09-03T15:46:51Z,,
8036922c2f7c063c3ec46efdeaca04fc,,employment-allocation,,,,local-authority-eng:COP,employment-allocation,2021-09-03T15:46:51Z,,
d56ae40105f4078b8e7728902a12caac,,employment-allocation,,,,local-authority-eng:COR,employment-allocation,2021-09-03T15:46:51Z,,
1b14ec308ef001cd990ef591011085aa,,employment-allocation,,,,local-authority-eng:COT,employment-allocation,2021-09-03T15:46:51Z,,
4b1346e6e432b92dee2097e7b2a506a8,,employment-allocation,,,,local-authority-eng:COV,employment-allocation,2021-09-03T15:46:51Z,,
00628365b2b4dd628a2061fe1a0d3e4f,,employment-allocation,,,,local-authority-eng:CRA,employment-allocation,2021-09-03T15:46:51Z,,
5bd9b09cd8bc419a9de0dd76d88d7a59,,employment-allocation,,,,local-authority-eng:CRW,employment-allocation,2021-09-03T15:46:51Z,,
d04781a7a9ff4e77611b5a7a66174b67,,employment-allocation,,,,local-authority-eng:CRY,employment-allocation,2021-09-03T15:46:51Z,,
73ecab011a01e40fea243cb78630cd64,,employment-allocation,,,,local-authority-eng:DAC,employment-allocation,2021-09-03T15:46:51Z,,
3f04f0d69cf5782093237385b3966303,,employment-allocation,,,,local-authority-eng:DAL,employment-allocation,2021-09-03T15:46:51Z,,
07489537667c9cc0849bff85d3ae0473,,employment-allocation,,,,local-authority-eng:DAR,employment-allocation,2021-09-03T15:46:51Z,,
20a1b3836135bd9227f2497da428b03b,,employment-allocation,,,,local-authority-eng:DAV,employment-allocation,2021-09-03T15:46:51Z,,
7a5ac57096cf68218bc8cca474339f60,,employment-allocation,,,,local-authority-eng:DEB,employment-allocation,2021-09-03T15:46:51Z,,
08c88493d7eb4e3ab604e21baf2b341f,,employment-allocation,,,,local-authority-eng:DER,employment-allocation,2021-09-03T15:46:51Z,,
19cd7f9060671e914d710fc4e7f12fb1,,employment-allocation,,,,local-authority-eng:DNC,employment-allocation,2021-09-03T15:46:51Z,,
cad3842fac814ab51e2e7a62ca46fc42,,employment-allocation,,,,local-authority-eng:DOV,employment-allocation,2021-09-03T15:46:51Z,,
0da04ffcc8a9c7dd1fb76f230ba891cf,,employment-allocation,,,,local-authority-eng:DST,employment-allocation,2021-09-03T15:46:51Z,,
23a20d0949bb060b17d1c3ab52ba9ce5,,employment-allocation,,,,local-authority-eng:DUD,employment-allocation,2021-09-03T15:46:51Z,,
f768ff1deeebee9630b2ede21edc452d,,employment-allocation,,,,local-authority-eng:DUR,employment-allocation,2021-09-03T15:46:51Z,,
57d7a3812176a56d774cce2d7ed1d0fb,,employment-allocation,,,,local-authority-eng:EAL,employment-allocation,2021-09-03T15:46:51Z,,
475b53f74529372b9750b5d0b155effe,,employment-allocation,,,,local-authority-eng:EAS,employment-allocation,2021-09-03T15:46:51Z,,
74dcc82fb0ef2aaab7ebc3324954a3c6,,employment-allocation,,,,local-authority-eng:EAT,employment-allocation,2021-09-03T15:46:51Z,,
29b7d286252101744b546b2cc01b8c5d,,employment-allocation,,,,local-authority-eng:ECA,employment-allocation,2021-09-03T15:46:51Z,,
16c36901d006fc26e13b9156266ede04,,employment-allocation,,,,local-authority-eng:EDE,employment-allocation,2021-09-03T15:46:51Z,,
ed909fd973ea36ba93d387b95e73ee59,,employment-allocation,,,,local-authority-eng:EDN,employment-allocation,2021-09-03T15:46:51Z,,
ef336c296ff421651e82b575fccc6901,,employment-allocation,,,,local-authority-eng:EDO,employment-allocation,2021-09-03T15:46:51Z,,2019-03-31
be9e43c55414986298378b424b9cd2d5,,employment-allocation,,,,local-authority-eng:EHA,employment-allocation,2021-09-03T15:46:51Z,,
28a46836cdbffe0ffb1e30176a764065,,employment-allocation,,,,local-authority-eng:EHE,employment-allocation,2021-09-03T15:46:51Z,,
0f605c9d3e0916f12e491f42548761c8,,employment-allocation,,,,local-authority-eng:ELI,employment-allocation,2021-09-03T15:46:51Z,,
d8dfbeb276d49c63f8698362b98bf363,,employment-allocation,,,,local-authority-eng:ELM,employment-allocation,2021-09-03T15:46:51Z,,
a463cd90bd05d3955243f1b5a626c865,,employment-allocation,,,,local-authority-eng:ENF,employment-allocation,2021-09-03T15:46:51Z,,
323a3824d690869a32d7b448ef9bb9aa,,employment-allocation,,,,local-authority-eng:ENO,employment-allocation,2021-09-03T15:46:51Z,,
d0724c5a35f68869056288c1a8e8b603,,employment-allocation,,,,local-authority-eng:EPP,employment-allocation,2021-09-03T15:46:51Z,,
e224cbb5b62f43fcf5b087430e31ae1a,,employment-allocation,,,,local-authority-eng:EPS,employment-allocation,2021-09-03T15:46:51Z,,
3cda1d5fe204a73c9f523ad2a435b1f7,,employment-allocation,,,,local-authority-eng:ERE,employment-allocation,2021-09-03T15:46:51Z,,
a2a15d96639e1c107829e2887c7c7ad9,,employment-allocation,,,,local-authority-eng:ERY,employment-allocation,2021-09-03T15:46:51Z,,
6752eee75e5ec2e38c504fe8dd3505bb,,employment-allocation,,,,local-authority-eng:EST,employment-allocation,2021-09-03T15:46:51Z,,
53317a63ee4d73690f029c1fe51d7232,,employment-allocation,,,,local-authority-eng:EXE,employment-allocation,2021-09-03T15:46:51Z,,
e9135b4a5799e62cd6f81701521c7dcd,,employment-allocation,,,,local-authority-eng:FAR,employment-allocation,2021-09-03T15:46:51Z,,
b53f95f77f604b8edb76adaaf4d61144,,employment-allocation,,,,local-authority-eng:FEN,employment-allocation,2021-09-03T15:46:51Z,,
aa489b5f976b406846d42942ed89071d,,employment-allocation,,,,local-authority-eng:FOE,employment-allocation,2021-09-03T15:46:51Z,,
1d1c07b791095aa34b3da744ff4e7cf9,,employment-allocation,,,,local-authority-eng:FOR,employment-allocation,2021-09-03T15:46:51Z,,2019-03-31
30f9fc24659473186b25bf60d1230e58,,employment-allocation,,,,local-authority-eng:FYL,employment-allocation,2021-09-03T15:46:51Z,,
bdbe9bf077be18f8d51446480729793a,,employment-allocation,,,,local-authority-eng:GAT,employment-allocation,2021-09-03T15:46:51Z,,
27b1cae32976f33bb8f0e1271810db85,,employment-allocation,,,,local-authority-eng:GED,employment-allocation,2021-09-03T15:46:51Z,,
39f51ad4a2c8b5eb7aa248d38164e092,,employment-allocation,,,,local-authority-eng:GLA,employment-allocation,2021-09-03T15:46:51Z,,
1658099121df5a540ef1415cfd2ed9ef,,employment-allocation,,,,local-authority-eng:GLO,employment-allocation,2021-09-03T15:46:51Z,,
40198de0578950ba499aa90b0948c17e,,employment-allocation,,,,local-authority-eng:GOS,employment-allocation,2021-09-03T15:46:51Z,,
06833f273056c0707c3fb239f388b62a,,employment-allocation,,,,local-authority-eng:GRA,employment-allocation,2021-09-03T15:46:51Z,,
49764e552487e33922fd44a9ab28bd1d,,employment-allocation,,,,local-authority-eng:GRE,employment-allocation,2021-09-03T15:46:51Z,,
30c496748282411ca88f17bc5464ab81,,employment-allocation,,,,local-authority-eng:GRT,employment-allocation,2021-09-03T15:46:51Z,,
86753bfba19c9c71453b4fda65e7b7e8,,employment-allocation,,,,local-authority-eng:GRY,employment-allocation,2021-09-03T15:46:51Z,,
abaf3a84273525df40c2d67cc45ea883,,employment-allocation,,,,local-authority-eng:HAA,employment-allocation,2021-09-03T15:46:51Z,,
eecf3acd79ba2e70755d9892b34d360f,,employment-allocation,,,,local-authority-eng:HAE,employment-allocation,2021-09-03T15:46:51Z,,
420c1f6ea622bec42fb97d86fcafca88,,employment-allocation,,,,local-authority-eng:HAG,employment-allocation,2021-09-03T15:46:51Z,,
a12622191f71286a22d271bb35cc01b4,,employment-allocation,,,,local-authority-eng:HAL,employment-allocation,2021-09-03T15:46:51Z,,
4735f708979523b09cde37a316c22120,,employment-allocation,,,,local-authority-eng:HAO,employment-allocation,2021-09-03T15:46:51Z,,
649bd8b0191ea2be9fa4f2fafd7f4828,,employment-allocation,,,,local-authority-eng:HAR,employment-allocation,2021-09-03T15:46:51Z,,
3f62ea6b6d293b6014d9f9b79972f4f8,,employment-allocation,,,,local-authority-eng:HAS,employment-allocation,2021-09-03T15:46:51Z,,
7f2d0a5b5b78ca682048d07a347352a3,,employment-allocation,,,,local-authority-eng:HAT,employment-allocation,2021-09-03T15:46:51Z,,
8e682f1e1fa9aa8ddea1c3b664c84d32,,employment-allocation,,,,local-authority-eng:HAV,employment-allocation,2021-09-03T15:46:51Z,,
2b64690e6bc21606d95b3e1020b4bc93,,employment-allocation,,,,local-authority-eng:HCK,employment-allocation,2021-09-03T15:46:51Z,,
4a470b467298b114810f4d85e692903c,,employment-allocation,,,,local-authority-eng:HEF,employment-allocation,2021-09-03T15:46:51Z,,
3bf43035aada3671b29d6129a0c306bd,,employment-allocation,,,,local-authority-eng:HER,employment-allocation,2021-09-03T15:46:51Z,,
bd66249d10fdeea4e9d6da579631ae50,,employment-allocation,,,,local-authority-eng:HIG,employment-allocation,2021-09-03T15:46:51Z,,
74ce2e7ce5640b79a8266fc76c1610da,,employment-allocation,,,,local-authority-eng:HIL,employment-allocation,2021-09-03T15:46:51Z,,
d9c60b4376a22488f9724da513e4827d,,employment-allocation,,,,local-authority-eng:HIN,employment-allocation,2021-09-03T15:46:51Z,,
c4e2d02ce7d6273020b2df6cb87e1bb2,,employment-allocation,,,,local-authority-eng:HMF,employment-allocation,2021-09-03T15:46:51Z,,
f4548610358dd430d7b7817c7d4eeacb,,employment-allocation,,,,local-authority-eng:HNS,employment-allocation,2021-09-03T15:46:51Z,,
5904c2abf8fc10c7286ee0240cd5f8ce,,employment-allocation,,,,local-authority-eng:HOR,employment-allocation,2021-09-03T15:46:51Z,,
7d43c06bfd66e7c909ed58646394feb2,,employment-allocation,,,,local-authority-eng:HPL,employment-allocation,2021-09-03T15:46:51Z,,
82b06cfcf96341e725df0c1c9a5f2ea9,,employment-allocation,,,,local-authority-eng:HRW,employment-allocation,2021-09-03T15:46:51Z,,
7c214ea60f98791cea2c1d80262a584c,,employment-allocation,,,,local-authority-eng:HRY,employment-allocation,2021-09-03T15:46:51Z,,
61a95d179b47b81eda6eee53c0213459,,employment-allocation,,,,local-authority-eng:HUN,employment-allocation,2021-09-03T15:46:51Z,,
5d42ad242b51360f64055eeb8bd8b2e4,,employment-allocation,,,,local-authority-eng:HYN,employment-allocation,2021-09-03T15:46:51Z,,
8209874c2f3de3f327468247afb46534,,employment-allocation,,,,local-authority-eng:IOS,employment-allocation,2021-09-03T15:46:51Z,,
5ea606fb89eb17d8f9e2575988857e5b,,employment-allocation,,,,local-authority-eng:IOW,employment-allocation,2021-09-03T15:46:51Z,,
e7a4836f745a3231a901e5bd15d4d83f,,employment-allocation,,,,local-authority-eng:IPS,employment-allocation,2021-09-03T15:46:51Z,,
8e08cb677ea387f081144b52786eabc7,,employment-allocation,,,,local-authority-eng:ISL,employment-allocation,2021-09-03T15:46:51Z,,
3b414db52d43c462fbaa7f7d83338882,,employment-allocation,,,,local-authority-eng:KEC,employment-allocation,2021-09-03T15:46:51Z,,
95865fac7228fe8ada675cdf432fb8dc,,employment-allocation,,,,local-authority-eng:KET,employment-allocation,2021-09-03T15:46:51Z,,
9e99f41c2e6feb326ddb25bb202bec40,,employment-allocation,,,,local-authority-eng:KHL,employment-allocation,2021-09-03T15:46:51Z,,
3553d8b8d355f7c57a92a89f615d87e8,,employment-allocation,,,,local-authority-eng:KIN,employment-allocation,2021-09-03T15:46:51Z,,
139444aa9169f4255df5327c232a19a2,,employment-allocation,,,,local-authority-eng:KIR,employment-allocation,2021-09-03T15:46:51Z,,
2821ced5707199b64ee6a679abed6441,,employment-allocation,,,,local-authority-eng:KTT,employment-allocation,2021-09-03T15:46:51Z,,
937140ad62eb4d4d2d9707c3ac67528a,,employment-allocation,,,,local-authority-eng:KWL,employment-allocation,2021-09-03T15:46:51Z,,
3882fb62da90790df47daa7b69c53ed5,,employment-allocation,,,,local-authority-eng:LAC,employment-allocation,2021-09-03T15:46:51Z,,
e698f7f0414d2600b32aec9e50a154aa,,employment-allocation,,,,local-authority-eng:LBH,employment-allocation,2021-09-03T15:46:51Z,,
099930e34f1cab231e41899832e81741,,employment-allocation,,,,local-authority-eng:LCE,employment-allocation,2021-09-03T15:46:51Z,,
b7101d053790ae73b692a5161713c2d9,,employment-allocation,,,,local-authority-eng:LDS,employment-allocation,2021-09-03T15:46:51Z,,
e9ededf9130595963f855d125e158ad9,,employment-allocation,,,,local-authority-eng:LEE,employment-allocation,2021-09-03T15:46:51Z,,
f94cb2f1b874a0b3b7fa4fd05236e6e1,,employment-allocation,,,,local-authority-eng:LEW,employment-allocation,2021-09-03T15:46:51Z,,
cadef3d569b87f532395c6c943fd3aa7,,employment-allocation,,,,local-authority-eng:LIC,employment-allocation,2021-09-03T15:46:51Z,,
9bfc3b982515423d0686061118e113ba,,employment-allocation,,,,local-authority-eng:LIF,employment-allocation,2021-09-03T15:46:51Z,,
edfc804b896b1dc2579162da4002bc1a,,employment-allocation,,,,local-authority-eng:LIV,employment-allocation,2021-09-03T15:46:51Z,,
b4ebf57cffbf0c78230ca9b7979a5f3d,,employment-allocation,,,,local-authority-eng:LND,employment-allocation,2021-09-03T15:46:51Z,,
19dd5a01f1f2b4c7e2bd9e8568813acb,,employment-allocation,,,,local-authority-eng:LUT,employment-allocation,2021-09-03T15:46:51Z,,
fff51aea67f69b5262c4f03851be411f,,employment-allocation,,,,local-authority-eng:MAI,employment-allocation,2021-09-03T15:46:51Z,,
2e0d6ed118346425bb8c7bdd1c0d55f5,,employment-allocation,,,,local-authority-eng:MAL,employment-allocation,2021-09-03T15:46:51Z,,
1f25ac91d19c5b8c89db7320a249ab3a,,employment-allocation,,,,local-authority-eng:MAN,employment-allocation,2021-09-03T15:46:51Z,,
61818cfd613bf854138b8cc8f19b2a6c,,employment-allocation,,,,local-authority-eng:MAS,employment-allocation,2021-09-03T15:46:51Z,,
ec00eef1a626ec46147187bb02e767b5,,employment-allocation,,,,local-authority-eng:MAV,employment-allocation,2021-09-03T15:46:51Z,,
6b75a8661098d5c24ecd6cb4a8c3d531,,employment-allocation,,,,local-authority-eng:MDB,employment-allocation,2021-09-03T15:46:51Z,,
d676e97f8ddd3ba7eac633c94ec99a8b,,employment-allocation,,,,local-authority-eng:MDE,employment-allocation,2021-09-03T15:46:51Z,,
a90cda37f01e08b1ce4b288a8241fe5e,,employment-allocation,,,,local-authority-eng:MDW,employment-allocation,2021-09-03T15:46:51Z,,
a55e9182627d7d68b48e2447e8b72d03,,employment-allocation,,,,local-authority-eng:MEL,employment-allocation,2021-09-03T15:46:51Z,,
41f20f9be47b0d7e133eecd00eb8d0c9,,employment-allocation,,,,local-authority-eng:MEN,employment-allocation,2021-09-03T15:46:51Z,,
9042660e5fda4f96bd51c87e9a383b48,,employment-allocation,,,,local-authority-eng:MIK,employment-allocation,2021-09-03T15:46:51Z,,
a452dcdcfe69c37c2767f4bf55b6fe9a,,employment-allocation,,,,local-authority-eng:MOL,employment-allocation,2021-09-03T15:46:51Z,,
51472bfdb32daed7908d7db4e6622f7c,,employment-allocation,,,,local-authority-eng:MRT,employment-allocation,2021-09-03T15:46:51Z,,
0f0f141060f766e8a40fec7dbbfe17f4,,employment-allocation,,,,local-authority-eng:MSS,employment-allocation,2021-09-03T15:46:51Z,,
83d40d5d3b1d5f63c6f0041d9da57abb,,employment-allocation,,,,local-authority-eng:MSU,employment-allocation,2021-09-03T15:46:51Z,,
308289bd6bb5ffce4b84fd437ae9163f,,employment-allocation,,,,local-authority-eng:NBL,employment-allocation,2021-09-03T15:46:51Z,,
d9ce7d7953a049f283ad79ada119265b,,employment-allocation,,,,local-authority-eng:NDE,employment-allocation,2021-09-03T15:46:51Z,,
a443c36067d23e4ac942c24126204831,,employment-allocation,,,,local-authority-eng:NDO,employment-allocation,2021-09-03T15:46:51Z,,2019-03-31
db95b533f4ba086ac6b73a090accbfcf,,employment-allocation,,,,local-authority-eng:NEA,employment-allocation,2021-09-03T15:46:51Z,,
3fbff3f117c2a94997b6d77158f47dbb,,employment-allocation,,,,local-authority-eng:NEC,employment-allocation,2021-09-03T15:46:51Z,,
3ec22456fe6f0d4af5a2ddf79f6fb285,,employment-allocation,,,,local-authority-eng:NED,employment-allocation,2021-09-03T15:46:51Z,,
2440e579ed01209d4aa10701f51ae8cb,,employment-allocation,,,,local-authority-eng:NEL,employment-allocation,2021-09-03T15:46:51Z,,
7d9305ebf2aec8036837ebb10c5f8c0e,,employment-allocation,,,,local-authority-eng:NET,employment-allocation,2021-09-03T15:46:51Z,,
60ee74ba634542501ebfa9da4a9abdb6,,employment-allocation,,,,local-authority-eng:NEW,employment-allocation,2021-09-03T15:46:51Z,,
0dfda597c1932d4e07def2abc916aaaf,,employment-allocation,,,,local-authority-eng:NGM,employment-allocation,2021-09-03T15:46:51Z,,
744e89bc54c047084e2adc0569f0c29c,,employment-allocation,,,,local-authority-eng:NHE,employment-allocation,2021-09-03T15:46:51Z,,
e87b55b6efa2239c7630db03477a9a80,,employment-allocation,,,,local-authority-eng:NKE,employment-allocation,2021-09-03T15:46:51Z,,
5b9a6cc21d3b9889db860749df4a7d52,,employment-allocation,,,,local-authority-eng:NLN,employment-allocation,2021-09-03T15:46:51Z,,
828e041dba36ffd2263ee89ee1d070ae,,employment-allocation,,,,local-authority-eng:NNO,employment-allocation,2021-09-03T15:46:51Z,,
7423bf51cd78cddf1a912272ca6dfbb9,,employment-allocation,,,,local-authority-eng:NNUA,employment-allocation,2021-09-03T15:46:51Z,,
e667629a10400beef02debf68afe2c22,,employment-allocation,,,,local-authority-eng:NOR,employment-allocation,2021-09-03T15:46:51Z,,
0c1e8fa32aec87e45803f8ea322b7586,,employment-allocation,,,,local-authority-eng:NOW,employment-allocation,2021-09-03T15:46:51Z,,
25c161b0f5e9eb331548009cdfd099e7,,employment-allocation,,,,local-authority-eng:NSM,employment-allocation,2021-09-03T15:46:51Z,,
