prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
air-quality-management-area,,,,government-organisation:D7,1482,35058,,,
air-quality-management-area,,,,government-organisation:D7,1479,35059,,,
air-quality-management-area,,,,government-organisation:D7,126,35060,,,
air-quality-management-area,,,,government-organisation:D7,13,35061,,,
air-quality-management-area,,,,government-organisation:D7,590,35062,,,
air-quality-management-area,,,,government-organisation:D7,248,35063,,,
air-quality-management-area,,,,government-organisation:D7,595,35064,,,
air-quality-management-area,,,,government-organisation:D7,593,35065,,,
air-quality-management-area,,,,government-organisation:D7,436,35066,,,
air-quality-management-area,,,,government-organisation:D7,493,35067,,,
air-quality-management-area,,,,government-organisation:D7,26,35068,,,
air-quality-management-area,,,,government-organisation:D7,473,35069,,,
air-quality-management-area,,,,government-organisation:D7,512,35070,,,
air-quality-management-area,,,,government-organisation:D7,504,35071,,,
air-quality-management-area,,,,government-organisation:D7,501,35072,,,
air-quality-management-area,,,,government-organisation:D7,500,35073,,,
air-quality-management-area,,,,government-organisation:D7,490,35074,,,
air-quality-management-area,,,,government-organisation:D7,491,35075,,,
air-quality-management-area,,,,government-organisation:D7,362,35076,,,
air-quality-management-area,,,,government-organisation:D7,23,35077,,,
air-quality-management-area,,,,government-organisation:D7,104,35078,,,
air-quality-management-area,,,,government-organisation:D7,521,35079,,,
air-quality-management-area,,,,government-organisation:D7,513,35080,,,
air-quality-management-area,,,,government-organisation:D7,522,35081,,,
air-quality-management-area,,,,government-organisation:D7,435,35082,,,
air-quality-management-area,,,,government-organisation:D7,459,35083,,,
air-quality-management-area,,,,government-organisation:D7,484,35084,,,
air-quality-management-area,,,,government-organisation:D7,2011,35085,,,
air-quality-management-area,,,,government-organisation:D7,478,35086,,,
air-quality-management-area,,,,government-organisation:D7,474,35087,,,
air-quality-management-area,,,,government-organisation:D7,20,35088,,,
air-quality-management-area,,,,government-organisation:D7,453,35089,,,
air-quality-management-area,,,,government-organisation:D7,456,35090,,,
air-quality-management-area,,,,government-organisation:D7,465,35091,,,
air-quality-management-area,,,,government-organisation:D7,437,35092,,,
air-quality-management-area,,,,government-organisation:D7,448,35093,,,
air-quality-management-area,,,,government-organisation:D7,489,35094,,,
air-quality-management-area,,,,government-organisation:D7,193,35095,,,
air-quality-management-area,,,,government-organisation:D7,199,35096,,,
air-quality-management-area,,,,government-organisation:D7,464,35097,,,
air-quality-management-area,,,,government-organisation:D7,97,35098,,,
air-quality-management-area,,,,government-organisation:D7,447,35099,,,
air-quality-management-area,,,,government-organisation:D7,487,35100,,,
air-quality-management-area,,,,government-organisation:D7,486,35101,,,
air-quality-management-area,,,,government-organisation:D7,485,35102,,,
air-quality-management-area,,,,government-organisation:D7,169,35103,,,
air-quality-management-area,,,,government-organisation:D7,6,35104,,,
air-quality-management-area,,,,government-organisation:D7,19,35105,,,
air-quality-management-area,,,,government-organisation:D7,22,35106,,,
air-quality-management-area,,,,government-organisation:D7,24,35107,,,
air-quality-management-area,,,,government-organisation:D7,25,35108,,,
air-quality-management-area,,,,government-organisation:D7,27,35109,,,
air-quality-management-area,,,,government-organisation:D7,28,35110,,,
air-quality-management-area,,,,government-organisation:D7,29,35111,,,
air-quality-management-area,,,,government-organisation:D7,30,35112,,,
air-quality-management-area,,,,government-organisation:D7,32,35113,,,
air-quality-management-area,,,,government-organisation:D7,34,35114,,,
air-quality-management-area,,,,government-organisation:D7,35,35115,,,
air-quality-management-area,,,,government-organisation:D7,46,35116,,,
air-quality-management-area,,,,government-organisation:D7,47,35117,,,
air-quality-management-area,,,,government-organisation:D7,56,35118,,,
air-quality-management-area,,,,government-organisation:D7,62,35119,,,
air-quality-management-area,,,,government-organisation:D7,64,35120,,,
air-quality-management-area,,,,government-organisation:D7,72,35121,,,
air-quality-management-area,,,,government-organisation:D7,89,35122,,,
air-quality-management-area,,,,government-organisation:D7,91,35123,,,
air-quality-management-area,,,,government-organisation:D7,95,35124,,,
air-quality-management-area,,,,government-organisation:D7,96,35125,,,
air-quality-management-area,,,,government-organisation:D7,101,35126,,,
air-quality-management-area,,,,government-organisation:D7,102,35127,,,
air-quality-management-area,,,,government-organisation:D7,114,35128,,,
air-quality-management-area,,,,government-organisation:D7,117,35129,,,
air-quality-management-area,,,,government-organisation:D7,121,35130,,,
air-quality-management-area,,,,government-organisation:D7,129,35131,,,
air-quality-management-area,,,,government-organisation:D7,130,35132,,,
air-quality-management-area,,,,government-organisation:D7,131,35133,,,
air-quality-management-area,,,,government-organisation:D7,133,35134,,,
air-quality-management-area,,,,government-organisation:D7,135,35135,,,
air-quality-management-area,,,,government-organisation:D7,136,35136,,,
air-quality-management-area,,,,government-organisation:D7,139,35137,,,
air-quality-management-area,,,,government-organisation:D7,140,35138,,,
air-quality-management-area,,,,government-organisation:D7,141,35139,,,
air-quality-management-area,,,,government-organisation:D7,149,35140,,,
air-quality-management-area,,,,government-organisation:D7,155,35141,,,
air-quality-management-area,,,,government-organisation:D7,168,35142,,,
air-quality-management-area,,,,government-organisation:D7,179,35143,,,
air-quality-management-area,,,,government-organisation:D7,187,35144,,,
air-quality-management-area,,,,government-organisation:D7,188,35145,,,
air-quality-management-area,,,,government-organisation:D7,189,35146,,,
air-quality-management-area,,,,government-organisation:D7,198,35147,,,
air-quality-management-area,,,,government-organisation:D7,214,35148,,,
air-quality-management-area,,,,government-organisation:D7,220,35149,,,
air-quality-management-area,,,,government-organisation:D7,222,35150,,,
air-quality-management-area,,,,government-organisation:D7,227,35151,,,
air-quality-management-area,,,,government-organisation:D7,228,35152,,,
air-quality-management-area,,,,government-organisation:D7,230,35153,,,
air-quality-management-area,,,,government-organisation:D7,239,35154,,,
air-quality-management-area,,,,government-organisation:D7,240,35155,,,
air-quality-management-area,,,,government-organisation:D7,241,35156,,,
air-quality-management-area,,,,government-organisation:D7,242,35157,,,
air-quality-management-area,,,,government-organisation:D7,246,35158,,,
air-quality-management-area,,,,government-organisation:D7,251,35159,,,
air-quality-management-area,,,,government-organisation:D7,255,35160,,,
air-quality-management-area,,,,government-organisation:D7,264,35161,,,
air-quality-management-area,,,,government-organisation:D7,267,35162,,,
air-quality-management-area,,,,government-organisation:D7,269,35163,,,
air-quality-management-area,,,,government-organisation:D7,271,35164,,,
air-quality-management-area,,,,government-organisation:D7,274,35165,,,
air-quality-management-area,,,,government-organisation:D7,278,35166,,,
air-quality-management-area,,,,government-organisation:D7,279,35167,,,
air-quality-management-area,,,,government-organisation:D7,280,35168,,,
air-quality-management-area,,,,government-organisation:D7,293,35169,,,
air-quality-management-area,,,,government-organisation:D7,294,35170,,,
air-quality-management-area,,,,government-organisation:D7,311,35171,,,
air-quality-management-area,,,,government-organisation:D7,313,35172,,,
air-quality-management-area,,,,government-organisation:D7,314,35173,,,
air-quality-management-area,,,,government-organisation:D7,325,35174,,,
air-quality-management-area,,,,government-organisation:D7,327,35175,,,
air-quality-management-area,,,,government-organisation:D7,328,35176,,,
air-quality-management-area,,,,government-organisation:D7,334,35177,,,
air-quality-management-area,,,,government-organisation:D7,335,35178,,,
air-quality-management-area,,,,government-organisation:D7,337,35179,,,
air-quality-management-area,,,,government-organisation:D7,339,35180,,,
air-quality-management-area,,,,government-organisation:D7,340,35181,,,
air-quality-management-area,,,,government-organisation:D7,343,35182,,,
air-quality-management-area,,,,government-organisation:D7,344,35183,,,
air-quality-management-area,,,,government-organisation:D7,346,35184,,,
air-quality-management-area,,,,government-organisation:D7,348,35185,,,
air-quality-management-area,,,,government-organisation:D7,356,35186,,,
air-quality-management-area,,,,government-organisation:D7,375,35187,,,
air-quality-management-area,,,,government-organisation:D7,381,35188,,,
air-quality-management-area,,,,government-organisation:D7,385,35189,,,
air-quality-management-area,,,,government-organisation:D7,386,35190,,,
air-quality-management-area,,,,government-organisation:D7,395,35191,,,
air-quality-management-area,,,,government-organisation:D7,400,35192,,,
air-quality-management-area,,,,government-organisation:D7,404,35193,,,
air-quality-management-area,,,,government-organisation:D7,415,35194,,,
air-quality-management-area,,,,government-organisation:D7,416,35195,,,
air-quality-management-area,,,,government-organisation:D7,509,35196,,,
air-quality-management-area,,,,government-organisation:D7,364,35197,,,
air-quality-management-area,,,,government-organisation:D7,365,35198,,,
air-quality-management-area,,,,government-organisation:D7,366,35199,,,
air-quality-management-area,,,,government-organisation:D7,382,35200,,,
air-quality-management-area,,,,government-organisation:D7,379,35201,,,
air-quality-management-area,,,,government-organisation:D7,378,35202,,,
air-quality-management-area,,,,government-organisation:D7,226,35203,,,
air-quality-management-area,,,,government-organisation:D7,357,35204,,,
air-quality-management-area,,,,government-organisation:D7,345,35205,,,
air-quality-management-area,,,,government-organisation:D7,562,35206,,,
air-quality-management-area,,,,government-organisation:D7,563,35207,,,
air-quality-management-area,,,,government-organisation:D7,561,35208,,,
air-quality-management-area,,,,government-organisation:D7,560,35209,,,
air-quality-management-area,,,,government-organisation:D7,581,35210,,,
air-quality-management-area,,,,government-organisation:D7,238,35211,,,
air-quality-management-area,,,,government-organisation:D7,394,35212,,,
air-quality-management-area,,,,government-organisation:D7,537,35213,,,
air-quality-management-area,,,,government-organisation:D7,579,35214,,,
air-quality-management-area,,,,government-organisation:D7,371,35215,,,
air-quality-management-area,,,,government-organisation:D7,555,35216,,,
air-quality-management-area,,,,government-organisation:D7,370,35217,,,
air-quality-management-area,,,,government-organisation:D7,578,35218,,,
air-quality-management-area,,,,government-organisation:D7,549,35219,,,
air-quality-management-area,,,,government-organisation:D7,318,35220,,,
air-quality-management-area,,,,government-organisation:D7,319,35221,,,
air-quality-management-area,,,,government-organisation:D7,517,35222,,,
air-quality-management-area,,,,government-organisation:D7,551,35223,,,
air-quality-management-area,,,,government-organisation:D7,553,35224,,,
air-quality-management-area,,,,government-organisation:D7,552,35225,,,
air-quality-management-area,,,,government-organisation:D7,342,35226,,,
air-quality-management-area,,,,government-organisation:D7,566,35227,,,
air-quality-management-area,,,,government-organisation:D7,565,35228,,,
air-quality-management-area,,,,government-organisation:D7,494,35229,,,
air-quality-management-area,,,,government-organisation:D7,284,35230,,,
air-quality-management-area,,,,government-organisation:D7,282,35231,,,
air-quality-management-area,,,,government-organisation:D7,547,35232,,,
air-quality-management-area,,,,government-organisation:D7,548,35233,,,
air-quality-management-area,,,,government-organisation:D7,559,35234,,,
air-quality-management-area,,,,government-organisation:D7,568,35235,,,
air-quality-management-area,,,,government-organisation:D7,57,35236,,,
air-quality-management-area,,,,government-organisation:D7,51,35237,,,
air-quality-management-area,,,,government-organisation:D7,495,35238,,,
air-quality-management-area,,,,government-organisation:D7,496,35239,,,
air-quality-management-area,,,,government-organisation:D7,515,35240,,,
air-quality-management-area,,,,government-organisation:D7,516,35241,,,
air-quality-management-area,,,,government-organisation:D7,525,35242,,,
air-quality-management-area,,,,government-organisation:D7,557,35243,,,
air-quality-management-area,,,,government-organisation:D7,175,35244,,,
air-quality-management-area,,,,government-organisation:D7,612,35245,,,
air-quality-management-area,,,,government-organisation:D7,605,35246,,,
air-quality-management-area,,,,government-organisation:D7,440,35247,,,
air-quality-management-area,,,,government-organisation:D7,583,35248,,,
air-quality-management-area,,,,government-organisation:D7,177,35249,,,
air-quality-management-area,,,,government-organisation:D7,276,35250,,,
air-quality-management-area,,,,government-organisation:D7,613,35251,,,
air-quality-management-area,,,,government-organisation:D7,277,35252,,,
air-quality-management-area,,,,government-organisation:D7,533,35253,,,
air-quality-management-area,,,,government-organisation:D7,532,35254,,,
air-quality-management-area,,,,government-organisation:D7,619,35255,,,
air-quality-management-area,,,,government-organisation:D7,622,35256,,,
air-quality-management-area,,,,government-organisation:D7,621,35257,,,
air-quality-management-area,,,,government-organisation:D7,620,35258,,,
air-quality-management-area,,,,government-organisation:D7,417,35259,,,
air-quality-management-area,,,,government-organisation:D7,467,35260,,,
air-quality-management-area,,,,government-organisation:D7,524,35261,,,
air-quality-management-area,,,,government-organisation:D7,625,35262,,,
air-quality-management-area,,,,government-organisation:D7,120,35263,,,
air-quality-management-area,,,,government-organisation:D7,66,35264,,,
air-quality-management-area,,,,government-organisation:D7,618,35265,,,
air-quality-management-area,,,,government-organisation:D7,544,35266,,,
air-quality-management-area,,,,government-organisation:D7,606,35267,,,
air-quality-management-area,,,,government-organisation:D7,628,35268,,,
air-quality-management-area,,,,government-organisation:D7,669,35269,,,
air-quality-management-area,,,,government-organisation:D7,666,35270,,,
air-quality-management-area,,,,government-organisation:D7,660,35271,,,
air-quality-management-area,,,,government-organisation:D7,661,35272,,,
air-quality-management-area,,,,government-organisation:D7,659,35273,,,
air-quality-management-area,,,,government-organisation:D7,674,35274,,,
air-quality-management-area,,,,government-organisation:D7,671,35275,,,
air-quality-management-area,,,,government-organisation:D7,627,35276,,,
air-quality-management-area,,,,government-organisation:D7,654,35277,,,
air-quality-management-area,,,,government-organisation:D7,636,35278,,,
air-quality-management-area,,,,government-organisation:D7,639,35279,,,
air-quality-management-area,,,,government-organisation:D7,637,35280,,,
air-quality-management-area,,,,government-organisation:D7,641,35281,,,
air-quality-management-area,,,,government-organisation:D7,643,35282,,,
air-quality-management-area,,,,government-organisation:D7,645,35283,,,
air-quality-management-area,,,,government-organisation:D7,647,35284,,,
air-quality-management-area,,,,government-organisation:D7,635,35285,,,
air-quality-management-area,,,,government-organisation:D7,128,35286,,,
air-quality-management-area,,,,government-organisation:D7,648,35287,,,
air-quality-management-area,,,,government-organisation:D7,662,35288,,,
air-quality-management-area,,,,government-organisation:D7,685,35289,,,
air-quality-management-area,,,,government-organisation:D7,82,35290,,,
air-quality-management-area,,,,government-organisation:D7,690,35291,,,
air-quality-management-area,,,,government-organisation:D7,1484,35292,,,
air-quality-management-area,,,,government-organisation:D7,684,35293,,,
air-quality-management-area,,,,government-organisation:D7,846,35294,,,
air-quality-management-area,,,,government-organisation:D7,693,35295,,,
air-quality-management-area,,,,government-organisation:D7,853,35296,,,
air-quality-management-area,,,,government-organisation:D7,692,35297,,,
air-quality-management-area,,,,government-organisation:D7,689,35298,,,
air-quality-management-area,,,,government-organisation:D7,290,35299,,,
air-quality-management-area,,,,government-organisation:D7,847,35300,,,
air-quality-management-area,,,,government-organisation:D7,1483,35301,,,
air-quality-management-area,,,,government-organisation:D7,530,35302,,,
air-quality-management-area,,,,government-organisation:D7,1502,35303,,,
air-quality-management-area,,,,government-organisation:D7,1501,35304,,,
air-quality-management-area,,,,government-organisation:D7,1507,35305,,,
air-quality-management-area,,,,government-organisation:D7,657,35306,,,
air-quality-management-area,,,,government-organisation:D7,1516,35307,,,
air-quality-management-area,,,,government-organisation:D7,1500,35308,,,
air-quality-management-area,,,,government-organisation:D7,1510,35309,,,
air-quality-management-area,,,,government-organisation:D7,1505,35310,,,
air-quality-management-area,,,,government-organisation:D7,1509,35311,,,
air-quality-management-area,,,,government-organisation:D7,1506,35312,,,
air-quality-management-area,,,,government-organisation:D7,508,35313,,,
air-quality-management-area,,,,government-organisation:D7,1504,35314,,,
air-quality-management-area,,,,government-organisation:D7,1499,35315,,,
air-quality-management-area,,,,government-organisation:D7,1517,35316,,,
air-quality-management-area,,,,government-organisation:D7,663,35317,,,
air-quality-management-area,,,,government-organisation:D7,1496,35318,,,
air-quality-management-area,,,,government-organisation:D7,1519,35319,,,
air-quality-management-area,,,,government-organisation:D7,1508,35320,,,
air-quality-management-area,,,,government-organisation:D7,623,35321,,,
air-quality-management-area,,,,government-organisation:D7,1372,35322,,,
air-quality-management-area,,,,government-organisation:D7,1524,35323,,,
air-quality-management-area,,,,government-organisation:D7,1523,35324,,,
air-quality-management-area,,,,government-organisation:D7,1534,35325,,,
air-quality-management-area,,,,government-organisation:D7,1533,35326,,,
air-quality-management-area,,,,government-organisation:D7,520,35327,,,
air-quality-management-area,,,,government-organisation:D7,476,35328,,,
air-quality-management-area,,,,government-organisation:D7,1555,35329,,,
air-quality-management-area,,,,government-organisation:D7,1521,35330,,,
air-quality-management-area,,,,government-organisation:D7,76,35331,,,
air-quality-management-area,,,,government-organisation:D7,614,35332,,,
air-quality-management-area,,,,government-organisation:D7,584,35333,,,
air-quality-management-area,,,,government-organisation:D7,127,35334,,,
air-quality-management-area,,,,government-organisation:D7,1537,35335,,,
air-quality-management-area,,,,government-organisation:D7,1553,35336,,,
air-quality-management-area,,,,government-organisation:D7,1554,35337,,,
air-quality-management-area,,,,government-organisation:D7,1531,35338,,,
air-quality-management-area,,,,government-organisation:D7,7,35339,,,
air-quality-management-area,,,,government-organisation:D7,1559,35340,,,
air-quality-management-area,,,,government-organisation:D7,1541,35341,,,
air-quality-management-area,,,,government-organisation:D7,1542,35342,,,
air-quality-management-area,,,,government-organisation:D7,569,35343,,,
air-quality-management-area,,,,government-organisation:D7,609,35344,,,
air-quality-management-area,,,,government-organisation:D7,1539,35345,,,
air-quality-management-area,,,,government-organisation:D7,1561,35346,,,
air-quality-management-area,,,,government-organisation:D7,1545,35347,,,
air-quality-management-area,,,,government-organisation:D7,640,35348,,,
air-quality-management-area,,,,government-organisation:D7,384,35349,,,
air-quality-management-area,,,,government-organisation:D7,1565,35350,,,
air-quality-management-area,,,,government-organisation:D7,510,35351,,,
air-quality-management-area,,,,government-organisation:D7,1567,35352,,,
air-quality-management-area,,,,government-organisation:D7,511,35353,,,
air-quality-management-area,,,,government-organisation:D7,1562,35354,,,
air-quality-management-area,,,,government-organisation:D7,90,35355,,,
air-quality-management-area,,,,government-organisation:D7,211,35356,,,
air-quality-management-area,,,,government-organisation:D7,607,35357,,,
air-quality-management-area,,,,government-organisation:D7,225,35358,,,
air-quality-management-area,,,,government-organisation:D7,1571,35359,,,
air-quality-management-area,,,,government-organisation:D7,1564,35360,,,
air-quality-management-area,,,,government-organisation:D7,1568,35361,,,
air-quality-management-area,,,,government-organisation:D7,1575,35362,,,
air-quality-management-area,,,,government-organisation:D7,1569,35363,,,
air-quality-management-area,,,,government-organisation:D7,1573,35364,,,
air-quality-management-area,,,,government-organisation:D7,1572,35365,,,
air-quality-management-area,,,,government-organisation:D7,1570,35366,,,
air-quality-management-area,,,,government-organisation:D7,1576,35367,,,
air-quality-management-area,,,,government-organisation:D7,1580,35368,,,
air-quality-management-area,,,,government-organisation:D7,775,35369,,,
air-quality-management-area,,,,government-organisation:D7,1588,35370,,,
air-quality-management-area,,,,government-organisation:D7,1585,35371,,,
air-quality-management-area,,,,government-organisation:D7,1587,35372,,,
air-quality-management-area,,,,government-organisation:D7,1586,35373,,,
air-quality-management-area,,,,government-organisation:D7,1590,35374,,,
air-quality-management-area,,,,government-organisation:D7,974,35375,,,
air-quality-management-area,,,,government-organisation:D7,649,35376,,,
air-quality-management-area,,,,government-organisation:D7,1592,35377,,,
air-quality-management-area,,,,government-organisation:D7,303,35378,,,
air-quality-management-area,,,,government-organisation:D7,1589,35379,,,
air-quality-management-area,,,,government-organisation:D7,70,35380,,,
air-quality-management-area,,,,government-organisation:D7,304,35381,,,
air-quality-management-area,,,,government-organisation:D7,592,35382,,,
air-quality-management-area,,,,government-organisation:D7,358,35383,,,
air-quality-management-area,,,,government-organisation:D7,1596,35384,,,
air-quality-management-area,,,,government-organisation:D7,3379,35385,,,
air-quality-management-area,,,,government-organisation:D7,1597,35386,,,
air-quality-management-area,,,,government-organisation:D7,1610,35387,,,
air-quality-management-area,,,,government-organisation:D7,1603,35388,,,
air-quality-management-area,,,,government-organisation:D7,10,35389,,,
air-quality-management-area,,,,government-organisation:D7,11,35390,,,
air-quality-management-area,,,,government-organisation:D7,396,35391,,,
air-quality-management-area,,,,government-organisation:D7,1633,35392,,,
air-quality-management-area,,,,government-organisation:D7,1629,35393,,,
air-quality-management-area,,,,government-organisation:D7,449,35394,,,
air-quality-management-area,,,,government-organisation:D7,1628,35395,,,
air-quality-management-area,,,,government-organisation:D7,1601,35396,,,
air-quality-management-area,,,,government-organisation:D7,1609,35397,,,
air-quality-management-area,,,,government-organisation:D7,603,35398,,,
air-quality-management-area,,,,government-organisation:D7,1602,35399,,,
air-quality-management-area,,,,government-organisation:D7,604,35400,,,
air-quality-management-area,,,,government-organisation:D7,1641,35401,,,
air-quality-management-area,,,,government-organisation:D7,1618,35402,,,
air-quality-management-area,,,,government-organisation:D7,1631,35403,,,
air-quality-management-area,,,,government-organisation:D7,1625,35404,,,
air-quality-management-area,,,,government-organisation:D7,1634,35405,,,
air-quality-management-area,,,,government-organisation:D7,1632,35406,,,
air-quality-management-area,,,,government-organisation:D7,687,35407,,,
air-quality-management-area,,,,government-organisation:D7,1652,35408,,,
air-quality-management-area,,,,government-organisation:D7,1703,35409,,,
air-quality-management-area,,,,government-organisation:D7,1657,35410,,,
air-quality-management-area,,,,government-organisation:D7,1638,35411,,,
air-quality-management-area,,,,government-organisation:D7,1658,35412,,,
air-quality-management-area,,,,government-organisation:D7,1694,35413,,,
air-quality-management-area,,,,government-organisation:D7,1656,35414,,,
air-quality-management-area,,,,government-organisation:D7,1700,35415,,,
air-quality-management-area,,,,government-organisation:D7,372,35416,,,
air-quality-management-area,,,,government-organisation:D7,1640,35417,,,
air-quality-management-area,,,,government-organisation:D7,1701,35418,,,
air-quality-management-area,,,,government-organisation:D7,265,35419,,,
air-quality-management-area,,,,government-organisation:D7,1702,35420,,,
air-quality-management-area,,,,government-organisation:D7,369,35421,,,
air-quality-management-area,,,,government-organisation:D7,63,35422,,,
air-quality-management-area,,,,government-organisation:D7,285,35423,,,
air-quality-management-area,,,,government-organisation:D7,2004,35424,,,
air-quality-management-area,,,,government-organisation:D7,1605,35425,,,
air-quality-management-area,,,,government-organisation:D7,1706,35426,,,
air-quality-management-area,,,,government-organisation:D7,1705,35427,,,
air-quality-management-area,,,,government-organisation:D7,1707,35428,,,
air-quality-management-area,,,,government-organisation:D7,1672,35429,,,
air-quality-management-area,,,,government-organisation:D7,413,35430,,,
air-quality-management-area,,,,government-organisation:D7,575,35431,,,
air-quality-management-area,,,,government-organisation:D7,1513,35432,,,
air-quality-management-area,,,,government-organisation:D7,1714,35433,,,
air-quality-management-area,,,,government-organisation:D7,1715,35434,,,
air-quality-management-area,,,,government-organisation:D7,1716,35435,,,
air-quality-management-area,,,,government-organisation:D7,1717,35436,,,
air-quality-management-area,,,,government-organisation:D7,1718,35437,,,
air-quality-management-area,,,,government-organisation:D7,1719,35438,,,
air-quality-management-area,,,,government-organisation:D7,1720,35439,,,
air-quality-management-area,,,,government-organisation:D7,861,35440,,,
air-quality-management-area,,,,government-organisation:D7,1721,35441,,,
air-quality-management-area,,,,government-organisation:D7,1699,35442,,,
air-quality-management-area,,,,government-organisation:D7,1698,35443,,,
air-quality-management-area,,,,government-organisation:D7,221,35444,,,
air-quality-management-area,,,,government-organisation:D7,1607,35445,,,
air-quality-management-area,,,,government-organisation:D7,1697,35446,,,
air-quality-management-area,,,,government-organisation:D7,1729,35447,,,
air-quality-management-area,,,,government-organisation:D7,1731,35448,,,
air-quality-management-area,,,,government-organisation:D7,608,35449,,,
air-quality-management-area,,,,government-organisation:D7,1667,35450,,,
air-quality-management-area,,,,government-organisation:D7,1733,35451,,,
air-quality-management-area,,,,government-organisation:D7,1734,35452,,,
air-quality-management-area,,,,government-organisation:D7,383,35453,,,
air-quality-management-area,,,,government-organisation:D7,442,35454,,,
air-quality-management-area,,,,government-organisation:D7,2008,35455,,,
air-quality-management-area,,,,government-organisation:D7,2009,35456,,,
air-quality-management-area,,,,government-organisation:D7,1740,35457,,,
air-quality-management-area,,,,government-organisation:D7,65,35458,,,
air-quality-management-area,,,,government-organisation:D7,585,35459,,,
air-quality-management-area,,,,government-organisation:D7,1713,35460,,,
air-quality-management-area,,,,government-organisation:D7,1743,35461,,,
air-quality-management-area,,,,government-organisation:D7,1635,35462,,,
air-quality-management-area,,,,government-organisation:D7,183,35463,,,
air-quality-management-area,,,,government-organisation:D7,1756,35464,,,
air-quality-management-area,,,,government-organisation:D7,1742,35465,,,
air-quality-management-area,,,,government-organisation:D7,1680,35466,,,
air-quality-management-area,,,,government-organisation:D7,2015,35467,,,
air-quality-management-area,,,,government-organisation:D7,2014,35468,,,
air-quality-management-area,,,,government-organisation:D7,299,35469,,,
air-quality-management-area,,,,government-organisation:D7,1732,35470,,,
air-quality-management-area,,,,government-organisation:D7,1751,35471,,,
air-quality-management-area,,,,government-organisation:D7,180,35472,,,
air-quality-management-area,,,,government-organisation:D7,1755,35473,,,
