endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
767d286dedd31744ee2cff3a9fdf601bea37bb4ecefa7dc4a3c23271f157e5e4,https://raw.githubusercontent.com/digital-land/design-code-collection/main/data/design-code-status.csv,,,2022-05-10,,
