source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
2cc7b64fbb22a44f842a2745f97700d4,historic-england,historic-england,https://historicengland.org.uk/listing/the-list/data-downloads,a2765d5c18171372805f5b05c5ce0c727fe3855093972ce4596f29465990b8dc,ogl3,government-organisation:PB1164,battlefield,2021-05-27,2021-05-27,
23465cd6d4bda01cb8a06a5b630a6968,crown-copyright,historic-england,,941425b204aa99e1c8a466034375a58a231705d2d5adb63c31844ee3a782fbe8,ogl3,government-organisation:D1342,battlefield,2022-09-12,,
