end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,7500076,,,,heritage-at-risk,,,,1006794
,,7500077,,,,heritage-at-risk,,,,1006855
,,7500078,,,,heritage-at-risk,,,,1006876
,,7500079,,,,heritage-at-risk,,,,1006878
,,7500080,,,,heritage-at-risk,,,,1006896
,,7500081,,,,heritage-at-risk,,,,1006946
,,7500082,,,,heritage-at-risk,,,,1006090
,,7500083,,,,heritage-at-risk,,,,1006104
,,7500084,,,,heritage-at-risk,,,,1006107
,,7500085,,,,heritage-at-risk,,,,1006156
,,7500086,,,,heritage-at-risk,,,,1006170
,,7500087,,,,heritage-at-risk,,,,1006171
,,7500088,,,,heritage-at-risk,,,,1006173
,,7500089,,,,heritage-at-risk,,,,1006188
,,7500090,,,,heritage-at-risk,,,,1006204
,,7500091,,,,heritage-at-risk,,,,1006223
,,7500092,,,,heritage-at-risk,,,,1006324
,,7500093,,,,heritage-at-risk,,,,1006372
,,7500094,,,,heritage-at-risk,,,,1006404
,,7500095,,,,heritage-at-risk,,,,1006441
,,7500096,,,,heritage-at-risk,,,,1006455
,,7500097,,,,heritage-at-risk,,,,1006456
,,7500098,,,,heritage-at-risk,,,,1006508
,,7500099,,,,heritage-at-risk,,,,1006555
,,7500100,,,,heritage-at-risk,,,,1006588
,,7500101,,,,heritage-at-risk,,,,1006589
,,7500102,,,,heritage-at-risk,,,,1006688
,,7500103,,,,heritage-at-risk,,,,1006689
,,7500104,,,,heritage-at-risk,,,,1006691
,,7500105,,,,heritage-at-risk,,,,1006706
,,7500106,,,,heritage-at-risk,,,,1006725
,,7500107,,,,heritage-at-risk,,,,1006757
,,7500108,,,,heritage-at-risk,,,,1006792
,,7500109,,,,heritage-at-risk,,,,1006839
,,7500110,,,,heritage-at-risk,,,,1006872
,,7500111,,,,heritage-at-risk,,,,1006874
,,7500112,,,,heritage-at-risk,,,,1006964
,,7500113,,,,heritage-at-risk,,,,1006965
,,7500114,,,,heritage-at-risk,,,,1006967
,,7500115,,,,heritage-at-risk,,,,1007014
,,7500116,,,,heritage-at-risk,,,,1007084
,,7500117,,,,heritage-at-risk,,,,1007148
,,7500118,,,,heritage-at-risk,,,,1007166
,,7500119,,,,heritage-at-risk,,,,1007201
,,7500120,,,,heritage-at-risk,,,,1007248
,,7500121,,,,heritage-at-risk,,,,1007268
,,7500122,,,,heritage-at-risk,,,,1007282
,,7500123,,,,heritage-at-risk,,,,1007285
,,7500124,,,,heritage-at-risk,,,,1007299
,,7500125,,,,heritage-at-risk,,,,1007302
,,7500126,,,,heritage-at-risk,,,,1007401
,,7500127,,,,heritage-at-risk,,,,1007433
,,7500128,,,,heritage-at-risk,,,,1007434
,,7500129,,,,heritage-at-risk,,,,1007435
,,7500130,,,,heritage-at-risk,,,,1007501
,,7500131,,,,heritage-at-risk,,,,1007601
,,7500132,,,,heritage-at-risk,,,,1007667
,,7500133,,,,heritage-at-risk,,,,1007668
,,7500134,,,,heritage-at-risk,,,,1007733
,,7500135,,,,heritage-at-risk,,,,1007735
,,7500136,,,,heritage-at-risk,,,,1007736
,,7500137,,,,heritage-at-risk,,,,1007770
,,7500138,,,,heritage-at-risk,,,,1007817
,,7500139,,,,heritage-at-risk,,,,1007818
,,7500140,,,,heritage-at-risk,,,,1006963
,,7500141,,,,heritage-at-risk,,,,1007002
,,7500142,,,,heritage-at-risk,,,,1007047
,,7500143,,,,heritage-at-risk,,,,1007061
,,7500144,,,,heritage-at-risk,,,,1007072
,,7500145,,,,heritage-at-risk,,,,1007120
,,7500146,,,,heritage-at-risk,,,,1007127
,,7500147,,,,heritage-at-risk,,,,1007129
,,7500148,,,,heritage-at-risk,,,,1007170
,,7500149,,,,heritage-at-risk,,,,1007195
,,7500150,,,,heritage-at-risk,,,,1007247
,,7500151,,,,heritage-at-risk,,,,1007261
,,7500152,,,,heritage-at-risk,,,,1007272
,,7500153,,,,heritage-at-risk,,,,1007279
,,7500154,,,,heritage-at-risk,,,,1007306
,,7500155,,,,heritage-at-risk,,,,1007397
,,7500156,,,,heritage-at-risk,,,,1007422
,,7500157,,,,heritage-at-risk,,,,1007436
,,7500158,,,,heritage-at-risk,,,,1007438
,,7500159,,,,heritage-at-risk,,,,1007440
,,7500160,,,,heritage-at-risk,,,,1007563
,,7500161,,,,heritage-at-risk,,,,1007670
,,7500162,,,,heritage-at-risk,,,,1007779
,,7500163,,,,heritage-at-risk,,,,1007815
,,7500164,,,,heritage-at-risk,,,,1006955
,,7500165,,,,heritage-at-risk,,,,1007003
,,7500166,,,,heritage-at-risk,,,,1007037
,,7500167,,,,heritage-at-risk,,,,1007139
,,7500168,,,,heritage-at-risk,,,,1007144
,,7500169,,,,heritage-at-risk,,,,1007171
,,7500170,,,,heritage-at-risk,,,,1007296
,,7500171,,,,heritage-at-risk,,,,1007323
,,7500172,,,,heritage-at-risk,,,,1007353
,,7500173,,,,heritage-at-risk,,,,1007389
,,7500174,,,,heritage-at-risk,,,,1007421
,,7500175,,,,heritage-at-risk,,,,1007437
,,7500176,,,,heritage-at-risk,,,,1007446
,,7500177,,,,heritage-at-risk,,,,1007453
,,7500178,,,,heritage-at-risk,,,,1007505
,,7500179,,,,heritage-at-risk,,,,1007573
,,7500180,,,,heritage-at-risk,,,,1007596
,,7500181,,,,heritage-at-risk,,,,1007603
,,7500182,,,,heritage-at-risk,,,,1007648
,,7500183,,,,heritage-at-risk,,,,1007712
,,7500184,,,,heritage-at-risk,,,,1006975
,,7500185,,,,heritage-at-risk,,,,1006989
,,7500186,,,,heritage-at-risk,,,,1007023
,,7500187,,,,heritage-at-risk,,,,1007076
,,7500188,,,,heritage-at-risk,,,,1007090
,,7500189,,,,heritage-at-risk,,,,1007126
,,7500190,,,,heritage-at-risk,,,,1007142
,,7500191,,,,heritage-at-risk,,,,1007143
,,7500192,,,,heritage-at-risk,,,,1007260
,,7500193,,,,heritage-at-risk,,,,1007293
,,7500194,,,,heritage-at-risk,,,,1007325
,,7500195,,,,heritage-at-risk,,,,1007474
,,7500196,,,,heritage-at-risk,,,,1007475
,,7500197,,,,heritage-at-risk,,,,1007476
,,7500198,,,,heritage-at-risk,,,,1007477
,,7500199,,,,heritage-at-risk,,,,1007491
,,7500200,,,,heritage-at-risk,,,,1007525
,,7500201,,,,heritage-at-risk,,,,1007641
,,7500202,,,,heritage-at-risk,,,,1007642
,,7500203,,,,heritage-at-risk,,,,1007725
,,7500204,,,,heritage-at-risk,,,,1007742
,,7500205,,,,heritage-at-risk,,,,1007743
,,7500206,,,,heritage-at-risk,,,,1007744
,,7500207,,,,heritage-at-risk,,,,1007745
,,7500208,,,,heritage-at-risk,,,,1007775
,,7500209,,,,heritage-at-risk,,,,1007776
,,7500210,,,,heritage-at-risk,,,,1007842
,,7500211,,,,heritage-at-risk,,,,1007850
,,7500212,,,,heritage-at-risk,,,,1007851
,,7500213,,,,heritage-at-risk,,,,1007852
,,7500214,,,,heritage-at-risk,,,,1007853
,,7500215,,,,heritage-at-risk,,,,1007869
,,7500216,,,,heritage-at-risk,,,,1007883
,,7500217,,,,heritage-at-risk,,,,1008067
,,7500218,,,,heritage-at-risk,,,,1008101
,,7500219,,,,heritage-at-risk,,,,1008135
,,7500220,,,,heritage-at-risk,,,,1008221
,,7500221,,,,heritage-at-risk,,,,1008337
,,7500222,,,,heritage-at-risk,,,,1008351
,,7500223,,,,heritage-at-risk,,,,1008469
,,7500224,,,,heritage-at-risk,,,,1008486
,,7500225,,,,heritage-at-risk,,,,1008503
,,7500226,,,,heritage-at-risk,,,,1008554
,,7500227,,,,heritage-at-risk,,,,1008636
,,7500228,,,,heritage-at-risk,,,,1008638
,,7500229,,,,heritage-at-risk,,,,1008639
,,7500230,,,,heritage-at-risk,,,,1007847
,,7500231,,,,heritage-at-risk,,,,1007854
,,7500232,,,,heritage-at-risk,,,,1007856
,,7500233,,,,heritage-at-risk,,,,1007906
,,7500234,,,,heritage-at-risk,,,,1007922
,,7500235,,,,heritage-at-risk,,,,1007949
,,7500236,,,,heritage-at-risk,,,,1007972
,,7500237,,,,heritage-at-risk,,,,1008047
,,7500238,,,,heritage-at-risk,,,,1008292
,,7500239,,,,heritage-at-risk,,,,1008392
,,7500240,,,,heritage-at-risk,,,,1008467
,,7500241,,,,heritage-at-risk,,,,1008474
,,7500242,,,,heritage-at-risk,,,,1008481
,,7500243,,,,heritage-at-risk,,,,1008483
,,7500244,,,,heritage-at-risk,,,,1008506
,,7500245,,,,heritage-at-risk,,,,1008626
,,7500246,,,,heritage-at-risk,,,,1008631
,,7500247,,,,heritage-at-risk,,,,1008651
,,7500248,,,,heritage-at-risk,,,,1008656
,,7500249,,,,heritage-at-risk,,,,1008676
,,7500250,,,,heritage-at-risk,,,,1008788
,,7500251,,,,heritage-at-risk,,,,1008839
,,7500252,,,,heritage-at-risk,,,,1008923
,,7500253,,,,heritage-at-risk,,,,1008954
,,7500254,,,,heritage-at-risk,,,,1008973
,,7500255,,,,heritage-at-risk,,,,1009088
,,7500256,,,,heritage-at-risk,,,,1009155
,,7500257,,,,heritage-at-risk,,,,1009540
,,7500258,,,,heritage-at-risk,,,,1009572
,,7500259,,,,heritage-at-risk,,,,1009605
,,7500260,,,,heritage-at-risk,,,,1007858
,,7500261,,,,heritage-at-risk,,,,1007859
,,7500262,,,,heritage-at-risk,,,,1007860
,,7500263,,,,heritage-at-risk,,,,1007861
,,7500264,,,,heritage-at-risk,,,,1007875
,,7500265,,,,heritage-at-risk,,,,1007878
,,7500266,,,,heritage-at-risk,,,,1008043
,,7500267,,,,heritage-at-risk,,,,1008109
,,7500268,,,,heritage-at-risk,,,,1008129
,,7500269,,,,heritage-at-risk,,,,1008144
,,7500270,,,,heritage-at-risk,,,,1008146
,,7500271,,,,heritage-at-risk,,,,1008162
,,7500272,,,,heritage-at-risk,,,,1008179
,,7500273,,,,heritage-at-risk,,,,1008229
,,7500274,,,,heritage-at-risk,,,,1008245
,,7500275,,,,heritage-at-risk,,,,1008293
,,7500276,,,,heritage-at-risk,,,,1008362
,,7500277,,,,heritage-at-risk,,,,1008396
,,7500278,,,,heritage-at-risk,,,,1008430
,,7500279,,,,heritage-at-risk,,,,1008528
,,7500280,,,,heritage-at-risk,,,,1008563
,,7500281,,,,heritage-at-risk,,,,1008679
,,7500282,,,,heritage-at-risk,,,,1008694
,,7500283,,,,heritage-at-risk,,,,1008711
,,7500284,,,,heritage-at-risk,,,,1009740
,,7500285,,,,heritage-at-risk,,,,1009773
,,7500286,,,,heritage-at-risk,,,,1009806
,,7500287,,,,heritage-at-risk,,,,1009807
,,7500288,,,,heritage-at-risk,,,,1009872
,,7500289,,,,heritage-at-risk,,,,1009891
,,7500290,,,,heritage-at-risk,,,,1009906
,,7500291,,,,heritage-at-risk,,,,1009908
,,7500292,,,,heritage-at-risk,,,,1010025
,,7500293,,,,heritage-at-risk,,,,1010040
,,7500294,,,,heritage-at-risk,,,,1010074
,,7500295,,,,heritage-at-risk,,,,1010140
,,7500296,,,,heritage-at-risk,,,,1010176
,,7500297,,,,heritage-at-risk,,,,9015
,,7500298,,,,heritage-at-risk,,,,9230
,,7500299,,,,heritage-at-risk,,,,1008765
,,7500300,,,,heritage-at-risk,,,,1008810
,,7500301,,,,heritage-at-risk,,,,1008876
,,7500302,,,,heritage-at-risk,,,,1008933
,,7500303,,,,heritage-at-risk,,,,1008958
,,7500304,,,,heritage-at-risk,,,,1008974
,,7500305,,,,heritage-at-risk,,,,1009067
,,7500306,,,,heritage-at-risk,,,,1009124
,,7500307,,,,heritage-at-risk,,,,1009142
,,7500308,,,,heritage-at-risk,,,,1009303
,,7500309,,,,heritage-at-risk,,,,1009383
,,7500310,,,,heritage-at-risk,,,,1009394
,,7500311,,,,heritage-at-risk,,,,1009578
,,7500312,,,,heritage-at-risk,,,,1009592
,,7500313,,,,heritage-at-risk,,,,1008929
,,7500314,,,,heritage-at-risk,,,,1009315
,,7500315,,,,heritage-at-risk,,,,1009329
,,7500316,,,,heritage-at-risk,,,,1009346
,,7500317,,,,heritage-at-risk,,,,1009380
,,7500318,,,,heritage-at-risk,,,,1009396
,,7500319,,,,heritage-at-risk,,,,1009449
,,7500320,,,,heritage-at-risk,,,,1009530
,,7500321,,,,heritage-at-risk,,,,1009531
,,7500322,,,,heritage-at-risk,,,,1009564
,,7500323,,,,heritage-at-risk,,,,1009580
,,7500324,,,,heritage-at-risk,,,,1009582
,,7500325,,,,heritage-at-risk,,,,1009613
,,7500326,,,,heritage-at-risk,,,,1009616
,,7500327,,,,heritage-at-risk,,,,1009631
,,7500328,,,,heritage-at-risk,,,,9330
,,7500329,,,,heritage-at-risk,,,,9547
,,7500330,,,,heritage-at-risk,,,,9584
,,7500331,,,,heritage-at-risk,,,,9648
,,7500332,,,,heritage-at-risk,,,,10001
,,7500333,,,,heritage-at-risk,,,,10002
,,7500334,,,,heritage-at-risk,,,,10033
,,7500335,,,,heritage-at-risk,,,,10152
,,7500336,,,,heritage-at-risk,,,,10184
,,7500337,,,,heritage-at-risk,,,,1000129
,,7500338,,,,heritage-at-risk,,,,1009731
,,7500339,,,,heritage-at-risk,,,,1009783
,,7500340,,,,heritage-at-risk,,,,1009830
,,7500341,,,,heritage-at-risk,,,,1009916
,,7500342,,,,heritage-at-risk,,,,1009950
,,7500343,,,,heritage-at-risk,,,,1009951
,,7500344,,,,heritage-at-risk,,,,1010115
,,7500345,,,,heritage-at-risk,,,,1010134
,,7500346,,,,heritage-at-risk,,,,8938
,,7500347,,,,heritage-at-risk,,,,8954
,,7500348,,,,heritage-at-risk,,,,9022
,,7500349,,,,heritage-at-risk,,,,9157
,,7500350,,,,heritage-at-risk,,,,9175
,,7500351,,,,heritage-at-risk,,,,1000165
,,7500352,,,,heritage-at-risk,,,,1000215
,,7500353,,,,heritage-at-risk,,,,1000249
,,7500354,,,,heritage-at-risk,,,,1000333
,,7500355,,,,heritage-at-risk,,,,1000365
,,7500356,,,,heritage-at-risk,,,,1000413
,,7500357,,,,heritage-at-risk,,,,1000414
,,7500358,,,,heritage-at-risk,,,,1000530
,,7500359,,,,heritage-at-risk,,,,1000547
,,7500360,,,,heritage-at-risk,,,,1000563
,,7500361,,,,heritage-at-risk,,,,1000817
,,7500362,,,,heritage-at-risk,,,,1000899
,,7500363,,,,heritage-at-risk,,,,1000901
,,7500364,,,,heritage-at-risk,,,,1000916
,,7500365,,,,heritage-at-risk,,,,1000951
,,7500366,,,,heritage-at-risk,,,,1000982
,,7500367,,,,heritage-at-risk,,,,1001001
,,7500368,,,,heritage-at-risk,,,,9523
,,7500369,,,,heritage-at-risk,,,,9557
,,7500370,,,,heritage-at-risk,,,,9573
,,7500371,,,,heritage-at-risk,,,,9575
,,7500372,,,,heritage-at-risk,,,,9690
,,7500373,,,,heritage-at-risk,,,,10094
,,7500374,,,,heritage-at-risk,,,,10109
,,7500375,,,,heritage-at-risk,,,,10127
,,7500376,,,,heritage-at-risk,,,,10177
,,7500377,,,,heritage-at-risk,,,,1000003
,,7500378,,,,heritage-at-risk,,,,1000088
,,7500379,,,,heritage-at-risk,,,,1000124
,,7500380,,,,heritage-at-risk,,,,1000137
,,7500381,,,,heritage-at-risk,,,,1001202
,,7500382,,,,heritage-at-risk,,,,1001265
,,7500383,,,,heritage-at-risk,,,,1001268
,,7500384,,,,heritage-at-risk,,,,1001368
,,7500385,,,,heritage-at-risk,,,,1001401
,,7500386,,,,heritage-at-risk,,,,1001469
,,7500387,,,,heritage-at-risk,,,,1001484
,,7500388,,,,heritage-at-risk,,,,1001585
,,7500389,,,,heritage-at-risk,,,,1001602
,,7500390,,,,heritage-at-risk,,,,1001733
,,7500391,,,,heritage-at-risk,,,,1001735
,,7500392,,,,heritage-at-risk,,,,1001852
,,7500393,,,,heritage-at-risk,,,,1001885
,,7500394,,,,heritage-at-risk,,,,1001903
,,7500395,,,,heritage-at-risk,,,,1000155
,,7500396,,,,heritage-at-risk,,,,1000205
,,7500397,,,,heritage-at-risk,,,,1000257
,,7500398,,,,heritage-at-risk,,,,1000305
,,7500399,,,,heritage-at-risk,,,,1000338
,,7500400,,,,heritage-at-risk,,,,1000373
,,7500401,,,,heritage-at-risk,,,,1000390
,,7500402,,,,heritage-at-risk,,,,1000472
,,7500403,,,,heritage-at-risk,,,,1000739
,,7500404,,,,heritage-at-risk,,,,1000789
,,7500405,,,,heritage-at-risk,,,,1000808
,,7500406,,,,heritage-at-risk,,,,1000824
,,7500407,,,,heritage-at-risk,,,,1000924
,,7500408,,,,heritage-at-risk,,,,1000993
,,7500409,,,,heritage-at-risk,,,,1002001
,,7500410,,,,heritage-at-risk,,,,1002035
,,7500411,,,,heritage-at-risk,,,,1002067
,,7500412,,,,heritage-at-risk,,,,1002134
,,7500413,,,,heritage-at-risk,,,,1002254
,,7500414,,,,heritage-at-risk,,,,1002271
,,7500415,,,,heritage-at-risk,,,,1002301
,,7500416,,,,heritage-at-risk,,,,1002303
,,7500417,,,,heritage-at-risk,,,,1002337
,,7500418,,,,heritage-at-risk,,,,1002404
,,7500419,,,,heritage-at-risk,,,,1002438
,,7500420,,,,heritage-at-risk,,,,1002455
,,7500421,,,,heritage-at-risk,,,,1002470
,,7500422,,,,heritage-at-risk,,,,1002487
,,7500423,,,,heritage-at-risk,,,,1002488
,,7500424,,,,heritage-at-risk,,,,1002502
,,7500425,,,,heritage-at-risk,,,,1002505
,,7500426,,,,heritage-at-risk,,,,1002520
,,7500427,,,,heritage-at-risk,,,,1002522
,,7500428,,,,heritage-at-risk,,,,1002536
,,7500429,,,,heritage-at-risk,,,,1002537
,,7500430,,,,heritage-at-risk,,,,1002586
,,7500431,,,,heritage-at-risk,,,,1002620
,,7500432,,,,heritage-at-risk,,,,1002636
,,7500433,,,,heritage-at-risk,,,,1002637
,,7500434,,,,heritage-at-risk,,,,1002654
,,7500435,,,,heritage-at-risk,,,,1002687
,,7500436,,,,heritage-at-risk,,,,1002703
,,7500437,,,,heritage-at-risk,,,,1002705
,,7500438,,,,heritage-at-risk,,,,1002719
,,7500439,,,,heritage-at-risk,,,,1002722
,,7500440,,,,heritage-at-risk,,,,1002755
,,7500441,,,,heritage-at-risk,,,,1002756
,,7500442,,,,heritage-at-risk,,,,1002770
,,7500443,,,,heritage-at-risk,,,,1002786
,,7500444,,,,heritage-at-risk,,,,1002788
,,7500445,,,,heritage-at-risk,,,,1009669
,,7500446,,,,heritage-at-risk,,,,1009676
,,7500447,,,,heritage-at-risk,,,,1009703
,,7500448,,,,heritage-at-risk,,,,1009785
,,7500449,,,,heritage-at-risk,,,,1009835
,,7500450,,,,heritage-at-risk,,,,1009905
,,7500451,,,,heritage-at-risk,,,,1009910
,,7500452,,,,heritage-at-risk,,,,1009953
,,7500453,,,,heritage-at-risk,,,,1009994
,,7500454,,,,heritage-at-risk,,,,1010060
,,7500455,,,,heritage-at-risk,,,,53
,,7500456,,,,heritage-at-risk,,,,92
,,7500457,,,,heritage-at-risk,,,,94
,,7500458,,,,heritage-at-risk,,,,162
,,7500459,,,,heritage-at-risk,,,,203
,,7500460,,,,heritage-at-risk,,,,246
,,7500461,,,,heritage-at-risk,,,,285
,,7500462,,,,heritage-at-risk,,,,453
,,7500463,,,,heritage-at-risk,,,,460
,,7500464,,,,heritage-at-risk,,,,580
,,7500465,,,,heritage-at-risk,,,,614
,,7500466,,,,heritage-at-risk,,,,737
,,7500467,,,,heritage-at-risk,,,,798
,,7500468,,,,heritage-at-risk,,,,812
,,7500469,,,,heritage-at-risk,,,,1057
,,7500470,,,,heritage-at-risk,,,,1062
,,7500471,,,,heritage-at-risk,,,,1307
,,7500472,,,,heritage-at-risk,,,,1002805
,,7500473,,,,heritage-at-risk,,,,1002820
,,7500474,,,,heritage-at-risk,,,,1002836
,,7500475,,,,heritage-at-risk,,,,1002870
,,7500476,,,,heritage-at-risk,,,,1002871
,,7500477,,,,heritage-at-risk,,,,1002887
,,7500478,,,,heritage-at-risk,,,,1002889
,,7500479,,,,heritage-at-risk,,,,1002937
,,7500480,,,,heritage-at-risk,,,,1002939
,,7500481,,,,heritage-at-risk,,,,1002953
,,7500482,,,,heritage-at-risk,,,,1002955
,,7500483,,,,heritage-at-risk,,,,1002990
,,7500484,,,,heritage-at-risk,,,,88
,,7500485,,,,heritage-at-risk,,,,89
,,7500486,,,,heritage-at-risk,,,,174
,,7500487,,,,heritage-at-risk,,,,1421
,,7500488,,,,heritage-at-risk,,,,1489
,,7500489,,,,heritage-at-risk,,,,1848
,,7500490,,,,heritage-at-risk,,,,2082
,,7500491,,,,heritage-at-risk,,,,2134
,,7500492,,,,heritage-at-risk,,,,2209
,,7500493,,,,heritage-at-risk,,,,2218
,,7500494,,,,heritage-at-risk,,,,2223
,,7500495,,,,heritage-at-risk,,,,1001074
,,7500496,,,,heritage-at-risk,,,,1001142
,,7500497,,,,heritage-at-risk,,,,1001160
,,7500498,,,,heritage-at-risk,,,,1001341
,,7500499,,,,heritage-at-risk,,,,1001343
,,7500500,,,,heritage-at-risk,,,,1001391
,,7500501,,,,heritage-at-risk,,,,1001494
,,7500502,,,,heritage-at-risk,,,,1001528
,,7500503,,,,heritage-at-risk,,,,1001643
,,7500504,,,,heritage-at-risk,,,,1001758
,,7500505,,,,heritage-at-risk,,,,1001778
,,7500506,,,,heritage-at-risk,,,,1001794
,,7500507,,,,heritage-at-risk,,,,1001808
,,7500508,,,,heritage-at-risk,,,,1001810
,,7500509,,,,heritage-at-risk,,,,1001861
,,7500510,,,,heritage-at-risk,,,,1001862
,,7500511,,,,heritage-at-risk,,,,808
,,7500512,,,,heritage-at-risk,,,,809
,,7500513,,,,heritage-at-risk,,,,810
,,7500514,,,,heritage-at-risk,,,,877
,,7500515,,,,heritage-at-risk,,,,1027
,,7500516,,,,heritage-at-risk,,,,1091
,,7500517,,,,heritage-at-risk,,,,1094
,,7500518,,,,heritage-at-risk,,,,1177
,,7500519,,,,heritage-at-risk,,,,1191
,,7500520,,,,heritage-at-risk,,,,1210
,,7500521,,,,heritage-at-risk,,,,1227
,,7500522,,,,heritage-at-risk,,,,1228
,,7500523,,,,heritage-at-risk,,,,1275
,,7500524,,,,heritage-at-risk,,,,1278
,,7500525,,,,heritage-at-risk,,,,1460
,,7500526,,,,heritage-at-risk,,,,1726
,,7500527,,,,heritage-at-risk,,,,1001942
,,7500528,,,,heritage-at-risk,,,,1001976
,,7500529,,,,heritage-at-risk,,,,1001979
,,7500530,,,,heritage-at-risk,,,,1002042
,,7500531,,,,heritage-at-risk,,,,1002043
,,7500532,,,,heritage-at-risk,,,,1002044
,,7500533,,,,heritage-at-risk,,,,1002079
,,7500534,,,,heritage-at-risk,,,,1002126
,,7500535,,,,heritage-at-risk,,,,1002144
,,7500536,,,,heritage-at-risk,,,,1002146
,,7500537,,,,heritage-at-risk,,,,1002161
,,7500538,,,,heritage-at-risk,,,,1002193
,,7500539,,,,heritage-at-risk,,,,1002280
,,7500540,,,,heritage-at-risk,,,,1002296
,,7500541,,,,heritage-at-risk,,,,1002346
,,7500542,,,,heritage-at-risk,,,,1002361
,,7500543,,,,heritage-at-risk,,,,1002394
,,7500544,,,,heritage-at-risk,,,,1002396
,,7500545,,,,heritage-at-risk,,,,1002397
,,7500546,,,,heritage-at-risk,,,,1002412
,,7500547,,,,heritage-at-risk,,,,1002427
,,7500548,,,,heritage-at-risk,,,,1002463
,,7500549,,,,heritage-at-risk,,,,1002496
,,7500550,,,,heritage-at-risk,,,,1002529
,,7500551,,,,heritage-at-risk,,,,1002544
,,7500552,,,,heritage-at-risk,,,,1002596
,,7500553,,,,heritage-at-risk,,,,1002613
,,7500554,,,,heritage-at-risk,,,,1002614
,,7500555,,,,heritage-at-risk,,,,1002630
,,7500556,,,,heritage-at-risk,,,,1002645
,,7500557,,,,heritage-at-risk,,,,1002664
,,7500558,,,,heritage-at-risk,,,,1002678
,,7500559,,,,heritage-at-risk,,,,1002696
