endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
cb1190aa0ce9afe7bc888ec19ee3c5825c8c73cdeadbddcdd0eebcdffd8c0296,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/17NPBledcSaund_region.zip,,,2021-01-08T00:00:00Z,,
f8d4b8618c65466c9fdd4ebc0eb8f94391ba62514734e26e5d465c5b4b470f93,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/17NPLongwickcIlmer_region.zip,,,2021-01-08T00:00:00Z,,
9c8f0a7cb67a6f77525121f4c01e7f0fcfbb0fe9945b806161cc9d95e924f1ca,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19GreenSpace_region.zip,,,2021-01-08T00:00:00Z,,
07dae86ab06f0733228655c47bfbcb1b66146987284d9f0452717ca219cee72d,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19Housing_region.zip,,,2021-01-08T00:00:00Z,,
5df3c1c2ebb634a6f6bcb0d5d274223fb5869183ef0d56f09848222ad025f55b,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19LittleMarlowCountryPark_region.zip,,,2021-01-08T00:00:00Z,,
556e9fb45ede3fece18bd8e6c3d42acc909aedd0233fd4d0d534fec705da9010,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19LocalEmploymentArea_region.zip,,,2021-01-08T00:00:00Z,,
43f3f4404fe5b472b81db85ea24395b03c9fbee2274162ed637739caca045e7c,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19LowerIcknieldWay_region.zip,,,2021-01-08T00:00:00Z,,
e6d46aa60c28d8b378557815b42a6db04f300ba47149ffdc0c243a778e74d845,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19MolinsSportsGround_region.zip,,,2021-01-08T00:00:00Z,,
5d8812acb6ad3fa1d414bab2422661e0512f3cedfd8d41f146e9f2f2c1def818,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19NPDawsHill_region.zip,,,2021-01-08T00:00:00Z,,
3cdd4d7143d5ee013f3ebf6835a282c8ea431b88f434df6ded6ed3ac6b9740f8,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19NonResiMixedUse_region.zip,,,2021-01-08T00:00:00Z,,
746bd026444b6f6871a668961e8e7cc757ff9e82907ebe1c8a28b70ff3e15091,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19QueenswayCemetery_region.zip,,,2021-01-08T00:00:00Z,,
a1af9ca0f2337ed5bea3aec1898e5e2034c14c31f6110e8e57148dc7fe07a942,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19SafeguardedLand_region.zip,,,2021-01-08T00:00:00Z,,
d0601260f810326445fa71964dfd73a097dfb3063a4f67b4286606fb14616fa1,https://github.com/digital-land/development-policy-area-collection/raw/main/data/Buckinghamshire_GIS_Layers/19StrategicEmploymentArea_region.zip,,,2021-01-08T00:00:00Z,,
