source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
200808e97b5578f0ac6fac251b2f1fa1,crown-copyright,article-4-direction,,e5598a75328d5890efb7e6d8bb6c1d181fbed2cda45af24de6627f60e777bbe2,ogl3,government-organisation:D1342,article-4-direction-rule,2022-10-11,,
