source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
1f34efaa765421282857013de980963d,crown-copyright,design-code,https://www.digital-land.info/dataset/design-code-category,014f829a6ebef894c46ddef4a58133a217f31adf4e688e3d6fab43af0b7ad63d,ogl3,government-organisation:D1342,design-code-category,2022-05-10,,
