source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
f20d571259917c3214a90b6cd3d4ec29,,ward,https://geoportal.statistics.gov.uk/datasets/ons::wards-may-2024-boundaries-uk-bgc-1/about,4313725e68b7361418a092769c8247773e5e19e5512a7229d547843354e7f2b1,ogl3,government-organisation:D303,ward,2024-07-08,2024-07-01,
