source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
29e88844c56150ca66c2263cf0216e86,,local-plan,https://www.sstaffs.gov.uk/planning/planning-policy-and-local-plans/local-plans-datasets,1254ec684daa5a742bfd6a0e5435f6580ad1d3da5a7ea5a2cd559a4660f4058e,ogl3,local-authority:SST,local-plan,2026-06-24,2026-06-24,
8c95035b603c4ec0a2ed0971e87b7a10,,local-plan,https://www.folkestone-hythe.gov.uk/planning-policy/new-folkestone-hythe-local-plan,39a3cca49bf264f40d03fc94abe05b5df1b9aab76634d75a057345487bcb1cb6,ogl3,local-authority:SHE,local-plan,2026-06-24,2026-06-24,
9bf31cfcf1ed009d3d90f8488c39cb60,,local-plan,https://www.eastleigh.gov.uk/planning-and-building/planning-policy-and-implementation/local-plan/new-local-plan-to-2044/timetable,f7fc195908a13cb3e0205a125fb2dc76e2cb8488254e9b0c4ee6e41944bfef42,ogl3,local-authority:EAT,plan-timetable,2026-06-24,2026-06-24,
c088107ce3b393253422187db61cc37a,,local-plan,https://www.ipswich.gov.uk/NewLocalPlanTimetable,1045cadd19cda3d1b98fb1f7ea945dfa35099d4bed9dfa1ad494348ebecd0e28,ogl3,local-authority:IPS,local-plan,2026-06-25,2026-06-25,
cc8204e8e6b0800688f00714e1a51276,,local-plan,https://www.ipswich.gov.uk/NewLocalPlanTimetable,2213908e01e8312b5df57a91d1815e4eb1543b40d5da26a1673ec0b8cd065b13,ogl3,local-authority:IPS,plan-timetable,2026-06-25,2026-06-25,
f8c361113e89053ed9a93015b5fb17b7,,local-plan,https://www.stalbans.gov.uk/next-local-plan-2029,49c5119957ff155572505fae93d367cef9782c2a6969befc017e3218d62e55d4,ogl3,local-authority:SAL,plan-timetable,2026-06-25,2026-06-25,
363d34e9e947351ee31106a91e7b8ba8,,local-plan,https://westberks.gov.uk/wblp-timetable,77a4a1a73d9687f1b3d679d49f1826a22e7b66a33ed8aaaf5b88590601d6cd1c,ogl3,local-authority:WBK,plan-timetable,2026-06-25,2026-06-25,
a9bc0818874275f4501af841459dd01c,,local-plan,https://www.stalbans.gov.uk/next-local-plan-2029,81bba83413b621b360142b4d8ea840a4efbca75ffcbefbe4cea557e9e809590d,ogl3,local-authority:SAL,local-plan,2026-06-25,2026-06-25,
78aabbbfcb9d704a744b0b69dfd4f21e,,local-plan,https://www.sefton.gov.uk/planning-building-control/open-digital-planning/,8cd33787e5b6fa8c97d42a5c4609b9605646228bd584f74844d0839f952899ef,ogl3,local-authority:SFT,plan-timetable,2026-06-25,2026-06-25,
7897a4361f39cb21e2d3342a600568b7,,local-plan,https://westberks.gov.uk/wblp-timetable,cc405d19241173c376d963d6808b8552eff23ebd3a4d101ef5aa8fa030952c5a,ogl3,local-authority:WBK,local-plan,2026-06-25,2026-06-25,
eb72e37343e0ce93c7aa3f444aee5d72,,local-plan,https://www.sefton.gov.uk/planning-building-control/open-digital-planning/,df2e39a2aad183ffb00b09e59c69f39b008f05a4a87607a05cd1710815cd8835,ogl3,local-authority:SFT,local-plan,2026-06-25,2026-06-25,
