endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
2ae0f6aff419df9969e03842a360918a73be884dde619e4313d459516c57276c,https://raw.githubusercontent.com/digital-land/local-plans-explorer/refs/heads/main/data/export/local-plan.csv,,,2024-10-11,,
480cb2c403092003b1d6b3b82225fcffe19fe3e4f0fdc6de80ae1a260b8aeff4,https://raw.githubusercontent.com/digital-land/local-plans-explorer/refs/heads/main/data/export/local-plan-boundary.csv,,,2024-10-14,,
291304123a698c9e4ba674a1ee21611827b08b0d9c6a52eae58a1ba2146d49e4,https://raw.githubusercontent.com/digital-land/local-plans-explorer/refs/heads/main/data/export/local-plan-document.csv,,,2024-10-15,,
a2e53a9581245c3e83bb3294c71bbe1741691056afc99f6265252a6ec363c982,https://dluhc-datasets.planning-data.dev/dataset/local-plan-event.csv,,,2024-10-29,,2025-02-26
306b632d1b2cb712fccdbb5b7b39ec978fd9a5c0f3df4b8a54ce946b3b6b30bd,https://dluhc-datasets.planning-data.dev/dataset/local-plan-document-type.csv,,,2024-10-29,,2025-02-26
6c806302524eebcbfc9c34f89adf97ffcc75c66f53b08d79a8e3f2c685075148,https://raw.githubusercontent.com/digital-land/local-plans-explorer/refs/heads/main/data/export/local-plan-timetable.csv,,,2024-11-12,,2026-01-22
e54f0daef3a45e9cde25f9c0758cd95ad1d34e8a05a33060201e9e7aa04e9e01,https://dataset-editor.development.planning.data.gov.uk/dataset/local-plan-event.csv,,,2025-02-26,2025-02-26,2025-05-01
741ca0d214de4a35f76b9bf833c11c6e93c7698b9e2c7a09e6f31cdd37bb3066,https://dataset-editor.development.planning.data.gov.uk/dataset/local-plan-document-type.csv,,,2025-02-26,2025-02-26,2025-05-01
9973e869654370d5759e14e5a200727b1e980cc54ff7e3c49713d8e2c671d679,https://dataset-editor.planning.data.gov.uk/dataset/document-type.csv,,,2025-05-01,2025-02-26,2025-07-08
fc427ee67340e311b3417446c7a23f392006f4195dca61b6da22207199473027,https://dataset-editor.planning.data.gov.uk/dataset/local-plan-document-type.csv,,,2025-05-01,2025-02-26,
2d067ea9b088c75b3572c1efd16d573f015b67e697d2edf8dab73b6c10c1cb10,https://dataset-editor.planning.data.gov.uk/dataset/local-plan-event.csv,,,2025-05-01,2025-02-26,
6ac99d283fc0d090fd8d8c67cffb04aa630eb744f00a9f263b8f94660cdcecd8,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/local-plan.csv,,,2025-12-19,2025-12-18,
d6e639cca40cae931f6cae5ec5db1e3642a4048126a29af2777513b347e6e9d1,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/local-plan-document.csv,,,2025-12-19,2025-12-18,
bd4ab171614b55994f2c1508279511ebe03a6ab773f3b4a326d107037d8f329f,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/local-plan-housing.csv,,,2025-12-19,2025-12-18,
e382354decf3c559c6955aa2a943d930c1ebf7135bc7abff5105d002ab6f19b0,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/local-planning-group-boundary.csv,,,2025-12-29,2025-12-29,2026-01-09
61a41e60d3a8bfa03c2a457911cd04258a8c23097545f4d540f041334cfd260d,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/local-plan-boundary.csv,,,2026-01-09,2026-01-09,
a3eeea309518c84d560c2583374888cb90173672530877009d31de26589623dd,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/local-plan-timetable.csv,,,2026-01-22,2026-01-22,
3eadc1f4f1700f36c1d01d094df707088efce3cb65351c4d2a6d9d2d5e18fe2a,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/mineral-plan.csv,,,2026-01-28,2026-01-28,
f2b9ceb518962d77dc589f7af6010129a0075b9b9e0c499b62de2108f61487af,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/mineral-plan-boundary.csv,,,2026-01-28,2026-01-28,
c018455fc6ffab549850de58c6e6521bd9ced39e060595fab4961342ed492573,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/waste-plan.csv,,,2026-01-28,2026-01-28,
bf5009a6a963b7bab131bccb5648bca46c65bca5383999eabec8131265365594,https://raw.githubusercontent.com/digital-land/local-plan-extractor/refs/heads/main/dataset/waste-plan-boundary.csv,,,2026-01-28,2026-01-28,
