prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
nature-improvement-area,,,,government-organisation:PB202,1ad1fdb8-44ec-471a-a8d2-d51aa1edeaa3,10100000,,,
nature-improvement-area,,,,government-organisation:PB202,6dbae18a-6b47-46b5-8cb0-f97e0dac0346,10100001,,,
nature-improvement-area,,,,government-organisation:PB202,1111af9b-ec49-4cc6-8298-c68cbf21becb,10100002,,,
nature-improvement-area,,,,government-organisation:PB202,9d2ca11e-aec3-42e0-a9c6-2bf250306d8d,10100003,,,
nature-improvement-area,,,,government-organisation:PB202,fa92adc9-06fb-490b-a5a7-a7a6393cb5aa,10100004,,,
nature-improvement-area,,,,government-organisation:PB202,434ae4bb-3fc0-45e3-93a0-c4046de6e281,10100005,,,
nature-improvement-area,,,,government-organisation:PB202,a3efe63c-6f8a-4744-87e7-30830af168d0,10100006,,,
nature-improvement-area,,,,government-organisation:PB202,644bad18-9349-4208-93df-7368fd65a638,10100007,,,
nature-improvement-area,,,,government-organisation:PB202,09c1c2ac-837c-41ee-a81c-72475475119d,10100008,,,
nature-improvement-area,,,,government-organisation:PB202,44404793-8240-4186-b11f-d52e3b8aae1c,10100009,,,
nature-improvement-area,,,,government-organisation:PB202,a60ab0a2-31c7-4446-a49b-5c5e605e8d4c,10100010,,,
nature-improvement-area,,,,government-organisation:PB202,a9bc870e-eda2-4d22-aa3d-59c0c5c63c2b,10100011,,,
