old-entity,status,entity,notes,end-date,entry-date,start-date
1392595,410,,entities don't exist in latest resource,,,
1393730,410,,entities don't exist in latest resource,,,
1393881,410,,entities don't exist in latest resource,,,
1396146,410,,entities don't exist in latest resource,,,
1396403,410,,entities don't exist in latest resource,,,
1403329,410,,entities don't exist in latest resource,,,
1417363,410,,entities don't exist in latest resource,,,
1434287,410,,entities don't exist in latest resource,,,
1436044,410,,entities don't exist in latest resource,,,
1449248,410,,entities don't exist in latest resource,,,
1499,410,,entities don't exist in latest resource,,,
2078,410,,entities don't exist in latest resource,,,
3018,410,,entities don't exist in latest resource,,,
3020,410,,entities don't exist in latest resource,,,
3029,410,,entities don't exist in latest resource,,,
3044,410,,entities don't exist in latest resource,,,
4351,410,,entities don't exist in latest resource,,,
4657,410,,entities don't exist in latest resource,,,
5227,410,,entities don't exist in latest resource,,,
5450,410,,entities don't exist in latest resource,,,
5612,410,,entities don't exist in latest resource,,,
6084,410,,entities don't exist in latest resource,,,
6129,410,,entities don't exist in latest resource,,,
6143,410,,entities don't exist in latest resource,,,
6144,410,,entities don't exist in latest resource,,,
6375,410,,entities don't exist in latest resource,,,
6516,410,,entities don't exist in latest resource,,,
7604,410,,entities don't exist in latest resource,,,
9488,410,,entities don't exist in latest resource,,,
9493,410,,entities don't exist in latest resource,,,
9547,410,,entities don't exist in latest resource,,,
9690,410,,entities don't exist in latest resource,,,
