endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
4bec82f3f69fd3d22dbf3e99f818715956b534b1163d1718e573daba63c0108f,https://raw.githubusercontent.com/digital-land/local-area-requirements-collection/main/data/local-area-requirements.csv,,,2024-07-11,2024-07-10,
