end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,7002000135,,,local-authority-eng:BUC,tree,,,,O2C87TES07K01
,,7002000136,,,local-authority-eng:BUC,tree,,,,O2C8B4ES07K00
,,7002000137,,,local-authority-eng:BUC,tree,,,,O6LYNIES07K00
,,7002000138,,,local-authority-eng:BUC,tree,,,,OSPTF2ES07K00
,,7002000139,,,local-authority-eng:BUC,tree,,,,P0L92EES07K00
,,7002000140,,,local-authority-eng:BUC,tree,,,,PFZ6D4ES07K00
,,7002000141,,,local-authority-eng:BUC,tree,,,,PHTHFTES07K00
,,7002000142,,,local-authority-eng:BUC,tree,,,,PHTHG8ES07K02
,,7002000143,,,local-authority-eng:BUC,tree,,,,PKTAAIES07K00
,,7002000144,,,local-authority-eng:BUC,tree,,,,PL2A44ES07K00
,,7002000145,,,local-authority-eng:BUC,tree,,,,PP0XP7ES07K00
,,7002000146,,,local-authority-eng:BUC,tree,,,,PP0XPNES07K02
,,7002000147,,,local-authority-eng:BUC,tree,,,,PP0XQDES07K01
,,7002000148,,,local-authority-eng:BUC,tree,,,,PP0XQXES07K01
,,7002000149,,,local-authority-eng:BUC,tree,,,,PR4T8LES07Q00
,,7002000150,,,local-authority-eng:BUC,tree,,,,PR4TAMES07Q02
,,7002000151,,,local-authority-eng:BUC,tree,,,,PR4TITES07Q01
,,7002000152,,,local-authority-eng:BUC,tree,,,,PR4TJ7ES07Q01
,,7002000153,,,local-authority-eng:BUC,tree,,,,PR4TJOES07Q01
,,7002000154,,,local-authority-eng:BUC,tree,,,,PRFUSOES07Q00
,,7002000155,,,local-authority-eng:BUC,tree,,,,PRFVNOES07Q00
,,7002000156,,,local-authority-eng:BUC,tree,,,,PRFVO3ES07Q02
,,7002000157,,,local-authority-eng:BUC,tree,,,,PSXL3ZES07K00
,,7002000158,,,local-authority-eng:BUC,tree,,,,PSXL4RES07K02
,,7002000159,,,local-authority-eng:BUC,tree,,,,PSXL54ES07K01
,,7002000160,,,local-authority-eng:BUC,tree,,,,PTP626ES07K00
,,7002000161,,,local-authority-eng:BUC,tree,,,,PTP63GES07K02
,,7002000162,,,local-authority-eng:BUC,tree,,,,PVWXWBES07K00
,,7002000163,,,local-authority-eng:BUC,tree,,,,PW6CVCES07K00
,,7002000164,,,local-authority-eng:BUC,tree,,,,PW8ATEES07K00
,,7002000165,,,local-authority-eng:BUC,tree,,,,PWHLTPES07K00
,,7002000166,,,local-authority-eng:BUC,tree,,,,PWOL5MES07K00
,,7002000167,,,local-authority-eng:BUC,tree,,,,PWOL6NES07K02
,,7002000168,,,local-authority-eng:BUC,tree,,,,PX9HJ2ES07K00
,,7002000169,,,local-authority-eng:BUC,tree,,,,PZKF3SES07K00
,,7002000170,,,local-authority-eng:BUC,tree,,,,PZPUWMES07K00
,,7002000171,,,local-authority-eng:BUC,tree,,,,PZPUX5ES07K02
,,7002000172,,,local-authority-eng:BUC,tree,,,,PZPUX6ES07K00
,,7002000173,,,local-authority-eng:BUC,tree,,,,QL4EEKES07K00
,,7002000174,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE432
,,7002000175,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE433
,,7002000176,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE434
,,7002000177,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE435
,,7002000178,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE436
,,7002000179,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE437
,,7002000180,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE438
,,7002000181,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE439
,,7002000182,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE440
,,7002000183,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE441
,,7002000184,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE442
,,7002000185,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE443
,,7002000186,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE444
,,7002000187,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE445
,,7002000188,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE447
,,7002000189,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE448
,,7002000190,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE449
,,7002000191,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE450
,,7002000192,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE451
,,7002000193,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE452
,,7002000194,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE453
,,7002000195,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE454
,,7002000196,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE455
,,7002000197,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE456
,,7002000198,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE457
,,7002000199,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE458
,,7002000200,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE459
,,7002000201,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE460
,,7002000202,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE461
,,7002000203,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE462
,,7002000204,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE463
,,7002000205,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE464
,,7002000206,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE467
,,7002000207,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE468
,,7002000208,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE469
,,7002000209,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE470
,,7002000210,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE471
,,7002000211,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE472
,,7002000212,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE473
,,7002000213,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE474
,,7002000214,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE475
,,7002000215,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE476
,,7002000216,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE477
,,7002000217,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE478
,,7002000218,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE479
,,7002000219,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE480
,,7002000220,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE481
,,7002000221,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE482
,,7002000222,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE483
,,7002000223,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE484
,,7002000224,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE485
,,7002000225,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE486
,,7002000226,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE487
,,7002000227,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE488
,,7002000228,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE489
,,7002000229,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE490
,,7002000230,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE491
,,7002000231,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE492
,,7002000232,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE493
,,7002000233,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE494
,,7002000234,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE495
,,7002000235,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE496
,,7002000236,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE497
,,7002000237,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE498
,,7002000238,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE499
,,7002000239,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE500
,,7002000240,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE501
,,7002000241,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE502
,,7002000242,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE503
,,7002000243,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE504
,,7002000244,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE505
,,7002000245,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE506
,,7002000246,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE507
,,7002000247,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE508
,,7002000248,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE509
,,7002000249,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE510
,,7002000250,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE511
,,7002000251,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE512
,,7002000252,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE513
,,7002000253,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE514
,,7002000254,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE515
,,7002000255,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE516
,,7002000256,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE517
,,7002000257,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE518
,,7002000258,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE519
,,7002000259,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE520
,,7002000260,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE521
,,7002000261,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE522
,,7002000262,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE523
,,7002000263,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE524
,,7002000264,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE525
,,7002000265,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE526
,,7002000266,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE527
,,7002000267,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE528
,,7002000268,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE529
,,7002000269,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE530
,,7002000270,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE531
,,7002000271,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE532
,,7002000272,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE533
,,7002000273,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE534
,,7002000274,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE535
,,7002000275,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE536
,,7002000276,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE537
,,7002000277,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE538
,,7002000278,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE539
,,7002000279,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE540
,,7002000280,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE541
,,7002000281,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE542
,,7002000282,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE543
,,7002000283,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE544
,,7002000284,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE545
,,7002000285,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE546
,,7002000286,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE547
,,7002000287,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE548
,,7002000288,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE549
,,7002000289,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE550
,,7002000290,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE551
,,7002000291,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE552
,,7002000292,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE553
,,7002000293,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE554
,,7002000294,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE555
,,7002000295,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE556
,,7002000296,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE557
,,7002000297,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE558
,,7002000298,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE559
,,7002000299,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE560
,,7002000300,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE561
,,7002000301,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE562
,,7002000302,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE563
,,7002000303,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE564
,,7002000304,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE565
,,7002000305,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE566
,,7002000306,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE567
,,7002000307,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE568
,,7002000308,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE569
,,7002000309,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE570
,,7002000310,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE571
,,7002000311,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE572
,,7002000312,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE573
,,7002000313,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE574
,,7002000314,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE575
,,7002000315,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE576
,,7002000316,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE577
,,7002000317,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE578
,,7002000318,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE579
,,7002000319,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE580
,,7002000320,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE581
,,7002000321,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE582
,,7002000322,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE583
,,7002000323,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE584
,,7002000324,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE585
,,7002000325,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE586
,,7002000326,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE587
,,7002000327,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE588
,,7002000328,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE589
,,7002000329,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE590
,,7002000330,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE591
,,7002000331,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE592
,,7002000332,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE593
,,7002000333,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE594
,,7002000334,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE595
,,7002000335,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE596
,,7002000336,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE597
,,7002000337,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE598
,,7002000338,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE599
,,7002000339,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE600
,,7002000340,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE601
,,7002000341,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE602
,,7002000342,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE603
,,7002000343,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE604
,,7002000344,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE605
,,7002000345,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE606
,,7002000346,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE607
,,7002000347,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE608
,,7002000348,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE609
,,7002000349,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE610
,,7002000350,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE611
,,7002000351,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE612
,,7002000352,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE613
,,7002000353,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE614
,,7002000354,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE615
,,7002000355,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE616
,,7002000356,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE617
,,7002000357,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE618
,,7002000358,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE619
,,7002000359,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE620
,,7002000360,,,local-authority-eng:BUC,tree,,,,ZZZZDTESXE621
