source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
dceb2e478d09b391cf4f4510f6edc8a7,historic-england,historic-england,https://historicengland.org.uk/listing/the-list/data-downloads,bd0cf4596a530eed68c255dc95e7ee9fd7ba37612bb648b3bfd081b6a11cc8e2,ogl3,government-organisation:PB1164,certificate-of-immunity,2021-05-28,2021-05-28,
