end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,2300039,,,,certificate-of-immunity,,,,1447980
,,2300040,,,,certificate-of-immunity,,,,1447981
,,2300041,,,,certificate-of-immunity,,,,1448135
,,2300042,,,,certificate-of-immunity,,,,1448156
,,2300043,,,,certificate-of-immunity,,,,1448208
,,2300044,,,,certificate-of-immunity,,,,1448394
,,2300045,,,,certificate-of-immunity,,,,1448515
,,2300046,,,,certificate-of-immunity,,,,1448823
,,2300047,,,,certificate-of-immunity,,,,1449431
,,2300048,,,,certificate-of-immunity,,,,1449729
,,2300049,,,,certificate-of-immunity,,,,1449979
,,2300050,,,,certificate-of-immunity,,,,1450162
,,2300051,,,,certificate-of-immunity,,,,1450302
,,2300052,,,,certificate-of-immunity,,,,1450339
,,2300053,,,,certificate-of-immunity,,,,1450363
,,2300054,,,,certificate-of-immunity,,,,1450508
,,2300055,,,,certificate-of-immunity,,,,1450793
,,2300056,,,,certificate-of-immunity,,,,1450875
,,2300057,,,,certificate-of-immunity,,,,1451841
,,2300058,,,,certificate-of-immunity,,,,1452259
,,2300059,,,,certificate-of-immunity,,,,1452264
,,2300060,,,,certificate-of-immunity,,,,1452282
,,2300061,,,,certificate-of-immunity,,,,1452458
,,2300062,,,,certificate-of-immunity,,,,1452599
,,2300063,,,,certificate-of-immunity,,,,1453080
,,2300064,,,,certificate-of-immunity,,,,1453205
,,2300065,,,,certificate-of-immunity,,,,1453758
,,2300066,,,,certificate-of-immunity,,,,1453882
,,2300067,,,,certificate-of-immunity,,,,1454166
,,2300068,,,,certificate-of-immunity,,,,1454167
,,2300069,,,,certificate-of-immunity,,,,1454169
,,2300070,,,,certificate-of-immunity,,,,1454171
,,2300071,,,,certificate-of-immunity,,,,1454172
,,2300072,,,,certificate-of-immunity,,,,1454180
,,2300073,,,,certificate-of-immunity,,,,1454264
,,2300074,,,,certificate-of-immunity,,,,1454318
,,2300075,,,,certificate-of-immunity,,,,1454361
,,2300076,,,,certificate-of-immunity,,,,1454387
,,2300077,,,,certificate-of-immunity,,,,1454426
,,2300078,,,,certificate-of-immunity,,,,1454742
,,2300079,,,,certificate-of-immunity,,,,1454743
,,2300080,,,,certificate-of-immunity,,,,1454744
,,2300081,,,,certificate-of-immunity,,,,1454745
,,2300082,,,,certificate-of-immunity,,,,1454746
,,2300083,,,,certificate-of-immunity,,,,1454747
,,2300084,,,,certificate-of-immunity,,,,1454750
,,2300085,,,,certificate-of-immunity,,,,1454751
,,2300086,,,,certificate-of-immunity,,,,1454752
,,2300087,,,,certificate-of-immunity,,,,1454753
,,2300088,,,,certificate-of-immunity,,,,1454877
,,2300089,,,,certificate-of-immunity,,,,1454881
,,2300090,,,,certificate-of-immunity,,,,1454882
,,2300091,,,,certificate-of-immunity,,,,1454883
,,2300092,,,,certificate-of-immunity,,,,1454961
,,2300093,,,,certificate-of-immunity,,,,1455128
,,2300094,,,,certificate-of-immunity,,,,1455214
,,2300095,,,,certificate-of-immunity,,,,1455427
,,2300096,,,,certificate-of-immunity,,,,1455709
,,2300097,,,,certificate-of-immunity,,,,1455735
,,2300098,,,,certificate-of-immunity,,,,1455769
,,2300099,,,,certificate-of-immunity,,,,1456007
,,2300100,,,,certificate-of-immunity,,,,1456042
,,2300101,,,,certificate-of-immunity,,,,1456548
,,2300102,,,,certificate-of-immunity,,,,1456643
,,2300103,,,,certificate-of-immunity,,,,1456832
,,2300104,,,,certificate-of-immunity,,,,1456996
,,2300105,,,,certificate-of-immunity,,,,1457033
,,2300106,,,,certificate-of-immunity,,,,1457042
,,2300107,,,,certificate-of-immunity,,,,1457091
,,2300108,,,,certificate-of-immunity,,,,1457264
,,2300109,,,,certificate-of-immunity,,,,1457266
,,2300110,,,,certificate-of-immunity,,,,1457661
,,2300111,,,,certificate-of-immunity,,,,1458541
,,2300112,,,,certificate-of-immunity,,,,1458796
,,2300113,,,,certificate-of-immunity,,,,1458950
,,2300114,,,,certificate-of-immunity,,,,1459148
,,2300115,,,,certificate-of-immunity,,,,1459510
,,2300116,,,,certificate-of-immunity,,,,1460002
,,2300117,,,,certificate-of-immunity,,,,1460003
,,2300118,,,,certificate-of-immunity,,,,1460555
,,2300119,,,,certificate-of-immunity,,,,1460799
,,2300120,,,,certificate-of-immunity,,,,1461138
,,2300121,,,,certificate-of-immunity,,,,1461303
,,2300122,,,,certificate-of-immunity,,,,1461399
,,2300123,,,,certificate-of-immunity,,,,1461549
,,2300124,,,,certificate-of-immunity,,,,1461594
,,2300125,,,,certificate-of-immunity,,,,1461789
,,2300126,,,,certificate-of-immunity,,,,1461836
,,2300127,,,,certificate-of-immunity,,,,1461884
,,2300128,,,,certificate-of-immunity,,,,1462011
,,2300129,,,,certificate-of-immunity,,,,1462465
,,2300130,,,,certificate-of-immunity,,,,1463486
,,2300131,,,,certificate-of-immunity,,,,1463665
,,2300132,,,,certificate-of-immunity,,,,1463676
,,2300133,,,,certificate-of-immunity,,,,1463677
,,2300134,,,,certificate-of-immunity,,,,1463678
,,2300135,,,,certificate-of-immunity,,,,1463679
,,2300136,,,,certificate-of-immunity,,,,1463680
,,2300137,,,,certificate-of-immunity,,,,1463681
,,2300138,,,,certificate-of-immunity,,,,1463729
,,2300139,,,,certificate-of-immunity,,,,1463883
,,2300140,,,,certificate-of-immunity,,,,1463889
,,2300141,,,,certificate-of-immunity,,,,1463902
,,2300142,,,,certificate-of-immunity,,,,1463910
,,2300143,,,,certificate-of-immunity,,,,1463929
,,2300144,,,,certificate-of-immunity,,,,1463930
,,2300145,,,,certificate-of-immunity,,,,1463931
,,2300146,,,,certificate-of-immunity,,,,1464038
,,2300147,,,,certificate-of-immunity,,,,1464338
,,2300148,,,,certificate-of-immunity,,,,1464998
,,2300149,,,,certificate-of-immunity,,,,1465005
,,2300150,,,,certificate-of-immunity,,,,1465513
,,2300151,,,,certificate-of-immunity,,,,1465570
,,2300152,,,,certificate-of-immunity,,,,1466427
,,2300153,,,,certificate-of-immunity,,,,1466481
,,2300154,,,,certificate-of-immunity,,,,1466514
,,2300155,,,,certificate-of-immunity,,,,1466532
,,2300156,,,,certificate-of-immunity,,,,1466829
,,2300157,,,,certificate-of-immunity,,,,1466834
,,2300158,,,,certificate-of-immunity,,,,1466914
,,2300159,,,,certificate-of-immunity,,,,1467132
,,2300160,,,,certificate-of-immunity,,,,1467137
,,2300161,,,,certificate-of-immunity,,,,1467343
,,2300162,,,,certificate-of-immunity,,,,1467461
,,2300163,,,,certificate-of-immunity,,,,1467740
,,2300164,,,,certificate-of-immunity,,,,1468328
,,2300165,,,,certificate-of-immunity,,,,1468491
,,2300166,,,,certificate-of-immunity,,,,1468612
,,2300167,,,,certificate-of-immunity,,,,1469053
,,2300168,,,,certificate-of-immunity,,,,1469067
,,2300169,,,,certificate-of-immunity,,,,1469068
,,2300170,,,,certificate-of-immunity,,,,1469069
,,2300171,,,,certificate-of-immunity,,,,1469332
,,2300172,,,,certificate-of-immunity,,,,1469333
,,2300173,,,,certificate-of-immunity,,,,1470018
,,2300174,,,,certificate-of-immunity,,,,1470085
,,2300175,,,,certificate-of-immunity,,,,1470271
,,2300176,,,,certificate-of-immunity,,,,1470272
,,2300177,,,,certificate-of-immunity,,,,1470632
,,2300178,,,,certificate-of-immunity,,,,1470645
,,2300179,,,,certificate-of-immunity,,,,1470696
,,2300180,,,,certificate-of-immunity,,,,1470697
,,2300181,,,,certificate-of-immunity,,,,1470698
,,2300182,,,,certificate-of-immunity,,,,1470699
,,2300183,,,,certificate-of-immunity,,,,1470715
,,2300184,,,,certificate-of-immunity,,,,1470716
,,2300185,,,,certificate-of-immunity,,,,1470769
,,2300186,,,,certificate-of-immunity,,,,1471302
,,2300187,,,,certificate-of-immunity,,,,1471622
,,2300188,,,,certificate-of-immunity,,,,1472003
,,2300189,,,,certificate-of-immunity,,,,1472304
,,2300190,,,,certificate-of-immunity,,,,1473618
,,2300191,,,,certificate-of-immunity,,,,1473813
,,2300192,,,,certificate-of-immunity,,,,1473814
,,2300193,,,,certificate-of-immunity,,,,1474076
,,2300194,,,,certificate-of-immunity,,,,1474319
,,2300195,,,,certificate-of-immunity,,,,1434831
,,2300196,,,,certificate-of-immunity,,,,1435100
,,2300197,,,,certificate-of-immunity,,,,1472626
,,2300198,,,,certificate-of-immunity,,,,1474618
,,2300199,,,,certificate-of-immunity,,,,1475208
,,2300200,,,,certificate-of-immunity,,,,1476266
,,2300201,,,,certificate-of-immunity,,,,1477241
,,2300202,,,,certificate-of-immunity,,,,1477449
,,2300203,,,,certificate-of-immunity,,,,1477543
,,2300204,,,,certificate-of-immunity,,,,1477609
,,2300205,,,,certificate-of-immunity,,,,1477678
,,2300206,,,,certificate-of-immunity,,,,1477704
,,2300207,,,,certificate-of-immunity,,,,1477715
,,2300208,,,,certificate-of-immunity,,,,1477871
,,2300209,,,,certificate-of-immunity,,,,1475123
,,2300210,,,,certificate-of-immunity,,,,1478547
,,2300211,,,,certificate-of-immunity,,,,1478862
