dataset,entity-minimum,entity-maximum,organisation
listed-building,31864000,31864062,government-organisation:PB1164
listed-building,31860570,31861455,local-authority:SWK
listed-building,31858679,31860569,local-authority:WBK
listed-building-outline,42136638,42139047,local-authority:ASF
listed-building-outline,42187510,42188625,local-authority:BAE
listed-building-outline,42120505,42120552,local-authority:BDG
listed-building-outline,42130491,42130944,local-authority:BIR
listed-building-outline,42140878,42140880,local-authority:BIR
listed-building-outline,42146768,42146773,local-authority:BIR
listed-building-outline,42149744,42149746,local-authority:BIR
listed-building-outline,42172176,42172680,local-authority:BIR
listed-building-outline,42181936,42181978,local-authority:BIR
listed-building-outline,42186528,42186998,local-authority:BIR
listed-building-outline,42120553,42121201,local-authority:BNE
listed-building-outline,42131848,42136001,local-authority:BST
listed-building-outline,42103744,42109682,local-authority:BUC
listed-building-outline,42120193,42120504,local-authority:BUC
listed-building-outline,42140888,42146764,local-authority:BUC
listed-building-outline,42171339,42172175,local-authority:CAB
listed-building-outline,42176134,42176134,local-authority:CAB
listed-building-outline,42130455,42130490,local-authority:CAS
listed-building-outline,42110481,42112258,local-authority:CAT
listed-building-outline,42147532,42147532,local-authority:CAT
listed-building-outline,42150807,42150903,local-authority:CAT
listed-building-outline,42162718,42164634,local-authority:CBF
listed-building-outline,42171338,42171338,local-authority:CBF
listed-building-outline,42115854,42117814,local-authority:CMD
listed-building-outline,42139048,42139052,local-authority:CMD
listed-building-outline,42180161,42180161,local-authority:CMD
listed-building-outline,42187194,42187506,local-authority:COV
listed-building-outline,42109683,42110480,local-authority:DNC
listed-building-outline,42113039,42113836,local-authority:DNC
listed-building-outline,42127928,42127929,local-authority:DNC
listed-building-outline,42118492,42120190,local-authority:DOV
listed-building-outline,42159658,42160583,local-authority:ECA
listed-building-outline,42172727,42173711,local-authority:ECA
listed-building-outline,42177141,42180160,local-authority:EHE
listed-building-outline,42121202,42121473,local-authority:EPS
listed-building-outline,42118246,42118491,local-authority:GAT
listed-building-outline,42120191,42120192,local-authority:GAT
listed-building-outline,42114488,42114952,local-authority:GLO
listed-building-outline,42127446,42127910,local-authority:GLO
listed-building-outline,42129945,42130430,local-authority:GLO
listed-building-outline,42117815,42118245,local-authority:GRY
listed-building-outline,42180171,42181935,local-authority:HOR
listed-building-outline,42168190,42168414,local-authority:HRY
listed-building-outline,42148390,42149743,local-authority:KEC
listed-building-outline,42182071,42183325,local-authority:KEC
listed-building-outline,42101000,42101946,local-authority:LBH
listed-building-outline,42102848,42103743,local-authority:LBH
listed-building-outline,42127911,42127927,local-authority:LBH
listed-building-outline,42130431,42130453,local-authority:LBH
listed-building-outline,42173712,42174176,local-authority:LBH
listed-building-outline,42162322,42162717,local-authority:LCE
listed-building-outline,42161246,42162321,local-authority:LIV
listed-building-outline,42176140,42176140,local-authority:LIV
listed-building-outline,42183326,42183786,local-authority:LIV
listed-building-outline,42136002,42136637,local-authority:LND
listed-building-outline,42184484,42186527,local-authority:MAI
listed-building-outline,42113837,42114487,local-authority:MDW
listed-building-outline,42126796,42127445,local-authority:MDW
listed-building-outline,42176141,42177140,local-authority:MIK
listed-building-outline,42180162,42180162,local-authority:MIK
listed-building-outline,42152988,42153017,local-authority:NBL
listed-building-outline,42153029,42153031,local-authority:NBL
listed-building-outline,42153033,42153101,local-authority:NBL
listed-building-outline,42153118,42153118,local-authority:NBL
listed-building-outline,42153120,42153124,local-authority:NBL
listed-building-outline,42153126,42153130,local-authority:NBL
listed-building-outline,42153139,42153769,local-authority:NBL
listed-building-outline,42153771,42154026,local-authority:NBL
listed-building-outline,42154036,42154076,local-authority:NBL
listed-building-outline,42154079,42154086,local-authority:NBL
listed-building-outline,42154088,42154104,local-authority:NBL
listed-building-outline,42154108,42154199,local-authority:NBL
listed-building-outline,42154201,42154833,local-authority:NBL
listed-building-outline,42154836,42154837,local-authority:NBL
listed-building-outline,42154845,42154854,local-authority:NBL
listed-building-outline,42154860,42154867,local-authority:NBL
listed-building-outline,42154870,42154871,local-authority:NBL
listed-building-outline,42154877,42154891,local-authority:NBL
listed-building-outline,42154898,42154966,local-authority:NBL
listed-building-outline,42154968,42154976,local-authority:NBL
listed-building-outline,42154978,42154990,local-authority:NBL
listed-building-outline,42154992,42154994,local-authority:NBL
listed-building-outline,42154997,42154997,local-authority:NBL
listed-building-outline,42154999,42155001,local-authority:NBL
listed-building-outline,42155003,42155013,local-authority:NBL
listed-building-outline,42155015,42155038,local-authority:NBL
listed-building-outline,42155040,42155050,local-authority:NBL
listed-building-outline,42155054,42155060,local-authority:NBL
listed-building-outline,42155062,42155073,local-authority:NBL
listed-building-outline,42155076,42155079,local-authority:NBL
listed-building-outline,42155081,42155081,local-authority:NBL
listed-building-outline,42155083,42155269,local-authority:NBL
listed-building-outline,42155271,42155280,local-authority:NBL
listed-building-outline,42155284,42155327,local-authority:NBL
listed-building-outline,42155329,42155387,local-authority:NBL
listed-building-outline,42155389,42155401,local-authority:NBL
listed-building-outline,42155403,42155410,local-authority:NBL
listed-building-outline,42155413,42155414,local-authority:NBL
listed-building-outline,42155417,42155445,local-authority:NBL
listed-building-outline,42155447,42155449,local-authority:NBL
listed-building-outline,42155452,42155687,local-authority:NBL
listed-building-outline,42155689,42155721,local-authority:NBL
listed-building-outline,42155723,42155738,local-authority:NBL
listed-building-outline,42155740,42155813,local-authority:NBL
listed-building-outline,42155815,42155831,local-authority:NBL
listed-building-outline,42155833,42155862,local-authority:NBL
listed-building-outline,42155864,42155870,local-authority:NBL
listed-building-outline,42155872,42155898,local-authority:NBL
listed-building-outline,42155900,42155904,local-authority:NBL
listed-building-outline,42155906,42155909,local-authority:NBL
listed-building-outline,42155911,42155920,local-authority:NBL
listed-building-outline,42155923,42155929,local-authority:NBL
listed-building-outline,42155931,42155961,local-authority:NBL
listed-building-outline,42155963,42155995,local-authority:NBL
listed-building-outline,42155997,42156012,local-authority:NBL
listed-building-outline,42156014,42156016,local-authority:NBL
listed-building-outline,42156018,42156019,local-authority:NBL
listed-building-outline,42156021,42156023,local-authority:NBL
listed-building-outline,42156025,42156026,local-authority:NBL
listed-building-outline,42156028,42156030,local-authority:NBL
listed-building-outline,42156032,42156057,local-authority:NBL
listed-building-outline,42156059,42156062,local-authority:NBL
listed-building-outline,42156064,42156093,local-authority:NBL
listed-building-outline,42156095,42156156,local-authority:NBL
listed-building-outline,42156158,42156161,local-authority:NBL
listed-building-outline,42156163,42156166,local-authority:NBL
listed-building-outline,42156168,42156172,local-authority:NBL
listed-building-outline,42156174,42156175,local-authority:NBL
listed-building-outline,42156178,42156183,local-authority:NBL
listed-building-outline,42156185,42156188,local-authority:NBL
listed-building-outline,42156191,42156196,local-authority:NBL
listed-building-outline,42156198,42156200,local-authority:NBL
listed-building-outline,42156202,42156202,local-authority:NBL
listed-building-outline,42156204,42156204,local-authority:NBL
listed-building-outline,42156206,42156227,local-authority:NBL
listed-building-outline,42156229,42156232,local-authority:NBL
listed-building-outline,42156234,42156452,local-authority:NBL
listed-building-outline,42156454,42156481,local-authority:NBL
listed-building-outline,42156484,42156529,local-authority:NBL
listed-building-outline,42156531,42156685,local-authority:NBL
listed-building-outline,42156687,42156687,local-authority:NBL
listed-building-outline,42156689,42156830,local-authority:NBL
listed-building-outline,42156832,42156935,local-authority:NBL
listed-building-outline,42156937,42156973,local-authority:NBL
listed-building-outline,42156975,42156976,local-authority:NBL
listed-building-outline,42156980,42156980,local-authority:NBL
listed-building-outline,42156982,42156982,local-authority:NBL
listed-building-outline,42156984,42156984,local-authority:NBL
listed-building-outline,42156986,42156986,local-authority:NBL
listed-building-outline,42156990,42157031,local-authority:NBL
listed-building-outline,42157034,42157055,local-authority:NBL
listed-building-outline,42157057,42157057,local-authority:NBL
listed-building-outline,42157059,42157061,local-authority:NBL
listed-building-outline,42157064,42157098,local-authority:NBL
listed-building-outline,42157100,42157100,local-authority:NBL
listed-building-outline,42157102,42157113,local-authority:NBL
listed-building-outline,42157115,42157137,local-authority:NBL
listed-building-outline,42157139,42157144,local-authority:NBL
listed-building-outline,42157146,42157147,local-authority:NBL
listed-building-outline,42157149,42157153,local-authority:NBL
listed-building-outline,42157155,42157297,local-authority:NBL
listed-building-outline,42157299,42157359,local-authority:NBL
listed-building-outline,42157361,42157364,local-authority:NBL
listed-building-outline,42157366,42157374,local-authority:NBL
listed-building-outline,42157376,42157513,local-authority:NBL
listed-building-outline,42157515,42157537,local-authority:NBL
listed-building-outline,42157539,42157544,local-authority:NBL
listed-building-outline,42157547,42157558,local-authority:NBL
listed-building-outline,42157560,42157573,local-authority:NBL
listed-building-outline,42157575,42157576,local-authority:NBL
listed-building-outline,42157579,42157596,local-authority:NBL
listed-building-outline,42157598,42157605,local-authority:NBL
listed-building-outline,42157608,42157618,local-authority:NBL
listed-building-outline,42157620,42157621,local-authority:NBL
listed-building-outline,42157625,42157627,local-authority:NBL
listed-building-outline,42157631,42157635,local-authority:NBL
listed-building-outline,42157637,42157657,local-authority:NBL
listed-building-outline,42157659,42157957,local-authority:NBL
listed-building-outline,42157959,42157990,local-authority:NBL
listed-building-outline,42157992,42158008,local-authority:NBL
listed-building-outline,42158010,42158030,local-authority:NBL
listed-building-outline,42158036,42158185,local-authority:NBL
listed-building-outline,42158188,42158476,local-authority:NBL
listed-building-outline,42158483,42158487,local-authority:NBL
listed-building-outline,42158489,42158491,local-authority:NBL
listed-building-outline,42158493,42158496,local-authority:NBL
listed-building-outline,42158498,42158499,local-authority:NBL
listed-building-outline,42158501,42158514,local-authority:NBL
listed-building-outline,42158519,42158529,local-authority:NBL
listed-building-outline,42158531,42158614,local-authority:NBL
listed-building-outline,42176135,42176135,local-authority:NBL
listed-building-outline,42186999,42186999,local-authority:NBL
listed-building-outline,42112274,42113038,local-authority:NET
listed-building-outline,42128845,42128851,local-authority:NET
listed-building-outline,42174375,42175281,local-authority:NEW
listed-building-outline,42125880,42126794,local-authority:NLN
listed-building-outline,42127930,42128844,local-authority:NLN
listed-building-outline,42130945,42130945,local-authority:NLN
listed-building-outline,42128856,42129933,local-authority:NSM
listed-building-outline,42130454,42130454,local-authority:NSM
listed-building-outline,42146766,42146767,local-authority:NSM
listed-building-outline,42172681,42172681,local-authority:NSM
listed-building-outline,42176136,42176137,local-authority:NSM
listed-building-outline,42146774,42147531,local-authority:PLY
listed-building-outline,42158731,42159657,local-authority:PTE
listed-building-outline,42188626,42188903,local-authority:ROS
listed-building-outline,42175757,42176133,local-authority:RCH
listed-building-outline,42121474,42122306,local-authority:SAL
listed-building-outline,42140881,42140887,local-authority:SAL
listed-building-outline,42149747,42149960,local-authority:SAW
listed-building-outline,42169338,42171337,local-authority:SCA
listed-building-outline,42176138,42176139,local-authority:SCA
listed-building-outline,42183787,42184480,local-authority:SCA
listed-building-outline,42175282,42175756,local-authority:SFT
listed-building-outline,42187000,42187093,local-authority:SFT
listed-building-outline,42150904,42152987,local-authority:SGC
listed-building-outline,42168943,42169337,local-authority:SKP
listed-building-outline,42149961,42150199,local-authority:SLF
listed-building-outline,42174177,42174374,local-authority:SPE
listed-building-outline,42160584,42161245,local-authority:SST
listed-building-outline,42181979,42182070,local-authority:SUR
listed-building-outline,42187094,42187192,local-authority:SUR
listed-building-outline,42101947,42102833,local-authority:SWK
listed-building-outline,42102835,42102847,local-authority:SWK
listed-building-outline,42114953,42115853,local-authority:SWK
listed-building-outline,42126795,42126795,local-authority:SWK
listed-building-outline,42129934,42129944,local-authority:SWK
listed-building-outline,42150806,42150806,local-authority:SWK
listed-building-outline,42150202,42150805,local-authority:TAN
listed-building-outline,42184481,42184482,local-authority:TAN
listed-building-outline,42187508,42187509,local-authority:TAN
listed-building-outline,42124196,42125879,local-authority:TEW
listed-building-outline,42147533,42148389,local-authority:TOB
listed-building-outline,42180163,42180170,local-authority:TOB
listed-building-outline,42130946,42131847,local-authority:TWH
listed-building-outline,42184483,42184483,local-authority:TWH
listed-building-outline,42187193,42187193,local-authority:TWH
listed-building-outline,42122307,42124195,local-authority:WBK
listed-building-outline,42128852,42128853,local-authority:WBK
listed-building-outline,42146764,42146765,local-authority:WBK
listed-building-outline,42158615,42158730,local-authority:WFT
listed-building-outline,42172682,42172726,local-authority:WFT
listed-building-outline,42139053,42140877,local-authority:WRL
listed-building-outline,42150200,42150201,local-authority:WRL
listed-building-outline,42164635,42168089,local-authority:WSM
listed-building-outline,42168090,42168189,national-park-authority:Q72617158
listed-building-outline,42168415,42168942,national-park-authority:Q72617158
listed-building-outline,42153018,42153028,national-park-authority:Q72617890
listed-building-outline,42153032,42153032,national-park-authority:Q72617890
listed-building-outline,42153102,42153117,national-park-authority:Q72617890
listed-building-outline,42153119,42153119,national-park-authority:Q72617890
listed-building-outline,42153125,42153125,national-park-authority:Q72617890
listed-building-outline,42153131,42153138,national-park-authority:Q72617890
listed-building-outline,42153770,42153770,national-park-authority:Q72617890
listed-building-outline,42154027,42154035,national-park-authority:Q72617890
listed-building-outline,42154077,42154078,national-park-authority:Q72617890
listed-building-outline,42154087,42154087,national-park-authority:Q72617890
listed-building-outline,42154105,42154107,national-park-authority:Q72617890
listed-building-outline,42154200,42154200,national-park-authority:Q72617890
listed-building-outline,42154834,42154835,national-park-authority:Q72617890
listed-building-outline,42154838,42154844,national-park-authority:Q72617890
listed-building-outline,42154855,42154859,national-park-authority:Q72617890
listed-building-outline,42154868,42154869,national-park-authority:Q72617890
listed-building-outline,42154872,42154876,national-park-authority:Q72617890
listed-building-outline,42154892,42154897,national-park-authority:Q72617890
listed-building-outline,42154967,42154967,national-park-authority:Q72617890
listed-building-outline,42154977,42154977,national-park-authority:Q72617890
listed-building-outline,42154991,42154991,national-park-authority:Q72617890
listed-building-outline,42154995,42154996,national-park-authority:Q72617890
listed-building-outline,42154998,42154998,national-park-authority:Q72617890
listed-building-outline,42155002,42155002,national-park-authority:Q72617890
listed-building-outline,42155014,42155014,national-park-authority:Q72617890
listed-building-outline,42155039,42155039,national-park-authority:Q72617890
listed-building-outline,42155051,42155053,national-park-authority:Q72617890
listed-building-outline,42155061,42155061,national-park-authority:Q72617890
listed-building-outline,42155074,42155075,national-park-authority:Q72617890
listed-building-outline,42155080,42155080,national-park-authority:Q72617890
listed-building-outline,42155082,42155082,national-park-authority:Q72617890
listed-building-outline,42155270,42155270,national-park-authority:Q72617890
listed-building-outline,42155281,42155283,national-park-authority:Q72617890
listed-building-outline,42155328,42155328,national-park-authority:Q72617890
listed-building-outline,42155388,42155388,national-park-authority:Q72617890
listed-building-outline,42155402,42155402,national-park-authority:Q72617890
listed-building-outline,42155411,42155412,national-park-authority:Q72617890
listed-building-outline,42155415,42155416,national-park-authority:Q72617890
listed-building-outline,42155446,42155446,national-park-authority:Q72617890
listed-building-outline,42155450,42155451,national-park-authority:Q72617890
listed-building-outline,42155688,42155688,national-park-authority:Q72617890
listed-building-outline,42155722,42155722,national-park-authority:Q72617890
listed-building-outline,42155739,42155739,national-park-authority:Q72617890
listed-building-outline,42155814,42155814,national-park-authority:Q72617890
listed-building-outline,42155832,42155832,national-park-authority:Q72617890
listed-building-outline,42155863,42155863,national-park-authority:Q72617890
listed-building-outline,42155871,42155871,national-park-authority:Q72617890
listed-building-outline,42155899,42155899,national-park-authority:Q72617890
listed-building-outline,42155905,42155905,national-park-authority:Q72617890
listed-building-outline,42155910,42155910,national-park-authority:Q72617890
listed-building-outline,42155921,42155922,national-park-authority:Q72617890
listed-building-outline,42155930,42155930,national-park-authority:Q72617890
listed-building-outline,42155962,42155962,national-park-authority:Q72617890
listed-building-outline,42155996,42155996,national-park-authority:Q72617890
listed-building-outline,42156013,42156013,national-park-authority:Q72617890
listed-building-outline,42156017,42156017,national-park-authority:Q72617890
listed-building-outline,42156020,42156020,national-park-authority:Q72617890
listed-building-outline,42156024,42156024,national-park-authority:Q72617890
listed-building-outline,42156027,42156027,national-park-authority:Q72617890
listed-building-outline,42156031,42156031,national-park-authority:Q72617890
listed-building-outline,42156058,42156058,national-park-authority:Q72617890
listed-building-outline,42156063,42156063,national-park-authority:Q72617890
listed-building-outline,42156094,42156094,national-park-authority:Q72617890
listed-building-outline,42156157,42156157,national-park-authority:Q72617890
listed-building-outline,42156162,42156162,national-park-authority:Q72617890
listed-building-outline,42156167,42156167,national-park-authority:Q72617890
listed-building-outline,42156173,42156173,national-park-authority:Q72617890
listed-building-outline,42156176,42156177,national-park-authority:Q72617890
listed-building-outline,42156184,42156184,national-park-authority:Q72617890
listed-building-outline,42156189,42156190,national-park-authority:Q72617890
listed-building-outline,42156197,42156197,national-park-authority:Q72617890
listed-building-outline,42156201,42156201,national-park-authority:Q72617890
listed-building-outline,42156203,42156203,national-park-authority:Q72617890
listed-building-outline,42156205,42156205,national-park-authority:Q72617890
listed-building-outline,42156228,42156228,national-park-authority:Q72617890
listed-building-outline,42156233,42156233,national-park-authority:Q72617890
listed-building-outline,42156453,42156453,national-park-authority:Q72617890
listed-building-outline,42156482,42156483,national-park-authority:Q72617890
listed-building-outline,42156530,42156530,national-park-authority:Q72617890
listed-building-outline,42156686,42156686,national-park-authority:Q72617890
listed-building-outline,42156688,42156688,national-park-authority:Q72617890
listed-building-outline,42156831,42156831,national-park-authority:Q72617890
listed-building-outline,42156936,42156936,national-park-authority:Q72617890
listed-building-outline,42156974,42156974,national-park-authority:Q72617890
listed-building-outline,42156977,42156979,national-park-authority:Q72617890
listed-building-outline,42156981,42156981,national-park-authority:Q72617890
listed-building-outline,42156983,42156983,national-park-authority:Q72617890
listed-building-outline,42156985,42156985,national-park-authority:Q72617890
listed-building-outline,42156987,42156989,national-park-authority:Q72617890
listed-building-outline,42157032,42157033,national-park-authority:Q72617890
listed-building-outline,42157056,42157056,national-park-authority:Q72617890
listed-building-outline,42157058,42157058,national-park-authority:Q72617890
listed-building-outline,42157062,42157063,national-park-authority:Q72617890
listed-building-outline,42157099,42157099,national-park-authority:Q72617890
listed-building-outline,42157101,42157101,national-park-authority:Q72617890
listed-building-outline,42157114,42157114,national-park-authority:Q72617890
listed-building-outline,42157138,42157138,national-park-authority:Q72617890
listed-building-outline,42157145,42157145,national-park-authority:Q72617890
listed-building-outline,42157148,42157148,national-park-authority:Q72617890
listed-building-outline,42157154,42157154,national-park-authority:Q72617890
listed-building-outline,42157298,42157298,national-park-authority:Q72617890
listed-building-outline,42157360,42157360,national-park-authority:Q72617890
listed-building-outline,42157365,42157365,national-park-authority:Q72617890
listed-building-outline,42157375,42157375,national-park-authority:Q72617890
listed-building-outline,42157514,42157514,national-park-authority:Q72617890
listed-building-outline,42157538,42157538,national-park-authority:Q72617890
listed-building-outline,42157545,42157546,national-park-authority:Q72617890
listed-building-outline,42157559,42157559,national-park-authority:Q72617890
listed-building-outline,42157574,42157574,national-park-authority:Q72617890
listed-building-outline,42157577,42157578,national-park-authority:Q72617890
listed-building-outline,42157597,42157597,national-park-authority:Q72617890
listed-building-outline,42157606,42157607,national-park-authority:Q72617890
