prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
planning-permission-status,,,,,permissioned,11800000,,,
planning-permission-status,,,,,not-permissioned,11800001,,,
planning-permission-status,,,,,pending-decision,11800002,,,
