dataset,entity-minimum,entity-maximum,organisation
brownfield-land,1716768,1716768,local-authority:BDG
brownfield-land,1716771,1716771,local-authority:BDG
brownfield-land,1716788,1716788,local-authority:BDG
brownfield-land,1716793,1716793,local-authority:BDG
brownfield-land,1716796,1716796,local-authority:BDG
brownfield-land,1716798,1716798,local-authority:BDG
brownfield-land,1716808,1716808,local-authority:BDG
brownfield-land,1716813,1716813,local-authority:BDG
brownfield-land,1716815,1716815,local-authority:BDG
brownfield-land,1716827,1716828,local-authority:BDG
brownfield-land,1716843,1716843,local-authority:BDG
brownfield-land,1716861,1716861,local-authority:BDG
brownfield-land,1716864,1716865,local-authority:BDG
brownfield-land,1716867,1716867,local-authority:BDG
brownfield-land,1716869,1716870,local-authority:BDG
brownfield-land,1716877,1716878,local-authority:BDG
brownfield-land,1716881,1716881,local-authority:BDG
brownfield-land,1716883,1716884,local-authority:BDG
brownfield-land,1716888,1716889,local-authority:BDG
brownfield-land,1716893,1716893,local-authority:BDG
brownfield-land,1716905,1716905,local-authority:BDG
brownfield-land,1716907,1716907,local-authority:BDG
brownfield-land,1716909,1716910,local-authority:BDG
brownfield-land,1716915,1716915,local-authority:BDG
brownfield-land,1716925,1716925,local-authority:BDG
brownfield-land,1716927,1716927,local-authority:BDG
brownfield-land,1716934,1716934,local-authority:BDG
brownfield-land,1716946,1716946,local-authority:BDG
brownfield-land,1716954,1716954,local-authority:BDG
brownfield-land,1716967,1716967,local-authority:BDG
brownfield-land,1716970,1716970,local-authority:BDG
brownfield-land,1716986,1716986,local-authority:BDG
brownfield-land,1716991,1716991,local-authority:BDG
brownfield-land,1717003,1717003,local-authority:BDG
brownfield-land,1717007,1717008,local-authority:BDG
brownfield-land,1717011,1717011,local-authority:BDG
brownfield-land,1717024,1717024,local-authority:BDG
brownfield-land,1717026,1717026,local-authority:BDG
brownfield-land,1717045,1717045,local-authority:BDG
brownfield-land,1717058,1717058,local-authority:BDG
brownfield-land,1717071,1717071,local-authority:BDG
brownfield-land,1717076,1717076,local-authority:BDG
brownfield-land,1717080,1717080,local-authority:BDG
brownfield-land,1717094,1717094,local-authority:BDG
brownfield-land,1717098,1717099,local-authority:BDG
brownfield-land,1717101,1717101,local-authority:BDG
brownfield-land,1717103,1717103,local-authority:BDG
brownfield-land,1717107,1717107,local-authority:BDG
brownfield-land,1717126,1717126,local-authority:BDG
brownfield-land,1717135,1717135,local-authority:BDG
brownfield-land,1717137,1717138,local-authority:BDG
brownfield-land,1717143,1717143,local-authority:BDG
brownfield-land,1739832,1739894,local-authority:BDG
brownfield-land,1717145,1717256,local-authority:BEN
brownfield-land,1721511,1721546,local-authority:BEN
brownfield-land,1724706,1724709,local-authority:BEN
brownfield-land,1729367,1729475,local-authority:BEN
brownfield-land,1716502,1716584,local-authority:BEX
brownfield-land,1721726,1721747,local-authority:BEX
brownfield-land,1737710,1737777,local-authority:BEX
brownfield-land,1713929,1714934,local-authority:BIR
brownfield-land,1717440,1717514,local-authority:BIR
brownfield-land,1721836,1721842,local-authority:BIR
brownfield-land,1737947,1738589,local-authority:BIR
brownfield-land,1728582,1728596,local-authority:BLA
brownfield-land,1729160,1729169,local-authority:BLA
brownfield-land,1737778,1737781,local-authority:BLA
brownfield-land,1719143,1719238,local-authority:BMH
brownfield-land,1723114,1723134,local-authority:BMH
brownfield-land,1716761,1716761,local-authority:BNE
brownfield-land,1716767,1716767,local-authority:BNE
brownfield-land,1716770,1716770,local-authority:BNE
brownfield-land,1716774,1716774,local-authority:BNE
brownfield-land,1716776,1716776,local-authority:BNE
brownfield-land,1716779,1716779,local-authority:BNE
brownfield-land,1716783,1716783,local-authority:BNE
brownfield-land,1716789,1716789,local-authority:BNE
brownfield-land,1716804,1716804,local-authority:BNE
brownfield-land,1716811,1716811,local-authority:BNE
brownfield-land,1716820,1716820,local-authority:BNE
brownfield-land,1716829,1716829,local-authority:BNE
brownfield-land,1716836,1716836,local-authority:BNE
brownfield-land,1716838,1716839,local-authority:BNE
brownfield-land,1716845,1716845,local-authority:BNE
brownfield-land,1716875,1716875,local-authority:BNE
brownfield-land,1716879,1716879,local-authority:BNE
brownfield-land,1716887,1716887,local-authority:BNE
brownfield-land,1716899,1716900,local-authority:BNE
brownfield-land,1716904,1716904,local-authority:BNE
brownfield-land,1716918,1716918,local-authority:BNE
brownfield-land,1716922,1716922,local-authority:BNE
brownfield-land,1716926,1716926,local-authority:BNE
brownfield-land,1716935,1716937,local-authority:BNE
brownfield-land,1716941,1716941,local-authority:BNE
brownfield-land,1716943,1716943,local-authority:BNE
brownfield-land,1716945,1716945,local-authority:BNE
brownfield-land,1716950,1716950,local-authority:BNE
brownfield-land,1716952,1716952,local-authority:BNE
brownfield-land,1716955,1716960,local-authority:BNE
brownfield-land,1716962,1716962,local-authority:BNE
brownfield-land,1716968,1716969,local-authority:BNE
brownfield-land,1716973,1716973,local-authority:BNE
brownfield-land,1716976,1716977,local-authority:BNE
brownfield-land,1716980,1716982,local-authority:BNE
brownfield-land,1716985,1716985,local-authority:BNE
brownfield-land,1716996,1716996,local-authority:BNE
brownfield-land,1716998,1717002,local-authority:BNE
brownfield-land,1717005,1717006,local-authority:BNE
brownfield-land,1717009,1717010,local-authority:BNE
brownfield-land,1717013,1717013,local-authority:BNE
brownfield-land,1717016,1717017,local-authority:BNE
brownfield-land,1717019,1717020,local-authority:BNE
brownfield-land,1717023,1717023,local-authority:BNE
brownfield-land,1717028,1717030,local-authority:BNE
brownfield-land,1717033,1717033,local-authority:BNE
brownfield-land,1717037,1717037,local-authority:BNE
brownfield-land,1717039,1717040,local-authority:BNE
brownfield-land,1717042,1717043,local-authority:BNE
brownfield-land,1717049,1717049,local-authority:BNE
brownfield-land,1717051,1717051,local-authority:BNE
brownfield-land,1717055,1717055,local-authority:BNE
brownfield-land,1717057,1717057,local-authority:BNE
brownfield-land,1717059,1717059,local-authority:BNE
brownfield-land,1717067,1717067,local-authority:BNE
brownfield-land,1717069,1717070,local-authority:BNE
brownfield-land,1717072,1717072,local-authority:BNE
brownfield-land,1717075,1717075,local-authority:BNE
brownfield-land,1717077,1717079,local-authority:BNE
brownfield-land,1717081,1717081,local-authority:BNE
brownfield-land,1717086,1717088,local-authority:BNE
brownfield-land,1717090,1717093,local-authority:BNE
brownfield-land,1717095,1717095,local-authority:BNE
brownfield-land,1717097,1717097,local-authority:BNE
brownfield-land,1717100,1717100,local-authority:BNE
brownfield-land,1717104,1717104,local-authority:BNE
brownfield-land,1717109,1717109,local-authority:BNE
brownfield-land,1717119,1717119,local-authority:BNE
brownfield-land,1717125,1717125,local-authority:BNE
brownfield-land,1717128,1717128,local-authority:BNE
brownfield-land,1717131,1717132,local-authority:BNE
brownfield-land,1717134,1717134,local-authority:BNE
brownfield-land,1717139,1717139,local-authority:BNE
brownfield-land,1717141,1717142,local-authority:BNE
brownfield-land,1717144,1717144,local-authority:BNE
brownfield-land,1720846,1720874,local-authority:BNE
brownfield-land,1722196,1722204,local-authority:BNE
brownfield-land,1727421,1727438,local-authority:BNE
brownfield-land,1733957,1733957,local-authority:BNE
brownfield-land,1733963,1733963,local-authority:BNE
brownfield-land,1733997,1733997,local-authority:BNE
brownfield-land,1734018,1734018,local-authority:BNE
brownfield-land,1734088,1734088,local-authority:BNE
brownfield-land,1734090,1734090,local-authority:BNE
brownfield-land,1734097,1734097,local-authority:BNE
brownfield-land,1734101,1734102,local-authority:BNE
brownfield-land,1734105,1734105,local-authority:BNE
brownfield-land,1734108,1734109,local-authority:BNE
brownfield-land,1734121,1734122,local-authority:BNE
brownfield-land,1734126,1734126,local-authority:BNE
brownfield-land,1734141,1734142,local-authority:BNE
brownfield-land,1734144,1734146,local-authority:BNE
brownfield-land,1734151,1734151,local-authority:BNE
brownfield-land,1734158,1734158,local-authority:BNE
brownfield-land,1734161,1734163,local-authority:BNE
brownfield-land,1734165,1734165,local-authority:BNE
brownfield-land,1734169,1734169,local-authority:BNE
brownfield-land,1734715,1734754,local-authority:BNE
brownfield-land,1701939,1702110,local-authority:BNH
brownfield-land,1703977,1704023,local-authority:BNH
brownfield-land,1720618,1720618,local-authority:BNH
brownfield-land,1725136,1725149,local-authority:BNH
brownfield-land,1729701,1729719,local-authority:BNH
brownfield-land,1718997,1719045,local-authority:BNS
brownfield-land,1729720,1729762,local-authority:BNS
brownfield-land,1734427,1734429,local-authority:BNS
brownfield-land,1737039,1737042,local-authority:BNS
brownfield-land,1728406,1728554,local-authority:BOL
brownfield-land,1706392,1706406,local-authority:BOS
brownfield-land,1725814,1725839,local-authority:BOS
brownfield-land,1726080,1726092,local-authority:BOS
brownfield-land,1729673,1729699,local-authority:BOS
brownfield-land,1735014,1735020,local-authority:BOS
brownfield-land,1739688,1739690,local-authority:BOS
brownfield-land,1705670,1705705,local-authority:BOT
brownfield-land,1718662,1718663,local-authority:BOT
brownfield-land,1722678,1722678,local-authority:BOT
brownfield-land,1723098,1723104,local-authority:BOT
brownfield-land,1706099,1706099,local-authority:BPC
brownfield-land,1708797,1709124,local-authority:BPC
brownfield-land,1724995,1725012,local-authority:BPC
brownfield-land,1734587,1734587,local-authority:BPC
brownfield-land,1734638,1734638,local-authority:BPC
brownfield-land,1703954,1703976,local-authority:BPL
brownfield-land,1720780,1720781,local-authority:BPL
brownfield-land,1725679,1725711,local-authority:BPL
brownfield-land,1735107,1735113,local-authority:BPL
brownfield-land,1710569,1710591,local-authority:BRA
brownfield-land,1715288,1715298,local-authority:BRA
brownfield-land,1717324,1717336,local-authority:BRA
brownfield-land,1729700,1729700,local-authority:BRA
brownfield-land,1712449,1712480,local-authority:BRC
brownfield-land,1713180,1713190,local-authority:BRC
brownfield-land,1725400,1725408,local-authority:BRC
brownfield-land,1729843,1729851,local-authority:BRC
brownfield-land,1712067,1712282,local-authority:BRD
brownfield-land,1713272,1713321,local-authority:BRD
brownfield-land,1720435,1720477,local-authority:BRD
brownfield-land,1729765,1729842,local-authority:BRD
brownfield-land,1722564,1722588,local-authority:BRE
brownfield-land,1718054,1718067,local-authority:BRM
brownfield-land,1707782,1707802,local-authority:BRO
brownfield-land,1725997,1725997,local-authority:BRO
brownfield-land,1735560,1735560,local-authority:BRO
brownfield-land,1712040,1712062,local-authority:BRT
brownfield-land,1717859,1717907,local-authority:BRW
brownfield-land,1723092,1723097,local-authority:BRW
brownfield-land,1724705,1724705,local-authority:BRW
brownfield-land,1737896,1737921,local-authority:BRW
brownfield-land,1724896,1724937,local-authority:BRX
brownfield-land,1707462,1707528,local-authority:BRY
brownfield-land,1716765,1716765,local-authority:BRY
brownfield-land,1716777,1716777,local-authority:BRY
brownfield-land,1716792,1716792,local-authority:BRY
brownfield-land,1716799,1716799,local-authority:BRY
brownfield-land,1716825,1716825,local-authority:BRY
brownfield-land,1716830,1716830,local-authority:BRY
brownfield-land,1716834,1716834,local-authority:BRY
brownfield-land,1716840,1716840,local-authority:BRY
brownfield-land,1716842,1716842,local-authority:BRY
brownfield-land,1716866,1716866,local-authority:BRY
brownfield-land,1716868,1716868,local-authority:BRY
brownfield-land,1716871,1716871,local-authority:BRY
brownfield-land,1716876,1716876,local-authority:BRY
brownfield-land,1716916,1716916,local-authority:BRY
brownfield-land,1716919,1716919,local-authority:BRY
brownfield-land,1716924,1716924,local-authority:BRY
brownfield-land,1716933,1716933,local-authority:BRY
brownfield-land,1716988,1716989,local-authority:BRY
brownfield-land,1717054,1717054,local-authority:BRY
brownfield-land,1717084,1717084,local-authority:BRY
brownfield-land,1719588,1719588,local-authority:BRY
brownfield-land,1707056,1707303,local-authority:BST
brownfield-land,1709242,1709332,local-authority:BST
brownfield-land,1721370,1721375,local-authority:BST
brownfield-land,1725409,1725507,local-authority:BST
brownfield-land,1735561,1735669,local-authority:BST
brownfield-land,1740331,1740359,local-authority:BST
brownfield-land,1729476,1729619,local-authority:BUC
brownfield-land,1738590,1738762,local-authority:BUC
brownfield-land,1704881,1704901,local-authority:BUN
brownfield-land,1722186,1722189,local-authority:BUN
brownfield-land,1726371,1726373,local-authority:BUN
brownfield-land,1710427,1710489,local-authority:BUR
brownfield-land,1723084,1723091,local-authority:BUR
brownfield-land,1725983,1725996,local-authority:BUR
brownfield-land,1730563,1730585,local-authority:BUR
brownfield-land,1717515,1717588,local-authority:CAB
brownfield-land,1727553,1727567,local-authority:CAB
brownfield-land,1734432,1734434,local-authority:CAB
brownfield-land,1735354,1735388,local-authority:CAB
brownfield-land,1704257,1704334,local-authority:CAN
brownfield-land,1724883,1724895,local-authority:CAN
brownfield-land,1737816,1737853,local-authority:CAN
brownfield-land,1721431,1721471,local-authority:CAS
brownfield-land,1727420,1727420,local-authority:CAS
brownfield-land,1729874,1729904,local-authority:CAS
brownfield-land,1718244,1718295,local-authority:CAT
brownfield-land,1723857,1723857,local-authority:CAT
brownfield-land,1728866,1728876,local-authority:CAT
brownfield-land,1729854,1729866,local-authority:CAT
brownfield-land,1706096,1706096,local-authority:CBF
brownfield-land,1725383,1725399,local-authority:CBF
brownfield-land,1725840,1725878,local-authority:CBF
brownfield-land,1728264,1728266,local-authority:CBF
brownfield-land,1734584,1734584,local-authority:CBF
brownfield-land,1734636,1734636,local-authority:CBF
brownfield-land,1739376,1739410,local-authority:CBF
brownfield-land,1704129,1704227,local-authority:CHA
brownfield-land,1729965,1729965,local-authority:CHA
brownfield-land,1734924,1734931,local-authority:CHA
brownfield-land,1737570,1737574,local-authority:CHA
brownfield-land,1719701,1719740,local-authority:CHC
brownfield-land,1720622,1720622,local-authority:CHC
brownfield-land,1706086,1706086,local-authority:CHE
brownfield-land,1706088,1706088,local-authority:CHE
brownfield-land,1706090,1706090,local-authority:CHE
brownfield-land,1706095,1706095,local-authority:CHE
brownfield-land,1706097,1706098,local-authority:CHE
brownfield-land,1706101,1706178,local-authority:CHE
brownfield-land,1725124,1725135,local-authority:CHE
brownfield-land,1725890,1725928,local-authority:CHE
brownfield-land,1729930,1729964,local-authority:CHE
brownfield-land,1734547,1734547,local-authority:CHE
brownfield-land,1734585,1734586,local-authority:CHE
brownfield-land,1734589,1734594,local-authority:CHE
brownfield-land,1734637,1734637,local-authority:CHE
brownfield-land,1734641,1734641,local-authority:CHE
brownfield-land,1740607,1740625,local-authority:CHE
brownfield-land,1740633,1740638,local-authority:CHE
brownfield-land,1721242,1721259,local-authority:CHI
brownfield-land,1723618,1723619,local-authority:CHI
brownfield-land,1726374,1726375,local-authority:CHI
brownfield-land,1727308,1727311,local-authority:CHI
brownfield-land,1737284,1737286,local-authority:CHI
brownfield-land,1711333,1711443,local-authority:CHL
brownfield-land,1712367,1712401,local-authority:CHL
brownfield-land,1712856,1712939,local-authority:CHL
brownfield-land,1730586,1730682,local-authority:CHL
brownfield-land,1735670,1735720,local-authority:CHL
brownfield-land,1740639,1740682,local-authority:CHL
brownfield-land,1704848,1704880,local-authority:CHN
brownfield-land,1729049,1729066,local-authority:CHN
brownfield-land,1705706,1705764,local-authority:CHO
brownfield-land,1717590,1717597,local-authority:CHO
brownfield-land,1730683,1730694,local-authority:CHO
brownfield-land,1704431,1704462,local-authority:CHR
brownfield-land,1726986,1726996,local-authority:CHR
brownfield-land,1727439,1727469,local-authority:CHR
brownfield-land,1728877,1728877,local-authority:CHR
brownfield-land,1729905,1729929,local-authority:CHR
brownfield-land,1739411,1739444,local-authority:CHR
brownfield-land,1704024,1704074,local-authority:CHS
brownfield-land,1724798,1724803,local-authority:CHS
brownfield-land,1722366,1722401,local-authority:CHT
brownfield-land,1723604,1723617,local-authority:CHT
brownfield-land,1735212,1735237,local-authority:CHT
brownfield-land,1706087,1706087,local-authority:CHW
brownfield-land,1723675,1723856,local-authority:CHW
brownfield-land,1724710,1724720,local-authority:CHW
brownfield-land,1728616,1728676,local-authority:CHW
brownfield-land,1734435,1734522,local-authority:CHW
brownfield-land,1734524,1734546,local-authority:CHW
brownfield-land,1734548,1734555,local-authority:CHW
brownfield-land,1734557,1734578,local-authority:CHW
brownfield-land,1734595,1734626,local-authority:CHW
brownfield-land,1734642,1734653,local-authority:CHW
brownfield-land,1734655,1734659,local-authority:CHW
brownfield-land,1739273,1739326,local-authority:CHW
brownfield-land,1740606,1740606,local-authority:CHW
brownfield-land,1740626,1740629,local-authority:CHW
brownfield-land,1741162,1741180,local-authority:CHW
brownfield-land,1724149,1724312,local-authority:CLD
brownfield-land,1727934,1727943,local-authority:CLD
brownfield-land,1727975,1727979,local-authority:CLD
brownfield-land,1739599,1739641,local-authority:CLD
brownfield-land,1702357,1702453,local-authority:CMD
brownfield-land,1735247,1735274,local-authority:CMD
brownfield-land,1737123,1737138,local-authority:CMD
brownfield-land,1706319,1706351,local-authority:COL
brownfield-land,1706091,1706091,local-authority:CON
brownfield-land,1707606,1707759,local-authority:CON
brownfield-land,1724721,1724741,local-authority:CON
brownfield-land,1726095,1726126,local-authority:CON
brownfield-land,1730074,1730135,local-authority:CON
brownfield-land,1734580,1734580,local-authority:CON
brownfield-land,1734628,1734628,local-authority:CON
brownfield-land,1740741,1740787,local-authority:CON
brownfield-land,1717833,1717858,local-authority:COT
brownfield-land,1722308,1722319,local-authority:COT
brownfield-land,1734416,1734426,local-authority:COT
brownfield-land,1735275,1735278,local-authority:COT
brownfield-land,1740489,1740569,local-authority:COV
brownfield-land,1740985,1740985,local-authority:COV
brownfield-land,1715962,1715978,local-authority:CRW
brownfield-land,1716435,1716440,local-authority:CRW
brownfield-land,1720487,1720489,local-authority:CRW
brownfield-land,1726919,1726926,local-authority:CRW
brownfield-land,1734666,1734666,local-authority:CRW
brownfield-land,1735722,1735730,local-authority:CRW
brownfield-land,1737355,1737357,local-authority:CRW
brownfield-land,1707841,1708072,local-authority:CRY
brownfield-land,1726457,1726733,local-authority:CRY
brownfield-land,1727150,1727190,local-authority:CRY
brownfield-land,1727571,1727572,local-authority:CRY
brownfield-land,1734285,1734415,local-authority:CRY
brownfield-land,1700093,1700115,local-authority:CUA
brownfield-land,1704256,1704256,local-authority:CUA
brownfield-land,1712020,1712039,local-authority:CUA
brownfield-land,1717589,1717589,local-authority:CUA
brownfield-land,1718068,1718077,local-authority:CUA
brownfield-land,1720612,1720617,local-authority:CUA
brownfield-land,1729625,1729630,local-authority:CUA
brownfield-land,1729872,1729872,local-authority:CUA
brownfield-land,1703775,1703814,local-authority:DAC
brownfield-land,1730148,1730148,local-authority:DAC
brownfield-land,1705804,1705816,local-authority:DAL
brownfield-land,1728821,1728827,local-authority:DAL
brownfield-land,1730145,1730147,local-authority:DAL
brownfield-land,1704593,1704625,local-authority:DAR
brownfield-land,1712961,1712962,local-authority:DAR
brownfield-land,1730695,1730737,local-authority:DAR
brownfield-land,1740360,1740366,local-authority:DAR
brownfield-land,1702882,1702905,local-authority:DEB
brownfield-land,1715648,1715653,local-authority:DEB
brownfield-land,1723300,1723301,local-authority:DEB
brownfield-land,1730292,1730296,local-authority:DEB
brownfield-land,1739344,1739346,local-authority:DEB
brownfield-land,1721607,1721643,local-authority:DER
brownfield-land,1727897,1727905,local-authority:DER
brownfield-land,1705983,1706082,local-authority:DNC
brownfield-land,1730149,1730291,local-authority:DNC
brownfield-land,1707405,1707461,local-authority:DOV
brownfield-land,1724648,1724662,local-authority:DOV
brownfield-land,1730738,1730761,local-authority:DOV
brownfield-land,1739348,1739375,local-authority:DOV
brownfield-land,1741027,1741031,local-authority:DOV
brownfield-land,1706100,1706100,local-authority:DST
brownfield-land,1706479,1706561,local-authority:DST
brownfield-land,1734588,1734588,local-authority:DST
brownfield-land,1734639,1734640,local-authority:DST
brownfield-land,1704335,1704430,local-authority:DUD
brownfield-land,1726841,1726850,local-authority:DUD
brownfield-land,1733715,1733736,local-authority:DUD
brownfield-land,1734755,1734769,local-authority:DUD
brownfield-land,1736852,1737013,local-authority:DUD
brownfield-land,1740946,1740984,local-authority:DUD
brownfield-land,1722337,1722365,local-authority:DUR
brownfield-land,1725055,1725093,local-authority:DUR
brownfield-land,1740367,1740367,local-authority:DUR
brownfield-land,1708191,1708260,local-authority:EAL
brownfield-land,1734045,1734045,local-authority:EAL
brownfield-land,1717771,1717829,local-authority:EAS
brownfield-land,1720490,1720523,local-authority:EAS
brownfield-land,1721472,1721510,local-authority:EAS
brownfield-land,1725094,1725094,local-authority:EAS
brownfield-land,1721406,1721430,local-authority:EAT
brownfield-land,1730381,1730396,local-authority:EAT
brownfield-land,1712402,1712442,local-authority:ECA
brownfield-land,1722164,1722185,local-authority:ECA
brownfield-land,1735731,1735761,local-authority:ECA
brownfield-land,1740443,1740473,local-authority:ECA
brownfield-land,1706362,1706391,local-authority:EDE
brownfield-land,1727322,1727326,local-authority:EDE
brownfield-land,1727568,1727570,local-authority:EDE
brownfield-land,1730397,1730398,local-authority:EDE
brownfield-land,1723271,1723298,local-authority:EDO
brownfield-land,1729067,1729067,local-authority:EDO
brownfield-land,1708073,1708075,local-authority:EHA
brownfield-land,1730297,1730305,local-authority:EHA
brownfield-land,1723054,1723080,local-authority:EHE
brownfield-land,1740797,1740797,local-authority:EHE
brownfield-land,1704564,1704592,local-authority:ELI
brownfield-land,1709333,1709386,local-authority:ELM
brownfield-land,1715997,1716017,local-authority:ELM
brownfield-land,1725712,1725713,local-authority:ELM
brownfield-land,1730306,1730380,local-authority:ELM
brownfield-land,1712733,1712759,local-authority:ENF
brownfield-land,1713008,1713098,local-authority:EPP
brownfield-land,1730457,1730488,local-authority:EPP
brownfield-land,1730490,1730498,local-authority:EPP
brownfield-land,1735762,1735762,local-authority:EPP
brownfield-land,1721303,1721315,local-authority:EPS
brownfield-land,1724128,1724129,local-authority:EPS
brownfield-land,1727754,1727755,local-authority:EPS
brownfield-land,1730428,1730456,local-authority:EPS
brownfield-land,1710702,1710745,local-authority:ERE
brownfield-land,1710818,1710827,local-authority:ERE
brownfield-land,1730528,1730554,local-authority:ERE
brownfield-land,1741099,1741157,local-authority:ERE
brownfield-land,1727000,1727147,local-authority:ERY
brownfield-land,1727776,1727874,local-authority:ERY
brownfield-land,1729030,1729048,local-authority:ERY
brownfield-land,1710490,1710568,local-authority:ESK
brownfield-land,1728376,1728381,local-authority:ESK
brownfield-land,1730520,1730527,local-authority:ESK
brownfield-land,1735763,1735808,local-authority:ESK
brownfield-land,1705439,1705486,local-authority:EST
brownfield-land,1719566,1719569,local-authority:EST
brownfield-land,1729292,1729295,local-authority:EST
brownfield-land,1730499,1730519,local-authority:EST
brownfield-land,1738784,1738799,local-authority:EST
brownfield-land,1722439,1722461,local-authority:EXE
brownfield-land,1740899,1740945,local-authority:EXE
brownfield-land,1713633,1713665,local-authority:FAR
brownfield-land,1721133,1721133,local-authority:FAR
brownfield-land,1723434,1723444,local-authority:FAR
brownfield-land,1725028,1725039,local-authority:FAR
brownfield-land,1725178,1725182,local-authority:FAR
brownfield-land,1730555,1730562,local-authority:FAR
brownfield-land,1737043,1737047,local-authority:FAR
brownfield-land,1725766,1725813,local-authority:FEN
brownfield-land,1733563,1733574,local-authority:FEN
brownfield-land,1704638,1704686,local-authority:FOE
brownfield-land,1712725,1712732,local-authority:FOE
brownfield-land,1733833,1733856,local-authority:FOE
brownfield-land,1718628,1718638,local-authority:FOR
brownfield-land,1701328,1701374,local-authority:FYL
brownfield-land,1723487,1723593,local-authority:GAT
brownfield-land,1726127,1726138,local-authority:GAT
brownfield-land,1727312,1727321,local-authority:GAT
brownfield-land,1733819,1733821,local-authority:GAT
brownfield-land,1735809,1735820,local-authority:GAT
brownfield-land,1740683,1740693,local-authority:GAT
brownfield-land,1701907,1701938,local-authority:GED
brownfield-land,1707346,1707367,local-authority:GED
brownfield-land,1712063,1712066,local-authority:GED
brownfield-land,1725201,1725235,local-authority:GED
brownfield-land,1729155,1729155,local-authority:GED
brownfield-land,1733557,1733562,local-authority:GED
brownfield-land,1735821,1735827,local-authority:GED
brownfield-land,1702184,1702207,local-authority:GLO
brownfield-land,1715575,1715583,local-authority:GLO
brownfield-land,1726451,1726456,local-authority:GLO
brownfield-land,1733543,1733556,local-authority:GLO
brownfield-land,1737358,1737358,local-authority:GLO
brownfield-land,1700070,1700092,local-authority:GOS
brownfield-land,1713179,1713179,local-authority:GOS
brownfield-land,1713269,1713271,local-authority:GOS
brownfield-land,1733636,1733639,local-authority:GOS
brownfield-land,1735828,1735828,local-authority:GOS
brownfield-land,1701232,1701282,local-authority:GRA
brownfield-land,1715658,1715695,local-authority:GRA
brownfield-land,1733528,1733542,local-authority:GRA
brownfield-land,1710592,1710686,local-authority:GRE
brownfield-land,1715979,1715996,local-authority:GRE
brownfield-land,1722135,1722144,local-authority:GRE
brownfield-land,1709425,1709485,local-authority:GRT
brownfield-land,1721644,1721654,local-authority:GRT
brownfield-land,1722719,1722771,local-authority:GRT
brownfield-land,1730762,1730769,local-authority:GRT
brownfield-land,1735829,1735831,local-authority:GRT
brownfield-land,1737037,1737038,local-authority:GRT
brownfield-land,1713767,1713816,local-authority:GRY
