old-entity,status,entity,notes,end-date,entry-date,start-date
1733716,301,1736874,new refernce numbers and column given,,,
1733717,301,1736875,new refernce numbers and column given,,,
1726849,301,1736876,new refernce numbers and column given,,,
1704344,301,1736877,new refernce numbers and column given,,,
1704404,301,1736878,new refernce numbers and column given,,,
1704350,301,1736879,new refernce numbers and column given,,,
1704355,301,1736880,new refernce numbers and column given,,,
1704377,301,1736881,new refernce numbers and column given,,,
1704417,301,1736882,new refernce numbers and column given,,,
1704395,301,1736883,new refernce numbers and column given,,,
1704365,301,1736884,new refernce numbers and column given,,,
1704366,301,1736885,new refernce numbers and column given,,,
1704369,301,1736886,new refernce numbers and column given,,,
1704378,301,1736887,new refernce numbers and column given,,,
1704380,301,1736888,new refernce numbers and column given,,,
1704419,301,1736889,new refernce numbers and column given,,,
1704375,301,1736890,new refernce numbers and column given,,,
1704374,301,1736891,new refernce numbers and column given,,,
1704381,301,1736892,new refernce numbers and column given,,,
1704415,301,1736893,new refernce numbers and column given,,,
1704346,301,1736894,new refernce numbers and column given,,,
1704416,301,1736895,new refernce numbers and column given,,,
1704420,301,1736896,new refernce numbers and column given,,,
1704387,301,1736897,new refernce numbers and column given,,,
1704421,301,1736898,new refernce numbers and column given,,,
1726841,301,1736899,new refernce numbers and column given,,,
1704362,301,1736900,new refernce numbers and column given,,,
1704351,301,1736901,new refernce numbers and column given,,,
1704352,301,1736902,new refernce numbers and column given,,,
1704357,301,1736903,new refernce numbers and column given,,,
1726845,301,1736904,new refernce numbers and column given,,,
1704353,301,1736905,new refernce numbers and column given,,,
1704342,301,1736906,new refernce numbers and column given,,,
1704354,301,1736907,new refernce numbers and column given,,,
1704356,301,1736908,new refernce numbers and column given,,,
1704343,301,1736909,new refernce numbers and column given,,,
1704360,301,1736910,new refernce numbers and column given,,,
1704345,301,1736911,new refernce numbers and column given,,,
1704364,301,1736912,new refernce numbers and column given,,,
1704347,301,1736913,new refernce numbers and column given,,,
1704348,301,1736914,new refernce numbers and column given,,,
1704401,301,1736915,new refernce numbers and column given,,,
1704349,301,1736916,new refernce numbers and column given,,,
1704368,301,1736917,new refernce numbers and column given,,,
1704373,301,1736918,new refernce numbers and column given,,,
1704396,301,1736919,new refernce numbers and column given,,,
1704406,301,1736920,new refernce numbers and column given,,,
1704405,301,1736921,new refernce numbers and column given,,,
1704382,301,1736922,new refernce numbers and column given,,,
1704383,301,1736923,new refernce numbers and column given,,,
1704408,301,1736924,new refernce numbers and column given,,,
1704386,301,1736925,new refernce numbers and column given,,,
1704363,301,1736926,new refernce numbers and column given,,,
1704367,301,1736927,new refernce numbers and column given,,,
1704370,301,1736928,new refernce numbers and column given,,,
1704397,301,1736929,new refernce numbers and column given,,,
1704385,301,1736930,new refernce numbers and column given,,,
1704423,301,1736931,new refernce numbers and column given,,,
1704390,301,1736932,new refernce numbers and column given,,,
1704410,301,1736933,new refernce numbers and column given,,,
1704398,301,1736934,new refernce numbers and column given,,,
1704427,301,1736935,new refernce numbers and column given,,,
1704428,301,1736936,new refernce numbers and column given,,,
1704429,301,1736937,new refernce numbers and column given,,,
1704430,301,1736938,new refernce numbers and column given,,,
1704388,301,1736939,new refernce numbers and column given,,,
1704414,301,1736940,new refernce numbers and column given,,,
1704391,301,1736941,new refernce numbers and column given,,,
1704411,301,1736942,new refernce numbers and column given,,,
1704413,301,1736943,new refernce numbers and column given,,,
1704418,301,1736944,new refernce numbers and column given,,,
1704424,301,1736945,new refernce numbers and column given,,,
1704425,301,1736946,new refernce numbers and column given,,,
1704426,301,1736947,new refernce numbers and column given,,,
1704412,301,1736948,new refernce numbers and column given,,,
1704399,301,1736949,new refernce numbers and column given,,,
1704400,301,1736950,new refernce numbers and column given,,,
1704403,301,1736951,new refernce numbers and column given,,,
1704407,301,1736952,new refernce numbers and column given,,,
1733718,301,1736953,new refernce numbers and column given,,,
1733719,301,1736954,new refernce numbers and column given,,,
1733721,301,1736955,new refernce numbers and column given,,,
1733722,301,1736956,new refernce numbers and column given,,,
1733723,301,1736957,new refernce numbers and column given,,,
1734765,301,1736958,new refernce numbers and column given,,,
1734766,301,1736959,new refernce numbers and column given,,,
1734767,301,1736960,new refernce numbers and column given,,,
1733726,301,1736961,new refernce numbers and column given,,,
1733728,301,1736962,new refernce numbers and column given,,,
1733732,301,1736963,new refernce numbers and column given,,,
1733733,301,1736964,new refernce numbers and column given,,,
1733734,301,1736965,new refernce numbers and column given,,,
1734761,301,1736966,new refernce numbers and column given,,,
1726848,301,1736967,new refernce numbers and column given,,,
1704376,301,1736968,new refernce numbers and column given,,,
1733736,301,1736969,new refernce numbers and column given,,,
1704379,301,1736970,new refernce numbers and column given,,,
1704422,301,1736971,new refernce numbers and column given,,,
1704392,301,1736972,new refernce numbers and column given,,,
1704409,301,1736973,new refernce numbers and column given,,,
1704402,301,1736974,new refernce numbers and column given,,,
1704371,301,1736975,new refernce numbers and column given,,,
1733720,301,1736976,new refernce numbers and column given,,,
1733724,301,1736977,new refernce numbers and column given,,,
1733725,301,1736978,new refernce numbers and column given,,,
1733727,301,1736979,new refernce numbers and column given,,,
1733729,301,1736980,new refernce numbers and column given,,,
1733730,301,1736981,new refernce numbers and column given,,,
1733731,301,1736982,new refernce numbers and column given,,,
1734769,301,1736983,new refernce numbers and column given,,,
1733735,301,1736984,new refernce numbers and column given,,,
1734755,301,1736985,new refernce numbers and column given,,,
1734756,301,1736986,new refernce numbers and column given,,,
1734760,301,1736987,new refernce numbers and column given,,,
1734763,301,1736988,new refernce numbers and column given,,,
1734764,301,1736989,new refernce numbers and column given,,,
1734757,301,1736990,new refernce numbers and column given,,,
1734768,301,1736991,new refernce numbers and column given,,,
1734758,301,1736992,new refernce numbers and column given,,,
1734762,301,1736993,new refernce numbers and column given,,,
1734759,301,1736994,new refernce numbers and column given,,,
1720782,410,,entity added incorrectly due to an invalid organisationURI,,,
1729763,410,,entity added incorrectly due to an invalid organisationURI,,,
1729764,410,,entity added incorrectly due to an invalid organisationURI,,,
1706099,410,,entity added incorrectly due to an invalid organisationURI,,,
1706100,410,,entity added incorrectly due to an invalid organisationURI,,,
1706089,410,,entity added incorrectly due to an invalid organisationURI,,,
1706091,410,,entity added incorrectly due to an invalid organisationURI,,,
1706092,410,,entity added incorrectly due to an invalid organisationURI,,,
1706096,410,,entity added incorrectly due to an invalid organisationURI,,,
1706093,410,,entity added incorrectly due to an invalid organisationURI,,,
1728030,410,,entity added incorrectly due to an invalid organisationURI,,,
1701548,410,,entity added incorrectly due to an invalid organisationURI,,,
1701542,410,,entity added incorrectly due to an invalid organisationURI,,,
1728026,410,,entity added incorrectly due to an invalid organisationURI,,,
1720772,410,,entity added incorrectly due to an invalid organisationURI,,,
1720771,410,,entity added incorrectly due to an invalid organisationURI,,,
1701544,410,,entity added incorrectly due to an invalid organisationURI,,,
1701545,410,,entity added incorrectly due to an invalid organisationURI,,,
1720765,410,,entity added incorrectly due to an invalid organisationURI,,,
1701551,410,,entity added incorrectly due to an invalid organisationURI,,,
1720747,410,,entity added incorrectly due to an invalid organisationURI,,,
1720737,410,,entity added incorrectly due to an invalid organisationURI,,,
1720773,410,,entity added incorrectly due to an invalid organisationURI,,,
1720746,410,,entity added incorrectly due to an invalid organisationURI,,,
1720749,410,,entity added incorrectly due to an invalid organisationURI,,,
1720752,410,,entity added incorrectly due to an invalid organisationURI,,,
1701549,410,,entity added incorrectly due to an invalid organisationURI,,,
1701540,410,,entity added incorrectly due to an invalid organisationURI,,,
1720762,410,,entity added incorrectly due to an invalid organisationURI,,,
1701535,410,,entity added incorrectly due to an invalid organisationURI,,,
1701546,410,,entity added incorrectly due to an invalid organisationURI,,,
1720756,410,,entity added incorrectly due to an invalid organisationURI,,,
1701556,410,,entity added incorrectly due to an invalid organisationURI,,,
1720758,410,,entity added incorrectly due to an invalid organisationURI,,,
1701539,410,,entity added incorrectly due to an invalid organisationURI,,,
1701553,410,,entity added incorrectly due to an invalid organisationURI,,,
1720766,410,,entity added incorrectly due to an invalid organisationURI,,,
1720759,410,,entity added incorrectly due to an invalid organisationURI,,,
1701543,410,,entity added incorrectly due to an invalid organisationURI,,,
1720764,410,,entity added incorrectly due to an invalid organisationURI,,,
1720744,410,,entity added incorrectly due to an invalid organisationURI,,,
1701541,410,,entity added incorrectly due to an invalid organisationURI,,,
1720760,410,,entity added incorrectly due to an invalid organisationURI,,,
1720761,410,,entity added incorrectly due to an invalid organisationURI,,,
1720769,410,,entity added incorrectly due to an invalid organisationURI,,,
1720768,410,,entity added incorrectly due to an invalid organisationURI,,,
1720745,410,,entity added incorrectly due to an invalid organisationURI,,,
1728027,410,,entity added incorrectly due to an invalid organisationURI,,,
1720767,410,,entity added incorrectly due to an invalid organisationURI,,,
1701536,410,,entity added incorrectly due to an invalid organisationURI,,,
1701552,410,,entity added incorrectly due to an invalid organisationURI,,,
1736124,410,,entity added incorrectly due to an invalid organisationURI,,,
1720741,410,,entity added incorrectly due to an invalid organisationURI,,,
1706094,410,,entity added incorrectly due to an invalid organisationURI,,,
1706087,410,,entity added incorrectly due to an invalid organisationURI,,,
1701550,410,,entity added incorrectly due to an invalid organisationURI,,,
1720753,410,,entity added incorrectly due to an invalid organisationURI,,,
1701538,410,,entity added incorrectly due to an invalid organisationURI,,,
1701537,410,,entity added incorrectly due to an invalid organisationURI,,,
1720738,410,,entity added incorrectly due to an invalid organisationURI,,,
1724421,410,,entity added incorrectly due to an invalid organisationURI,,,
1720735,410,,entity added incorrectly due to an invalid organisationURI,,,
1734662,410,,entity added incorrectly due to an invalid organisationURI,,,
1734663,410,,entity added incorrectly due to an invalid organisationURI,,,
1734665,410,,entity added incorrectly due to an invalid organisationURI,,,
1712804,410,,entity added incorrectly due to an invalid organisationURI,,,
1707735,410,,entity added incorrectly due to an invalid organisationURI,,,
1716079,410,,entity added incorrectly due to an invalid organisationURI,,,
1719189,301,1708895,entity redirected due to organisation merge,,,
1723134,301,1709010,entity redirected due to organisation merge,,,
1723124,301,1708864,entity redirected due to organisation merge,,,
1719151,301,1708845,entity redirected due to organisation merge,,,
1719235,301,1708928,entity redirected due to organisation merge,,,
1719228,301,1708933,entity redirected due to organisation merge,,,
1719154,301,1708982,entity redirected due to organisation merge,,,
1719223,301,1708919,entity redirected due to organisation merge,,,
1719146,301,1708993,entity redirected due to organisation merge,,,
1719203,301,1708908,entity redirected due to organisation merge,,,
1719147,301,1708847,entity redirected due to organisation merge,,,
1719231,301,1708930,entity redirected due to organisation merge,,,
1723118,301,1708871,entity redirected due to organisation merge,,,
1719229,301,1708932,entity redirected due to organisation merge,,,
1719149,301,1708901,entity redirected due to organisation merge,,,
1719202,301,1708909,entity redirected due to organisation merge,,,
1723125,301,1708862,entity redirected due to organisation merge,,,
1719145,301,1708980,entity redirected due to organisation merge,,,
1719190,301,1708894,entity redirected due to organisation merge,,,
1723117,301,1708840,entity redirected due to organisation merge,,,
1719219,301,1708921,entity redirected due to organisation merge,,,
1719150,301,1709032,entity redirected due to organisation merge,,,
1719179,301,1708902,entity redirected due to organisation merge,,,
1723115,301,1708843,entity redirected due to organisation merge,,,
1719156,301,1708994,entity redirected due to organisation merge,,,
1719215,301,1708923,entity redirected due to organisation merge,,,
1719176,301,1708905,entity redirected due to organisation merge,,,
1723130,301,1709071,entity redirected due to organisation merge,,,
1719197,301,1708914,entity redirected due to organisation merge,,,
1719201,301,1708910,entity redirected due to organisation merge,,,
1719157,301,1708798,entity redirected due to organisation merge,,,
1723116,301,1708841,entity redirected due to organisation merge,,,
1719209,301,1709030,entity redirected due to organisation merge,,,
1719183,301,1708899,entity redirected due to organisation merge,,,
1719206,301,1708906,entity redirected due to organisation merge,,,
1719155,301,1708991,entity redirected due to organisation merge,,,
1723127,301,1708859,entity redirected due to organisation merge,,,
1723131,301,1708853,entity redirected due to organisation merge,,,
1719230,301,1708931,entity redirected due to organisation merge,,,
1719144,301,1708996,entity redirected due to organisation merge,,,
1723128,301,1708857,entity redirected due to organisation merge,,,
1719225,301,1708935,entity redirected due to organisation merge,,,
1723119,301,1708870,entity redirected due to organisation merge,,,
1719188,301,1708896,entity redirected due to organisation merge,,,
1719204,301,1708907,entity redirected due to organisation merge,,,
1719236,301,1708927,entity redirected due to organisation merge,,,
1723132,301,1708851,entity redirected due to organisation merge,,,
1723121,301,1708868,entity redirected due to organisation merge,,,
1719158,301,1708797,entity redirected due to organisation merge,,,
1719198,301,1708913,entity redirected due to organisation merge,,,
1719192,301,1708918,entity redirected due to organisation merge,,,
1723129,301,1708856,entity redirected due to organisation merge,,,
1723133,301,1708850,entity redirected due to organisation merge,,,
1719194,301,1708917,entity redirected due to organisation merge,,,
1723122,301,1708867,entity redirected due to organisation merge,,,
1719196,301,1708915,entity redirected due to organisation merge,,,
1723120,301,1708869,entity redirected due to organisation merge,,,
1723114,301,1708844,entity redirected due to organisation merge,,,
1719143,301,1709033,entity redirected due to organisation merge,,,
1719214,301,1708924,entity redirected due to organisation merge,,,
1723126,301,1708860,entity redirected due to organisation merge,,,
1719234,301,1709035,entity redirected due to organisation merge,,,
1719152,301,1708989,entity redirected due to organisation merge,,,
1719153,301,1708987,entity redirected due to organisation merge,,,
1723123,301,1708865,entity redirected due to organisation merge,,,
1719172,301,1708808,entity redirected due to organisation merge,,,
1719207,301,1709024,entity redirected due to organisation merge,,,
1719213,301,1708925,entity redirected due to organisation merge,,,
1719162,301,1708811,entity redirected due to organisation merge,,,
1719192,301,1708918,entity redirected due to organisation merge,,,
1721605,301,1729487,entity redirected due to organisation merge,,,
1721600,301,1729485,entity redirected due to organisation merge,,,
1721590,301,1729478,entity redirected due to organisation merge,,,
1721596,301,1729482,entity redirected due to organisation merge,,,
1721602,301,1729486,entity redirected due to organisation merge,,,
1721592,301,1729479,entity redirected due to organisation merge,,,
1721594,301,1729481,entity redirected due to organisation merge,,,
1721598,301,1729483,entity redirected due to organisation merge,,,
1721593,301,1729480,entity redirected due to organisation merge,,,
1721599,301,1729484,entity redirected due to organisation merge,,,
1721589,301,1729477,entity redirected due to organisation merge,,,
1721606,301,1729488,entity redirected due to organisation merge,,,
1703662,301,1729570,entity redirected due to organisation merge,,,
1703664,301,1729571,entity redirected due to organisation merge,,,
1703616,301,1729527,entity redirected due to organisation merge,,,
1703648,301,1729557,entity redirected due to organisation merge,,,
1703666,301,1729573,entity redirected due to organisation merge,,,
1703644,301,1729555,entity redirected due to organisation merge,,,
1703638,301,1729550,entity redirected due to organisation merge,,,
1703649,301,1729558,entity redirected due to organisation merge,,,
1703632,301,1729545,entity redirected due to organisation merge,,,
1703611,301,1729518,entity redirected due to organisation merge,,,
1703610,301,1729517,entity redirected due to organisation merge,,,
1703605,301,1729508,entity redirected due to organisation merge,,,
1703606,301,1729509,entity redirected due to organisation merge,,,
1703661,301,1729568,entity redirected due to organisation merge,,,
1703625,301,1729538,entity redirected due to organisation merge,,,
1703626,301,1729539,entity redirected due to organisation merge,,,
1703621,301,1729534,entity redirected due to organisation merge,,,
1703634,301,1729547,entity redirected due to organisation merge,,,
1703660,301,1729567,entity redirected due to organisation merge,,,
1703624,301,1729537,entity redirected due to organisation merge,,,
1703607,301,1729511,entity redirected due to organisation merge,,,
1703600,301,1729491,entity redirected due to organisation merge,,,
1703629,301,1729542,entity redirected due to organisation merge,,,
1703651,301,1729559,entity redirected due to organisation merge,,,
1703602,301,1729493,entity redirected due to organisation merge,,,
1703630,301,1729543,entity redirected due to organisation merge,,,
1703646,301,1729556,entity redirected due to organisation merge,,,
1703622,301,1729535,entity redirected due to organisation merge,,,
1703639,301,1729551,entity redirected due to organisation merge,,,
1703631,301,1729544,entity redirected due to organisation merge,,,
1703601,301,1729492,entity redirected due to organisation merge,,,
1703640,301,1729552,entity redirected due to organisation merge,,,
1703653,301,1729561,entity redirected due to organisation merge,,,
1703623,301,1729536,entity redirected due to organisation merge,,,
1703614,301,1729524,entity redirected due to organisation merge,,,
1703652,301,1729560,entity redirected due to organisation merge,,,
1703615,301,1729526,entity redirected due to organisation merge,,,
1703599,301,1729490,entity redirected due to organisation merge,,,
1703598,301,1729489,entity redirected due to organisation merge,,,
1703627,301,1729540,entity redirected due to organisation merge,,,
1703628,301,1729541,entity redirected due to organisation merge,,,
1703665,301,1729572,entity redirected due to organisation merge,,,
1703636,301,1729549,entity redirected due to organisation merge,,,
1703635,301,1729548,entity redirected due to organisation merge,,,
1703657,301,1729564,entity redirected due to organisation merge,,,
1703633,301,1729546,entity redirected due to organisation merge,,,
1703641,301,1729553,entity redirected due to organisation merge,,,
1703603,301,1729501,entity redirected due to organisation merge,,,
1703620,301,1729533,entity redirected due to organisation merge,,,
1703604,301,1729502,entity redirected due to organisation merge,,,
1703658,301,1729565,entity redirected due to organisation merge,,,
1703618,301,1729531,entity redirected due to organisation merge,,,
1703619,301,1729532,entity redirected due to organisation merge,,,
1703659,301,1729566,entity redirected due to organisation merge,,,
1718639,410,,entity added incorrectly due to an invalid organisationURI,,,
1718642,410,,entity added incorrectly due to an invalid organisationURI,,,
1718640,410,,entity added incorrectly due to an invalid organisationURI,,,
1718646,410,,entity added incorrectly due to an invalid organisationURI,,,
1718644,410,,entity added incorrectly due to an invalid organisationURI,,,
1718643,410,,entity added incorrectly due to an invalid organisationURI,,,
1718645,410,,entity added incorrectly due to an invalid organisationURI,,,
1718641,410,,entity added incorrectly due to an invalid organisationURI,,,
1718630,410,,entity added incorrectly due to an invalid organisationURI,,,
1718629,410,,entity added incorrectly due to an invalid organisationURI,,,
1718631,410,,entity added incorrectly due to an invalid organisationURI,,,
1718633,410,,entity added incorrectly due to an invalid organisationURI,,,
1718634,410,,entity added incorrectly due to an invalid organisationURI,,,
1718637,410,,entity added incorrectly due to an invalid organisationURI,,,
1718649,410,,entity added incorrectly due to an invalid organisationURI,,,
1718647,410,,entity added incorrectly due to an invalid organisationURI,,,
1718648,410,,entity added incorrectly due to an invalid organisationURI,,,
1718636,410,,entity added incorrectly due to an invalid organisationURI,,,
1718635,410,,entity added incorrectly due to an invalid organisationURI,,,
1726750,410,,entity added incorrectly due to an invalid organisationURI,,,
1736818,410,,entity added incorrectly due to an invalid organisationURI,,,
1736823,410,,entity added incorrectly due to an invalid organisationURI,,,
1736804,410,,entity added incorrectly due to an invalid organisationURI,,,
1736809,410,,entity added incorrectly due to an invalid organisationURI,,,
1736817,410,,entity added incorrectly due to an invalid organisationURI,,,
1736811,410,,entity added incorrectly due to an invalid organisationURI,,,
1736755,410,,entity added incorrectly due to an invalid organisationURI,,,
1736767,410,,entity added incorrectly due to an invalid organisationURI,,,
1736756,410,,entity added incorrectly due to an invalid organisationURI,,,
1736826,410,,entity added incorrectly due to an invalid organisationURI,,,
1736822,410,,entity added incorrectly due to an invalid organisationURI,,,
1736842,410,,entity added incorrectly due to an invalid organisationURI,,,
1708856,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1708918,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719148,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719159,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719167,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719168,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719169,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719171,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719173,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719178,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719181,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719195,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719199,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719200,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719221,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719238,410,,retire due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719160,301,1708953,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719161,301,1725009,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719163,301,1708952,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719164,301,1708951,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719165,301,1708950,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719166,301,1708810,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719170,301,1708947,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719174,301,1708945,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719175,301,1708806,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719177,301,1708904,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719180,301,1708901,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719182,301,1709023,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719184,301,1709022,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719185,301,1709021,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719186,301,1708898,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719187,301,1708897,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719191,301,1708893,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719193,301,1709026,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719205,301,1709025,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719208,301,1709031,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719210,301,1725010,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719211,301,1708926,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719212,301,1709029,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719216,301,1708922,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719217,301,1709028,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719218,301,1709027,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719220,301,1725011,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719222,301,1708920,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719224,301,1708936,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719226,301,1708934,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719227,301,1709037,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719232,301,1709036,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719233,301,1708929,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719237,301,1709034,redirect due to organisation merge local-authority:BMH to local-authority:BPC,,,
1719726,410,,retire due to organisation merge local-authority:CHC to local-authority:BPC,,,
1720622,410,,retire due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719701,301,1708975,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719702,301,1708974,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719703,301,1708973,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719704,301,1708972,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719705,301,1709049,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719706,301,1709048,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719707,301,1708939,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719708,301,1709047,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719709,301,1709046,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719710,301,1709045,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
1719711,301,1709044,redirect due to organisation merge local-authority:CHC to local-authority:BPC,,,
