old-resource,status,resource,notes
ebf9e1df4e638a318b6d79335c27c896c77dfcf3c2592cdb75d419f3d50362f2,410,,paused processing of this valid resource
f9b45adf7b8f63788cb62db450ac399a33e9e01d1de0b8a5d01d13412d679190,410,,paused processing of this valid resource
8a44f5afa46d46cedf2808077c0e27bed5612f58501c61e3b1b20d81b61dc546,410,,Buckinghamshire test endpoint
dfc9392c2821f1411e46f4e248e3bb4f52d85c705c2baa436d7fc5b40bde6fa1,410,,Buckinghamshire test endpoint
ebf9e1df4e638a318b6d79335c27c896c77dfcf3c2592cdb75d419f3d50362f2,410,,See old-resource.md section 2023 June 19 for details
d9a44a4c68c0014b510ae66fadadc79144903a35cabacd05aacd4cd7ab76eed3,410,,See old-resource.md section 2023 June 19 for details
8e9203bc60c1d387cc6e0e490bbb4c94f030e8a303c9d160a8c4fdbf30e9c1d2,410,,See old-resource.md section 2023 June 19 for details
1694666a7c7c606facc6c48aa71f46304ce0ff3c209d284ccee874b3d9f65930,410,,See old-resource.md section 2023 June 19 for details
cec379cc7a1a380a9e8eb9405c1cce705d3bcb47021a78208ca98d1cc6394543,410,,See old-resource.md section 2023 June 19 for details
e91b0bb16528f378857762aaad27b2afd8be0cfb04fc85db57c6e57fd0bbe47c,410,,See old-resource.md section 2023 June 19 for details
5af0bf40fd2d02f7a842cdbdd906ce081e3cefa20b4858803b4493c57bbf1633,410,,See old-resource.md section 2023 June 19 for details
0ad1b811a6287d3ff6a3101fdf84b5766d020dfd4185251e40eb2057ed170659,410,,See old-resource.md section 2023 June 19 for details
018ca4c84ac8067646897b93e5b811573b5fe6dbe4120b635afa4b3198f3ca9e,410,,See old-resource.md section 2023 June 19 for details
6e3768c08262b47803d8847cade830602a60b4c23f41036b2da68e8d8b7e997e,410,,See old-resource.md section 2023 June 19 for details
b18545a6e856c19a910ef34077e6db3c394cbb489b0b90d31863bdbddaaf3dad,410,,See old-resource.md section 2023 June 19 for details
dce42dea0670bc7b4f5c209c6a91e5b6a6d59673655325989d21b53e476bfdfb,410,,See old-resource.md section 2023 June 19 for details
13bece8137e20f30e2e569be0a249e7210ea6f9178d77253353bd8b5cace3974,410,,See old-resource.md section 2023 June 19 for details
a5e052cff237fdb066a25284608249ff74309c5a41aadbfcdf70f762690b3dcf,410,,See old-resource.md section 2023 June 19 for details
08c95c1c9a9a0594a149eb7a65158e881143f92f96a6e32f5ee3822cf00a0ed9,410,,See old-resource.md section 2023 June 19 for details
4d2a9909b22782366c46cd46410fe9eb26ce3dbfcfc852f2baf14b714bc2aac7,410,,See old-resource.md section 2023 June 19 for details
f9b45adf7b8f63788cb62db450ac399a33e9e01d1de0b8a5d01d13412d679190,410,,See old-resource.md section 2023 June 19 for details
50d69dc421bb399b94d05b9a9d875bf33c92dbe53899151ce14ef4dbc111134c,410,,See old-resource.md section 2023 June 19 for details
c314dea507e60fc6d231b1a3dd3b08568a0d33426e541f3b1b4c183f22f0050b,410,,See old-resource.md section 2023 June 19 for details
7ebd86943e1ae71e582a050ef6838e0cb5151796a86f4c5d7ddbcc5f2685eeb6,410,,See old-resource.md section 2023 June 19 for details
cc68407b63a9cf8b535cb9ee1332668900ad79004857bb3012bd7c4672a18979,410,,See old-resource.md section 2023 June 19 for details
67734967ddedeaf68dc1c98750ecae3dca88e19443a7d38cddb2a268fb774a1f,410,,See old-resource.md section 2023 June 19 for details
5247027a349fa3388ff298d70efaace7cc4fbe87d2db11cf704317a62cfa1f30,410,,See old-resource.md section 2023 June 19 for details
0126822588c342cc3c70db214692f390780cd97f9def116fec58a3d816f6855e,410,,See old-resource.md section 2023 June 19 for details
e9b231dadc08092010c3b516874f9d941ea73f021d832275c4ecdf277745ccb1,410,,See old-resource.md section 2023 June 19 for details
b105b2b5a03a694b46194c9eec143ac2148c19037ec52e56618b950eda76f882,410,,See old-resource.md section 2023 June 19 for details
404d732f7d90ee4728054fe98174c332e846714a9b1e085a6973cb5d881c121c,410,,See old-resource.md section 2023 June 19 for details
1b5736729d1c3c7d822aa6a0a5558c8e63bc446f769feded31aecadc1a886121,410,,See old-resource.md section 2023 June 19 for details
9abcc46a6b1dfe3c458c1d7633cf30200d62f3744be294797f8ce4d84fab3a22,410,,See old-resource.md section 2023 June 19 for details
243b918bbb3c9b9c00c02d991ea1dd08ad40f86de40224484d55f12317f2c56c,410,,See old-resource.md section 2023 June 19 for details
a6a62489aa43dec2a0dfc97bbe430defa659353379c78b7ed73fdf28e7966a18,410,,See old-resource.md section 2023 June 19 for details
43da2150436b5b4306ecb6d2c2e85b00a8854a6b62af904c74e308c874033f8f,410,,See old-resource.md section 2023 June 19 for details
e1029b68353c82172610b3947432b706d5497d1113fb19c04b8cacfafbb635a0,410,,See old-resource.md section 2023 June 19 for details
7cc98c1ed0e5d43efc1a909601f1626d87daa57ed23011f22686a40a66d4158e,410,,See old-resource.md section 2023 June 19 for details
f87e3923321bad50a1a57bfb2bcfb9af76df312df46226ddf4d39c118a9eb785,410,,See old-resource.md section 2023 June 19 for details
33342058792e502a779100abca1edc29ec258a1a50c4ff82e581003909509775,410,,See old-resource.md section 2023 June 19 for details
feb139a755127075c37b908f54fdbb61b7068190a781641c69ad8642a56c98ea,410,,See old-resource.md section 2023 June 19 for details
8dbb5570401cff5a3fc16a5ebf51059eb35d04efdc85c57fff21a72de40ced80,410,,See old-resource.md section 2023 June 19 for details
eb96811b501e3a32f72c52b8c05ee4c4ce3988c80027793377cdeff2a668bb6e,410,,See old-resource.md section 2023 June 19 for details
45d12a1afea949ff24d93b5eccba1be66174c5b24dca7f86e59da99a5a521010,410,,See old-resource.md section 2023 June 19 for details
4076aa9feef3202727b974dbfbd5300b62ee9c07206c8a5179fe2f84fbff5093,410,,See old-resource.md section 2023 June 19 for details
93ca93120a12cbdee99c08712cadf4a8819ac28bbbd77c0a291ef080857d6d77,410,,See old-resource.md section 2023 June 19 for details
982bec6e9fe9577b82a6e4750e69515434a49577b8cbc9c3a47f20bb078271a1,410,,See old-resource.md section 2023 June 19 for details
f81b6bd9c6af24d813e5e1d209dde318da3da8defbcc618a8b0a119e98a96bfd,410,,See old-resource.md section 2023 June 19 for details
d920bbfec4814e80026f617d31b520c27c59d26eb64e55b111fb6a16f7243e40,410,,See old-resource.md section 2023 June 19 for details
26018648805716d05532f00c2f8fe0d25d73a3dedf92c58e798cf851e8782466,410,,Incorrect Data
6aba6abf34a427aa95cb105abcfd570d713299e75477871e403009aa05f33681,410,,Newcastle original resource - references now superseded
8d2d3d03d61a2811b1bfdade23db7f18f961c4c3b6bb0d86168c9bdc12b979ef,410,,local-authority:BUC endpoint incorrectly processed as listed-building instead of listed-building-outline
4d9a7047006d38a1eba0648dc61e8cafedc6e61ee23e3353388b5943af8d239d,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
6c6fee1078bd4f1579abb4506d1c3b5f1fd74d98155c5de870a7f5ba9117a01f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
8dcb525c5be933480a93a7a1f7245c221dfe61b5e7c14f94f389a17f3c446551,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
5319cff768067cff05d8f869ec25e3c361eefa9f537cef648f7e2a651c93113c,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
4cb98e36511a8eb5b5e00f2b502bae5d8f07a1ff2ce4182aa202509d096a618f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
354083c2e39d2ad06e008daba6e5bcedbb72c307329163cfe18a14ac26e8b4ad,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
d8408c130b6dece237e05f858b9d3c763e156eb8e7a930231e0a37c480f37320,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
88345ba9ecbd2f20ad7bf7c156a379c8203e467bc95456ce3030ec344b1773f8,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
8c5ff341441717fe92ef26707470f3abea6cbdb79d7b1bd5434c5bb931b2d89c,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
54b72d88783b77c5054f1d1035e583fedaedc1303339b7119d6f419ea79e662a,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
da709f56ea9f07f9385249f9a17d2385f0cd783ab0624c5ccc8d7fefee5274b2,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
bc1fd11370e45d46223729512f0d170df5cdf875c75f27aa49c569d706c95519,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
90258dd4d2ffdde1f7aa0acdc89107a977788e6a3b55097cc07ce1de8a7f2028,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
9e53ba5d8e0fd937449492129940c6ae950c5a604abf7ad74f106bd5eb05fa1e,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
718ad9749f13cff17f34cb227b9d065b5f2b03c9cbfb6044680177caec822a1b,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
215e5d1cf6b545a418792026233ffa8d2ff6c527f5237eeb06730135a112bddd,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
9a7f3e1e26d75d4346d33828734d7abb53b76a886f1034a354eb64f6e257f27d,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
4e32c42ffdec64f81f1eb54eeb65f5cca44e957e535c7b60c3511f373323e5b3,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
af005c0f5b676c21ecf3ad0c5630a8f7bab0d8083849f0207ae86f5d37bc5c58,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
953eb3db6804d4a4617c7233add3efc59cd06c1493686022cd565ba86e58ad02,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
76630bea64c66cd7d4d2ae110effadaa24ea1d23fbe7f28c4e271c8c7f9b6ef6,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
db6e2f89f52942c5c7435cb0bcb096d185020950f168c638d1ac6ccdd13e1be9,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
03f5751f70fa1db1130b737aafe1d767d1e1390675207e8d036fb86822047b3d,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
7287bbc226e5c266afe259d0175c842b7a839469fc4d1e99cdee554e7a0b3d1f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
2165d6360694d1be9451d2ec367a1233458e859b8cde91260f188a399a55ca90,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
7c300f8bdfeb8858ce298891aeccd1912230452f46e6a5e02a33fcf77a329538,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
20285c26ee3ebb3c229f0abd2a1b565291513dd6ee1e4fb4098f8963c8876c80,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
c48e9253f6d72e2f4f77d33156f74245d665d2ddd4459b7c4242469522e1180f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
73642bf823d7baac65a5f5af7fead7aaf6180d6029af3e6fed8af301cca03b3f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
7dc22e3d0a75527723b6e1a2ca03875235dbe8e4f5e5c085c78d7533e362fafa,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
1ba38722c15d1444d1b71694533ab3009e4b6ff8ae0ec2c40c6524cba1c95b0f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
c804149b9e58c2817311f281d474e34d72f9407e693641bc0217e6916feb9326,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
6c262aee5965082a60f51f4d978fd7a0c3fb2430cdd76395b3c08118bd1889e5,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
fb47c11709aaedf52597af4c89b4f3fcdfcb9d0ce3b2cb2d7943ba837b6f511c,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
ca1489e43448fa7e2b5cb79548c3678ce3c1e15a56308b1b841aea42ae4de860,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
96409515a42f7100537b5610eb64359fd2f705265d8d5741e990466e4870c3f1,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
29443920284174daf832ca0ebe8dec1765ff5206d5bef0078b896f4a389a6045,410,,local-authority:ECA references changes 
3011ff5e9ed59166a3fa9bb1c33b453cf6478caaef39583d7ef4f47f116fea6f,410,,local-authority:LBH references changed
3011ff5e9ed59166a3fa9bb1c33b453cf6478caaef39583d7ef4f47f116fea6f,410,,local-authority:LBH references changed
dcfcd4009a236b11969c87d5b04f009e4a461ecf9f3ab450530e5e7f8230b5b8,410,,local-authority:LBH references changed
8a9c4e943e20c8d09d04de472b5f0ada882862a0b7479f54901f41308d1a5c1f,410,,local-authority:LBH references changed
b9098d212118542d19e2a8c7feec947bab73eaf220c350e21fea5caf4d586c7e,410,,local-authority:LBH references changed
1cab2353696b5d55c931d077bdc93851a7bd4b4c34d5dd46eb28de4167df3eed,410,,local-authority:LBH references changed
9ee67b6ddbd1c083c9772ef1a8403b7e278ca1a05406e13884b9be5bfdeac97c,410,,local-authority:LBH references changed
6777f40febedb414cb63ae2bb8a52064a9ae5eb0166df7a9a639248de8228d83,410,,local-authority:LBH references changed
e31694d673236c11e41c1ae032f5bc2ec3d7f64a9f2cfb4fecee6e1a2d06a079,410,,local-authority:LBH references changed
52de51c0a438a7851316f4d0401ec54a4b33281be819cb996ee0e7c65d758bd3,410,,local-authority:LBH references changed
7586b3eca058e7b9ab3c9bf0382734e1a2c8607ea034c8000bf9c900d964d0d5,410,,local-authority:LBH references changed
72337bced0ee7e6f7ec339822e3ec1a55dbd02729a1df3747308ebdd49905868,410,,local-authority:LBH references changed
0ef57d88292e3ce846ac3c4bf35a6fead512d0b56a8467228e1f3a72ecc370d6,410,,retire HE resources temporarily to process the dataset
3ac86aca4b7d3a1fc0fae29c7b45304e76d164d3eec45b026b1a6869b986487d,410,,retire HE resources temporarily to process the dataset
12aed7def4c4c5714462e9f3660d65047ec614a186906f56640300e22538131c,410,,retire HE resources temporarily to process the dataset
3b94a2280bd9997b56b31c4508cdba79f876a9006e1cd86abe399737dec35344,410,,retire HE resources temporarily to process the dataset
23d52460b94a05fe9caa45c5573581e1bb518fdacdb336423ed5a2c3c144f77c,410,,retire HE resources temporarily to process the dataset
b7f688110d928d05a25478623cc24a5810d22c08058d0f2a838c0a6e610884dd,410,,retire HE resources temporarily to process the dataset
9671fa27d19888f40783a6dfd62573c86951d6a3886454a0b61511cba9aa9144,410,,retire HE resources temporarily to process the dataset
6b12fe6e10024172ecaf19edbaf14db6d009ceaa960b121735d1591ee1ce532d,410,,retire HE resources temporarily to process the dataset
961259a9b759e43b2f4a09c57bb4b569f631078151a76f650876b14246b93668,410,,retire HE resources temporarily to process the dataset
8518987480a5b5fb49eef63f0a22fbfa353f475d6159bcf28fd17f978c3cafa9,410,,retire HE resources temporarily to process the dataset
68057bcd63949e2f86ccf3b6b0270efdcf488fce7f649372c188ff7e4050640b,410,,retire HE resources temporarily to process the dataset
2d541af328106df9dd6a3f20565b7fed660f0015b75af292562161d5097add3c,410,,retire HE resources temporarily to process the dataset
feff71e1d658a242291c9b44cf27e43b9071c44c6f33b74b46833f7653b70d5a,410,,retire HE resources temporarily to process the dataset
5779de9797d0ec9076d72e4cca452f64119b09cb23ef2175a3fa96099a791edd,410,,retire HE resources temporarily to process the dataset
852532d48fac20475142237c80e657da8b10e7113528eaf37bbb1ca33a97239c,410,,retire HE resources temporarily to process the dataset
beb8bfaa88c9b2a43bcd98eb74f36f967b1dc404bf084f25c6f63f658b20bef6,410,,retire HE resources temporarily to process the dataset
4ddc28dfd7636dedf58547da3ad75f1400fe1488b605e4dfba5c382932b89e2d,410,,retire HE resources temporarily to process the dataset
f5f1427a5737d7311f865f0a592f1a165b44309cbb361fb41df5ab3e96367cef,410,,retire HE resources temporarily to process the dataset
444f614a0409dae5cbcd843c3506b578614a9a7bac6c2b56cc934e631a0fe25f,410,,retire HE resources temporarily to process the dataset
1862a9a94f34722600eda6465cefb97782783865906c02ce6878d46e2167750a,410,,retire HE resources temporarily to process the dataset
faf6b03265b84f53014b7b2e50bd31749d44575c272a62d8858b93616aca0163,410,,retire HE resources temporarily to process the dataset
5c028ff5af3f97f65d2143f444d46bcad3f74262266d2c9608cac38c7379630d,410,,retire HE resources temporarily to process the dataset
7b68beebe427237a2c2c0e34e07b6808e8baabc014ba92e1ed2d48b546fa59cb,410,,retire HE resources temporarily to process the dataset
db5cbfecb6ee44816c0d54c77b277de1b395fc38fb48685efa71656a5f4e0476,410,,retire HE resources temporarily to process the dataset
1faaaaaf58454a948b072cb3b1132975b1983c34993c9e05b17244f10c76ca2c,410,,retire HE resources temporarily to process the dataset
aa49605310130ce009e2ce5fc46e8051e96cb1407871e4eebef2793f8cac1778,410,,retire HE resources temporarily to process the dataset
4f429fd50d283bfea96f2c5984c506a34f9ec216bb0b06179409e29d4ec4182a,410,,retire HE resources temporarily to process the dataset
15ca7a9d60f0c14138e4d669382549006c26d8a7f06d27f181b585cb9983c019,410,,retire HE resources temporarily to process the dataset
f0ae89263e20981d50818d707f60327c89fd4137045b2cf500dca508063ab4ae,410,,retire HE resources temporarily to process the dataset
2257a2ac63a0d28a8fca1134cb89866e81f8beb72b56fe2a5a8460e8ab69da1c,410,,retire HE resources temporarily to process the dataset
b3f44b1259b6f613b24510fd0428759e040afe9f4a2a713291b281bdfe2c4a3c,410,,retire HE resources temporarily to process the dataset
cd4d80db515fec60b9dc9bdbe4d70d14c917221e8de561629d813f6b870a974a,410,,retire HE resources temporarily to process the dataset
44e651b0d84f5e47d1a181a1e0e624f67b3ec63152f473d458338214d1c212a0,410,,retire HE resources temporarily to process the dataset
0385731cc5fad9ed756baa3d9d28d81f3d41f2ec9eb06234585575c6159811c1,410,,retire HE resources temporarily to process the dataset
c3f66ead37dcacd9eccef94e0b57371f356ae3d8ba6c9ffee0f66f0d5ba9fc0f,410,,retire HE resources temporarily to process the dataset
8a9d2cac0274e84b6faefff10961def5f7d1aec13a1ab2cc9fee98cee2e34316,410,,retire HE resources temporarily to process the dataset
0f95d0a0f77548e1e8eb3a2a41f013b3f073d5d8a91c03a47bb55c2b5892a324,410,,retire HE resources temporarily to process the dataset
28580dc2f34323e8b981aa1d53e4f837044b17392496c41eed85fafcfaf90136,410,,retire HE resources temporarily to process the dataset
261a60db1a092f35d9b8bc9bdf2e707ca35e1b79a407c0ae6313a27860982b2b,410,,retire HE resources temporarily to process the dataset
47b12778d9888043ee11004f42551457a388b5f91f0959580433c309cdd8bc4d,410,,retire HE resources temporarily to process the dataset
