source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
323f99a0568c377240969e3c845146cb,,housing-allocation,,f63abb00e829247b3a5714031d1c6198f5674ea8d3452b0e48a78810c9e9feac,,local-authority-eng:ESK,housing-allocation,2021-06-23T00:00:00Z,,
44c481cf6ad7df91150d1910290929bc,,housing-allocation,,70bebaaa4084b3f24b96765fcdbd1d198f5342e4684e2974d18bdb755661917e,,local-authority-eng:ESK,housing-allocation,2021-06-23T00:00:00Z,,
