dataset,endpoint,resource,column,field,start-date,end-date,entry-date
local-nature-reserve,,,wkt,geometry,,,
local-nature-reserve,,,GEOMETRY,geometry,,,
local-nature-reserve,,,NAME,name,,,
local-nature-reserve,,,LNR_NAME,name,,,
local-nature-reserve,,,REF_CODE,reference,,,
