end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,407,,,,regional-park-authority,,,,Q6515400
,,407,,,,wikidata,,,,Q6515400
,,407,,,,billing-authority,,,,E6803
