end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,4300041,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-17-01523-da-con-4
,,4300042,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-17-01523-da-con-5
,,4300043,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-17-01523-da-con-6
,,4300044,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-17-01523-da-con-7
,,4300045,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-17-01523-da-con-8
,,4300046,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-18-00764-da-con-1
,,4300047,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-18-00764-da-con-2
,,4300048,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-18-00764-da-con-3
,,4300049,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-18-00764-da-con-4
,,4300050,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-18-00764-da-con-5
,,4300051,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00669-da-con-1
,,4300052,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00669-da-con-2
,,4300053,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00669-da-con-3
,,4300054,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00669-da-con-4
,,4300055,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00669-da-con-5
,,4300056,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00669-da-con-6
,,4300057,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00669-da-con-7
,,4300058,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00669-da-con-8
,,4300059,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00243-da-con-1
,,4300060,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00243-da-con-2
,,4300061,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00243-da-con-3
,,4300062,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00243-da-con-4
,,4300063,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00243-da-con-5
,,4300064,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00243-da-con-6
,,4300065,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00403-da-con-1
,,4300066,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00403-da-con-2
,,4300067,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00403-da-con-3
,,4300068,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00403-da-con-4
,,4300069,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00403-da-con-5
,,4300070,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00403-da-con-6
,,4300071,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-01317-da-con-1
,,4300072,,,local-authority-eng:DOV,developer-agreement-contribution,,,,DOV-19-00462-da-con-1
,,4300073,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/00868/Full-con1
,,4300074,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/00868/Full-con2
,,4300075,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/00868/Full-con3
,,4300076,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/00868/Full-con4
,,4300077,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02854/Full-con1
,,4300078,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02854/Full-con2
,,4300079,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02854/Full-con3
,,4300080,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/00248/Full-con1
,,4300081,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/00248/Full-con2
,,4300082,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03600/Full-con1
,,4300083,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03600/Full-con2
,,4300084,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03600/Full-con3
,,4300085,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/02484/Full-con1
,,4300086,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/02484/Full-con2
,,4300087,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/04050/Full-con1
,,4300088,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/04050/Full-con2
,,4300089,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/04050/Full-con3
,,4300090,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/04050/Full-con4
,,4300091,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/04050/Full-con5
,,4300092,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02536/Full-con1
,,4300093,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02536/Full-con2
,,4300094,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03932/Full-con1
,,4300095,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/01336/Full-con1
,,4300096,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/01083/Full-con1
,,4300097,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/02756/Full-con1
,,4300098,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/01738/Full-con1
,,4300099,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/01738/Full-con2
,,4300100,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/01738/Full-con3
,,4300101,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/01738/Full-con4
,,4300102,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02699/Full-con1
,,4300103,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02699/Full-con2
,,4300104,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/04022/Full-con1
,,4300105,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02126/Full-con1
,,4300106,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02126/Full-con2
,,4300107,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02126/Full-con3
,,4300108,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02126/Full-con4
,,4300109,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02126/Full-con5
,,4300110,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/00293/Full-con1
,,4300111,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/00293/Full-con2
,,4300112,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/02050/Full-con1
,,4300113,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02051/Full-con1
,,4300114,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02749/Full-con1
,,4300115,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02749/Full-con2
,,4300116,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02749/Full-con3
,,4300117,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02749/Full-con4
,,4300118,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/01113/Full-con1
,,4300119,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02598/Full-con1
,,4300120,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02598/Full-con2
,,4300121,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02598/Full-con3
,,4300122,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02598/Full-con4
,,4300123,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02598/Full-con5
,,4300124,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/01502/Full-con1
,,4300125,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/01502/Full-con2
,,4300126,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/00993/Full-con1
,,4300127,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/01272/Full-con1
,,4300128,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/01272/Full-con2
,,4300129,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/01272/Full-con3
,,4300130,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/02690/Full-con1
,,4300131,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03541/Full-con1
,,4300132,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03541/Full-con2
,,4300133,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03541/Full-con3
,,4300134,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03541/Full-con4
,,4300135,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03541/Full-con5
,,4300136,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03541/Full-con6
,,4300137,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/02007/Full-con1
,,4300138,,,local-authority-eng:BNH,developer-agreement-contribution,,,,19/01623/Full-con1
,,4300139,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03798/Full-con1
,,4300140,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03798/Full-con2
,,4300141,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03798/Full-con3
,,4300142,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03798/Full-con4
,,4300143,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03798/Full-con5
,,4300144,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02926/Full-con1
,,4300145,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02926/Full-con2
,,4300146,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02926/Full-con3
,,4300147,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02926/Full-con4
,,4300148,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02926/Full-con5
,,4300149,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02054/Full-con1
,,4300150,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/02054/Full-con2
,,4300151,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03629/Full-con1
,,4300152,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03629/Full-con2
,,4300153,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03629/Full-con3
,,4300154,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03629/Full-con4
,,4300155,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/03629/Full-con5
,,4300156,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/01057/Full-con0
,,4300157,,,local-authority-eng:BNH,developer-agreement-contribution,,,,06/02369/Full-con0
,,4300158,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/03566/Full-con0
,,4300159,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/05493/Full-con0
,,4300160,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/02756/Full-con0
,,4300161,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/02410/Full-con0
,,4300162,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/00492/Full-con0
,,4300163,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/02846/Full-con0
,,4300164,,,local-authority-eng:BNH,developer-agreement-contribution,,,,14/01637/Full-con0
,,4300165,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/06478/Full-con0
,,4300166,,,local-authority-eng:BNH,developer-agreement-contribution,,,,15/02893/Full-con0
,,4300167,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/01280/Full-con0
,,4300168,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/01083/Full-con0
,,4300169,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/02535/Full-con0
,,4300170,,,local-authority-eng:BNH,developer-agreement-contribution,,,,14/00093/Full-con0
,,4300171,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/00076/Full-con0
,,4300172,,,local-authority-eng:BNH,developer-agreement-contribution,,,,15/02443/Full-con0
,,4300173,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/00340/Full-con0
,,4300174,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/02698/Full-con0
,,4300175,,,local-authority-eng:BNH,developer-agreement-contribution,,,,07/02930/Full-con0
,,4300176,,,local-authority-eng:BNH,developer-agreement-contribution,,,,01/02071/Full-con0
,,4300177,,,local-authority-eng:BNH,developer-agreement-contribution,,,,02/01895/Full-con0
,,4300178,,,local-authority-eng:BNH,developer-agreement-contribution,,,,06/01761/Full-con0
,,4300179,,,local-authority-eng:BNH,developer-agreement-contribution,,,,10/01054/Full-con0
,,4300180,,,local-authority-eng:BNH,developer-agreement-contribution,,,,07/02497/Full-con0
,,4300181,,,local-authority-eng:BNH,developer-agreement-contribution,,,,11/02824/Full-con0
,,4300182,,,local-authority-eng:BNH,developer-agreement-contribution,,,,09/00655/Full-con0
,,4300183,,,local-authority-eng:BNH,developer-agreement-contribution,,,,10/00498/Full-con0
,,4300184,,,local-authority-eng:BNH,developer-agreement-contribution,,,,10/03714/Full-con0
,,4300185,,,local-authority-eng:BNH,developer-agreement-contribution,,,,12/02625/Full-con0
,,4300186,,,local-authority-eng:BNH,developer-agreement-contribution,,,,12/03364/Full-con0
,,4300187,,,local-authority-eng:BNH,developer-agreement-contribution,,,,13/01278/Full-con0
,,4300188,,,local-authority-eng:BNH,developer-agreement-contribution,,,,10/03259/Full-con0
,,4300189,,,local-authority-eng:BNH,developer-agreement-contribution,,,,12/00114/Full-con0
,,4300190,,,local-authority-eng:BNH,developer-agreement-contribution,,,,10/01824/Full-con0
,,4300191,,,local-authority-eng:BNH,developer-agreement-contribution,,,,13/02152/Full-con0
,,4300192,,,local-authority-eng:BNH,developer-agreement-contribution,,,,13/00848/Full-con0
,,4300193,,,local-authority-eng:BNH,developer-agreement-contribution,,,,15/02941/Full-con0
,,4300194,,,local-authority-eng:BNH,developer-agreement-contribution,,,,14/02417/Full-con0
,,4300195,,,local-authority-eng:BNH,developer-agreement-contribution,,,,14/00523/Full-con0
,,4300196,,,local-authority-eng:BNH,developer-agreement-contribution,,,,10/02012/Full-con0
,,4300197,,,local-authority-eng:BNH,developer-agreement-contribution,,,,15/01121/Full-con0
,,4300198,,,local-authority-eng:BNH,developer-agreement-contribution,,,,15/02917/Full-con0
,,4300199,,,local-authority-eng:BNH,developer-agreement-contribution,,,,14/03605/Full-con0
,,4300200,,,local-authority-eng:BNH,developer-agreement-contribution,,,,12/00782/Full-con0
,,4300201,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/01877/Full-con0
,,4300202,,,local-authority-eng:BNH,developer-agreement-contribution,,,,13/00710/Full-con0
,,4300203,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/01020/Full-con0
,,4300204,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/01001/Full-con0
,,4300205,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/01891/Full-con0
,,4300206,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/02459/Full-con0
,,4300207,,,local-authority-eng:BNH,developer-agreement-contribution,,,,18/01016/Full-con0
,,4300208,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/01065/Full-con0
,,4300209,,,local-authority-eng:BNH,developer-agreement-contribution,,,,17/02156 /Full-con0
,,4300210,,,local-authority-eng:BNH,developer-agreement-contribution,,,,16/00403/Full-con0
,,4300211,,,local-authority-eng:BNH,developer-agreement-contribution,,,,15/01471/Full-con0
,,4300212,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/03/00039/FULL-PublicTransport
,,4300213,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/06/0728/FULL-TAD
,,4300214,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/07/0780/FULL-Transport
,,4300215,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/07/1009/FULL-Transport
,,4300216,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/08/0097/FULL-Transport
,,4300217,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/07/1451/FULL-Transport
,,4300218,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/07/0916/FULL-Transport
,,4300219,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/08/0497/FULL-Transport
,,4300220,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/06/1121/FULL-OpenSpace
,,4300221,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/09/0732/FULL-RecSpace
,,4300222,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/09/0732/FULL-Transport
,,4300223,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/07/1120/FULL-TAD
,,4300224,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/10/0281/FULL-TAD
,,4300225,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/10/0895/FULL-FloodDef
,,4300226,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/11/0275/OUT-SwimPool
,,4300227,,,local-authority-eng:WOT,developer-agreement-contribution,,,,WB/11/0275/OUT-ClerkOfWorks
,,4300228,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0055/13-OpenSpace
,,4300229,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0680/15-BusShelter
,,4300230,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1542/16-AffHousing
,,4300231,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1075/17-AffHousing
,,4300232,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1409/17-TotalCIL
,,4300233,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1763/18-CarClub
,,4300234,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1763/18-TravelPlan
,,4300235,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1480/18-AffHousing
,,4300236,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1480/18-AffHousing2
,,4300237,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1480/18-AffHousingUnits
,,4300238,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1480/18-CarClub
,,4300239,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1480/18-EVChargingPoints
,,4300240,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1480/18-ManagementCo
,,4300241,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1480/18-TravelPlan
,,4300242,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0303/19-AffHousing
,,4300243,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1176/17-TotalCIL
,,4300244,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0038/18-TotalCIL
,,4300245,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0418/16-TotalCIL
,,4300246,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0556/18-TotalCIL
,,4300247,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1176/17-TotalCIL2
,,4300248,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0418/16-TotalCIL2
,,4300249,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0827/15-TotalCIL
,,4300250,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1107/15-TotalCIL
,,4300251,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0456/16-TotalCIL
,,4300252,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1909/16-TotalCIL
,,4300253,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0870/17-TotalCIL
,,4300254,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1174/16-TotalCIL
,,4300255,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1520/17-TotalCIL
,,4300256,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1834/17-TotalCIL
,,4300257,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1042/18-TotalCIL
,,4300258,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0676/18-TotalCIL
,,4300259,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1174/16-TotalCIL2
,,4300260,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0307/16-TotalCIL
,,4300261,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0025/18-TotalCIL
,,4300262,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1542/18-TotalCIL
,,4300263,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0271/18-NetProceedsOfSale
,,4300264,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1882/16-AffHousing
,,4300265,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1882/16-AirQuality
,,4300266,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1882/16-Inspection
,,4300267,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1882/16-PlayArea
,,4300268,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1882/16-OpenSpace
,,4300269,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1504/19-TotalCIL
,,4300270,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0945/18-TotalCIL
,,4300271,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1351/19-TotalCIL
,,4300272,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1529/18-TotalCIL
,,4300273,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/1633/16-TotalCIL
,,4300274,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0945/18-TotalCIL2
,,4300275,,,local-authority-eng:WOT,developer-agreement-contribution,,,,AWDM/0025/18-TotalCIL2
,,4300276,,,local-authority-eng:SLF,developer-agreement-contribution,,,,384-18/72489/FUL-da-pr
,,4300277,,,local-authority-eng:SLF,developer-agreement-contribution,,,,385-18/72094/FUL-da-pr
,,4300278,,,local-authority-eng:SLF,developer-agreement-contribution,,,,385-18/72094/FUL-da-os
,,4300279,,,local-authority-eng:SLF,developer-agreement-contribution,,,,385-18/72094/FUL-da-ed
,,4300280,,,local-authority-eng:SLF,developer-agreement-contribution,,,,385-18/72094/FUL-da-tt
,,4300281,,,local-authority-eng:SLF,developer-agreement-contribution,,,,386-18/72343/FUL-da-pr
,,4300282,,,local-authority-eng:SLF,developer-agreement-contribution,,,,386-18/72343/FUL-da-pr2
,,4300283,,,local-authority-eng:SLF,developer-agreement-contribution,,,,387-18/72242/FUL-da-tt
,,4300284,,,local-authority-eng:SLF,developer-agreement-contribution,,,,387-18/72242/FUL-da-pr
,,4300285,,,local-authority-eng:SLF,developer-agreement-contribution,,,,388-16/68464/FUL-da-pr
,,4300286,,,local-authority-eng:SLF,developer-agreement-contribution,,,,388-16/68464/FUL-da-os
,,4300287,,,local-authority-eng:SLF,developer-agreement-contribution,,,,389-18/71877/FUL-da-os
,,4300288,,,local-authority-eng:SLF,developer-agreement-contribution,,,,390-18/71970/FUL-da-os
,,4300289,,,local-authority-eng:SLF,developer-agreement-contribution,,,,391-18/72311/FUL-da-pr
,,4300290,,,local-authority-eng:SLF,developer-agreement-contribution,,,,391-18/72311/FUL-da-tt
,,4300291,,,local-authority-eng:SLF,developer-agreement-contribution,,,,392-18/72756/OUT-da-pr
