end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,626130,,,,statistical-geography,,,E60000130,
,,626131,,,,statistical-geography,,,E60000131,
,,626132,,,,statistical-geography,,,E60000132,
,,626133,,,,statistical-geography,,,E60000133,
,,626134,,,,statistical-geography,,,E60000134,
,,626135,,,,statistical-geography,,,E60000135,
,,626136,,,,statistical-geography,,,E60000136,
,,626137,,,,statistical-geography,,,E60000137,
,,626138,,,,statistical-geography,,,E60000138,
,,626139,,,,statistical-geography,,,E60000139,
,,626140,,,,statistical-geography,,,E60000140,
,,626141,,,,statistical-geography,,,E60000141,
,,626142,,,,statistical-geography,,,E60000142,
,,626143,,,,statistical-geography,,,E60000143,
,,626144,,,,statistical-geography,,,E60000144,
,,626145,,,,statistical-geography,,,E60000145,
,,626146,,,,statistical-geography,,,E60000146,
,,626147,,,,statistical-geography,,,E60000147,
,,626148,,,,statistical-geography,,,E60000148,
,,626149,,,,statistical-geography,,,E60000149,
,,626150,,,,statistical-geography,,,E60000150,
,,626151,,,,statistical-geography,,,E60000151,
,,626152,,,,statistical-geography,,,E60000152,
,,626153,,,,statistical-geography,,,E60000153,
,,626154,,,,statistical-geography,,,E60000154,
,,626155,,,,statistical-geography,,,E60000155,
,,626156,,,,statistical-geography,,,E60000156,
,,626157,,,,statistical-geography,,,E60000157,
,,626158,,,,statistical-geography,,,E60000158,
,,626159,,,,statistical-geography,,,E60000159,
,,626160,,,,statistical-geography,,,E60000160,
,,626161,,,,statistical-geography,,,E60000161,
,,626162,,,,statistical-geography,,,E60000162,
,,626163,,,,statistical-geography,,,E60000163,
,,626164,,,,statistical-geography,,,E60000164,
,,626165,,,,statistical-geography,,,E60000165,
,,626166,,,,statistical-geography,,,E60000166,
,,626167,,,,statistical-geography,,,E60000167,
,,626168,,,,statistical-geography,,,E60000168,
,,626169,,,,statistical-geography,,,E60000169,
,,626170,,,,statistical-geography,,,E60000170,
,,626171,,,,statistical-geography,,,E60000171,
,,626172,,,,statistical-geography,,,E60000172,
,,626173,,,,statistical-geography,,,E60000173,
,,626174,,,,statistical-geography,,,E60000174,
,,626175,,,,statistical-geography,,,E60000175,
,,626176,,,,statistical-geography,,,E60000176,
,,626177,,,,statistical-geography,,,E60000177,
,,626178,,,,statistical-geography,,,E60000178,
,,626179,,,,statistical-geography,,,E60000179,
,,626180,,,,statistical-geography,,,E60000180,
,,626181,,,,statistical-geography,,,E60000181,
,,626182,,,,statistical-geography,,,E60000182,
,,626183,,,,statistical-geography,,,E60000183,
,,626184,,,,statistical-geography,,,E60000184,
,,626185,,,,statistical-geography,,,E60000185,
,,626186,,,,statistical-geography,,,E60000186,
,,626187,,,,statistical-geography,,,E60000187,
,,626188,,,,statistical-geography,,,E60000188,
,,626189,,,,statistical-geography,,,E60000189,
,,626190,,,,statistical-geography,,,E60000190,
,,626191,,,,statistical-geography,,,E60000191,
,,626192,,,,statistical-geography,,,E60000192,
,,626193,,,,statistical-geography,,,E60000193,
,,626194,,,,statistical-geography,,,E60000194,
,,626195,,,,statistical-geography,,,E60000195,
,,626196,,,,statistical-geography,,,E60000196,
,,626197,,,,statistical-geography,,,E60000197,
,,626198,,,,statistical-geography,,,E60000198,
,,626199,,,,statistical-geography,,,E60000199,
,,626200,,,,statistical-geography,,,E60000200,
,,626201,,,,statistical-geography,,,E60000201,
,,626202,,,,statistical-geography,,,E60000202,
,,626203,,,,statistical-geography,,,E60000203,
,,626204,,,,statistical-geography,,,E60000204,
,,626205,,,,statistical-geography,,,E60000205,
,,626206,,,,statistical-geography,,,E60000206,
,,626207,,,,statistical-geography,,,E60000207,
,,626208,,,,statistical-geography,,,E60000208,
,,626209,,,,statistical-geography,,,E60000209,
,,626210,,,,statistical-geography,,,E60000210,
,,626211,,,,statistical-geography,,,E60000211,
,,626212,,,,statistical-geography,,,E60000212,
,,626213,,,,statistical-geography,,,E60000213,
,,626214,,,,statistical-geography,,,E60000214,
,,626215,,,,statistical-geography,,,E60000215,
,,626216,,,,statistical-geography,,,E60000216,
,,626217,,,,statistical-geography,,,E60000217,
,,626218,,,,statistical-geography,,,E60000218,
,,626219,,,,statistical-geography,,,E60000219,
,,626220,,,,statistical-geography,,,E60000220,
,,626221,,,,statistical-geography,,,E60000221,
,,626222,,,,statistical-geography,,,E60000222,
,,626223,,,,statistical-geography,,,E60000223,
,,626224,,,,statistical-geography,,,E60000224,
,,626225,,,,statistical-geography,,,E60000225,
,,626226,,,,statistical-geography,,,E60000226,
,,626227,,,,statistical-geography,,,E60000227,
,,626228,,,,statistical-geography,,,E60000228,
,,626229,,,,statistical-geography,,,E60000229,
,,626230,,,,statistical-geography,,,E60000230,
,,626231,,,,statistical-geography,,,E60000231,
,,626232,,,,statistical-geography,,,E60000232,
,,626233,,,,statistical-geography,,,E60000233,
,,626234,,,,statistical-geography,,,E60000234,
,,626235,,,,statistical-geography,,,E60000235,
,,626236,,,,statistical-geography,,,E60000236,
,,626237,,,,statistical-geography,,,E60000237,
,,626238,,,,statistical-geography,,,E60000238,
,,626239,,,,statistical-geography,,,E60000239,
,,626240,,,,statistical-geography,,,E60000240,
,,626241,,,,statistical-geography,,,E60000241,
,,626242,,,,statistical-geography,,,E60000242,
,,626243,,,,statistical-geography,,,E60000243,
,,626244,,,,statistical-geography,,,E60000244,
,,626245,,,,statistical-geography,,,E60000245,
,,626246,,,,statistical-geography,,,E60000246,
,,626247,,,,statistical-geography,,,E60000247,
,,626248,,,,statistical-geography,,,E60000248,
,,626249,,,,statistical-geography,,,E60000249,
,,626250,,,,statistical-geography,,,E60000250,
,,626251,,,,statistical-geography,,,E60000251,
,,626252,,,,statistical-geography,,,E60000252,
,,626253,,,,statistical-geography,,,E60000253,
,,626254,,,,statistical-geography,,,E60000254,
,,626255,,,,statistical-geography,,,E60000255,
,,626256,,,,statistical-geography,,,E60000256,
,,626257,,,,statistical-geography,,,E60000257,
,,626258,,,,statistical-geography,,,E60000258,
,,626259,,,,statistical-geography,,,E60000259,
,,626260,,,,statistical-geography,,,E60000260,
,,626261,,,,statistical-geography,,,E60000261,
,,626262,,,,statistical-geography,,,E60000262,
,,626263,,,,statistical-geography,,,E60000263,
,,626264,,,,statistical-geography,,,E60000264,
,,626265,,,,statistical-geography,,,E60000265,
,,626266,,,,statistical-geography,,,E60000266,
,,626267,,,,statistical-geography,,,E60000267,
,,626268,,,,statistical-geography,,,E60000268,
,,626269,,,,statistical-geography,,,E60000269,
,,626270,,,,statistical-geography,,,E60000270,
,,626271,,,,statistical-geography,,,E60000271,
,,626272,,,,statistical-geography,,,E60000272,
,,626273,,,,statistical-geography,,,E60000273,
,,626274,,,,statistical-geography,,,E60000274,
,,626275,,,,statistical-geography,,,E60000275,
,,626276,,,,statistical-geography,,,E60000276,
,,626277,,,,statistical-geography,,,E60000277,
,,626278,,,,statistical-geography,,,E60000278,
,,626279,,,,statistical-geography,,,E60000279,
,,626280,,,,statistical-geography,,,E60000280,
,,626281,,,,statistical-geography,,,E60000281,
,,626282,,,,statistical-geography,,,E60000282,
,,626283,,,,statistical-geography,,,E60000283,
,,626284,,,,statistical-geography,,,E60000284,
,,626285,,,,statistical-geography,,,E60000285,
,,626286,,,,statistical-geography,,,E60000286,
,,626287,,,,statistical-geography,,,E60000287,
,,626288,,,,statistical-geography,,,E60000288,
,,626289,,,,statistical-geography,,,E60000289,
,,626290,,,,statistical-geography,,,E60000290,
,,626291,,,,statistical-geography,,,E60000291,
,,626292,,,,statistical-geography,,,E60000292,
,,626293,,,,statistical-geography,,,E60000293,
,,626294,,,,statistical-geography,,,E60000294,
,,626295,,,,statistical-geography,,,E60000295,
,,626296,,,,statistical-geography,,,E60000296,
,,626297,,,,statistical-geography,,,E60000297,
,,626298,,,,statistical-geography,,,E60000298,
,,626299,,,,statistical-geography,,,E60000299,
,,626300,,,,statistical-geography,,,E60000300,
,,626301,,,,statistical-geography,,,E60000301,
,,626302,,,,statistical-geography,,,E60000302,
,,626303,,,,statistical-geography,,,E60000303,
,,626304,,,,statistical-geography,,,E60000304,
,,626305,,,,statistical-geography,,,E60000305,
,,626306,,,,statistical-geography,,,E60000306,
,,626307,,,,statistical-geography,,,E60000307,
,,626308,,,,statistical-geography,,,E60000308,
,,626309,,,,statistical-geography,,,E60000309,
,,626310,,,,statistical-geography,,,E60000310,
,,626311,,,,statistical-geography,,,E60000311,
,,626312,,,,statistical-geography,,,E60000312,
,,626313,,,,statistical-geography,,,E60000313,
,,626314,,,,statistical-geography,,,E60000314,
,,626315,,,,statistical-geography,,,E60000315,
,,626316,,,,statistical-geography,,,E60000316,
,,626317,,,,statistical-geography,,,E60000317,
,,626318,,,,statistical-geography,,,E60000318,
,,626319,,,,statistical-geography,,,E60000319,
,,626320,,,,statistical-geography,,,E60000320,
,,626321,,,,statistical-geography,,,E60000321,
,,626322,,,,statistical-geography,,,E60000322,
,,626323,,,,statistical-geography,,,E60000323,
,,626324,,,,statistical-geography,,,E60000324,
,,626325,,,,statistical-geography,,,E60000325,
,,626326,,,,statistical-geography,,,E60000326,
,,626327,,,,statistical-geography,,,E60000327,
,,626328,,,,statistical-geography,,,E60000328,
,,626329,,,,statistical-geography,,,E60000329,
,,626330,,,,statistical-geography,,,E60000330,
,,626331,,,,statistical-geography,,,E60000331,
,,626332,,,,statistical-geography,,,E60000332,
,,626333,,,,statistical-geography,,,E60000333,
