prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
design-code-rule,,,,local-authority:SRY,hsfs-parking-management-and-control,8700070,,,
design-code-rule,,,,local-authority:SRY,hsfs-cycling-vision-strategy,8700071,,,
design-code-rule,,,,local-authority:SRY,hsfs-principles-of-good-cycling-infrastructure,8700072,,,
design-code-rule,,,,local-authority:SRY,hsfs-cycling-infrastructure-design-considerations,8700073,,,
design-code-rule,,,,local-authority:SRY,hsfs-creating-a-cycle-network,8700074,,,
design-code-rule,,,,local-authority:SRY,hsfs-cycle-lanes-at-bus-stops,8700075,,,
design-code-rule,,,,local-authority:SRY,hsfs-cycle-crossings,8700076,,,
design-code-rule,,,,local-authority:SRY,hsfs-cycling-at-junctions,8700077,,,
design-code-rule,,,,local-authority:SRY,hsfs-cycling-storage,8700078,,,
design-code-rule,,,,local-authority:SRY,hsfs-mobility-hubs,8700079,,,
design-code-rule,,,,local-authority:SRY,hsfs-rail-links,8700080,,,
design-code-rule,,,,local-authority:SRY,hsfs-bus-stop-location,8700081,,,
design-code-rule,,,,local-authority:SRY,hsfs-bus-route-design,8700082,,,
design-code-rule,,,,local-authority:SRY,hsfs-bus-stop-design,8700083,,,
design-code-rule,,,,local-authority:SRY,hsfs-bus-stop-technical-specifications,8700084,,,
design-code-rule,,,,local-authority:SRY,"""hsfs-bus-service-provision,-funding-and-maintenance""",8700085,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-1-1,8700086,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-1-3,8700087,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-1-4,8700088,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-1-5,8700089,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-1-6,8700090,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-1-7,8700091,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-2-1,8700092,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-2-2,8700093,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-2-3,8700094,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-2-4,8700095,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-3-1,8700096,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-3-2,8700097,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-3-3,8700098,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-3-4,8700099,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-3-5,8700100,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-3-6,8700101,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-3-7,8700102,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-4-1,8700103,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-4-2,8700104,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-4-3,8700105,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-5-1,8700106,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-5-2,8700107,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-6-1,8700108,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-6-2,8700109,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-7-1,8700110,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-7-2,8700111,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-7-3,8700112,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-7-4,8700113,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-8-1,8700114,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-8-2,8700115,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-8-3,8700116,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-9-1,8700117,,,
design-code-rule,,,,local-authority:DUD,lasvdc-tc-9-2,8700118,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-1-1,8700119,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-1-2,8700120,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-1-3,8700121,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-1-4,8700122,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-1-5,8700123,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-1-6,8700124,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-1-7,8700125,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-2-1,8700126,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-2-2,8700127,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-2-3,8700128,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-2-4,8700129,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-3-1,8700130,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-3-2,8700131,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-3-3,8700132,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-3-4,8700133,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-3-5,8700134,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-3-6,8700135,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-3-7,8700136,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-4-1,8700137,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-4-2,8700138,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-4-3,8700139,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-5-1,8700140,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-5-2,8700141,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-6-1,8700142,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-6-2,8700143,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-7-1,8700144,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-7-2,8700145,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-7-3,8700146,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-7-4,8700147,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-9-1,8700148,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-9-2,8700149,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-8-1,8700150,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-8-2,8700151,,,
design-code-rule,,,,local-authority:DUD,lasvdc-un-8-3,8700152,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-1-1,8700153,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-1-2,8700154,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-1-3,8700155,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-1-4,8700156,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-1-5,8700157,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-1-6,8700158,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-1-7,8700159,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-2-1,8700160,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-2-2,8700161,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-2-3,8700162,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-2-4,8700163,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-2-5,8700164,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-2-6,8700165,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-2-7,8700166,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-2-8,8700167,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-3-1,8700168,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-3-2,8700169,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-3-3,8700170,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-3-4,8700171,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-3-5,8700172,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-3-6,8700173,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-3-7,8700174,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-3-8,8700175,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-4-1,8700176,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-4-2,8700177,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-4-3,8700178,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-5-1,8700179,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-5-2,8700180,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-6-1,8700181,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-6-2,8700182,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-6-3,8700183,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-7-1,8700184,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-7-2,8700185,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-7-3,8700186,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-7-4,8700187,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-9-1,8700188,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-9-2,8700189,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-9-3,8700190,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-8-1,8700191,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-8-2,8700192,,,
design-code-rule,,,,local-authority:DUD,lasvdc-su-8-3,8700193,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-1-1,8700194,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-1-2,8700195,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-1-3,8700196,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-1-4,8700197,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-1-5,8700198,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-1-6,8700199,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-1-7,8700200,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-2-1,8700201,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-2-2,8700202,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-2-3,8700203,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-2-4,8700204,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-3-1,8700205,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-3-2,8700206,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-3-3,8700207,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-3-4,8700208,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-3-5,8700209,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-3-6,8700210,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-3-7,8700211,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-4-1,8700212,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-4-2,8700213,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-4-3,8700214,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-4-4,8700215,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-5-2,8700216,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-7-1,8700217,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-7-3,8700218,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-7-2,8700219,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-7-4,8700220,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-6-0,8700221,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-8-1,8700222,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-8-2,8700223,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-8-3,8700224,,,
design-code-rule,,,,local-authority:DUD,lasvdc-ia-9-1,8700225,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SDP-1,8700226,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SDP-2,8700227,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SDP-3,8700228,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SDP-4,8700229,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SDP-5,8700230,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SDP-6,8700231,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SDP-7,8700232,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SDP-8,8700233,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-LNL-1,8700234,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-LNL-2,8700235,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-LNL-3,8700236,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-LNL-4,8700237,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-LNL-5,8700238,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-LNL-6,8700239,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-LNL-7,8700240,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPSD-1,8700241,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPSD-2,8700242,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPSD-3,8700243,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPSD-4,8700244,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPSD-5,8700245,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-1,8700246,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-2,8700247,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-3,8700248,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-4,8700249,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-5,8700250,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-6,8700251,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-7,8700252,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-8,8700253,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-SPPR-9,8700254,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPV-1,8700255,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPV-2,8700256,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPV-3,8700257,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPV-4,8700258,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPV-5,8700259,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPUS-1,8700260,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPUS-2,8700261,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPUS-3,8700262,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPMF-1,8700263,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPMF-2,8700264,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPMU-1,8700265,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPMU-2,8700266,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPDF-1,8700267,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-NPDF-2,8700268,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSRL-1,8700269,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSRL-2,8700270,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSRL-3,8700271,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSRL-4,8700272,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSRL-5,8700273,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSRL-6,8700274,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSRL-7,8700275,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSVS-1,8700276,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSVS-2,8700277,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSVS-3,8700278,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-RSVS-4,8700279,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTFP-1,8700280,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTFP-2,8700281,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTFP-3,8700282,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTFP-4,8700283,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTFP-5,8700284,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-1,8700285,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-2,8700286,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-3,8700287,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-4,8700288,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-5,8700289,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-6,8700290,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-7,8700291,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-8,8700292,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-9,8700293,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPL-10,8700294,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HAC-1,8700295,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HAC-2,8700296,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HAC-3,8700297,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HEP-1,8700298,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HEP-2,8700299,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HEP-3,8700300,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HEP-4,8700301,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HMD-1,8700302,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HMD-2,8700303,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HMD-3,8700304,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPG-1,8700305,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPG-2,8700306,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPG-3,8700307,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPG-4,8700308,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPG-5,8700309,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HPG-6,8700310,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTB-1,8700311,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTB-2,8700312,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTB-3,8700313,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTB-4,8700314,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTB-5,8700315,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-HTB-6,8700316,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-AFP-1,8700317,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-AFP-2,8700318,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-AFP-3,8700319,,,
design-code-rule,,,,local-authority:TRF,trafford-design-code-AFP-4,8700320,,,
