dataset,entity-minimum,entity-maximum,organisation
esd-inventories,170,171,nan
esd-inventories,195,195,nan
esd-inventories,238,238,nan
esd-inventories,261,261,nan
esd-inventories,374,374,nan
esd-inventories,379,379,nan
esd-inventories,393,393,nan
government-organisation,10,10,nan
government-organisation,10,11,nan
government-organisation,11,12,nan
government-organisation,12,13,nan
government-organisation,13,14,nan
government-organisation,14,15,nan
government-organisation,15,16,nan
government-organisation,16,17,nan
government-organisation,17,18,nan
government-organisation,18,19,nan
government-organisation,19,20,nan
government-organisation,20,21,nan
government-organisation,21,22,nan
government-organisation,22,23,nan
government-organisation,23,24,nan
government-organisation,24,25,nan
government-organisation,25,25,nan
government-organisation,501910,501910,nan
government-organisation,501910,501910,nan
government-organisation,600001,600002,nan
government-organisation,600002,600002,nan
government-organisation,600009,600009,nan
local-authority,26,26,nan
local-authority,26,26,nan
local-authority,26,26,nan
local-authority,26,26,nan
local-authority,26,27,nan
local-authority,27,27,nan
local-authority,27,27,nan
local-authority,27,27,nan
local-authority,27,28,nan
local-authority,28,28,nan
local-authority,28,28,nan
local-authority,28,28,nan
local-authority,28,29,nan
local-authority,29,29,nan
local-authority,29,29,nan
local-authority,29,29,nan
local-authority,29,30,nan
local-authority,30,30,nan
local-authority,30,30,nan
local-authority,30,30,nan
local-authority,30,31,nan
local-authority,31,31,nan
local-authority,31,31,nan
local-authority,31,31,nan
local-authority,31,32,nan
local-authority,32,32,nan
local-authority,32,32,nan
local-authority,32,32,nan
local-authority,32,33,nan
local-authority,33,33,nan
local-authority,33,33,nan
local-authority,33,33,nan
local-authority,33,34,nan
local-authority,34,34,nan
local-authority,34,34,nan
local-authority,34,34,nan
local-authority,34,35,nan
local-authority,35,35,nan
local-authority,35,35,nan
local-authority,35,35,nan
local-authority,35,36,nan
local-authority,36,36,nan
local-authority,36,36,nan
local-authority,36,36,nan
local-authority,36,37,nan
local-authority,37,37,nan
local-authority,37,37,nan
local-authority,37,37,nan
local-authority,37,38,nan
local-authority,38,38,nan
local-authority,38,38,nan
local-authority,38,38,nan
local-authority,38,39,nan
local-authority,39,39,nan
local-authority,39,39,nan
local-authority,39,39,nan
local-authority,39,40,nan
local-authority,40,40,nan
local-authority,40,40,nan
local-authority,40,40,nan
local-authority,40,41,nan
local-authority,41,41,nan
local-authority,41,41,nan
local-authority,41,41,nan
local-authority,41,42,nan
local-authority,42,42,nan
local-authority,42,42,nan
local-authority,42,42,nan
local-authority,42,43,nan
local-authority,43,43,nan
local-authority,43,43,nan
local-authority,43,43,nan
local-authority,43,44,nan
local-authority,44,44,nan
local-authority,44,44,nan
local-authority,44,44,nan
local-authority,44,45,nan
local-authority,45,45,nan
local-authority,45,45,nan
local-authority,45,45,nan
local-authority,45,46,nan
local-authority,46,46,nan
local-authority,46,46,nan
local-authority,46,46,nan
local-authority,46,47,nan
local-authority,47,47,nan
local-authority,47,47,nan
local-authority,47,47,nan
local-authority,47,48,nan
local-authority,48,48,nan
local-authority,48,48,nan
local-authority,48,48,nan
local-authority,48,49,nan
local-authority,49,49,nan
local-authority,49,49,nan
local-authority,49,49,nan
local-authority,49,50,nan
local-authority,50,50,nan
local-authority,50,50,nan
local-authority,50,50,nan
local-authority,50,51,nan
local-authority,51,51,nan
local-authority,51,51,nan
local-authority,51,51,nan
local-authority,51,52,nan
local-authority,52,52,nan
local-authority,52,52,nan
local-authority,52,52,nan
local-authority,52,53,nan
local-authority,53,53,nan
local-authority,53,53,nan
local-authority,53,53,nan
local-authority,53,54,nan
local-authority,54,54,nan
local-authority,54,54,nan
local-authority,54,54,nan
local-authority,54,55,nan
local-authority,55,55,nan
local-authority,55,55,nan
local-authority,55,55,nan
local-authority,55,56,nan
local-authority,56,56,nan
local-authority,56,56,nan
local-authority,56,56,nan
local-authority,56,57,nan
local-authority,57,57,nan
local-authority,57,57,nan
local-authority,57,57,nan
local-authority,57,58,nan
local-authority,58,58,nan
local-authority,58,58,nan
local-authority,58,58,nan
local-authority,58,59,nan
local-authority,59,59,nan
local-authority,59,59,nan
local-authority,59,59,nan
local-authority,59,60,nan
local-authority,60,60,nan
local-authority,60,60,nan
local-authority,60,60,nan
local-authority,60,61,nan
local-authority,61,61,nan
local-authority,61,61,nan
local-authority,61,61,nan
local-authority,61,62,nan
local-authority,62,62,nan
local-authority,62,62,nan
local-authority,62,62,nan
local-authority,62,63,nan
local-authority,63,63,nan
local-authority,63,63,nan
local-authority,63,63,nan
local-authority,63,64,nan
local-authority,64,64,nan
local-authority,64,64,nan
local-authority,64,64,nan
local-authority,64,65,nan
local-authority,65,65,nan
local-authority,65,65,nan
local-authority,65,65,nan
local-authority,65,66,nan
local-authority,66,66,nan
local-authority,66,66,nan
local-authority,66,66,nan
local-authority,66,67,nan
local-authority,67,67,nan
local-authority,67,67,nan
local-authority,67,67,nan
local-authority,67,68,nan
local-authority,68,68,nan
local-authority,68,68,nan
local-authority,68,68,nan
local-authority,68,69,nan
local-authority,69,69,nan
local-authority,69,69,nan
local-authority,69,69,nan
local-authority,69,70,nan
local-authority,70,70,nan
local-authority,70,70,nan
local-authority,70,70,nan
local-authority,70,71,nan
local-authority,71,71,nan
local-authority,71,71,nan
local-authority,71,71,nan
local-authority,71,72,nan
local-authority,72,72,nan
local-authority,72,72,nan
local-authority,72,72,nan
local-authority,72,73,nan
local-authority,73,73,nan
local-authority,73,73,nan
local-authority,73,73,nan
local-authority,73,74,nan
local-authority,74,74,nan
local-authority,74,74,nan
local-authority,74,74,nan
local-authority,74,75,nan
local-authority,75,75,nan
local-authority,75,75,nan
local-authority,75,75,nan
local-authority,75,76,nan
local-authority,76,76,nan
local-authority,76,76,nan
local-authority,76,76,nan
local-authority,76,77,nan
local-authority,77,77,nan
local-authority,77,77,nan
local-authority,77,77,nan
local-authority,77,78,nan
local-authority,78,78,nan
local-authority,78,78,nan
local-authority,78,78,nan
local-authority,78,79,nan
local-authority,79,79,nan
local-authority,79,79,nan
local-authority,79,79,nan
local-authority,79,80,nan
local-authority,80,80,nan
local-authority,80,80,nan
local-authority,80,80,nan
local-authority,80,81,nan
local-authority,81,81,nan
local-authority,81,81,nan
local-authority,81,81,nan
local-authority,81,82,nan
local-authority,82,82,nan
local-authority,82,82,nan
local-authority,82,82,nan
local-authority,82,83,nan
local-authority,83,83,nan
local-authority,83,83,nan
local-authority,83,83,nan
local-authority,83,84,nan
local-authority,84,84,nan
local-authority,84,84,nan
local-authority,84,84,nan
local-authority,84,85,nan
local-authority,85,85,nan
local-authority,85,85,nan
local-authority,85,85,nan
local-authority,85,86,nan
local-authority,86,86,nan
local-authority,86,86,nan
local-authority,86,86,nan
local-authority,86,87,nan
local-authority,87,87,nan
local-authority,87,87,nan
local-authority,87,87,nan
local-authority,87,88,nan
local-authority,88,88,nan
local-authority,88,88,nan
local-authority,88,88,nan
local-authority,88,89,nan
local-authority,89,89,nan
local-authority,89,89,nan
local-authority,89,89,nan
local-authority,89,90,nan
local-authority,90,90,nan
local-authority,90,90,nan
local-authority,90,90,nan
local-authority,90,91,nan
local-authority,91,91,nan
local-authority,91,91,nan
local-authority,91,91,nan
local-authority,91,92,nan
local-authority,92,92,nan
local-authority,92,92,nan
local-authority,92,92,nan
local-authority,92,93,nan
local-authority,93,93,nan
local-authority,93,93,nan
local-authority,93,93,nan
local-authority,93,94,nan
local-authority,94,94,nan
local-authority,94,94,nan
local-authority,94,94,nan
local-authority,94,95,nan
local-authority,95,95,nan
local-authority,95,95,nan
local-authority,95,95,nan
local-authority,95,96,nan
local-authority,96,96,nan
local-authority,96,96,nan
local-authority,96,96,nan
local-authority,96,97,nan
local-authority,97,97,nan
local-authority,97,97,nan
local-authority,97,97,nan
local-authority,97,98,nan
local-authority,98,98,nan
local-authority,98,98,nan
local-authority,98,98,nan
local-authority,98,99,nan
local-authority,99,99,nan
local-authority,99,99,nan
local-authority,99,99,nan
local-authority,99,100,nan
local-authority,100,100,nan
local-authority,100,100,nan
local-authority,100,100,nan
local-authority,100,101,nan
local-authority,101,101,nan
local-authority,101,101,nan
local-authority,101,101,nan
local-authority,101,102,nan
local-authority,102,102,nan
local-authority,102,102,nan
local-authority,102,102,nan
local-authority,102,103,nan
local-authority,103,103,nan
local-authority,103,103,nan
local-authority,103,103,nan
local-authority,103,104,nan
local-authority,104,104,nan
local-authority,104,104,nan
local-authority,104,104,nan
local-authority,104,105,nan
local-authority,105,105,nan
local-authority,105,105,nan
local-authority,105,105,nan
local-authority,105,106,nan
local-authority,106,106,nan
local-authority,106,106,nan
local-authority,106,106,nan
local-authority,106,107,nan
local-authority,107,107,nan
local-authority,107,107,nan
local-authority,107,107,nan
local-authority,107,108,nan
local-authority,108,108,nan
local-authority,108,108,nan
local-authority,108,108,nan
local-authority,108,109,nan
local-authority,109,109,nan
local-authority,109,109,nan
local-authority,109,109,nan
local-authority,109,110,nan
local-authority,110,110,nan
local-authority,110,110,nan
local-authority,110,110,nan
local-authority,110,111,nan
local-authority,111,111,nan
local-authority,111,111,nan
local-authority,111,111,nan
local-authority,111,112,nan
local-authority,112,112,nan
local-authority,112,112,nan
local-authority,112,112,nan
local-authority,112,113,nan
local-authority,113,113,nan
local-authority,113,113,nan
local-authority,113,113,nan
local-authority,113,114,nan
local-authority,114,114,nan
local-authority,114,114,nan
local-authority,114,114,nan
local-authority,114,115,nan
local-authority,115,115,nan
local-authority,115,115,nan
local-authority,115,115,nan
local-authority,115,116,nan
local-authority,116,116,nan
local-authority,116,116,nan
local-authority,116,116,nan
local-authority,116,117,nan
local-authority,117,117,nan
local-authority,117,117,nan
local-authority,117,117,nan
local-authority,117,118,nan
local-authority,118,118,nan
local-authority,118,118,nan
local-authority,118,118,nan
local-authority,118,119,nan
local-authority,119,119,nan
local-authority,119,119,nan
local-authority,119,119,nan
local-authority,119,120,nan
local-authority,120,120,nan
local-authority,120,120,nan
local-authority,120,120,nan
local-authority,120,121,nan
local-authority,121,121,nan
local-authority,121,121,nan
local-authority,121,121,nan
local-authority,121,122,nan
local-authority,122,122,nan
local-authority,122,122,nan
local-authority,122,122,nan
local-authority,122,123,nan
local-authority,123,123,nan
local-authority,123,123,nan
local-authority,123,123,nan
local-authority,123,124,nan
local-authority,124,124,nan
local-authority,124,124,nan
local-authority,124,124,nan
local-authority,124,125,nan
local-authority,125,125,nan
local-authority,125,125,nan
local-authority,125,125,nan
local-authority,125,126,nan
local-authority,126,126,nan
local-authority,126,126,nan
local-authority,126,126,nan
local-authority,126,127,nan
local-authority,127,127,nan
local-authority,127,127,nan
local-authority,127,127,nan
local-authority,127,128,nan
local-authority,128,128,nan
local-authority,128,128,nan
local-authority,128,128,nan
local-authority,128,129,nan
local-authority,129,129,nan
local-authority,129,129,nan
local-authority,129,129,nan
local-authority,129,130,nan
local-authority,130,130,nan
local-authority,130,130,nan
local-authority,130,130,nan
local-authority,130,131,nan
local-authority,131,131,nan
local-authority,131,131,nan
local-authority,131,131,nan
local-authority,131,132,nan
local-authority,132,132,nan
local-authority,132,132,nan
local-authority,132,132,nan
local-authority,132,133,nan
local-authority,133,133,nan
local-authority,133,133,nan
local-authority,133,133,nan
local-authority,133,134,nan
local-authority,134,134,nan
local-authority,134,134,nan
local-authority,134,134,nan
local-authority,134,135,nan
local-authority,135,135,nan
local-authority,135,135,nan
local-authority,135,135,nan
local-authority,135,136,nan
local-authority,136,136,nan
local-authority,136,136,nan
local-authority,136,136,nan
local-authority,136,137,nan
local-authority,137,137,nan
local-authority,137,137,nan
local-authority,137,137,nan
local-authority,137,138,nan
local-authority,138,138,nan
local-authority,138,138,nan
local-authority,138,138,nan
local-authority,138,139,nan
local-authority,139,139,nan
local-authority,139,139,nan
local-authority,139,139,nan
local-authority,139,140,nan
local-authority,140,140,nan
local-authority,140,140,nan
local-authority,140,140,nan
local-authority,140,141,nan
local-authority,141,141,nan
local-authority,141,141,nan
local-authority,141,141,nan
local-authority,141,142,nan
local-authority,142,142,nan
local-authority,142,142,nan
local-authority,142,142,nan
local-authority,142,143,nan
local-authority,143,143,nan
local-authority,143,143,nan
local-authority,143,143,nan
local-authority,143,144,nan
local-authority,144,144,nan
local-authority,144,144,nan
local-authority,144,144,nan
local-authority,144,145,nan
local-authority,145,145,nan
local-authority,145,145,nan
local-authority,145,145,nan
local-authority,145,146,nan
local-authority,146,146,nan
local-authority,146,146,nan
local-authority,146,146,nan
local-authority,146,147,nan
local-authority,147,147,nan
local-authority,147,147,nan
local-authority,147,147,nan
local-authority,147,148,nan
local-authority,148,148,nan
local-authority,148,148,nan
local-authority,148,148,nan
local-authority,148,149,nan
local-authority,149,149,nan
local-authority,149,149,nan
local-authority,149,149,nan
local-authority,149,150,nan
local-authority,150,150,nan
local-authority,150,150,nan
local-authority,150,150,nan
local-authority,150,151,nan
local-authority,151,151,nan
local-authority,151,151,nan
local-authority,151,151,nan
local-authority,151,152,nan
local-authority,152,152,nan
local-authority,152,152,nan
local-authority,152,152,nan
local-authority,152,153,nan
local-authority,153,153,nan
local-authority,153,153,nan
local-authority,153,153,nan
local-authority,153,154,nan
local-authority,154,154,nan
local-authority,154,154,nan
local-authority,154,154,nan
local-authority,154,155,nan
local-authority,155,155,nan
local-authority,155,155,nan
local-authority,155,155,nan
local-authority,155,156,nan
local-authority,156,156,nan
local-authority,156,156,nan
local-authority,156,156,nan
local-authority,156,157,nan
local-authority,157,157,nan
local-authority,157,157,nan
local-authority,157,157,nan
local-authority,157,158,nan
local-authority,158,158,nan
local-authority,158,158,nan
local-authority,158,158,nan
local-authority,158,159,nan
local-authority,159,159,nan
local-authority,159,159,nan
local-authority,159,159,nan
local-authority,159,160,nan
local-authority,160,160,nan
local-authority,160,160,nan
local-authority,160,160,nan
local-authority,160,161,nan
local-authority,161,161,nan
local-authority,161,161,nan
local-authority,161,161,nan
local-authority,161,162,nan
local-authority,162,162,nan
local-authority,162,162,nan
local-authority,162,162,nan
local-authority,162,163,nan
local-authority,163,163,nan
local-authority,163,163,nan
local-authority,163,163,nan
local-authority,163,164,nan
local-authority,164,164,nan
local-authority,164,164,nan
local-authority,164,164,nan
local-authority,164,165,nan
local-authority,165,165,nan
local-authority,165,165,nan
local-authority,165,165,nan
local-authority,165,166,nan
local-authority,166,166,nan
local-authority,166,166,nan
local-authority,166,166,nan
local-authority,166,167,nan
local-authority,167,167,nan
local-authority,167,167,nan
local-authority,167,167,nan
local-authority,167,168,nan
local-authority,168,168,nan
local-authority,168,168,nan
local-authority,168,168,nan
local-authority,168,169,nan
local-authority,169,169,nan
local-authority,169,169,nan
local-authority,169,169,nan
local-authority,169,170,nan
local-authority,170,170,nan
local-authority,170,170,nan
local-authority,170,170,nan
local-authority,170,171,nan
local-authority,171,171,nan
local-authority,171,171,nan
local-authority,171,171,nan
local-authority,171,172,nan
local-authority,172,172,nan
local-authority,172,172,nan
local-authority,172,172,nan
local-authority,172,173,nan
local-authority,173,173,nan
local-authority,173,173,nan
local-authority,173,173,nan
local-authority,173,174,nan
local-authority,174,174,nan
local-authority,174,174,nan
local-authority,174,174,nan
local-authority,174,175,nan
local-authority,175,175,nan
local-authority,175,175,nan
local-authority,175,175,nan
local-authority,175,176,nan
local-authority,176,176,nan
local-authority,176,176,nan
local-authority,176,176,nan
local-authority,176,177,nan
local-authority,177,177,nan
local-authority,177,177,nan
local-authority,177,177,nan
local-authority,177,178,nan
local-authority,178,178,nan
local-authority,178,178,nan
local-authority,178,178,nan
local-authority,178,179,nan
local-authority,179,179,nan
local-authority,179,179,nan
local-authority,179,179,nan
local-authority,179,180,nan
local-authority,180,180,nan
local-authority,180,180,nan
local-authority,180,180,nan
local-authority,180,181,nan
local-authority,181,181,nan
local-authority,181,181,nan
local-authority,181,181,nan
local-authority,181,182,nan
local-authority,182,182,nan
local-authority,182,183,nan
local-authority,183,183,nan
local-authority,183,183,nan
local-authority,183,183,nan
local-authority,183,184,nan
local-authority,184,184,nan
local-authority,184,184,nan
local-authority,184,184,nan
local-authority,184,185,nan
local-authority,185,185,nan
local-authority,185,185,nan
local-authority,185,185,nan
local-authority,185,186,nan
local-authority,186,186,nan
local-authority,186,186,nan
local-authority,186,186,nan
local-authority,186,187,nan
local-authority,187,187,nan
local-authority,187,187,nan
local-authority,187,187,nan
local-authority,187,188,nan
local-authority,188,188,nan
local-authority,188,188,nan
local-authority,188,188,nan
local-authority,188,189,nan
local-authority,189,189,nan
local-authority,189,189,nan
local-authority,189,189,nan
local-authority,189,190,nan
local-authority,190,190,nan
local-authority,190,190,nan
local-authority,190,190,nan
local-authority,190,191,nan
local-authority,191,191,nan
local-authority,191,191,nan
local-authority,191,191,nan
local-authority,191,192,nan
local-authority,192,192,nan
local-authority,192,192,nan
local-authority,192,192,nan
local-authority,192,193,nan
local-authority,193,193,nan
local-authority,193,193,nan
local-authority,193,193,nan
local-authority,193,194,nan
local-authority,194,194,nan
local-authority,194,194,nan
local-authority,194,194,nan
local-authority,194,195,nan
local-authority,195,195,nan
local-authority,195,195,nan
local-authority,195,195,nan
local-authority,195,196,nan
local-authority,196,196,nan
local-authority,196,196,nan
local-authority,196,196,nan
local-authority,196,197,nan
local-authority,197,197,nan
local-authority,197,197,nan
local-authority,197,197,nan
local-authority,197,198,nan
local-authority,198,198,nan
local-authority,198,198,nan
local-authority,198,198,nan
local-authority,198,199,nan
local-authority,199,199,nan
local-authority,199,199,nan
local-authority,199,199,nan
local-authority,199,200,nan
local-authority,200,200,nan
local-authority,200,200,nan
local-authority,200,200,nan
local-authority,200,201,nan
local-authority,201,201,nan
local-authority,201,201,nan
local-authority,201,201,nan
local-authority,201,202,nan
local-authority,202,202,nan
local-authority,202,202,nan
local-authority,202,202,nan
local-authority,202,203,nan
local-authority,203,203,nan
local-authority,203,203,nan
local-authority,203,203,nan
local-authority,203,204,nan
local-authority,204,204,nan
local-authority,204,204,nan
local-authority,204,204,nan
local-authority,204,205,nan
local-authority,205,205,nan
local-authority,205,205,nan
local-authority,205,205,nan
local-authority,205,206,nan
local-authority,206,206,nan
local-authority,206,206,nan
local-authority,206,206,nan
local-authority,206,207,nan
local-authority,207,207,nan
local-authority,207,207,nan
local-authority,207,207,nan
local-authority,207,208,nan
local-authority,208,208,nan
local-authority,208,208,nan
local-authority,208,208,nan
local-authority,208,209,nan
local-authority,209,209,nan
local-authority,209,209,nan
local-authority,209,209,nan
local-authority,209,210,nan
local-authority,210,210,nan
local-authority,210,210,nan
local-authority,210,210,nan
local-authority,210,211,nan
local-authority,211,211,nan
local-authority,211,211,nan
local-authority,211,211,nan
local-authority,211,212,nan
local-authority,212,212,nan
local-authority,212,212,nan
local-authority,212,212,nan
local-authority,212,213,nan
local-authority,213,213,nan
local-authority,213,213,nan
local-authority,213,213,nan
local-authority,213,214,nan
local-authority,214,214,nan
local-authority,214,214,nan
local-authority,214,214,nan
local-authority,214,215,nan
local-authority,215,215,nan
local-authority,215,215,nan
local-authority,215,215,nan
local-authority,215,216,nan
local-authority,216,216,nan
local-authority,216,216,nan
local-authority,216,216,nan
local-authority,216,217,nan
local-authority,217,217,nan
local-authority,217,217,nan
local-authority,217,217,nan
local-authority,217,218,nan
local-authority,218,218,nan
local-authority,218,218,nan
local-authority,218,218,nan
local-authority,218,219,nan
local-authority,219,219,nan
local-authority,219,219,nan
local-authority,219,219,nan
local-authority,219,220,nan
local-authority,220,220,nan
local-authority,220,220,nan
local-authority,220,220,nan
local-authority,220,221,nan
local-authority,221,221,nan
local-authority,221,221,nan
local-authority,221,221,nan
local-authority,221,222,nan
local-authority,222,222,nan
local-authority,222,222,nan
local-authority,222,222,nan
local-authority,222,223,nan
local-authority,223,223,nan
local-authority,223,223,nan
local-authority,223,223,nan
local-authority,223,224,nan
local-authority,224,224,nan
local-authority,224,224,nan
local-authority,224,224,nan
local-authority,224,225,nan
local-authority,225,225,nan
local-authority,225,225,nan
local-authority,225,225,nan
local-authority,225,226,nan
local-authority,226,226,nan
local-authority,226,226,nan
local-authority,226,226,nan
local-authority,226,227,nan
local-authority,227,227,nan
local-authority,227,227,nan
local-authority,227,227,nan
local-authority,227,228,nan
local-authority,228,228,nan
local-authority,228,228,nan
local-authority,228,228,nan
local-authority,228,229,nan
local-authority,229,229,nan
local-authority,229,229,nan
local-authority,229,229,nan
local-authority,229,230,nan
local-authority,230,230,nan
local-authority,230,230,nan
local-authority,230,230,nan
local-authority,230,231,nan
local-authority,231,231,nan
local-authority,231,231,nan
local-authority,231,231,nan
local-authority,231,232,nan
local-authority,232,232,nan
local-authority,232,232,nan
local-authority,232,232,nan
local-authority,232,233,nan
local-authority,233,233,nan
local-authority,233,233,nan
local-authority,233,233,nan
local-authority,233,234,nan
local-authority,234,234,nan
local-authority,234,234,nan
local-authority,234,234,nan
local-authority,234,235,nan
local-authority,235,235,nan
local-authority,235,235,nan
local-authority,235,235,nan
local-authority,235,236,nan
local-authority,236,236,nan
local-authority,236,236,nan
local-authority,236,236,nan
local-authority,236,237,nan
local-authority,237,237,nan
local-authority,237,237,nan
local-authority,237,237,nan
local-authority,237,238,nan
local-authority,238,238,nan
local-authority,238,238,nan
local-authority,238,238,nan
local-authority,238,239,nan
local-authority,239,239,nan
local-authority,239,239,nan
local-authority,239,239,nan
local-authority,239,240,nan
local-authority,240,240,nan
local-authority,240,240,nan
local-authority,240,240,nan
local-authority,240,241,nan
local-authority,241,241,nan
local-authority,241,241,nan
local-authority,241,241,nan
local-authority,241,242,nan
local-authority,242,242,nan
local-authority,242,242,nan
local-authority,242,242,nan
local-authority,242,243,nan
local-authority,243,243,nan
local-authority,243,243,nan
local-authority,243,243,nan
local-authority,243,244,nan
local-authority,244,244,nan
local-authority,244,244,nan
local-authority,244,244,nan
local-authority,244,245,nan
local-authority,245,245,nan
local-authority,245,245,nan
local-authority,245,245,nan
local-authority,245,246,nan
local-authority,246,246,nan
local-authority,246,246,nan
local-authority,246,246,nan
local-authority,246,247,nan
local-authority,247,247,nan
local-authority,247,247,nan
local-authority,247,247,nan
local-authority,247,248,nan
local-authority,248,248,nan
local-authority,248,248,nan
local-authority,248,248,nan
local-authority,248,249,nan
local-authority,249,249,nan
local-authority,249,249,nan
local-authority,249,249,nan
local-authority,249,250,nan
local-authority,250,250,nan
local-authority,250,250,nan
local-authority,250,250,nan
local-authority,250,251,nan
local-authority,251,251,nan
local-authority,251,251,nan
local-authority,251,251,nan
local-authority,251,252,nan
local-authority,252,252,nan
local-authority,252,252,nan
local-authority,252,252,nan
local-authority,252,253,nan
local-authority,253,253,nan
local-authority,253,253,nan
local-authority,253,253,nan
local-authority,253,254,nan
local-authority,254,254,nan
local-authority,254,254,nan
local-authority,254,254,nan
local-authority,254,255,nan
local-authority,255,255,nan
local-authority,255,255,nan
local-authority,255,255,nan
local-authority,255,256,nan
local-authority,256,256,nan
local-authority,256,256,nan
local-authority,256,256,nan
local-authority,256,257,nan
local-authority,257,257,nan
local-authority,257,257,nan
local-authority,257,257,nan
local-authority,257,258,nan
local-authority,258,258,nan
local-authority,258,258,nan
local-authority,258,258,nan
local-authority,258,259,nan
local-authority,259,259,nan
local-authority,259,259,nan
local-authority,259,259,nan
local-authority,259,260,nan
local-authority,260,260,nan
local-authority,260,260,nan
local-authority,260,260,nan
local-authority,260,261,nan
local-authority,261,261,nan
local-authority,261,261,nan
local-authority,261,261,nan
local-authority,261,262,nan
local-authority,262,262,nan
local-authority,262,262,nan
local-authority,262,262,nan
local-authority,262,263,nan
local-authority,263,263,nan
local-authority,263,263,nan
local-authority,263,263,nan
local-authority,263,264,nan
local-authority,264,264,nan
local-authority,264,264,nan
local-authority,264,264,nan
local-authority,264,265,nan
local-authority,265,265,nan
local-authority,265,265,nan
local-authority,265,265,nan
local-authority,265,266,nan
local-authority,266,266,nan
local-authority,266,266,nan
local-authority,266,266,nan
local-authority,266,267,nan
local-authority,267,267,nan
local-authority,267,267,nan
local-authority,267,267,nan
local-authority,267,268,nan
local-authority,268,268,nan
local-authority,268,268,nan
local-authority,268,268,nan
local-authority,268,269,nan
local-authority,269,269,nan
local-authority,269,269,nan
local-authority,269,269,nan
local-authority,269,270,nan
local-authority,270,270,nan
local-authority,270,270,nan
local-authority,270,270,nan
local-authority,270,271,nan
local-authority,271,271,nan
local-authority,271,271,nan
local-authority,271,271,nan
local-authority,271,272,nan
local-authority,272,272,nan
local-authority,272,272,nan
local-authority,272,272,nan
local-authority,272,273,nan
local-authority,273,273,nan
local-authority,273,273,nan
local-authority,273,273,nan
local-authority,273,274,nan
local-authority,274,274,nan
local-authority,274,274,nan
local-authority,274,274,nan
local-authority,274,275,nan
local-authority,275,275,nan
local-authority,275,275,nan
local-authority,275,275,nan
local-authority,275,276,nan
local-authority,276,276,nan
local-authority,276,276,nan
local-authority,276,276,nan
local-authority,276,277,nan
local-authority,277,277,nan
local-authority,277,277,nan
local-authority,277,277,nan
local-authority,277,278,nan
local-authority,278,278,nan
local-authority,278,278,nan
local-authority,278,278,nan
local-authority,278,279,nan
local-authority,279,279,nan
local-authority,279,279,nan
local-authority,279,279,nan
local-authority,279,280,nan
local-authority,280,280,nan
local-authority,280,280,nan
local-authority,280,280,nan
local-authority,280,281,nan
local-authority,281,281,nan
local-authority,281,281,nan
local-authority,281,281,nan
local-authority,281,282,nan
local-authority,282,282,nan
local-authority,282,282,nan
local-authority,282,282,nan
local-authority,282,283,nan
local-authority,283,283,nan
local-authority,283,283,nan
local-authority,283,283,nan
local-authority,283,283,nan
local-authority,283,283,nan
local-authority,283,284,nan
local-authority,284,284,nan
local-authority,284,284,nan
local-authority,284,284,nan
local-authority,284,285,nan
local-authority,285,285,nan
local-authority,285,285,nan
local-authority,285,285,nan
local-authority,285,286,nan
