source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
61002899670b69ef7755478e66d3c01a,,asset-of-community-value,https://opendata.camden.gov.uk/Community/Assets-Of-Community-Value-Map/gx6h-y8qf?referrer=embed,6c7c7c2c9e48f685756ec74fefa0d04daf69a75624b8016949fb67c673826a89,ogl3,local-authority:CMD,asset-of-community-value,2025-02-28,2025-02-28,
