dataset,entity-minimum,entity-maximum,organisation
local-area-requirements,20074,20074,local-authority:EAT
local-area-requirements,20075,20075,development-corporation:Q72463795
local-area-requirements,20076,20076,local-authority:ELM
local-area-requirements,20077,20077,local-authority:ENF
local-area-requirements,20078,20078,local-authority:EPP
local-area-requirements,20079,20079,local-authority:EPS
local-area-requirements,20080,20080,local-authority:EXE
local-area-requirements,20081,20081,national-park-authority:Q72617784
local-area-requirements,20082,20082,local-authority:FEN
local-area-requirements,20083,20083,local-authority:SHE
local-area-requirements,20084,20084,local-authority:FOE
local-area-requirements,20085,20085,local-authority:FYL
local-area-requirements,20086,20086,local-authority:GAT
local-area-requirements,20087,20087,local-authority:GED
local-area-requirements,20088,20088,local-authority:GLO
local-area-requirements,20089,20089,local-authority:GRA
local-area-requirements,20090,20090,local-authority:GRY
local-area-requirements,20091,20091,local-authority:GRE
local-area-requirements,20092,20092,local-authority:GRT
local-area-requirements,20093,20093,local-authority:HCK
local-area-requirements,20094,20094,local-authority:HAE
local-area-requirements,20095,20095,local-authority:HMF
local-area-requirements,20096,20096,local-authority:HAO
local-area-requirements,20097,20097,local-authority:HRY
local-area-requirements,20098,20098,local-authority:HAR
local-area-requirements,20099,20099,local-authority:HAG
local-area-requirements,20100,20100,local-authority:HRW
local-area-requirements,20101,20101,local-authority:HAT
local-area-requirements,20102,20102,local-authority:HPL
local-area-requirements,20103,20103,local-authority:HAS
local-area-requirements,20104,20104,local-authority:HAA
local-area-requirements,20105,20105,local-authority:HAV
local-area-requirements,20106,20106,local-authority:HIG
local-area-requirements,20107,20107,local-authority:HIL
local-area-requirements,20108,20108,local-authority:HIN
local-area-requirements,20109,20109,local-authority:HOR
local-area-requirements,20110,20110,local-authority:HNS
local-area-requirements,20111,20111,local-authority:KHL
local-area-requirements,20112,20112,local-authority:HUN
local-area-requirements,20113,20113,local-authority:HYN
local-area-requirements,20114,20114,local-authority:IPS
local-area-requirements,20115,20115,local-authority:IOW
local-area-requirements,20116,20116,local-authority:IOS
local-area-requirements,20117,20117,local-authority:ISL
local-area-requirements,20118,20118,local-authority:KEC
local-area-requirements,20119,20119,local-authority:KIN
local-area-requirements,20120,20120,local-authority:KTT
local-area-requirements,20121,20121,local-authority:KIR
local-area-requirements,20122,20122,local-authority:KWL
local-area-requirements,20123,20123,national-park-authority:Q27159704
local-area-requirements,20124,20124,local-authority:LBH
local-area-requirements,20125,20125,local-authority:LAC
local-area-requirements,20126,20126,local-authority:LCE
local-area-requirements,20127,20127,local-authority:LEE
local-area-requirements,20128,20128,local-authority:LEW
local-area-requirements,20129,20129,local-authority:LIF
local-area-requirements,20130,20130,local-authority:LIV
local-area-requirements,20131,20131,development-corporation:Q6670544
local-area-requirements,20132,20132,local-authority:LUT
local-area-requirements,20133,20133,local-authority:MAL
local-area-requirements,20134,20134,local-authority:MAV
local-area-requirements,20135,20135,local-authority:MAN
local-area-requirements,20136,20136,local-authority:MAS
local-area-requirements,20137,20137,local-authority:MDW
local-area-requirements,20138,20138,local-authority:MEN
local-area-requirements,20139,20139,local-authority:MRT
local-area-requirements,20140,20140,local-authority:MDE
local-area-requirements,20141,20141,local-authority:MSU
local-area-requirements,20142,20142,local-authority:MSS
local-area-requirements,20143,20143,local-authority:MDB
local-area-requirements,20144,20144,local-authority:MIK
local-area-requirements,20145,20145,local-authority:NEW
local-area-requirements,20146,20146,local-authority:NEA
local-area-requirements,20147,20147,local-authority:NEC
local-area-requirements,20148,20148,local-authority:NET
local-area-requirements,20149,20149,local-authority:NWM
local-area-requirements,20150,20150,local-authority:NDE
local-area-requirements,20151,20151,local-authority:NEL
local-area-requirements,20152,20152,local-authority:NHE
local-area-requirements,20153,20153,local-authority:NKE
local-area-requirements,20154,20154,local-authority:NLN
local-area-requirements,20155,20155,local-authority:NNO
local-area-requirements,20156,20156,local-authority:NNUA
local-area-requirements,20157,20157,local-authority:NSM
local-area-requirements,20158,20158,local-authority:NTY
local-area-requirements,20159,20159,local-authority:NWA
local-area-requirements,20160,20160,local-authority:NWL
local-area-requirements,20161,20161,local-authority:NYUA
local-area-requirements,20162,20162,local-authority:NOR
local-area-requirements,20163,20163,local-authority:NBL
local-area-requirements,20164,20164,local-authority:NOW
local-area-requirements,20165,20165,local-authority:NGM
local-area-requirements,20166,20166,development-corporation:Q20648596
local-area-requirements,20167,20167,local-authority:OLD
local-area-requirements,20168,20168,local-authority:OXO
local-area-requirements,20169,20169,national-park-authority:Q72617988
local-area-requirements,20170,20170,local-authority:PEN
local-area-requirements,20171,20171,local-authority:PTE
local-area-requirements,20172,20172,local-authority:PLY
local-area-requirements,20173,20173,local-authority:POR
local-area-requirements,20174,20174,local-authority:PRE
local-area-requirements,20175,20175,local-authority:RDG
local-area-requirements,20176,20176,local-authority:RDB
local-area-requirements,20177,20177,local-authority:RCC
local-area-requirements,20178,20178,local-authority:REI
local-area-requirements,20179,20179,local-authority:RIB
local-area-requirements,20180,20180,local-authority:RIC
local-area-requirements,20181,20181,local-authority:RIH
local-area-requirements,20182,20182,local-authority:ROS
local-area-requirements,20183,20183,local-authority:ROH
local-area-requirements,20184,20184,local-authority:ROT
local-area-requirements,20185,20185,local-authority:RUG
local-area-requirements,20186,20186,local-authority:RUN
local-area-requirements,20187,20187,local-authority:RUS
local-area-requirements,20188,20188,local-authority:RYE
local-area-requirements,20189,20189,local-authority:SAW
local-area-requirements,20190,20190,local-authority:SCE
local-area-requirements,20191,20191,local-authority:SEG
local-area-requirements,20192,20192,local-authority:SFT
local-area-requirements,20193,20193,local-authority:SEL
local-area-requirements,20194,20194,local-authority:SEV
local-area-requirements,20195,20195,local-authority:SHR
local-area-requirements,20196,20196,local-authority:SLG
local-area-requirements,20197,20197,local-authority:SOL
local-area-requirements,20198,20198,local-authority:SWT
local-area-requirements,20199,20199,local-authority:SCA
local-area-requirements,20200,20200,national-park-authority:Q20198711
local-area-requirements,20201,20201,local-authority:SGC
local-area-requirements,20202,20202,local-authority:SHA
local-area-requirements,20203,20203,local-authority:SHO
local-area-requirements,20204,20204,local-authority:SLA
local-area-requirements,20205,20205,local-authority:SOX
local-area-requirements,20206,20206,local-authority:SRI
local-area-requirements,20207,20207,local-authority:SSO
local-area-requirements,20208,20208,local-authority:SST
local-area-requirements,20209,20209,local-authority:STY
local-area-requirements,20210,20210,local-authority:STH
local-area-requirements,20211,20211,local-authority:SOS
local-area-requirements,20212,20212,local-authority:SPE
local-area-requirements,20213,20213,local-authority:SAL
local-area-requirements,20214,20214,local-authority:STA
local-area-requirements,20215,20215,local-authority:STF
local-area-requirements,20216,20216,local-authority:SKP
local-area-requirements,20217,20217,local-authority:STR
local-area-requirements,20218,20218,local-authority:STO
local-area-requirements,20219,20219,local-authority:SND
local-area-requirements,20220,20220,local-authority:SUR
local-area-requirements,20221,20221,local-authority:STN
local-area-requirements,20222,20222,local-authority:SWL
local-area-requirements,20223,20223,local-authority:SWD
local-area-requirements,20224,20224,local-authority:TAM
local-area-requirements,20225,20225,local-authority:TAW
local-area-requirements,20226,20226,local-authority:TAN
local-area-requirements,20227,20227,local-authority:TEI
local-area-requirements,20228,20228,local-authority:TFW
local-area-requirements,20229,20229,local-authority:TEN
local-area-requirements,20230,20230,local-authority:TES
local-area-requirements,20231,20231,local-authority:TEW
local-area-requirements,20232,20232,local-authority:THA
local-area-requirements,20233,20233,local-authority:THE
local-area-requirements,20234,20234,local-authority:TON
local-area-requirements,20235,20235,local-authority:TOB
local-area-requirements,20236,20236,local-authority:TOR
local-area-requirements,20237,20237,local-authority:TWH
local-area-requirements,20238,20238,local-authority:TRF
local-area-requirements,20239,20239,local-authority:UTT
local-area-requirements,20240,20240,local-authority:VAL
local-area-requirements,20241,20241,local-authority:WKF
local-area-requirements,20242,20242,local-authority:WLL
local-area-requirements,20243,20243,local-authority:WFT
local-area-requirements,20244,20244,local-authority:WND
local-area-requirements,20245,20245,local-authority:WRT
local-area-requirements,20246,20246,local-authority:WAW
local-area-requirements,20247,20247,local-authority:WAT
local-area-requirements,20248,20248,local-authority:WAE
local-area-requirements,20249,20249,local-authority:WEA
local-area-requirements,20250,20250,local-authority:WEW
local-area-requirements,20251,20251,local-authority:WBK
local-area-requirements,20252,20252,local-authority:WDE
local-area-requirements,20253,20253,local-authority:WLA
local-area-requirements,20254,20254,local-authority:WOX
local-area-requirements,20255,20255,local-authority:WSM
local-area-requirements,20256,20256,local-authority:WFUA
local-area-requirements,20257,20257,local-authority:WGN
local-area-requirements,20258,20258,local-authority:WIL
local-area-requirements,20259,20259,local-authority:WIN
local-area-requirements,20260,20260,local-authority:WOI
local-area-requirements,20261,20261,local-authority:WOK
local-area-requirements,20262,20262,local-authority:WOC
local-area-requirements,20263,20263,local-authority:WOT
local-area-requirements,20264,20264,local-authority:WYC
local-area-requirements,20265,20265,local-authority:WYR
local-area-requirements,20266,20266,local-authority:YOR
local-area-requirements,20267,20267,national-park-authority:Q27178932
local-area-requirements,20268,20268,local-authority:ARU
local-area-requirements,20269,20269,local-authority:ASF
local-area-requirements,20270,20270,local-authority:AYL
local-area-requirements,20271,20271,local-authority:BUC
local-area-requirements,20272,20272,local-authority:CLD
local-area-requirements,20273,20273,local-authority:CHN
local-area-requirements,20274,20274,local-authority:ERE
local-area-requirements,20275,20275,local-authority:FAR
local-area-requirements,20276,20276,local-authority:GOS
local-area-requirements,20277,20277,local-authority:HEF
local-area-requirements,20278,20278,local-authority:LDS
local-area-requirements,20279,20279,local-authority:MAI
local-area-requirements,20280,20280,local-authority:ROC
local-area-requirements,20281,20281,local-authority:RUH
local-area-requirements,20282,20282,local-authority:SLF
local-area-requirements,20283,20283,local-authority:SHF
local-area-requirements,20284,20284,local-authority:SBU
local-area-requirements,20285,20285,local-authority:THR
local-area-requirements,20286,20286,local-authority:TUN
local-area-requirements,20287,20287,local-authority:WNM
local-area-requirements,20288,20288,local-authority:WRL
local-area-requirements,20289,20289,local-authority:WYO
local-area-requirements,20290,20290,local-authority:WYE
local-area-requirements,20291,20291,local-authority:AMB
local-area-requirements,20292,20292,local-authority:BRM
local-area-requirements,20293,20293,local-authority:CAR
local-area-requirements,20294,20294,local-authority:ENO
local-area-requirements,20295,20295,local-authority:EDN
local-area-requirements,20296,20296,local-authority:HAL
local-area-requirements,20297,20297,local-authority:HER
local-area-requirements,20298,20298,local-authority:MEL
local-area-requirements,20299,20299,local-authority:RED
local-area-requirements,20300,20300,local-authority:RCH
local-area-requirements,20301,20301,local-authority:SDE
local-area-requirements,20302,20302,local-authority:SNO
local-area-requirements,20303,20303,local-authority:SWK
local-area-requirements,20304,20304,local-authority:BAR
local-area-requirements,20305,20305,local-authority:BLA
local-area-requirements,20306,20306,local-authority:BOS
local-area-requirements,20307,20307,local-authority:BRX
local-area-requirements,20308,20308,local-authority:CAT
local-area-requirements,20309,20309,local-authority:CHS
local-area-requirements,20310,20310,local-authority:LIC
local-area-requirements,20311,20311,local-authority:WLV
local-area-requirements,20312,20312,local-authority:DAC
local-area-requirements,20313,20313,local-authority:DAL
local-area-requirements,20314,20314,local-authority:DER
local-area-requirements,20315,20315,local-authority:DEB
local-area-requirements,20316,20316,local-authority:ELI
local-area-requirements,20317,20317,local-authority:KET
local-area-requirements,20318,20318,local-authority:MOL
local-area-requirements,20319,20319,local-authority:NED
local-area-requirements,20320,20320,national-park-authority:Q72617669
local-area-requirements,20321,20321,local-authority:NUN
local-area-requirements,20322,20322,local-authority:OAD
local-area-requirements,20323,20323,local-authority:RUT
local-area-requirements,20324,20324,local-authority:SUA
local-area-requirements,20325,20325,local-authority:SKE
local-area-requirements,20326,20326,local-authority:SNR
local-area-requirements,20327,20327,local-authority:SHN
local-area-requirements,20328,20328,local-authority:STV
local-area-requirements,20329,20329,local-authority:STT
local-area-requirements,20330,20330,local-authority:STE
local-area-requirements,20331,20331,local-authority:WEL
local-area-requirements,20332,20332,local-authority:WLI
local-area-requirements,20333,20333,local-authority:WNUA
local-area-requirements,20334,20334,local-authority:WSK
