dataset,entity-minimum,entity-maximum,organisation
developer-agreement-contribution,4303889,4303938,local-authority:HAO
developer-agreement-contribution,4327093,4327093,local-authority:HAO
developer-agreement-contribution,4307242,4307258,local-authority:HAT
developer-agreement-contribution,4302568,4302609,local-authority:HRT
developer-agreement-contribution,4300332,4300632,local-authority:IOW
developer-agreement-contribution,4302162,4302236,local-authority:IOW
developer-agreement-contribution,4304752,4304755,local-authority:IOW
developer-agreement-contribution,4305982,4305983,local-authority:IOW
developer-agreement-contribution,4307011,4307030,local-authority:IOW
developer-agreement-contribution,4307240,4307241,local-authority:IOW
developer-agreement-contribution,4304756,4305068,local-authority:ISL
developer-agreement-contribution,4304730,4304751,local-authority:NEA
developer-agreement-contribution,4307031,4307039,local-authority:NEA
developer-agreement-contribution,4321378,4321411,local-authority:NEA
developer-agreement-contribution,4314007,4314211,local-authority:NEW
developer-agreement-contribution,4303679,4303758,local-authority:NFK
developer-agreement-contribution,4331319,4331349,local-authority:NHE
developer-agreement-contribution,4302237,4302515,local-authority:NLN
developer-agreement-contribution,4314543,4314776,local-authority:NLN
developer-agreement-contribution,4322712,4322714,local-authority:NLN
developer-agreement-contribution,4322798,4322815,local-authority:NLN
developer-agreement-contribution,4305440,4305904,local-authority:NTY
developer-agreement-contribution,4324453,4326564,local-authority:SGC
developer-agreement-contribution,4304125,4304137,local-authority:SHA
developer-agreement-contribution,4321412,4321468,local-authority:SHA
developer-agreement-contribution,4322616,4322681,local-authority:SHA
developer-agreement-contribution,4300276,4300331,local-authority:SLF
developer-agreement-contribution,4315495,4315635,local-authority:SLF
developer-agreement-contribution,4321515,4321515,local-authority:SLF
developer-agreement-contribution,4305984,4306417,local-authority:SND
developer-agreement-contribution,4321516,4322176,local-authority:SND
developer-agreement-contribution,4322715,4322786,local-authority:STO
developer-agreement-contribution,4328003,4331303,local-authority:STO
developer-agreement-contribution,4315928,4316062,local-authority:TEW
developer-agreement-contribution,4304554,4304729,local-authority:TON
developer-agreement-contribution,4315815,4315927,local-authority:TON
developer-agreement-contribution,4322177,4322298,local-authority:TON
developer-agreement-contribution,4322816,4322922,local-authority:TON
developer-agreement-contribution,4327335,4328002,local-authority:TON
developer-agreement-contribution,4331505,4331588,local-authority:TON
developer-agreement-contribution,4314212,4314253,local-authority:TUN
developer-agreement-contribution,4322299,4322419,local-authority:TUN
developer-agreement-contribution,4304329,4304332,local-authority:WDE
developer-agreement-contribution,4322420,4322444,local-authority:WDE
developer-agreement-contribution,4322682,4322711,local-authority:WDE
developer-agreement-contribution,4303042,4303055,local-authority:WFUA
developer-agreement-contribution,4304507,4304553,local-authority:WFUA
developer-agreement-contribution,4321469,4321514,local-authority:WFUA
developer-agreement-contribution,4303759,4303888,local-authority:WIL
developer-agreement-contribution,4303056,4303081,local-authority:WNUA
developer-agreement-contribution,4331468,4331504,local-authority:WOC
developer-agreement-contribution,4300212,4300275,local-authority:WOT
developer-agreement-contribution,4307040,4307239,national-park-authority:Q20198711
developer-agreement-contribution,4305981,4305981,national-park-authority:Q4972284
developer-agreement-contribution,4304002,4304124,national-park-authority:Q72617158
developer-agreement-contribution,4322445,4322459,national-park-authority:Q72617669
developer-agreement-contribution,4326565,4326576,national-park-authority:Q72617669
developer-agreement-contribution,4331304,4331318,national-park-authority:Q27178932
developer-agreement-transaction,4405557,4405565,local-authority:ADU
developer-agreement-transaction,4402647,4402709,local-authority:AMB
developer-agreement-transaction,4406758,4407326,local-authority:ARU
developer-agreement-transaction,4418718,4419520,local-authority:ARU
developer-agreement-transaction,4406471,4406757,local-authority:ASF
developer-agreement-transaction,4416620,4417219,local-authority:ASF
developer-agreement-transaction,4425392,4425591,local-authority:ASF
developer-agreement-transaction,4404861,4405158,local-authority:ASH
developer-agreement-transaction,4417768,4418286,local-authority:BAE
developer-agreement-transaction,4406220,4406470,local-authority:BLA
developer-agreement-transaction,4419521,4419608,local-authority:BLA
developer-agreement-transaction,4400042,4400142,local-authority:BNH
developer-agreement-transaction,4400260,4400372,local-authority:BOL
developer-agreement-transaction,4416286,4416486,local-authority:BOL
developer-agreement-transaction,4419609,4419611,local-authority:BOL
developer-agreement-transaction,4404359,4404369,local-authority:BOT
developer-agreement-transaction,4401532,4401574,local-authority:BRE
developer-agreement-transaction,4419612,4419701,local-authority:BRE
developer-agreement-transaction,4429360,4429726,local-authority:BRE
developer-agreement-transaction,4406059,4406140,local-authority:BRX
developer-agreement-transaction,4404645,4404658,local-authority:CHA
developer-agreement-transaction,4424805,4424834,local-authority:CHA
developer-agreement-transaction,4419702,4419902,local-authority:CHR
developer-agreement-transaction,4400549,4400594,local-authority:CHT
developer-agreement-transaction,4419903,4420018,local-authority:CHT
developer-agreement-transaction,4425110,4425391,local-authority:CHT
developer-agreement-transaction,4404376,4404510,local-authority:CMA
developer-agreement-transaction,4407397,4407528,local-authority:COV
developer-agreement-transaction,4400516,4400548,local-authority:CUA
developer-agreement-transaction,4406209,4406219,local-authority:CUA
developer-agreement-transaction,4405882,4405916,local-authority:DOV
developer-agreement-transaction,4416487,4416619,local-authority:DOV
developer-agreement-transaction,4424618,4424804,local-authority:DOV
developer-agreement-transaction,4429762,4429839,local-authority:DOV
developer-agreement-transaction,4400844,4401204,local-authority:ECA
developer-agreement-transaction,4407530,4415812,local-authority:EHA
developer-agreement-transaction,4425592,4426419,local-authority:EHA
developer-agreement-transaction,4434520,4435171,local-authority:EHA
developer-agreement-transaction,4404584,4404644,local-authority:EHE
developer-agreement-transaction,4407529,4407529,local-authority:EHE
developer-agreement-transaction,4405370,4405556,local-authority:EPS
developer-agreement-transaction,4416122,4416193,local-authority:ERE
developer-agreement-transaction,4424891,4424907,local-authority:ERE
developer-agreement-transaction,4401469,4401531,local-authority:EST
developer-agreement-transaction,4420019,4420053,local-authority:EXE
developer-agreement-transaction,4429727,4429761,local-authority:EXE
developer-agreement-transaction,4434255,4434289,local-authority:EXE
developer-agreement-transaction,4420054,4420103,local-authority:GAT
developer-agreement-transaction,4406141,4406148,local-authority:GLO
developer-agreement-transaction,4417220,4417288,local-authority:GLO
developer-agreement-transaction,4417740,4417767,local-authority:GLO
developer-agreement-transaction,4426420,4426787,local-authority:GLO
developer-agreement-transaction,4400143,4400259,local-authority:GOS
developer-agreement-transaction,4404511,4404514,local-authority:GOS
developer-agreement-transaction,4420104,4420183,local-authority:GOS
developer-agreement-transaction,4401834,4402646,local-authority:GRE
developer-agreement-transaction,4420184,4422224,local-authority:HAA
developer-agreement-transaction,4404094,4404243,local-authority:HAL
developer-agreement-transaction,4405932,4406058,local-authority:HAT
developer-agreement-transaction,4403466,4404093,local-authority:HRT
developer-agreement-transaction,4400373,4400515,local-authority:IOW
developer-agreement-transaction,4400836,4400843,local-authority:IOW
developer-agreement-transaction,4401309,4401338,local-authority:IOW
developer-agreement-transaction,4404244,4404245,local-authority:IOW
developer-agreement-transaction,4405917,4405931,local-authority:IOW
developer-agreement-transaction,4407396,4407396,local-authority:IOW
developer-agreement-transaction,4405569,4405881,local-authority:ISL
developer-agreement-transaction,4400000,4400041,local-authority:NEA
developer-agreement-transaction,4404659,4404860,local-authority:NEA
developer-agreement-transaction,4422225,4422349,local-authority:NEA
developer-agreement-transaction,4415906,4416121,local-authority:NEW
developer-agreement-transaction,4401575,4401833,local-authority:NFK
developer-agreement-transaction,4434085,4434254,local-authority:NHE
developer-agreement-transaction,4407338,4407395,local-authority:NLN
developer-agreement-transaction,4416194,4416285,local-authority:NLN
developer-agreement-transaction,4424908,4424944,local-authority:NLN
developer-agreement-transaction,4400595,4400835,local-authority:NTY
developer-agreement-transaction,4426788,4429339,local-authority:SGC
developer-agreement-transaction,4402710,4402756,local-authority:SHA
developer-agreement-transaction,4422350,4422382,local-authority:SHA
developer-agreement-transaction,4417289,4417739,local-authority:SLF
developer-agreement-transaction,4402757,4403465,local-authority:SND
developer-agreement-transaction,4422476,4424563,local-authority:SND
developer-agreement-transaction,4424838,4424890,local-authority:STO
developer-agreement-transaction,4430546,4434083,local-authority:STO
developer-agreement-transaction,4418439,4418717,local-authority:TEW
developer-agreement-transaction,4405566,4405568,local-authority:TON
developer-agreement-transaction,4418287,4418438,local-authority:TON
developer-agreement-transaction,4424564,4424572,local-authority:TON
developer-agreement-transaction,4424945,4425109,local-authority:TON
developer-agreement-transaction,4429840,4430545,local-authority:TON
developer-agreement-transaction,4434411,4434519,local-authority:TON
developer-agreement-transaction,4415813,4415905,local-authority:TUN
developer-agreement-transaction,4424573,4424584,local-authority:TUN
developer-agreement-transaction,4407327,4407337,local-authority:WDE
developer-agreement-transaction,4424585,4424608,local-authority:WDE
developer-agreement-transaction,4424835,4424837,local-authority:WDE
developer-agreement-transaction,4401205,4401308,local-authority:WFUA
developer-agreement-transaction,4404370,4404375,local-authority:WFUA
developer-agreement-transaction,4422383,4422475,local-authority:WFUA
developer-agreement-transaction,4404246,4404358,local-authority:WIL
developer-agreement-transaction,4404515,4404583,local-authority:WNUA
developer-agreement-transaction,4434290,4434410,local-authority:WOC
developer-agreement-transaction,4406149,4406208,local-authority:WOT
developer-agreement-transaction,4405159,4405369,national-park-authority:Q20198711
developer-agreement-transaction,4401339,4401468,national-park-authority:Q72617158
developer-agreement-transaction,4424609,4424617,national-park-authority:Q72617669
developer-agreement-transaction,4429340,4429359,national-park-authority:Q72617669
developer-agreement-transaction,4434084,4434084,national-park-authority:Q27178932
