prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
asset-of-community-value,,,,local-authority:CMD,CAMACV44A,17100032,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV68,17100033,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV15,17100034,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV17 (1st moratorium),17100035,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV18,17100036,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV21,17100037,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV30,17100038,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV42,17100039,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV24A,17100040,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV47,17100041,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV70A,17100042,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV50A,17100043,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV9,17100044,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV10,17100045,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV11B,17100046,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV40,17100047,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV22,17100048,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV70,17100049,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV36,17100050,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV39,17100051,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV7A,17100052,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV10A,17100053,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV69,17100054,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV50,17100055,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV63,17100056,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV14,17100057,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV6A,17100058,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV32,17100059,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV65,17100060,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV67,17100061,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV46,17100062,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV27,17100063,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV6,17100064,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV7,17100065,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV57,17100066,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV53,17100067,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV59,17100068,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV71,17100069,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV38,17100070,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV5,17100071,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV41,17100072,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV9B,17100073,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV41A,17100074,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV3,17100075,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV51,17100076,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV25,17100077,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV29,17100078,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV1,17100079,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV24,17100080,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV31,17100081,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV32A,17100082,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV13,17100083,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV34,17100084,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV60,17100085,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV33A,17100086,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV8,17100087,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV34A,17100088,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV37,17100089,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV10B,17100090,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV66,17100091,,,
asset-of-community-value,,,,local-authority:CMD,CAMACV55,17100092,,,
