prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
agricultural-land-classification,,,,government-organisation:PB202,X7/Grade 2,32069,,,
agricultural-land-classification,,,,government-organisation:PB202,X7/Grade 3,32070,,,
agricultural-land-classification,,,,government-organisation:PB202,X7/Grade 4,32071,,,
agricultural-land-classification,,,,government-organisation:PB202,X7/Grade 5,32072,,,
agricultural-land-classification,,,,government-organisation:PB202,X7/Non Agricultural,32073,,,
agricultural-land-classification,,,,government-organisation:PB202,X7/Urban,32074,,,
agricultural-land-classification,,,,government-organisation:PB202,6ARU7/Grade 3,32075,,,
agricultural-land-classification,,,,government-organisation:PB202,6ARU7/Grade 4,32076,,,
agricultural-land-classification,,,,government-organisation:PB202,6ARU7/Non Agricultural,32077,,,
agricultural-land-classification,,,,government-organisation:PB202,6ARU7/Grade 2,32078,,,
agricultural-land-classification,,,,government-organisation:PB202,6AR7/Grade 3,32079,,,
agricultural-land-classification,,,,government-organisation:PB202,6AR7/Grade 4,32080,,,
agricultural-land-classification,,,,government-organisation:PB202,6AR7/Grade 5,32081,,,
agricultural-land-classification,,,,government-organisation:PB202,6AR7/Non Agricultural,32082,,,
agricultural-land-classification,,,,government-organisation:PB202,6AR7/Grade 2,32083,,,
agricultural-land-classification,,,,government-organisation:PB202,6AR7/Grade 1,32084,,,
agricultural-land-classification,,,,government-organisation:PB202,6AR7/Urban,32085,,,
agricultural-land-classification,,,,government-organisation:PB202,6AU7/Grade 3,32086,,,
agricultural-land-classification,,,,government-organisation:PB202,6AU7/Grade 4,32087,,,
agricultural-land-classification,,,,government-organisation:PB202,6AU7/Grade 5,32088,,,
agricultural-land-classification,,,,government-organisation:PB202,6AU7/Non Agricultural,32089,,,
agricultural-land-classification,,,,government-organisation:PB202,6AU7/Grade 2,32090,,,
agricultural-land-classification,,,,government-organisation:PB202,6A7/Grade 3,32091,,,
agricultural-land-classification,,,,government-organisation:PB202,6A7/Non Agricultural,32092,,,
agricultural-land-classification,,,,government-organisation:PB202,6A7/Grade 2,32093,,,
agricultural-land-classification,,,,government-organisation:PB202,6A7/Grade 4,32094,,,
agricultural-land-classification,,,,government-organisation:PB202,6A7/Grade 5,32095,,,
agricultural-land-classification,,,,government-organisation:PB202,6A7/Urban,32096,,,
agricultural-land-classification,,,,government-organisation:PB202,6A7/Grade 1,32097,,,
agricultural-land-classification,,,,government-organisation:PB202,6A/Non Agricultural,32098,,,
agricultural-land-classification,,,,government-organisation:PB202,6U7/Grade 2,32099,,,
agricultural-land-classification,,,,government-organisation:PB202,6U7/Grade 3,32100,,,
agricultural-land-classification,,,,government-organisation:PB202,6U7/Grade 4,32101,,,
agricultural-land-classification,,,,government-organisation:PB202,6U7/Grade 5,32102,,,
agricultural-land-classification,,,,government-organisation:PB202,6U7/Non Agricultural,32103,,,
agricultural-land-classification,,,,government-organisation:PB202,6U7/Urban,32104,,,
agricultural-land-classification,,,,government-organisation:PB202,6U/Grade 4,32105,,,
agricultural-land-classification,,,,government-organisation:PB202,6U/Grade 5,32106,,,
agricultural-land-classification,,,,government-organisation:PB202,6U/Non Agricultural,32107,,,
agricultural-land-classification,,,,government-organisation:PB202,6U/Urban,32108,,,
agricultural-land-classification,,,,government-organisation:PB202,6U/Grade 1,32109,,,
agricultural-land-classification,,,,government-organisation:PB202,6U/Grade 2,32110,,,
agricultural-land-classification,,,,government-organisation:PB202,6U/Grade 3,32111,,,
agricultural-land-classification,,,,government-organisation:PB202,HB7/Grade 2,32112,,,
agricultural-land-classification,,,,government-organisation:PB202,HB7/Grade 3,32113,,,
agricultural-land-classification,,,,government-organisation:PB202,HB7/Grade 4,32114,,,
agricultural-land-classification,,,,government-organisation:PB202,HB7/Grade 1,32115,,,
agricultural-land-classification,,,,government-organisation:PB202,HB7/Grade 5,32116,,,
agricultural-land-classification,,,,government-organisation:PB202,H7/Grade 2,32117,,,
agricultural-land-classification,,,,government-organisation:PB202,H7/Grade 3,32118,,,
agricultural-land-classification,,,,government-organisation:PB202,H7/Grade 4,32119,,,
agricultural-land-classification,,,,government-organisation:PB202,H7/Grade 5,32120,,,
agricultural-land-classification,,,,government-organisation:PB202,H7/Non Agricultural,32121,,,
agricultural-land-classification,,,,government-organisation:PB202,H7/Urban,32122,,,
agricultural-land-classification,,,,government-organisation:PB202,H7/Grade 1,32123,,,
agricultural-land-classification,,,,government-organisation:PB202,D8N/Grade 2,32124,,,
agricultural-land-classification,,,,government-organisation:PB202,D8N/Grade 3,32125,,,
agricultural-land-classification,,,,government-organisation:PB202,D8N/Grade 4,32126,,,
agricultural-land-classification,,,,government-organisation:PB202,D8N/Non Agricultural,32127,,,
agricultural-land-classification,,,,government-organisation:PB202,D8N/Grade 5,32128,,,
agricultural-land-classification,,,,government-organisation:PB202,D8/Grade 2,32129,,,
agricultural-land-classification,,,,government-organisation:PB202,D8/Grade 3,32130,,,
agricultural-land-classification,,,,government-organisation:PB202,D8/Grade 4,32131,,,
agricultural-land-classification,,,,government-organisation:PB202,D8/Grade 5,32132,,,
agricultural-land-classification,,,,government-organisation:PB202,D8/Non Agricultural,32133,,,
agricultural-land-classification,,,,government-organisation:PB202,PB7/Grade 1,32134,,,
agricultural-land-classification,,,,government-organisation:PB202,PB7/Grade 2,32135,,,
agricultural-land-classification,,,,government-organisation:PB202,PB7/Grade 3,32136,,,
agricultural-land-classification,,,,government-organisation:PB202,PB7/Grade 4,32137,,,
agricultural-land-classification,,,,government-organisation:PB202,PB7/Urban,32138,,,
agricultural-land-classification,,,,government-organisation:PB202,P7/Grade 1,32139,,,
agricultural-land-classification,,,,government-organisation:PB202,P7/Grade 2,32140,,,
agricultural-land-classification,,,,government-organisation:PB202,P7/Grade 3,32141,,,
agricultural-land-classification,,,,government-organisation:PB202,P7/Grade 4,32142,,,
agricultural-land-classification,,,,government-organisation:PB202,P7/Non Agricultural,32143,,,
agricultural-land-classification,,,,government-organisation:PB202,P7/Urban,32144,,,
agricultural-land-classification,,,,government-organisation:PB202,P7/Grade 5,32145,,,
agricultural-land-classification,,,,government-organisation:PB202,M59J/Grade 3,32146,,,
agricultural-land-classification,,,,government-organisation:PB202,M59J/Grade 4,32147,,,
agricultural-land-classification,,,,government-organisation:PB202,M59J/Grade 5,32148,,,
agricultural-land-classification,,,,government-organisation:PB202,M594/Grade 3,32149,,,
agricultural-land-classification,,,,government-organisation:PB202,M594/Grade 4,32150,,,
agricultural-land-classification,,,,government-organisation:PB202,M594/Grade 5,32151,,,
agricultural-land-classification,,,,government-organisation:PB202,M59/Grade 3,32152,,,
agricultural-land-classification,,,,government-organisation:PB202,M59/Grade 4,32153,,,
agricultural-land-classification,,,,government-organisation:PB202,M59/Grade 5,32154,,,
agricultural-land-classification,,,,government-organisation:PB202,M59/Non Agricultural,32155,,,
agricultural-land-classification,,,,government-organisation:PB202,M59/Urban,32156,,,
agricultural-land-classification,,,,government-organisation:PB202,M5J/Grade 3,32157,,,
agricultural-land-classification,,,,government-organisation:PB202,M5J/Grade 4,32158,,,
agricultural-land-classification,,,,government-organisation:PB202,M5J/Grade 5,32159,,,
agricultural-land-classification,,,,government-organisation:PB202,M5J/Non Agricultural,32160,,,
agricultural-land-classification,,,,government-organisation:PB202,M54/Grade 3,32161,,,
agricultural-land-classification,,,,government-organisation:PB202,M54/Grade 4,32162,,,
agricultural-land-classification,,,,government-organisation:PB202,M54/Grade 5,32163,,,
agricultural-land-classification,,,,government-organisation:PB202,M54/Non Agricultural,32164,,,
agricultural-land-classification,,,,government-organisation:PB202,M54/Grade 2,32165,,,
agricultural-land-classification,,,,government-organisation:PB202,M5/Grade 3,32166,,,
agricultural-land-classification,,,,government-organisation:PB202,M5/Grade 4,32167,,,
agricultural-land-classification,,,,government-organisation:PB202,M5/Grade 5,32168,,,
agricultural-land-classification,,,,government-organisation:PB202,M94/Grade 3,32169,,,
agricultural-land-classification,,,,government-organisation:PB202,M94/Grade 4,32170,,,
agricultural-land-classification,,,,government-organisation:PB202,M94/Grade 5,32171,,,
agricultural-land-classification,,,,government-organisation:PB202,M94/Non Agricultural,32172,,,
agricultural-land-classification,,,,government-organisation:PB202,M94/Urban,32173,,,
agricultural-land-classification,,,,government-organisation:PB202,M9/Grade 3,32174,,,
agricultural-land-classification,,,,government-organisation:PB202,M9/Grade 4,32175,,,
agricultural-land-classification,,,,government-organisation:PB202,M9/Grade 5,32176,,,
agricultural-land-classification,,,,government-organisation:PB202,M9/Non Agricultural,32177,,,
agricultural-land-classification,,,,government-organisation:PB202,M9/Urban,32178,,,
agricultural-land-classification,,,,government-organisation:PB202,M4/Grade 3,32179,,,
agricultural-land-classification,,,,government-organisation:PB202,M4/Grade 4,32180,,,
agricultural-land-classification,,,,government-organisation:PB202,M4/Grade 5,32181,,,
agricultural-land-classification,,,,government-organisation:PB202,M4/Non Agricultural,32182,,,
agricultural-land-classification,,,,government-organisation:PB202,M4/Grade 2,32183,,,
agricultural-land-classification,,,,government-organisation:PB202,SL581/Grade 4,32184,,,
agricultural-land-classification,,,,government-organisation:PB202,SL581/Grade 5,32185,,,
agricultural-land-classification,,,,government-organisation:PB202,SL581/Non Agricultural,32186,,,
agricultural-land-classification,,,,government-organisation:PB202,SL581/Urban,32187,,,
agricultural-land-classification,,,,government-organisation:PB202,SL591/Grade 5,32188,,,
agricultural-land-classification,,,,government-organisation:PB202,SL51/Grade 3,32189,,,
agricultural-land-classification,,,,government-organisation:PB202,SL51/Grade 4,32190,,,
agricultural-land-classification,,,,government-organisation:PB202,SL51/Grade 5,32191,,,
agricultural-land-classification,,,,government-organisation:PB202,SL51/Urban,32192,,,
agricultural-land-classification,,,,government-organisation:PB202,SL81/Grade 3,32193,,,
agricultural-land-classification,,,,government-organisation:PB202,SL81/Grade 4,32194,,,
agricultural-land-classification,,,,government-organisation:PB202,SL81/Grade 5,32195,,,
agricultural-land-classification,,,,government-organisation:PB202,SL91/Grade 3,32196,,,
agricultural-land-classification,,,,government-organisation:PB202,SL91/Grade 4,32197,,,
agricultural-land-classification,,,,government-organisation:PB202,SL91/Grade 5,32198,,,
agricultural-land-classification,,,,government-organisation:PB202,SL1/Grade 3,32199,,,
agricultural-land-classification,,,,government-organisation:PB202,SL1/Grade 4,32200,,,
agricultural-land-classification,,,,government-organisation:PB202,SL1/Grade 5,32201,,,
agricultural-land-classification,,,,government-organisation:PB202,S581/Grade 3,32202,,,
agricultural-land-classification,,,,government-organisation:PB202,S581/Grade 4,32203,,,
agricultural-land-classification,,,,government-organisation:PB202,S581/Grade 5,32204,,,
agricultural-land-classification,,,,government-organisation:PB202,S581/Non Agricultural,32205,,,
agricultural-land-classification,,,,government-organisation:PB202,S581/Urban,32206,,,
agricultural-land-classification,,,,government-organisation:PB202,S58/Grade 2,32207,,,
agricultural-land-classification,,,,government-organisation:PB202,S58/Grade 3,32208,,,
agricultural-land-classification,,,,government-organisation:PB202,S58/Grade 4,32209,,,
agricultural-land-classification,,,,government-organisation:PB202,S58/Grade 5,32210,,,
agricultural-land-classification,,,,government-organisation:PB202,S58/Urban,32211,,,
agricultural-land-classification,,,,government-organisation:PB202,S51/Grade 3,32212,,,
agricultural-land-classification,,,,government-organisation:PB202,S51/Grade 4,32213,,,
agricultural-land-classification,,,,government-organisation:PB202,S51/Grade 5,32214,,,
agricultural-land-classification,,,,government-organisation:PB202,S51/Urban,32215,,,
agricultural-land-classification,,,,government-organisation:PB202,S5/Grade 2,32216,,,
agricultural-land-classification,,,,government-organisation:PB202,S5/Grade 3,32217,,,
agricultural-land-classification,,,,government-organisation:PB202,S5/Grade 4,32218,,,
agricultural-land-classification,,,,government-organisation:PB202,S5/Urban,32219,,,
agricultural-land-classification,,,,government-organisation:PB202,S81/Grade 2,32220,,,
agricultural-land-classification,,,,government-organisation:PB202,S81/Grade 3,32221,,,
agricultural-land-classification,,,,government-organisation:PB202,S81/Grade 4,32222,,,
agricultural-land-classification,,,,government-organisation:PB202,S81/Grade 5,32223,,,
agricultural-land-classification,,,,government-organisation:PB202,S8/Grade 3,32224,,,
agricultural-land-classification,,,,government-organisation:PB202,S8/Grade 4,32225,,,
agricultural-land-classification,,,,government-organisation:PB202,S8/Urban,32226,,,
agricultural-land-classification,,,,government-organisation:PB202,S8/Grade 5,32227,,,
agricultural-land-classification,,,,government-organisation:PB202,S1/Grade 3,32228,,,
agricultural-land-classification,,,,government-organisation:PB202,S1/Grade 4,32229,,,
agricultural-land-classification,,,,government-organisation:PB202,S1/Grade 5,32230,,,
agricultural-land-classification,,,,government-organisation:PB202,T2C/Grade 2,32231,,,
agricultural-land-classification,,,,government-organisation:PB202,T2C/Grade 3,32232,,,
agricultural-land-classification,,,,government-organisation:PB202,T2C/Non Agricultural,32233,,,
agricultural-land-classification,,,,government-organisation:PB202,T2/Grade 2,32234,,,
agricultural-land-classification,,,,government-organisation:PB202,T2/Grade 3,32235,,,
agricultural-land-classification,,,,government-organisation:PB202,T2/Grade 4,32236,,,
agricultural-land-classification,,,,government-organisation:PB202,T2/Non Agricultural,32237,,,
agricultural-land-classification,,,,government-organisation:PB202,T2/Urban,32238,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K3/Grade 3,32239,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K3/Urban,32240,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K3/Grade 1,32241,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K3/Grade 2,32242,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K3/Non Agricultural,32243,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K/Grade 1,32244,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K/Grade 3,32245,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K/Grade 4,32246,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K/Non Agricultural,32247,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K/Urban,32248,,,
agricultural-land-classification,,,,government-organisation:PB202,6G2K/Grade 2,32249,,,
agricultural-land-classification,,,,government-organisation:PB202,6G23/Grade 1,32250,,,
agricultural-land-classification,,,,government-organisation:PB202,6G23/Grade 3,32251,,,
agricultural-land-classification,,,,government-organisation:PB202,6G23/Grade 2,32252,,,
agricultural-land-classification,,,,government-organisation:PB202,6G23/Non Agricultural,32253,,,
agricultural-land-classification,,,,government-organisation:PB202,6G23/Urban,32254,,,
agricultural-land-classification,,,,government-organisation:PB202,6E7/Grade 2,32255,,,
agricultural-land-classification,,,,government-organisation:PB202,6E7/Grade 3,32256,,,
agricultural-land-classification,,,,government-organisation:PB202,6E7/Grade 4,32257,,,
agricultural-land-classification,,,,government-organisation:PB202,621/Grade 2,32258,,,
agricultural-land-classification,,,,government-organisation:PB202,621/Grade 3,32259,,,
agricultural-land-classification,,,,government-organisation:PB202,621/Non Agricultural,32260,,,
agricultural-land-classification,,,,government-organisation:PB202,621/Urban,32261,,,
agricultural-land-classification,,,,government-organisation:PB202,621/Grade 4,32262,,,
agricultural-land-classification,,,,government-organisation:PB202,623/Grade 1,32263,,,
agricultural-land-classification,,,,government-organisation:PB202,623/Grade 2,32264,,,
agricultural-land-classification,,,,government-organisation:PB202,623/Grade 3,32265,,,
agricultural-land-classification,,,,government-organisation:PB202,623/Grade 4,32266,,,
agricultural-land-classification,,,,government-organisation:PB202,623/Non Agricultural,32267,,,
agricultural-land-classification,,,,government-organisation:PB202,623/Urban,32268,,,
agricultural-land-classification,,,,government-organisation:PB202,62/Grade 2,32269,,,
agricultural-land-classification,,,,government-organisation:PB202,62/Grade 3,32270,,,
agricultural-land-classification,,,,government-organisation:PB202,62/Grade 4,32271,,,
agricultural-land-classification,,,,government-organisation:PB202,62/Non Agricultural,32272,,,
agricultural-land-classification,,,,government-organisation:PB202,62/Urban,32273,,,
agricultural-land-classification,,,,government-organisation:PB202,62/Grade 5,32274,,,
agricultural-land-classification,,,,government-organisation:PB202,62K3/Grade 2,32275,,,
agricultural-land-classification,,,,government-organisation:PB202,62K3/Grade 3,32276,,,
agricultural-land-classification,,,,government-organisation:PB202,62K3/Non Agricultural,32277,,,
agricultural-land-classification,,,,government-organisation:PB202,62K3/Urban,32278,,,
agricultural-land-classification,,,,government-organisation:PB202,62K/Grade 1,32279,,,
agricultural-land-classification,,,,government-organisation:PB202,62K/Grade 2,32280,,,
agricultural-land-classification,,,,government-organisation:PB202,62K/Grade 3,32281,,,
agricultural-land-classification,,,,government-organisation:PB202,62K/Grade 4,32282,,,
agricultural-land-classification,,,,government-organisation:PB202,62K/Non Agricultural,32283,,,
agricultural-land-classification,,,,government-organisation:PB202,62K/Urban,32284,,,
agricultural-land-classification,,,,government-organisation:PB202,62K/Grade 5,32285,,,
agricultural-land-classification,,,,government-organisation:PB202,61/Grade 2,32286,,,
agricultural-land-classification,,,,government-organisation:PB202,61/Grade 3,32287,,,
agricultural-land-classification,,,,government-organisation:PB202,61/Grade 4,32288,,,
agricultural-land-classification,,,,government-organisation:PB202,61/Non Agricultural,32289,,,
agricultural-land-classification,,,,government-organisation:PB202,61/Urban,32290,,,
agricultural-land-classification,,,,government-organisation:PB202,6/Grade 3,32291,,,
agricultural-land-classification,,,,government-organisation:PB202,6/Grade 4,32292,,,
agricultural-land-classification,,,,government-organisation:PB202,6Q/Grade 3,32293,,,
agricultural-land-classification,,,,government-organisation:PB202,6Q/Grade 4,32294,,,
agricultural-land-classification,,,,government-organisation:PB202,6Q/Non Agricultural,32295,,,
agricultural-land-classification,,,,government-organisation:PB202,6Q/Urban,32296,,,
agricultural-land-classification,,,,government-organisation:PB202,6Q/Grade 1,32297,,,
agricultural-land-classification,,,,government-organisation:PB202,6Q/Grade 2,32298,,,
agricultural-land-classification,,,,government-organisation:PB202,6Q/Grade 5,32299,,,
agricultural-land-classification,,,,government-organisation:PB202,63/Grade 3,32300,,,
agricultural-land-classification,,,,government-organisation:PB202,63/Non Agricultural,32301,,,
agricultural-land-classification,,,,government-organisation:PB202,63/Grade 1,32302,,,
agricultural-land-classification,,,,government-organisation:PB202,63/Grade 2,32303,,,
agricultural-land-classification,,,,government-organisation:PB202,63/Urban,32304,,,
agricultural-land-classification,,,,government-organisation:PB202,63/Grade 4,32305,,,
agricultural-land-classification,,,,government-organisation:PB202,67/Grade 2,32306,,,
agricultural-land-classification,,,,government-organisation:PB202,67/Grade 5,32307,,,
agricultural-land-classification,,,,government-organisation:PB202,67/Non Agricultural,32308,,,
agricultural-land-classification,,,,government-organisation:PB202,67/Urban,32309,,,
agricultural-land-classification,,,,government-organisation:PB202,67/Grade 1,32310,,,
agricultural-land-classification,,,,government-organisation:PB202,6/Non Agricultural,32311,,,
agricultural-land-classification,,,,government-organisation:PB202,6/Urban,32312,,,
agricultural-land-classification,,,,government-organisation:PB202,6/Grade 1,32313,,,
agricultural-land-classification,,,,government-organisation:PB202,6/Grade 2,32314,,,
agricultural-land-classification,,,,government-organisation:PB202,6/Grade 5,32315,,,
agricultural-land-classification,,,,government-organisation:PB202,G2K3/Urban,32316,,,
agricultural-land-classification,,,,government-organisation:PB202,G2K3/Grade 3,32317,,,
agricultural-land-classification,,,,government-organisation:PB202,G23/Grade 3,32318,,,
agricultural-land-classification,,,,government-organisation:PB202,G23/Non Agricultural,32319,,,
agricultural-land-classification,,,,government-organisation:PB202,G23/Urban,32320,,,
agricultural-land-classification,,,,government-organisation:PB202,G2/Grade 1,32321,,,
agricultural-land-classification,,,,government-organisation:PB202,G2/Grade 2,32322,,,
agricultural-land-classification,,,,government-organisation:PB202,G2/Grade 3,32323,,,
agricultural-land-classification,,,,government-organisation:PB202,G2/Grade 4,32324,,,
agricultural-land-classification,,,,government-organisation:PB202,G2/Grade 5,32325,,,
agricultural-land-classification,,,,government-organisation:PB202,G2/Non Agricultural,32326,,,
agricultural-land-classification,,,,government-organisation:PB202,G2/Urban,32327,,,
agricultural-land-classification,,,,government-organisation:PB202,L591/Grade 4,32328,,,
agricultural-land-classification,,,,government-organisation:PB202,L591/Grade 5,32329,,,
agricultural-land-classification,,,,government-organisation:PB202,L591/Urban,32330,,,
agricultural-land-classification,,,,government-organisation:PB202,L591/Non Agricultural,32331,,,
agricultural-land-classification,,,,government-organisation:PB202,L591/Grade 3,32332,,,
agricultural-land-classification,,,,government-organisation:PB202,L59/Grade 3,32333,,,
agricultural-land-classification,,,,government-organisation:PB202,L59/Grade 4,32334,,,
agricultural-land-classification,,,,government-organisation:PB202,L59/Grade 5,32335,,,
agricultural-land-classification,,,,government-organisation:PB202,L59/Non Agricultural,32336,,,
agricultural-land-classification,,,,government-organisation:PB202,L59/Urban,32337,,,
agricultural-land-classification,,,,government-organisation:PB202,L51/Grade 4,32338,,,
agricultural-land-classification,,,,government-organisation:PB202,L51/Grade 5,32339,,,
agricultural-land-classification,,,,government-organisation:PB202,L51/Urban,32340,,,
agricultural-land-classification,,,,government-organisation:PB202,L51/Grade 2,32341,,,
agricultural-land-classification,,,,government-organisation:PB202,L51/Grade 3,32342,,,
agricultural-land-classification,,,,government-organisation:PB202,L51/Non Agricultural,32343,,,
agricultural-land-classification,,,,government-organisation:PB202,L5/Grade 3,32344,,,
agricultural-land-classification,,,,government-organisation:PB202,L5/Grade 4,32345,,,
agricultural-land-classification,,,,government-organisation:PB202,L5/Urban,32346,,,
agricultural-land-classification,,,,government-organisation:PB202,L91/Grade 3,32347,,,
agricultural-land-classification,,,,government-organisation:PB202,L91/Grade 4,32348,,,
agricultural-land-classification,,,,government-organisation:PB202,L91/Grade 5,32349,,,
agricultural-land-classification,,,,government-organisation:PB202,L91/Non Agricultural,32350,,,
agricultural-land-classification,,,,government-organisation:PB202,L91/Urban,32351,,,
agricultural-land-classification,,,,government-organisation:PB202,L9/Grade 3,32352,,,
agricultural-land-classification,,,,government-organisation:PB202,L9/Grade 4,32353,,,
agricultural-land-classification,,,,government-organisation:PB202,L9/Grade 5,32354,,,
agricultural-land-classification,,,,government-organisation:PB202,L9/Non Agricultural,32355,,,
agricultural-land-classification,,,,government-organisation:PB202,L9/Urban,32356,,,
agricultural-land-classification,,,,government-organisation:PB202,L1/Grade 3,32357,,,
agricultural-land-classification,,,,government-organisation:PB202,L1/Grade 4,32358,,,
agricultural-land-classification,,,,government-organisation:PB202,L1/Grade 5,32359,,,
agricultural-land-classification,,,,government-organisation:PB202,E7/Grade 3,32360,,,
agricultural-land-classification,,,,government-organisation:PB202,E7/Grade 4,32361,,,
agricultural-land-classification,,,,government-organisation:PB202,E7/Grade 1,32362,,,
