source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
4462bf7027b68b328d822c3c2161a6ee,,developer-contributions,,,,local-authority-eng:LAC,developer-agreement,2021-09-03,,
3d72b82f3527190458888fa17004e64d,,developer-contributions,,,,local-authority-eng:LBH,developer-agreement,2021-09-03,,
2e05d142cec65348097e012c897f21ca,,developer-contributions,,,,local-authority-eng:LCE,developer-agreement,2021-09-03,,
449d235d75604e1b129f9d7fc51e70af,,developer-contributions,,,,local-authority-eng:LDS,developer-agreement,2021-09-03,,
08cf406b68a26e36d582e0fbfa50dc19,,developer-contributions,,,,local-authority-eng:LEE,developer-agreement,2021-09-03,,
47cb90dd5b20039233d816bc30faa9fe,,developer-contributions,,,,local-authority-eng:LEW,developer-agreement,2021-09-03,,
77da5b817ba58455905434807022fbe6,,developer-contributions,,,,local-authority-eng:LIC,developer-agreement,2021-09-03,,
177d45ff70d454dd01df62ff398beed1,,developer-contributions,,,,local-authority-eng:LIF,developer-agreement,2021-09-03,,
4acba09ab89735393f5836085110289c,,developer-contributions,,,,local-authority-eng:LIV,developer-agreement,2021-09-03,,
ffd95b54ae20762abb3a4c97de795b92,,developer-contributions,,,,local-authority-eng:LND,developer-agreement,2021-09-03,,
cc58fb375428bf4a145273b86a7a37e2,,developer-contributions,,,,local-authority-eng:LUT,developer-agreement,2021-09-03,,
9c43191fd5fb41d35c5c70b8941fedfb,,developer-contributions,,,,local-authority-eng:MAI,developer-agreement,2021-09-03,,
e05dc0d0063025b52bca2920a649de3f,,developer-contributions,,,,local-authority-eng:MAL,developer-agreement,2021-09-03,,
a7baa275ac1678350f4984c166cc21e0,,developer-contributions,,,,local-authority-eng:MAN,developer-agreement,2021-09-03,,
e3304d9c120ef086fb7d204246e876ed,,developer-contributions,,,,local-authority-eng:MAS,developer-agreement,2021-09-03,,
36a9103e832b1408e8b574569704dfd7,,developer-contributions,,,,local-authority-eng:MAV,developer-agreement,2021-09-03,,
9101cc554aa678e5f7f17b5e588d264d,,developer-contributions,,,,local-authority-eng:MDB,developer-agreement,2021-09-03,,
e5202c7a8e8edee9b9d7aa2659256c84,,developer-contributions,,,,local-authority-eng:MDE,developer-agreement,2021-09-03,,
c648c9b24812c9be3fb458c26cb4ad08,,developer-contributions,,,,local-authority-eng:MDW,developer-agreement,2021-09-03,,
54bf5fd1f4a4e83998da5dcca60a5843,,developer-contributions,,,,local-authority-eng:MEL,developer-agreement,2021-09-03,,
4fb841752c1ed51321d6feca677ae6a2,,developer-contributions,,,,local-authority-eng:MEN,developer-agreement,2021-09-03,,
03d9c4c41fb914a78fee4ccf4c544dd8,,developer-contributions,,,,local-authority-eng:MIK,developer-agreement,2021-09-03,,
1dad8f8753b9227e37d7b011a0ce6d35,,developer-contributions,,,,local-authority-eng:MOL,developer-agreement,2021-09-03,,
2c0ba1658d8adcec200a5a8dd88263b0,,developer-contributions,,,,local-authority-eng:MRT,developer-agreement,2021-09-03,,
14d8f97ea6fd656ac0a8ed330fa39786,,developer-contributions,,,,local-authority-eng:MSS,developer-agreement,2021-09-03,,
41045c1bab9314bf1b85a2702c93094f,,developer-contributions,,,,local-authority-eng:MSU,developer-agreement,2021-09-03,,
1d4abe4fe734db50b21f59305e27fbfc,,developer-contributions,,,,local-authority-eng:NBL,developer-agreement,2021-09-03,,
f262e8fb98ebe50837c35ecf04776a4c,,developer-contributions,,,,local-authority-eng:NDE,developer-agreement,2021-09-03,,
3c2fee4ac39b645b6f66f1a6adffc241,,developer-contributions,,,,local-authority-eng:NEC,developer-agreement,2021-09-03,,
dcd57945c37b3021ce5f4919f123d6f9,,developer-contributions,,,,local-authority-eng:NED,developer-agreement,2021-09-03,,
7cc193603fb2f6a85265e1bd9d2a27ae,,developer-contributions,,,,local-authority-eng:NEL,developer-agreement,2021-09-03,,
7a5c7e7159fb44333f2660a6a21eec8d,,developer-contributions,,,,local-authority-eng:NET,developer-agreement,2021-09-03,,
89556783c18d2e2c653b95aa1c4cb731,,developer-contributions,,,,local-authority-eng:NEW,developer-agreement,2021-09-03,,
1c55f5897e2ee82c9df0ed6603b42dad,,developer-contributions,,,,local-authority-eng:NGM,developer-agreement,2021-09-03,,
27b29a91c70051914e1d39891e29d813,,developer-contributions,,,,local-authority-eng:NHE,developer-agreement,2021-09-03,,
6de1b85064f6f34e54e063a2e68300eb,,developer-contributions,,,,local-authority-eng:NKE,developer-agreement,2021-09-03,,
eef3011c5900a7f0cb812d4661dfb6e4,,developer-contributions,,,,local-authority-eng:NNO,developer-agreement,2021-09-03,,
db13a98afd169cdd1ac4053d8164e290,,developer-contributions,,,,local-authority-eng:NNUA,developer-agreement,2021-09-03,,
162d4124c268792bb7f70bb54d79f37f,,developer-contributions,,,,local-authority-eng:NOR,developer-agreement,2021-09-03,,
0f71a08e890d4676a16cc6d3eb263285,,developer-contributions,,,,local-authority-eng:NOW,developer-agreement,2021-09-03,,
9b113fd48baf47cc31a51821ae999d8b,,developer-contributions,,,,local-authority-eng:NSM,developer-agreement,2021-09-03,,
721ca3e6d5ecb8942d30257622b7c63f,,developer-contributions,,,,local-authority-eng:NUN,developer-agreement,2021-09-03,,
4d6cee81a003cd3b9b97dff13db8df21,,developer-contributions,,,,local-authority-eng:NWA,developer-agreement,2021-09-03,,
2636e37f7945d68fb5c78a572686659a,,developer-contributions,,,,local-authority-eng:NWL,developer-agreement,2021-09-03,,
6c73163e1da60cb1bcff8fecaec9a7ca,,developer-contributions,,,,local-authority-eng:NWM,developer-agreement,2021-09-03,,
8eda315432dbacbba98414811ca49856,,developer-contributions,,,,local-authority-eng:OAD,developer-agreement,2021-09-03,,
5ef57f024cc83f81f39eba0c9eda0b27,,developer-contributions,,,,local-authority-eng:OLD,developer-agreement,2021-09-03,,
327347c7460cd336fb41720ee768a17a,,developer-contributions,,,,local-authority-eng:OXO,developer-agreement,2021-09-03,,
795d896b13d3635bb34ccb4989ab4c98,,developer-contributions,,,,local-authority-eng:PEN,developer-agreement,2021-09-03,,
7b18b87406a6742bbcd5c42dba8d32e4,,developer-contributions,,,,local-authority-eng:PLY,developer-agreement,2021-09-03,,
c258a0bb4bca2abe39034a01b475bd86,,developer-contributions,,,,local-authority-eng:POR,developer-agreement,2021-09-03,,
eb9251fc4c372b99d46c65393915abd0,,developer-contributions,,,,local-authority-eng:PRE,developer-agreement,2021-09-03,,
74f798d2a012e00ce68b1292fc9dc1ad,,developer-contributions,,,,local-authority-eng:PTE,developer-agreement,2021-09-03,,
e650858105b55cb5871f0e52ae492215,,developer-contributions,,,,local-authority-eng:RCC,developer-agreement,2021-09-03,,
f3b91289aff8176da20ea55dc46bbc1a,,developer-contributions,,,,local-authority-eng:RCH,developer-agreement,2021-09-03,,
5b6de890829f1096624879a18e69c516,,developer-contributions,,,,local-authority-eng:RDB,developer-agreement,2021-09-03,,
c434ded8330015c3b923888854fd697a,,developer-contributions,,,,local-authority-eng:RDG,developer-agreement,2021-09-03,,
021c529ba514359c20d25142659ffd7f,,developer-contributions,,,,local-authority-eng:RED,developer-agreement,2021-09-03,,
96e1d85803b8cc59f2797109b3008488,,developer-contributions,,,,local-authority-eng:REI,developer-agreement,2021-09-03,,
42161680cf2de6f86bdd6bdcdfe8e333,,developer-contributions,,,,local-authority-eng:RIB,developer-agreement,2021-09-03,,
333d25086d7e99d3f30e60410b39451b,,developer-contributions,,,,local-authority-eng:RIC,developer-agreement,2021-09-03,,
6f6703a082555bc15cb16310ca5a66d8,,developer-contributions,,,,local-authority-eng:RIH,developer-agreement,2021-09-03,,
21294eac7174fd8ac3d524a40fc9699e,,developer-contributions,,,,local-authority-eng:ROC,developer-agreement,2021-09-03,,
d5673abb55ec1cccacb185d9cd728a00,,developer-contributions,,,,local-authority-eng:ROH,developer-agreement,2021-09-03,,
4ec8d69cfcc2e486d829ffb6066bab1f,,developer-contributions,,,,local-authority-eng:ROS,developer-agreement,2021-09-03,,
1b9e836dce3661c71538d910f4a39451,,developer-contributions,,,,local-authority-eng:ROT,developer-agreement,2021-09-03,,
1f1d84ead50f81bf7a1c3e85f57f6bea,,developer-contributions,,,,local-authority-eng:RUG,developer-agreement,2021-09-03,,
46ce39fff9adf4cfc2c9363ae5af4c0d,,developer-contributions,,,,local-authority-eng:RUH,developer-agreement,2021-09-03,,
57ee3982f7a79726d61b02fd93d6c8c7,,developer-contributions,,,,local-authority-eng:RUN,developer-agreement,2021-09-03,,
74e02a25ed16f1958f2e9d3568573ac1,,developer-contributions,,,,local-authority-eng:RUS,developer-agreement,2021-09-03,,
b2a8fc3a49ec02110fb4fb8f803eaf00,,developer-contributions,,,,local-authority-eng:RUT,developer-agreement,2021-09-03,,
dbad8212aec7a474e815b21fff4df593,,developer-contributions,,,,local-authority-eng:RYE,developer-agreement,2021-09-03,,
5f9d3441f3cddf5609fc8ccfd4b06dd1,,developer-contributions,,,,local-authority-eng:SAL,developer-agreement,2021-09-03,,
6b316e4ed8ae7b41599d213b5cfcada7,,developer-contributions,,,,local-authority-eng:SAW,developer-agreement,2021-09-03,,
1d5063085362ca202110b3398ca8bb32,,developer-contributions,,,,local-authority-eng:SCA,developer-agreement,2021-09-03,,
bbbc7b58104a9a22c6188bac7c9210bd,,developer-contributions,,,,local-authority-eng:SCE,developer-agreement,2021-09-03,,
3ffeb1d997b976c1fd6872204be30315,,developer-contributions,,,,local-authority-eng:SDE,developer-agreement,2021-09-03,,
bcdd6e16bd6e2c97917b0d42d8fd5a8c,,developer-contributions,,,,local-authority-eng:SEG,developer-agreement,2021-09-03,,
96487cbd10a4557950e394501c2892d7,,developer-contributions,,,,local-authority-eng:SEL,developer-agreement,2021-09-03,,
b6d0777bca8d26e39eaa0d8ad342f4ae,,developer-contributions,,,,local-authority-eng:SFT,developer-agreement,2021-09-03,,
3dbbdbdbd96199e531e05e890b585dda,,developer-contributions,,,,local-authority-eng:SGC,developer-agreement,2021-09-03,,
df99d0f117b7073a8f996865b53b55af,,developer-contributions,,,,local-authority-eng:SHE,developer-agreement,2021-09-03,,
566a4a984fb4c81df6a05af5658efdb2,,developer-contributions,,,,local-authority-eng:SHF,developer-agreement,2021-09-03,,
c17de4cd3be78b37bf043391f6ed3ee7,,developer-contributions,,,,local-authority-eng:SHN,developer-agreement,2021-09-03,,
0b88085a69dcce5a11f0a6a49fe123ed,,developer-contributions,,,,local-authority-eng:SHO,developer-agreement,2021-09-03,,
70b4863673935a41d5c6d338f2a50de3,,developer-contributions,,,,local-authority-eng:SHR,developer-agreement,2021-09-03,,
0ef520ff22a922be5935b639fef5b1db,,developer-contributions,,,,local-authority-eng:SKE,developer-agreement,2021-09-03,,
45ad5cc74edbb5d7f313350bc0e9682a,,developer-contributions,,,,local-authority-eng:SKP,developer-agreement,2021-09-03,,
8920e57c0d53bc92e0471eb3cecf0661,,developer-contributions,,,,local-authority-eng:SLG,developer-agreement,2021-09-03,,
0a79070c778f7b39c24f9b896d15e90c,,developer-contributions,,,,local-authority-eng:SNO,developer-agreement,2021-09-03,,
ef07ee02758582586b82b1b32b06b4c8,,developer-contributions,,,,local-authority-eng:SOL,developer-agreement,2021-09-03,,
e62331a93ec513e367aaa4135a26c538,,developer-contributions,,,,local-authority-eng:SOS,developer-agreement,2021-09-03,,
990369d8dea3e6c65840dcefd884e470,,developer-contributions,,,,local-authority-eng:SOX,developer-agreement,2021-09-03,,
1d7ffd20bd4e8e8d6c281a78b933834b,,developer-contributions,,,,local-authority-eng:SPE,developer-agreement,2021-09-03,,
ad06be0d4f5f87fcb531ac9e320a9df8,,developer-contributions,,,,local-authority-eng:SRI,developer-agreement,2021-09-03,,
be19c39ed3d44df34e1241910247eb01,,developer-contributions,,,,local-authority-eng:SSO,developer-agreement,2021-09-03,,
3b31510e2093b4183063da8cc4e59c03,,developer-contributions,,,,local-authority-eng:SST,developer-agreement,2021-09-03,,
237259144956703461e4b12ee8d09e86,,developer-contributions,,,,local-authority-eng:STA,developer-agreement,2021-09-03,,
a2e334f3d01e26fc8f9a43e4aabc524e,,developer-contributions,,,,local-authority-eng:STE,developer-agreement,2021-09-03,,
6b8a93cb8da89299c44ef51457845a7b,,developer-contributions,,,,local-authority-eng:STF,developer-agreement,2021-09-03,,
27d2bbc0a50f1fccc3f2c8f0087b2683,,developer-contributions,,,,local-authority-eng:STH,developer-agreement,2021-09-03,,
36202f9dbea305ff030a34b67f111306,,developer-contributions,,,,local-authority-eng:STN,developer-agreement,2021-09-03,,
cbe7437aafa6eae8c00cac4afc32a600,,developer-contributions,,,,local-authority-eng:STO,developer-agreement,2021-09-03,,
abf75aaa0e3197a9be46a75b4f8d8fb6,,developer-contributions,,,,local-authority-eng:STR,developer-agreement,2021-09-03,,
f1bdb5c0e1817e8b07c1efddd36dd29f,,developer-contributions,,,,local-authority-eng:STT,developer-agreement,2021-09-03,,
3c367d59b52acc78a199c756d99b5663,,developer-contributions,,,,local-authority-eng:STV,developer-agreement,2021-09-03,,
6547cafe0c06dc17243cc017b7994189,,developer-contributions,,,,local-authority-eng:STY,developer-agreement,2021-09-03,,
6712bc50567208ac10872107e46660d9,,developer-contributions,,,,local-authority-eng:SUR,developer-agreement,2021-09-03,,
eda5c1eb45a6b747e2aecae579359aee,,developer-contributions,,,,local-authority-eng:SWD,developer-agreement,2021-09-03,,
62b14a1d1440e53e09a230975f206f1d,,developer-contributions,,,,local-authority-eng:SWK,developer-agreement,2021-09-03,,
7139b2375e30d96e4bbb54f07feca02b,,developer-contributions,,,,local-authority-eng:SWL,developer-agreement,2021-09-03,,
9d0a972c16bfc3e23298ed68a3ab3b57,,developer-contributions,,,,local-authority-eng:SWT,developer-agreement,2021-09-03,,
4247344b30836159cf0a41046d81ff87,,developer-contributions,,,,local-authority-eng:TAM,developer-agreement,2021-09-03,,
75f83e1293db3a0dd4c40d207d9bdf8c,,developer-contributions,,,,local-authority-eng:TAN,developer-agreement,2021-09-03,,
8c545a40600b1fb4efa1f28e3b0ba5d5,,developer-contributions,,,,local-authority-eng:TAW,developer-agreement,2021-09-03,,
668ad68ccae2d0f3b32a8ba67f293ca2,,developer-contributions,,,,local-authority-eng:TEI,developer-agreement,2021-09-03,,
935d80f6195777c4a3ae47c0fe2320c6,,developer-contributions,,,,local-authority-eng:TEN,developer-agreement,2021-09-03,,
5745cd14127f9dee1210e30aa75e798f,,developer-contributions,,,,local-authority-eng:TES,developer-agreement,2021-09-03,,
a4fa9d44efc7da8f40c7e369027a3500,,developer-contributions,,,,local-authority-eng:TFW,developer-agreement,2021-09-03,,
783c542b1b2a6206a9959ccf7398c5c4,,developer-contributions,,,,local-authority-eng:THA,developer-agreement,2021-09-03,,
b7f68c4acc9ba885b2716d797585a667,,developer-contributions,,,,local-authority-eng:THE,developer-agreement,2021-09-03,,
242994e9721ca90396d4574033675ff6,,developer-contributions,,,,local-authority-eng:THR,developer-agreement,2021-09-03,,
08da5bf5d75092612dea190beb6d142c,,developer-contributions,,,,local-authority-eng:TOB,developer-agreement,2021-09-03,,
b5da4dc6e94dd856ec2c8839aadd42b0,,developer-contributions,,,,local-authority-eng:TOR,developer-agreement,2021-09-03,,
ea04de3bbfb2e1a80e44e8683aa9533f,,developer-contributions,,,,local-authority-eng:TRF,developer-agreement,2021-09-03,,
2e12e4111a4022488a9bc6b1cbb6d7c9,,developer-contributions,,,,local-authority-eng:TUN,developer-agreement,2021-09-03,,
3bf9004a90b3455ddf55d198b114d26c,,developer-contributions,,,,local-authority-eng:TWH,developer-agreement,2021-09-03,,
cf1469100b5a2d482469882e86b751f4,,developer-contributions,,,,local-authority-eng:UTT,developer-agreement,2021-09-03,,
810de55c96f1ad6fa0fb243364489094,,developer-contributions,,,,local-authority-eng:VAL,developer-agreement,2021-09-03,,
98f582528ec83ccd628eb58e1e10a4ad,,developer-contributions,,,,local-authority-eng:WAE,developer-agreement,2021-09-03,,
f686ee4f65bf0ececda6b61e492180c0,,developer-contributions,,,,local-authority-eng:WAT,developer-agreement,2021-09-03,,
401b51c8d0f54c2bc7abc37ca210a4f7,,developer-contributions,,,,local-authority-eng:WAW,developer-agreement,2021-09-03,,
c540cb85ac7f2f03708b71c6938991b1,,developer-contributions,,,,local-authority-eng:WBK,developer-agreement,2021-09-03,,
1f50c42ed3994f6d3b1cea08d16c3d55,,developer-contributions,,,,local-authority-eng:WEA,developer-agreement,2021-09-03,,
d3d5583a22c27a636d698083cd41ff7c,,developer-contributions,,,,local-authority-eng:WEL,developer-agreement,2021-09-03,,
57d69d1cedfd06dc15678ff19993c1b1,,developer-contributions,,,,local-authority-eng:WEW,developer-agreement,2021-09-03,,
dcc86622200b225be56489d60e20ea47,,developer-contributions,,,,local-authority-eng:WFT,developer-agreement,2021-09-03,,
2935cb8f7f1cc1c5d8a600b48c2cd45b,,developer-contributions,,,,local-authority-eng:WGN,developer-agreement,2021-09-03,,
0c3072e4dacff6694e7d47f8665a8e33,,developer-contributions,,,,local-authority-eng:WIN,developer-agreement,2021-09-03,,
836d4b644a9700b9561fada1402262bb,,developer-contributions,,,,local-authority-eng:WKF,developer-agreement,2021-09-03,,
1e7d15f173c810c11f862f876d1f959b,,developer-contributions,,,,local-authority-eng:WLA,developer-agreement,2021-09-03,,
acf61c80cfb84e21a5be84d14f726d5a,,developer-contributions,,,,local-authority-eng:WLI,developer-agreement,2021-09-03,,
28d12c018713368d0cd564ff3a29ecf7,,developer-contributions,,,,local-authority-eng:WLL,developer-agreement,2021-09-03,,
a89d5024492b4f074c5f381bbf5d8cc3,,developer-contributions,,,,local-authority-eng:WLV,developer-agreement,2021-09-03,,
8119682744b51ab4cb9e1732ad7c161b,,developer-contributions,,,,local-authority-eng:WND,developer-agreement,2021-09-03,,
e059c3ae0e46381d07b3e635560aa9a7,,developer-contributions,,,,local-authority-eng:WNM,developer-agreement,2021-09-03,,
1a1b62dfadbaf244ed40d8a3aa50c129,,developer-contributions,,,,local-authority-eng:WNUA,developer-agreement,2021-09-03,,
0870aa304eeefe2e71e6bcc2717ff5ba,,developer-contributions,,,,local-authority-eng:WOC,developer-agreement,2021-09-03,,
8d72675aadf2fee3bb656908eea62805,,developer-contributions,,,,local-authority-eng:WOI,developer-agreement,2021-09-03,,
8d1a71a337a8261ff3d863a5a64b6cfb,,developer-contributions,,,,local-authority-eng:WOK,developer-agreement,2021-09-03,,
d6a7fbe36e14c315a77f214736d8bab0,,developer-contributions,,,,local-authority-eng:WOX,developer-agreement,2021-09-03,,
748b6dd3fbde22e16d8214a9b7e885aa,,developer-contributions,,,,local-authority-eng:WRL,developer-agreement,2021-09-03,,
54bea6b211855d8061963c26ac9e0917,,developer-contributions,,,,local-authority-eng:WRT,developer-agreement,2021-09-03,,
095715d8cc1af65ce7f364c6f51cbffb,,developer-contributions,,,,local-authority-eng:WSK,developer-agreement,2021-09-03,,
3a8b75ec55c7656ef13d339469a23249,,developer-contributions,,,,local-authority-eng:WSM,developer-agreement,2021-09-03,,
535cd986441797a677a1a56ba498be74,,developer-contributions,,,,local-authority-eng:WYC,developer-agreement,2021-09-03,,
ee67893dbb19442b5e5a59b2fae96a54,,developer-contributions,,,,local-authority-eng:WYE,developer-agreement,2021-09-03,,
88461972b959851635ba421efaff98e1,,developer-contributions,,,,local-authority-eng:WYR,developer-agreement,2021-09-03,,
e8af50d2c3ce44c42cce9fc2099fa91a,,developer-contributions,,,,local-authority-eng:YOR,developer-agreement,2021-09-03,,
cf19a1a399e83afb6b009e611e5593b4,,developer-contributions,https://www.colchester.gov.uk/info/cbc-article/?catid=planning-fees-and-charges&id=KA-03566,1763583d093f221e072cfc1c3f6758b02f0ac636c58f23686c02533a49d7f689,,local-authority-eng:COL,developer-agreement,2021-10-07,,
442edd2531815b5d5eee307c80aa4983,,developer-contributions,https://www.eastriding.gov.uk/planning-permission-and-building-control/planning-policy-and-the-local-plan/monitoring-reports/,3992959d38f1c2642f75c91bbbad68c992a065ec50e02ba690ac8f4b711a8269,,local-authority-eng:ERY,developer-agreement,2021-10-07,,
5e5730b453a3fa4ae720f6489b108b1a,,developer-contributions,https://www.hounslow.gov.uk/info/20010/planning_and_building/1094/community_infrastructure_levy/4,243b500611d08159ab07cbd5d87ddad286875b30005229102e8e303221439e92,,local-authority-eng:HNS,developer-agreement,2021-10-07,,
b4273f1ffce56fb565ff5b7597a9e6df,,developer-contributions,"https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/infrastructure-funding-statement/#:~:text=The%20Council%20is%20required%20to,infrastructure%20to%20accommodate%20new%20development.",710f2cbbeb88b701defd2a2570b9b269f9dc14bbb01f3360369ceef8fdcd0b3a,,local-authority-eng:ALL,developer-agreement,2021-10-07,,
c54585d18cd141813556da4d4c67565a,,developer-contributions,https://www.arun.gov.uk/ifs-and-developer-contributions,de12f3cf35c3e701d96ec31603342aa84440c80e7b93cb6c5de6be66d619b486,,local-authority-eng:ARU,developer-agreement,2021-10-07,,
4e6bc8bb45ba147f68dfd843e3cae347,,developer-contributions,https://www.arun.gov.uk/ifs-and-developer-contributions,64c88ceec41356703de0e755e981c16208948e90fd5e9ca3a406a951b1fb445c,,local-authority-eng:ARU,developer-agreement,2021-10-07,2021-01-02,2021-09-22
5dfd5ce1214f1a24080018b4a4e276e1,,developer-contributions,https://www.arun.gov.uk/ifs-and-developer-contributions,0cb7c546d8be14a8184c9518b2354e1373c5030acd139ff853ecb7f81304b13a,,local-authority-eng:ARU,developer-agreement,2021-10-07,2021-09-22,2021-09-21
a31ab300fa1e4eada815295978bfd650,,developer-contributions,https://www.ashfield.gov.uk/planning-building-control/planning-applications/section-106/,7d507e215478b2d437bc75e42b8339711785c7ce49542323df5fbe0967289a2f,,local-authority-eng:ASH,developer-agreement,2021-10-07,,
5e02d8d418e15180a4af27dbbcb82ce0,,developer-contributions,https://www.ashford.gov.uk/planning-and-development/planning-policy/developer-contributions/developer-agreements/,9f126e947aeb273137f5e9efc0186a213f68d526fccf5d9b7d36fb2da52074d3,,local-authority-eng:ASF,developer-agreement,2021-10-07,,
9a6ad099dba1d9e062286887e6a9b8ed,,developer-contributions,https://www.barrowbc.gov.uk/residents/planning/planning-policy/infrastructure-funding-statement/,228994038252324be6cb3f061b238c5ff4d8d081bd4b956ffb15d1e9c2468486,,local-authority-eng:BAR,developer-agreement,2021-10-07,,
f2178ab173e8c012972a3a57a093520e,,developer-contributions,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/section-106-agreements/,b2bb9cd93a9e06a84136f30869a9bd4d30f0ad46c04db83e1f9879cea4361f45,,local-authority-eng:BLA,developer-agreement,2021-10-07,,
bff4f380b30bd1223b4c7866d7f99224,,developer-contributions,"https://www.breckland.gov.uk/article/16388/Infrastructure-Funding-Statements#:~:text=The%20statement%20provides%20a%20summary,infrastructure%20during%20the%20past%20year.",5f4b90ba4609f153f767689fc24f0434237a38288812b6729553e71c4904494c,,local-authority-eng:BRE,developer-agreement,2021-10-07,2021-08-03,
ff4476066ee7a964912cea4fe47a219b,,developer-contributions,https://www.brighton-hove.gov.uk/planning/latest-developer-contributions-data,9aa993d3ccbb00c38e414b7a59ce1fc21b402633b0f6165d43fc5ff577a9f566,,local-authority-eng:BNH,developer-agreement,2021-10-07,,
09ef05acce3756f5e184632acc77e256,,developer-contributions,https://www.carlisle.gov.uk/planning-policy/Evidence-Base/Infrastructure-Funding-Statements,d9987fbdc0dde5c61144837a2aef68be3979b0f3f5309abda62274e32b40e2e6,,local-authority-eng:CAR,developer-agreement,2021-10-07,2020-12-30,
95858e3568c786914dbe0254c42ea926,,developer-contributions,https://www.coventry.gov.uk/downloads/file/34827/csv1_developer_agreements,760cd77da1228b356bae11f170f19cd9a82ccf871f109a3121d92270b1384d2e,,local-authority-eng:COV,developer-agreement,2021-10-07,,
12fb5b1b44cd692bdb13a532156b44a6,,developer-contributions,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Infrastructure-Delivery/Home.aspx,bb47d70c6fd3dab53c9ec5890e8eae0209c121e6abb8e90a32ee8712d527d152,,local-authority-eng:DOV,developer-agreement,2021-10-07,,
c04db7e15cbba7fdeeb5104d3e536b1c,,developer-contributions,https://www.e-lindsey.gov.uk/article/6090/Section-106-obligations,6389f5d120b0c0b42a88385e6c9092ba08fdaa4d9d74cae5a8fd0fb216a4d4e9,,local-authority-eng:ELI,developer-agreement,2021-10-07,,
590f959d558a8c61a64e6beeae14d5e6,,developer-contributions,https://www.eastcambs.gov.uk/planning/developer-contributions,ccd3286f9d71590e3bd1ea48d23f63a1be7b7377eea827cad99c20cdddaab208,,local-authority-eng:ECA,developer-agreement,2021-10-07,,
d0e94d98047219b70635fda1ea0e8f0e,,developer-contributions,https://www.gateshead.gov.uk/developer-agreement,cd53aa90239d7fab29538bd27572a14ef5d617b08f5eb02f5bd4d07c787baa5b,,local-authority-eng:GAT,developer-agreement,2021-10-07,2020-10-21,
2ae59cae77bac8bbc3f49475ae5e7b61,,developer-contributions,https://www.harborough.gov.uk/downloads/download/1432/infrastructure_funding_statement_ifs,f55d37c93a250a1e3ca9499b914fb4a29b7a7f43872c4628fc8c25c5f5e704d0,,local-authority-eng:HAO,developer-agreement,2021-10-07,,
1f902414cc6a96f1d5408f8d2c271726,,developer-contributions,https://www.hart.gov.uk/developer-contributions,6c00e9469c095af9184485efb79b205142f422365c2fefaaf8ce52a0d463a960,ogl3,local-authority-eng:HAT,developer-agreement,2021-10-07,2021-12-17,
10e6fccdc6703122fe07f526a2654506,,developer-contributions,https://www.hyndburnbc.gov.uk/download-package/section-106-agreements-s106-s-106/,16453d07a8bf6da5ee1b20b6c230159e3757c8fa4ecb7d9a3ea94e30a753153b,,local-authority-eng:HYN,developer-agreement,2021-10-07,,
eaea1699353d6bed33cf6668aa809661,,developer-contributions,https://www.iow.gov.uk/council/OtherServices/Planning-Obligations/Planning-Obligation-Data,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,,local-authority-eng:IOW,developer-agreement,2021-10-07,,
cd05d3b7906d1ba7ab4187acd2436488,,developer-contributions,https://www.mybostonuk.com/s106-planning-obligations/,baf92f29405c1a04cfb25818fa531d05b29ece1000067f5fee9e855e0969cc24,ogl3,local-authority-eng:BOT,developer-agreement,2021-10-07,2020-12-17,
d973cb768797e859cbce1be06b3c5144,,developer-contributions,https://www.royalgreenwich.gov.uk/downloads/download/1155/community_infrastructure_levy_cil_developer_contributions_data,8fe2f3be2288f895705e261cb2617b16b2a91c03685762d7ef0d1a338220e1e7,,local-authority-eng:GRE,developer-agreement,2021-10-07,,
68d711acf47d73dc7fc72496e24b81e1,,developer-contributions,https://www.southdowns.gov.uk/community-infrastructure-levy/spend/cil-s106-live-funding-data/government-reporting/,4eb60d265d44e697ed8d149e38c47a684514892a938ea1b1f267ac0435cf494d,ogl3,national-park-authority:Q20198711,developer-agreement,2021-10-07,2020-01-04,
662dc427ce82a8a2fa7a2c07d4ad4713,,developer-contributions,https://www.scilly.gov.uk/planning/infrastructure-funding-statements,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,local-authority-eng:IOS,developer-agreement,2021-10-07,,
1f902414cc6a96f1d5408f8d2c271726,crown-copyright,developer-contributions,https://www.hart.gov.uk/developer-contributions,6c00e9469c095af9184485efb79b205142f422365c2fefaaf8ce52a0d463a960,ogl3,local-authority-eng:HAT,developer-agreement,2021-12-31,,
e6d1617647dc45df6ddab96e4602796c,crown-copyright,developer-contributions,https://www.gateshead.gov.uk/article/17216/Infrastructure-Funding-Statement,5933c9927467888641c6ea10a2a9287ae0baf142b0debf8b99dc0cdd1c3e4e9b,ogl3,local-authority-eng:GAT,developer-agreement,2021-12-31,,
