old-resource,status,resource,notes
0f20d903c426197bf58f60073a2fd6149ba08fd5307819c0fc211ed818cdbe7b,410,,has incorrect entity numbers in the resource
fccc7bea406897fa5ab4fdccae80aebf226e2515e99ef65aa504c8634f2f71c9,410,,wrong endpoint added
671d65cae04de77ab2a24c1ab85d593446d209b184921c1ddb473714d2ca03ca,410,,incorrect endpoint
