dataset,endpoint,resource,column,field,start-date,end-date,entry-date
conservation-area,d74730ad1ef0a9baefea7d86e5175c81752896a5cdaf2e28b88027dce9b27317,,title,name,,,
conservation-area,d74730ad1ef0a9baefea7d86e5175c81752896a5cdaf2e28b88027dce9b27317,,designated_date,start-date,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,date_updat,entry-date,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,uid,reference,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,date_of_de,start-date,,,
conservation-area,d9f930af09cef73df4db5745d5555afb5b02f51c4818bd97e804b349f8f3ba4e,,ca_name,name,,,
conservation-area,d9f930af09cef73df4db5745d5555afb5b02f51c4818bd97e804b349f8f3ba4e,,conservati,reference,,,
conservation-area,f1c0048a9dbf0c716bfdbaba9e4da19870a59d95507aaa046824fcba01064a25,,details,name,,,
conservation-area,f1c0048a9dbf0c716bfdbaba9e4da19870a59d95507aaa046824fcba01064a25,,ogc_fid,reference,,,
conservation-area,3d871564775d1789a0e3fca4a2efed10a5c3219fdbdcf130187c1923786c9498,,qgs_fid,reference,,,
conservation-area,3d871564775d1789a0e3fca4a2efed10a5c3219fdbdcf130187c1923786c9498,,date_of_de,start-date,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,con_area_n,name,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,code,reference,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,ogc_fid,reference,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,orn,reference,,,
conservation-area,0e8ed333f367c5f2fde2d103d0e2b9404dfb130796fa7e921d994af83f758606,,id,reference,,,
conservation-area,0e8ed333f367c5f2fde2d103d0e2b9404dfb130796fa7e921d994af83f758606,,address,name,,,
conservation-area,0e8ed333f367c5f2fde2d103d0e2b9404dfb130796fa7e921d994af83f758606,,link,documentation-url,,,
conservation-area,0a3aaf764068310cc788b294d43436e49630a8095d81f9d1ee3ea085d62ea87a,,fid,reference,,,
conservation-area,0a3aaf764068310cc788b294d43436e49630a8095d81f9d1ee3ea085d62ea87a,,url,documentation-url,,,
conservation-area,b9613a49ae549aefc90774f71cda0c99c11814f5d3b7c5da6ade6b2893b277b6,,conname,name,,,
conservation-area,497ff12e5e4ff3aeef32e70159343a218fa721ac494eb3eb3428b19cb6187e22,,site_name,name,,,
conservation-area,497ff12e5e4ff3aeef32e70159343a218fa721ac494eb3eb3428b19cb6187e22,,orn,reference,,,
conservation-area,79c8d68e7c08230c990410038451d84f11566963510e8c364a3e9966ac6a1cb8,,inspireid_identifier_localid,reference,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,designated,entry-date,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,caref,reference,,,
conservation-area,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,,amenddate,entry-date,,,
conservation-area,c12b7a839854363d0992dd250014caf44f6bddd0cc8eb3836f02925b048b4575,,designated,entry-date,,,
conservation-area,c12b7a839854363d0992dd250014caf44f6bddd0cc8eb3836f02925b048b4575,,ca_name,reference,,,
conservation-area,1e54db15e6aacb60345575ec20d558851d722a4711bb20b324ccb7cbffd1afa9,,id,reference,,,
conservation-area,5f4c5116955fcf2d4398988c3edfcd12175cd371f9bacb9f90a3129386b204c4,,designated,entry-date,,,
conservation-area,5d141ba07b62c506302430c5ceaa4468c8579538752f7f261ab10fb229f8c4df,,name_5,name,,,
conservation-area,5f4c5116955fcf2d4398988c3edfcd12175cd371f9bacb9f90a3129386b204c4,,designated,entry-date,,,
conservation-area,5f4c5116955fcf2d4398988c3edfcd12175cd371f9bacb9f90a3129386b204c4,,name,reference,,,
conservation-area,5e85fc70a1b7cd17df9be2506d3506459e52c456bbe21995b1c353fb453a2311,,location,name,,,
conservation-area,5e85fc70a1b7cd17df9be2506d3506459e52c456bbe21995b1c353fb453a2311,,fid,reference,,,
conservation-area,6db7a78f1a3681ff82dd14e7abe1391169575d1df7660902afbbc10cec67b202,,location,name,,,
conservation-area,6db7a78f1a3681ff82dd14e7abe1391169575d1df7660902afbbc10cec67b202,,ca_ref,reference,,,
conservation-area,6db7a78f1a3681ff82dd14e7abe1391169575d1df7660902afbbc10cec67b202,,keyval,reference,,,
conservation-area,6db7a78f1a3681ff82dd14e7abe1391169575d1df7660902afbbc10cec67b202,,ogc_fid,reference,,,
conservation-area,12531744c36543206a5864c5084f9f03e5fbed3236c5b960ce8041db063a471f,,mi_prinx,reference,,,
conservation-area,ac19391810de7d9001f2c97fba43c3194c7d598b90277e47d8f5fa5a4babd491,,designated,entry-date,,,
conservation-area,ac19391810de7d9001f2c97fba43c3194c7d598b90277e47d8f5fa5a4babd491,,conservati,name,,,
conservation-area,ac19391810de7d9001f2c97fba43c3194c7d598b90277e47d8f5fa5a4babd491,,code,reference,,,
conservation-area,ac19391810de7d9001f2c97fba43c3194c7d598b90277e47d8f5fa5a4babd491,,mi_prinx,reference,,,
conservation-area,0a3aaf764068310cc788b294d43436e49630a8095d81f9d1ee3ea085d62ea87a,,FID,reference,,,
conservation-area,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,,id,reference,,,
conservation-area,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,,ref,reference,,,
conservation-area,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,,link,documentation-url,,,
conservation-area,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,,amenddate,entry-date,,,
conservation-area,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,,desiguid,reference,,,
conservation-area,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,,statusdate,start-date,,,
conservation-area,8bb6411b1390f7cc8e4e4a4005eaf9da9f0952d88018e223c2d3a43df52aa877,,REFNUM,reference,,,
conservation-area,f4415a266ba03cc5c71ab627967e794ce0b8ba4c5da00c79aacc40b55f6e7a93,,ref,reference,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,date_updat,entry-date,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,uid,reference,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,date_of_de,start-date,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,designated,entry-date,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,caref,reference,,,
conservation-area,5e85fc70a1b7cd17df9be2506d3506459e52c456bbe21995b1c353fb453a2311,,location,name,,,
conservation-area,5e85fc70a1b7cd17df9be2506d3506459e52c456bbe21995b1c353fb453a2311,,fid,reference,,,
conservation-area,f61dbbe82f62d287f0e116f1342d923d8e897336ffedc8e0133f7bbe292d9620,,designated,entry-date,,,
conservation-area,131407a52e7d82e9ca4dc1dbd3c89a4442a78e3223c00c843e1fd27f647cd1e2,,id,reference,,,
conservation-area,131407a52e7d82e9ca4dc1dbd3c89a4442a78e3223c00c843e1fd27f647cd1e2,,ogc_fid,reference,,,
conservation-area,bcb30cd5d27070adb905b1a330d3129f0d4c2fae70a1a9a82a7052806d2c50ac,,conname,name,,,
conservation-area,c2aa5fe7f3050a4a2b4f5114bed6e5d6b4b492297e4d7e19bc760e11210231b6,,policy_and_site,name,,,
conservation-area,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,,ref,reference,,,
conservation-area,14b600742e98828a6236f52246d80855d55b10855e7c0c0cffcfdf56a3b96f52,,website,documentation-url,,,
conservation-area,14b600742e98828a6236f52246d80855d55b10855e7c0c0cffcfdf56a3b96f52,,location,name,,,
conservation-area,0d384b928dcd6640dd25a7f6ef6fe7eed1b7a6850b6aee40f2f4250eb3d2c5df,,sac_name,name,,,
conservation-area,0d384b928dcd6640dd25a7f6ef6fe7eed1b7a6850b6aee40f2f4250eb3d2c5df,,ogc_fid,reference,,,
conservation-area,5e85fc70a1b7cd17df9be2506d3506459e52c456bbe21995b1c353fb453a2311,,location,name,,,
conservation-area,5e85fc70a1b7cd17df9be2506d3506459e52c456bbe21995b1c353fb453a2311,,fid,reference,,,
conservation-area,5004df3c9fc27706191d116c528a6e4c114f1bffb5b1ad92848946cd81844548,,text,name,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,location,name,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,ogc_fid,reference,,,
conservation-area,a910b126bd355f5cdd90e37e657780087d2be5ecde52ba2e76bd0ed471ee7762,,designated,entry-date,,,
conservation-area,a910b126bd355f5cdd90e37e657780087d2be5ecde52ba2e76bd0ed471ee7762,,title,name,,,
conservation-area,a910b126bd355f5cdd90e37e657780087d2be5ecde52ba2e76bd0ed471ee7762,,keyval,reference,,,
conservation-area,b9b5ea6bcbca02fbf560859045d78b5ef21b5dffbaa7d578b01e810e0572d6c6,,designated,entry-date,,,
conservation-area,b9b5ea6bcbca02fbf560859045d78b5ef21b5dffbaa7d578b01e810e0572d6c6,,title,name,,,
conservation-area,b9b5ea6bcbca02fbf560859045d78b5ef21b5dffbaa7d578b01e810e0572d6c6,,keyval,reference,,,
conservation-area,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,,conservation_area_name,name,,,
conservation-area,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,,mi_prinx,reference,,,
conservation-area,833e2e15068ee0aa57d94513b1ec5035b681b22a626bb080749aa323391d2b50,,id,reference,,,
conservation-area,833e2e15068ee0aa57d94513b1ec5035b681b22a626bb080749aa323391d2b50,,ogc_fid,reference,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,designated,entry-date,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,caref,reference,,,
conservation-area,c89258d2677ecee8125a4258ebc3d7cc794d21bd626a33c5ef05312e5e92ce29,,amenddate,entry-date,,,
conservation-area,c89258d2677ecee8125a4258ebc3d7cc794d21bd626a33c5ef05312e5e92ce29,,mi_prinx,reference,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,designated,entry-date,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,caref,reference,,,
conservation-area,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,,amenddate,entry-date,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,s_name,name,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,id,reference,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,ref,reference,,,
conservation-area,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,ufrm_gmsconstr_polyconname,name,,,
conservation-area,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,prconstrntrefval,reference,,,
conservation-area,1a6d1c7d4bbb246f6c0dbb8280e13c6f23db307e62980c68d96871e6cf0383db,,cons_area,name,,,
conservation-area,1a6d1c7d4bbb246f6c0dbb8280e13c6f23db307e62980c68d96871e6cf0383db,,ogc_fid,reference,,,
conservation-area,1a6d1c7d4bbb246f6c0dbb8280e13c6f23db307e62980c68d96871e6cf0383db,,orn,reference,,,
conservation-area,1a6d1c7d4bbb246f6c0dbb8280e13c6f23db307e62980c68d96871e6cf0383db,,planningsystemid,reference,,,
conservation-area,1a6d1c7d4bbb246f6c0dbb8280e13c6f23db307e62980c68d96871e6cf0383db,,ref,reference,,,
conservation-area,1a6d1c7d4bbb246f6c0dbb8280e13c6f23db307e62980c68d96871e6cf0383db,,u_id,reference,,,
conservation-area,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,,conservation_area_name,name,,,
conservation-area,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,,mi_prinx,reference,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,location,name,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,ogc_fid,reference,,,
conservation-area,64fef87302ed211f1a7f4f3df9c098c30c4290e3703dd36f86a13c727581593c,,title,name,,,
conservation-area,64fef87302ed211f1a7f4f3df9c098c30c4290e3703dd36f86a13c727581593c,,designated_date,start-date,,,
conservation-area,fc00c8a1bd0212fe6ae7e8fe9be5bc15bcccd68faf39aa2555974d57a822aa12,,objectid,reference,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,s_name,name,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,id,reference,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,ref,reference,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,con_area_n,name,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,code,reference,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,ogc_fid,reference,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,orn,reference,,,
conservation-area,01c1fb38c771e2ebd83a12e48edb70c64f1e28ce048a5fce584693623271b50e,,id,reference,,,
conservation-area,01c1fb38c771e2ebd83a12e48edb70c64f1e28ce048a5fce584693623271b50e,,ogc_fid,reference,,,
conservation-area,9419f8804448962f2567b68fa1697c9cae2e3b2d7db80816cc0083233a565670,,amenddate,entry-date,,,
conservation-area,9419f8804448962f2567b68fa1697c9cae2e3b2d7db80816cc0083233a565670,,desiguid,reference,,,
conservation-area,9419f8804448962f2567b68fa1697c9cae2e3b2d7db80816cc0083233a565670,,whencreate,start-date,,,
conservation-area,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,ufrm_gmsconstr_polyconname,name,,,
conservation-area,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,prconstrntrefval,reference,,,
conservation-area,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,,id,reference,,,
conservation-area,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,,ref,reference,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,location,name,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,ogc_fid,reference,,,
conservation-area,3e7bcbc7b099c29cf896423408043fdbd7e74e3a590fd41cec2bef02cbf65b71,,description,name,,,
conservation-area,3e7bcbc7b099c29cf896423408043fdbd7e74e3a590fd41cec2bef02cbf65b71,,name,reference,,,
conservation-area,c8a5bd5df5a14bd9ffbb3667ced1a9e3c080422af1702bf4e5c93903c9962568,,more_information,documentation-url,,,
conservation-area,c8a5bd5df5a14bd9ffbb3667ced1a9e3c080422af1702bf4e5c93903c9962568,,conservation_area,name,,,
conservation-area,c8a5bd5df5a14bd9ffbb3667ced1a9e3c080422af1702bf4e5c93903c9962568,,conservation_area_number,reference,,,
conservation-area,4fc9852e72e718637117e61c7fd28be432123c9b3bf7e77fe6a3f778cc37e54b,,id,name,,,
conservation-area,14b600742e98828a6236f52246d80855d55b10855e7c0c0cffcfdf56a3b96f52,,website,documentation-url,,,
conservation-area,14b600742e98828a6236f52246d80855d55b10855e7c0c0cffcfdf56a3b96f52,,location,name,,,
conservation-area,5e15eba1bd113aa524840907df82132457c85491ceb2e448f5ffa42dff0a9c19,,gml_id2,reference,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,designated,entry-date,,,
conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,caref,reference,,,
conservation-area,5e85fc70a1b7cd17df9be2506d3506459e52c456bbe21995b1c353fb453a2311,,location,name,,,
conservation-area,5e85fc70a1b7cd17df9be2506d3506459e52c456bbe21995b1c353fb453a2311,,fid,reference,,,
conservation-area,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,ufrm_gmsconstr_polyconname,name,,,
conservation-area,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,prconstrntrefval,reference,,,
conservation-area,68c91b80f9c894423201b4d90c171d5cc0479ef2e0cc7630e0a4c85df56a8688,,charge_des,name,,,
conservation-area,68c91b80f9c894423201b4d90c171d5cc0479ef2e0cc7630e0a4c85df56a8688,,apas_code,reference,,,
conservation-area,68c91b80f9c894423201b4d90c171d5cc0479ef2e0cc7630e0a4c85df56a8688,,ogc_fid,reference,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,location,name,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,ogc_fid,reference,,,
conservation-area,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,,amenddate,entry-date,,,
conservation-area,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,,conservation_area_name,name,,,
conservation-area,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,,mi_prinx,reference,,,
conservation-area,1607b75510852fe505c64468d16c38ab591619ca88535722ed98c97e8c05fa54,,type,reference,,,
conservation-area,e1f6e219b7adc81361f0384476275dd486f12aa73368af1b5c91c3c0a879ea1b,,conarea,name,,,
conservation-area,e1f6e219b7adc81361f0384476275dd486f12aa73368af1b5c91c3c0a879ea1b,,comments,notes,,,
conservation-area,e1f6e219b7adc81361f0384476275dd486f12aa73368af1b5c91c3c0a879ea1b,,ogc_fid,reference,,,
conservation-area,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,,ref,reference,,,
conservation-area,e6a63c92987299ca1409660135ab597f51b13f8c050421e7602c8f01054205f9,,designated,entry-date,,,
conservation-area,e6a63c92987299ca1409660135ab597f51b13f8c050421e7602c8f01054205f9,,code,reference,,,
conservation-area,858018ae43bf622afd12e02b98b7ab9ad02cdb6f7c57d01c47a9e3215f200292,,location,name,,,
conservation-area,858018ae43bf622afd12e02b98b7ab9ad02cdb6f7c57d01c47a9e3215f200292,,fid,reference,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,con_area_n,name,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,code,reference,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,ogc_fid,reference,,,
conservation-area,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,orn,reference,,,
conservation-area,e2c7984b3b5f32e6420e243fef483d4d37b307f2ad84f47cd22a8ebd53a94a57,,id,reference,,,
conservation-area,7beac1f5d394d6d9e4db2c960d83c1f1f8b9d3ddf46f8202cd65a43f98036896,,id,name,,,
conservation-area,7beac1f5d394d6d9e4db2c960d83c1f1f8b9d3ddf46f8202cd65a43f98036896,,title,name,,,
conservation-area,7beac1f5d394d6d9e4db2c960d83c1f1f8b9d3ddf46f8202cd65a43f98036896,,apas_code,reference,,,
conservation-area,91ab6be088bfb215edd320eee06ad41dc291b8a20c21d5d555f2a91fb65afabc,,info,name,,,
conservation-area,9c2d7fc1f818b23b2e8d0a89b43ed7278e41d25e4225b4de9910482a72f24230,,ca_ref_no,reference,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,s_name,name,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,id,reference,,,
conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,ref,reference,,,
conservation-area,5d1d938d712dc3c3e094f070581466f89e397e1669655850b6caf7d3b643cfed,,removeddate,end-date,,,
conservation-area,5d1d938d712dc3c3e094f070581466f89e397e1669655850b6caf7d3b643cfed,,lastupdateddate,entry-date,,,
conservation-area,5d1d938d712dc3c3e094f070581466f89e397e1669655850b6caf7d3b643cfed,,sitename,name,,,
conservation-area,5d1d938d712dc3c3e094f070581466f89e397e1669655850b6caf7d3b643cfed,,borough,organisation,,,
conservation-area,5d1d938d712dc3c3e094f070581466f89e397e1669655850b6caf7d3b643cfed,,layerreference,reference,,,
conservation-area,b93fbdc4382f1e085e730bcdf2b990245f1b6e651ee58e5dc29aa25c3b1198f9,,fid,reference,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,date_updat,entry-date,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,uid,reference,,,
conservation-area,e80d93bfad63dea0f692c2889a26c285458f6456014811be525693f59f76d266,,date_of_de,start-date,,,
conservation-area,5c32ce2a1c89b1f91b7c6ebca6c01aaff88797917d42c637732b5ef8a026d099,,website,documentation-url,,,
conservation-area,5c32ce2a1c89b1f91b7c6ebca6c01aaff88797917d42c637732b5ef8a026d099,,location,name,,,
conservation-area,5c32ce2a1c89b1f91b7c6ebca6c01aaff88797917d42c637732b5ef8a026d099,,ogc_fid,reference,,,
conservation-area,8ddf05d55c4b353a5f08b62dd3f146ea022e85271e7ccd696024142d01a28fff,,reference,name,,,
conservation-area,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,ufrm_gmsconstr_polyconname,name,,,
conservation-area,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,prconstrntrefval,reference,,,
conservation-area,14b600742e98828a6236f52246d80855d55b10855e7c0c0cffcfdf56a3b96f52,,website,documentation-url,,,
conservation-area,14b600742e98828a6236f52246d80855d55b10855e7c0c0cffcfdf56a3b96f52,,location,name,,,
conservation-area,6dad8060cbdf75cf7c28c511b107a367e7c0435e04d130793b8464454bfd384c,,fid,reference,,,
conservation-area,6dad8060cbdf75cf7c28c511b107a367e7c0435e04d130793b8464454bfd384c,,start_date,start-date,,,
conservation-area,6dad8060cbdf75cf7c28c511b107a367e7c0435e04d130793b8464454bfd384c,,entry_date,entry-date,,,
conservation-area,6dad8060cbdf75cf7c28c511b107a367e7c0435e04d130793b8464454bfd384c,,Easting,GeoX,,,
conservation-area,6dad8060cbdf75cf7c28c511b107a367e7c0435e04d130793b8464454bfd384c,,Northing,GeoY,,,
conservation-area,7eddd356d929189e7ee8b964e12c8b61ba73c9a100eea0282aeeeb26a7659b9f,,organisation,notes,,,
conservation-area,78e4a8bde3613e91b6fab11101df7aa9f4fd4ecd53f12850568c275ff38c04b6,,organisation,notes,,,
conservation-area,035a8f9726afb502ba44acd9b635150646d2003927fb7e2dcf89095e3d10a33d,,DESIG_DATE,designation-date,,,
conservation-area,035a8f9726afb502ba44acd9b635150646d2003927fb7e2dcf89095e3d10a33d,,DOCUMENTSURL,documentation-url,,,
conservation-area,d027bc3baf8f1bdf299797a1c368c1144fd19cf431e30214baa5f92e1f6ab5c6,,x,GeoX,,,
conservation-area,d027bc3baf8f1bdf299797a1c368c1144fd19cf431e30214baa5f92e1f6ab5c6,,y,GeoY,,,
conservation-area,d027bc3baf8f1bdf299797a1c368c1144fd19cf431e30214baa5f92e1f6ab5c6,,UID,reference,,,
conservation-area-document,36a0e10a44d0b1b227c5196c16c2fb1bcfa0adcdce4945b2f3f02f9dea9cec31,,organisation,IGNORE,,,
conservation-area,29bceb2e66a820809ff9b2b49e237eb12c97d3882a25f7f5971ed6436beab50f,,organisation,IGNORE,,,
conservation-area-document,c35a713942007ccc677e0e56799361487ee630609e130c270c76a0db5e0707ac,,organisation,IGNORE,,,
conservation-area,34133271c372e58130fcbd1990da6cc1e398395392be423beaa1864c3c81daa2,,organisation,IGNORE,,,
conservation-area-document,2825e23b591165b328198e3f2a0bf6b0a01f7c35b9a993ad6810570514a8a0eb,,organisation,IGNORE,,,
conservation-area,f0d602b6970130c6bccec6e80dff4a70598a741e657bf2ef23a9d1b7c510792c,,organisation,IGNORE,,,
conservation-area-document,7e1954d5c829126d0ada80a81b2655bc374cabb64034a20a428bdb1083d7cf1d,,organisation,IGNORE,,,
conservation-area,e763d4becfe8dab9ce06eb22478b3ffc96b32ef7203b1a36a0acb2868d5334c2,,organisation,IGNORE,,,
conservation-area-document,0dd0b0c2e675e18997039dd658f36027011e1b3d4ac264eaab1b361ffcc6432e,,organisation,IGNORE,,,
conservation-area,34ad49e54bfe11ff53c7b1f3c17f8749c3570bea184871fdd80e3dd6fea787cf,,organisation,IGNORE,,,
conservation-area-document,b668a4180e40850c5d41e374620b9153a9b1715491d76488ec13fa084c635d84,,organisation,IGNORE,,,
conservation-area,57b268baf8ecefd192576547d1ce99d559911f7a8039b809d377dc02895c42ee,,organisation,IGNORE,,,
conservation-area-document,eaa496ce80af3753b1a2b4d2d6599ca6d138afa0c32cb549dcd939ac7baa0035,,organisation,IGNORE,,,
conservation-area,8d3d89c9e15c08e7891b73bd00eaa1de45ae3e9c9e54de934b9622c244c37f28,,organisation,IGNORE,,,
conservation-area-document,fb2653ce8185a2888ac99ae7f6f193c138bddfb066d48072a51492270dddf04a,,organisation,IGNORE,,,
conservation-area,93a81becf96b7f3211986b667334c1fc4d0224a76b619f9ea22257292e3eb8f9,,organisation,IGNORE,,,
conservation-area-document,bd57a64bcb94de300b3fdec59a7ed6a45623d2e21ea20d9d568111998b269867,,organisation,IGNORE,,,
conservation-area,10e4c16fddeb43fe3a1f2d612ffc12418a6bac2ef28782d98953b2c1508feb17,,organisation,IGNORE,,,
conservation-area-document,eea807c3d772d6f3c918c6953a3f4a6aa60197754b69a9159338c97dae4e7531,,organisation,IGNORE,,,
conservation-area,3e33f40698d898014de54c49575f5914ba7cdee05a004729802b236d5459c3b0,,organisation,IGNORE,,,
conservation-area-document,22b84896f1d856de97fd25cad0a8ad272338b1ba7face2ab3a736c259c463bb0,,organisation,IGNORE,,,
conservation-area,f79d7d25a6d4cbb1b6af2b4af9b854a8cc4e16d2167d2f088376950dbeebaa51,,organisation,IGNORE,,,
conservation-area-document,c6a53366cef567c940c098521f6c9d722efd7a0041d19b4d6e9d9fe9c3bbf5e1,,organisation,IGNORE,,,
conservation-area,3f7f0b05151d0c7c01c526a07f324c6ee2bdc3ddf4e864aa899746eb696c256c,,organisation,IGNORE,,,
conservation-area-document,139c0225b2994ab3539426a3ec92e2093f0cb022a827f7b9fafaf84f449cfdf4,,organisation,IGNORE,,,
conservation-area,5d27e0793e88021c5f1a9e81d66a37b2e4a38138fe238792d01f815de866cf55,,organisation,IGNORE,,,
conservation-area-document,aa65d12506cf1f957e855a7fc24e69cc4764ff000008aca429dbe6586270c964,,organisation,IGNORE,,,
