prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
conservation-area,,,,government-organisation:PB1164,1560,44004855,,,
conservation-area,,,,local-authority:SKP,10,44004855,,,
conservation-area,,,,government-organisation:PB1164,1574,44004856,,,
conservation-area,,,,local-authority:SKP,31,44004856,,,
conservation-area,,,,government-organisation:PB1164,1586,44004857,,,
conservation-area,,,,local-authority:SKP,16,44004857,,,
conservation-area,,,,government-organisation:PB1164,1581,44004858,,,
conservation-area,,,,local-authority:SKP,14,44004858,,,
conservation-area,,,,government-organisation:PB1164,1590,44004859,,,
conservation-area,,,,local-authority:SKP,20,44004859,,,
conservation-area,,,,government-organisation:PB1164,1579,44004860,,,
conservation-area,,,,local-authority:SKP,13,44004860,,,
conservation-area,,,,government-organisation:PB1164,1591,44004861,,,
conservation-area,,,,local-authority:SKP,21,44004861,,,
conservation-area,,,,government-organisation:PB1164,1592,44004862,,,
conservation-area,,,,local-authority:SKP,22,44004862,,,
conservation-area,,,,government-organisation:PB1164,1551,44004863,,,
conservation-area,,,,local-authority:SKP,7,44004863,,,
conservation-area,,,,government-organisation:PB1164,1527,44004864,,,
conservation-area,,,,local-authority:SKP,1,44004864,,,
conservation-area,,,,government-organisation:PB1164,1572,44004865,,,
conservation-area,,,,local-authority:SKP,12,44004865,,,
conservation-area,,,,government-organisation:PB1164,1545,44004866,,,
conservation-area,,,,local-authority:SKP,6,44004866,,,
conservation-area,,,,government-organisation:PB1164,1577,44004867,,,
conservation-area,,,,local-authority:SKP,37,44004867,,,
conservation-area,,,,government-organisation:PB1164,1533,44004868,,,
conservation-area,,,,local-authority:SKP,36,44004868,,,
conservation-area,,,,government-organisation:PB1164,1526,44004869,,,
conservation-area,,,,local-authority:SKP,30,44004869,,,
conservation-area,,,,government-organisation:PB1164,1597,44004870,,,
conservation-area,,,,local-authority:SKP,24,44004870,,,
conservation-area,,,,government-organisation:PB1164,1589,44004871,,,
conservation-area,,,,local-authority:SKP,19,44004871,,,
conservation-area,,,,government-organisation:PB1164,1530,44004872,,,
conservation-area,,,,local-authority:SKP,2,44004872,,,
conservation-area,,,,government-organisation:PB1164,1587,44004873,,,
conservation-area,,,,local-authority:SKP,17,44004873,,,
conservation-area,,,,government-organisation:PB1164,1593,44004874,,,
conservation-area,,,,local-authority:SKP,23,44004874,,,
conservation-area,,,,government-organisation:PB1164,2613,44004875,,,
conservation-area,,,,government-organisation:PB1164,2623,44004876,,,
conservation-area,,,,government-organisation:PB1164,2621,44004877,,,
conservation-area,,,,government-organisation:PB1164,2616,44004878,,,
conservation-area,,,,government-organisation:PB1164,2609,44004879,,,
conservation-area,,,,government-organisation:PB1164,2605,44004880,,,
conservation-area,,,,government-organisation:PB1164,2626,44004881,,,
conservation-area,,,,government-organisation:PB1164,2628,44004882,,,
conservation-area,,,,government-organisation:PB1164,2624,44004883,,,
conservation-area,,,,government-organisation:PB1164,2614,44004884,,,
conservation-area,,,,government-organisation:PB1164,2617,44004885,,,
conservation-area,,,,government-organisation:PB1164,2619,44004886,,,
conservation-area,,,,government-organisation:PB1164,1605,44004887,,,
conservation-area,,,,government-organisation:PB1164,1606,44004888,,,
conservation-area,,,,government-organisation:PB1164,1608,44004889,,,
conservation-area,,,,government-organisation:PB1164,1610,44004890,,,
conservation-area,,,,government-organisation:PB1164,1614,44004891,,,
conservation-area,,,,government-organisation:PB1164,1601,44004892,,,
conservation-area,,,,government-organisation:PB1164,1611,44004893,,,
conservation-area,,,,government-organisation:PB1164,1602,44004894,,,
conservation-area,,,,government-organisation:PB1164,1613,44004895,,,
conservation-area,,,,government-organisation:PB1164,1604,44004896,,,
conservation-area,,,,government-organisation:PB1164,1612,44004897,,,
conservation-area,,,,government-organisation:PB1164,1615,44004898,,,
conservation-area,,,,government-organisation:PB1164,1603,44004899,,,
conservation-area,,,,government-organisation:PB1164,1607,44004900,,,
conservation-area,,,,government-organisation:PB1164,1609,44004901,,,
conservation-area,,,,government-organisation:PB1164,6318,44004902,,,
conservation-area,,,,government-organisation:PB1164,6316,44004903,,,
conservation-area,,,,government-organisation:PB1164,6319,44004904,,,
conservation-area,,,,government-organisation:PB1164,9176,44004905,,,
conservation-area,,,,government-organisation:PB1164,9181,44004906,,,
conservation-area,,,,government-organisation:PB1164,9182,44004907,,,
conservation-area,,,,government-organisation:PB1164,9180,44004908,,,
conservation-area,,,,government-organisation:PB1164,9178,44004909,,,
conservation-area,,,,government-organisation:PB1164,9171,44004910,,,
conservation-area,,,,government-organisation:PB1164,9168,44004911,,,
conservation-area,,,,government-organisation:PB1164,9184,44004912,,,
conservation-area,,,,government-organisation:PB1164,9179,44004913,,,
conservation-area,,,,government-organisation:PB1164,9174,44004914,,,
conservation-area,,,,government-organisation:PB1164,9173,44004915,,,
conservation-area,,,,government-organisation:PB1164,8581,44004916,,,
conservation-area,,,,government-organisation:PB1164,8580,44004917,,,
conservation-area,,,,government-organisation:PB1164,8571,44004918,,,
conservation-area,,,,government-organisation:PB1164,8583,44004919,,,
conservation-area,,,,government-organisation:PB1164,8588,44004920,,,
conservation-area,,,,government-organisation:PB1164,8576,44004921,,,
conservation-area,,,,government-organisation:PB1164,8578,44004922,,,
conservation-area,,,,government-organisation:PB1164,8590,44004923,,,
conservation-area,,,,government-organisation:PB1164,8589,44004924,,,
conservation-area,,,,government-organisation:PB1164,2686,44004925,,,
conservation-area,,,,government-organisation:PB1164,2688,44004926,,,
conservation-area,,,,government-organisation:PB1164,2671,44004927,,,
conservation-area,,,,government-organisation:PB1164,2672,44004928,,,
conservation-area,,,,government-organisation:PB1164,2683,44004929,,,
conservation-area,,,,government-organisation:PB1164,2684,44004930,,,
conservation-area,,,,government-organisation:PB1164,2676,44004931,,,
conservation-area,,,,government-organisation:PB1164,2662,44004932,,,
conservation-area,,,,government-organisation:PB1164,2669,44004933,,,
conservation-area,,,,government-organisation:PB1164,2664,44004934,,,
conservation-area,,,,government-organisation:PB1164,2691,44004935,,,
conservation-area,,,,government-organisation:PB1164,2689,44004936,,,
conservation-area,,,,government-organisation:PB1164,2663,44004937,,,
conservation-area,,,,government-organisation:PB1164,2675,44004938,,,
conservation-area,,,,government-organisation:PB1164,2668,44004939,,,
conservation-area,,,,government-organisation:PB1164,2674,44004940,,,
conservation-area,,,,government-organisation:PB1164,2667,44004941,,,
conservation-area,,,,government-organisation:PB1164,1316,44004942,,,
conservation-area,,,,local-authority:SHN,CA03,44004942,,,
conservation-area,,,,government-organisation:PB1164,1315,44004943,,,
conservation-area,,,,government-organisation:PB1164,6535,44004944,,,
conservation-area,,,,government-organisation:PB1164,6536,44004945,,,
conservation-area,,,,government-organisation:PB1164,6523,44004946,,,
conservation-area,,,,government-organisation:PB1164,6539,44004947,,,
conservation-area,,,,government-organisation:PB1164,6525,44004948,,,
conservation-area,,,,government-organisation:PB1164,6544,44004949,,,
conservation-area,,,,government-organisation:PB1164,6542,44004950,,,
conservation-area,,,,government-organisation:PB1164,6546,44004951,,,
conservation-area,,,,government-organisation:PB1164,787,44004952,,,
conservation-area,,,,government-organisation:PB1164,6528,44004953,,,
conservation-area,,,,government-organisation:PB1164,6538,44004954,,,
conservation-area,,,,government-organisation:PB1164,6530,44004955,,,
conservation-area,,,,government-organisation:PB1164,6527,44004956,,,
conservation-area,,,,government-organisation:PB1164,6529,44004957,,,
conservation-area,,,,government-organisation:PB1164,6532,44004958,,,
conservation-area,,,,government-organisation:PB1164,6526,44004959,,,
conservation-area,,,,government-organisation:PB1164,302,44009641,,,
conservation-area,,,,local-authority:CMD,COA00000459,44009641,,,
conservation-area,,,,government-organisation:PB1164,274,44009647,,,
conservation-area,,,,local-authority:CMD,COA00000460,44009647,,,
conservation-area,,,,government-organisation:PB1164,276,44009650,,,
conservation-area,,,,local-authority:CMD,COA00000452,44009650,,,
conservation-area,,,,government-organisation:PB1164,290,44009660,,,
conservation-area,,,,local-authority:CMD,COA00000446,44009660,,,
conservation-area,,,,government-organisation:PB1164,9865,44009629,,,
conservation-area,,,,local-authority:CMD,COA00000434,44009629,,,
conservation-area,,,,government-organisation:PB1164,271,44009621,,,
conservation-area,,,,local-authority:CMD,COA00000427,44009621,,,
conservation-area,,,,government-organisation:PB1164,9700,44004966,,,
conservation-area,,,,government-organisation:PB1164,7195,44004967,,,
conservation-area,,,,local-authority:BRD,05/00010/CONARA,44004967,,,
conservation-area,,,,government-organisation:PB1164,7092,44004968,,,
conservation-area,,,,local-authority:BRD,05/00016/CONARA,44004968,,,
conservation-area,,,,government-organisation:PB1164,7204,44004969,,,
conservation-area,,,,local-authority:BRD,05/00011/CONARA,44004969,,,
conservation-area,,,,government-organisation:PB1164,7088,44004970,,,
conservation-area,,,,local-authority:BRD,05/00012/CONARA,44004970,,,
conservation-area,,,,government-organisation:PB1164,7202,44004971,,,
conservation-area,,,,local-authority:BRD,05/00013/CONARA,44004971,,,
conservation-area,,,,government-organisation:PB1164,7157,44004972,,,
conservation-area,,,,local-authority:BRD,05/00014/CONARA,44004972,,,
conservation-area,,,,government-organisation:PB1164,7080,44004973,,,
conservation-area,,,,local-authority:BRD,05/00015/CONARA,44004973,,,
conservation-area,,,,government-organisation:PB1164,7161,44004974,,,
conservation-area,,,,local-authority:BRD,05/00051/CONARA,44004974,,,
conservation-area,,,,government-organisation:PB1164,7156,44004975,,,
conservation-area,,,,local-authority:BRD,05/00017/CONARA,44004975,,,
conservation-area,,,,government-organisation:PB1164,7194,44004976,,,
conservation-area,,,,local-authority:BRD,05/00018/CONARA,44004976,,,
conservation-area,,,,government-organisation:PB1164,7170,44004977,,,
conservation-area,,,,local-authority:BRD,05/00020/CONARA,44004977,,,
conservation-area,,,,government-organisation:PB1164,7082,44004978,,,
conservation-area,,,,local-authority:BRD,05/00019/CONARA,44004978,,,
conservation-area,,,,government-organisation:PB1164,7084,44004979,,,
conservation-area,,,,local-authority:BRD,05/00021/CONARA,44004979,,,
conservation-area,,,,government-organisation:PB1164,7193,44004980,,,
conservation-area,,,,local-authority:BRD,05/00022/CONARA,44004980,,,
conservation-area,,,,government-organisation:PB1164,7164,44004981,,,
conservation-area,,,,local-authority:BRD,05/00023/CONARA,44004981,,,
conservation-area,,,,government-organisation:PB1164,7073,44004982,,,
conservation-area,,,,local-authority:BRD,05/00024/CONARA,44004982,,,
conservation-area,,,,government-organisation:PB1164,7166,44004983,,,
conservation-area,,,,local-authority:BRD,05/00025/CONARA,44004983,,,
conservation-area,,,,government-organisation:PB1164,7158,44004984,,,
conservation-area,,,,local-authority:BRD,05/00026/CONARA,44004984,,,
conservation-area,,,,government-organisation:PB1164,7192,44004985,,,
conservation-area,,,,local-authority:BRD,05/00027/CONARA,44004985,,,
conservation-area,,,,government-organisation:PB1164,7074,44004986,,,
conservation-area,,,,local-authority:BRD,05/00029/CONARA,44004986,,,
conservation-area,,,,government-organisation:PB1164,7159,44004987,,,
conservation-area,,,,local-authority:BRD,05/00030/CONARA,44004987,,,
conservation-area,,,,government-organisation:PB1164,7196,44004988,,,
conservation-area,,,,local-authority:BRD,05/00031/CONARA,44004988,,,
conservation-area,,,,government-organisation:PB1164,7090,44004989,,,
conservation-area,,,,local-authority:BRD,05/00032/CONARA,44004989,,,
conservation-area,,,,government-organisation:PB1164,7089,44004990,,,
conservation-area,,,,local-authority:BRD,05/00033/CONARA,44004990,,,
conservation-area,,,,government-organisation:PB1164,7086,44004991,,,
conservation-area,,,,local-authority:BRD,05/00034/CONARA,44004991,,,
conservation-area,,,,government-organisation:PB1164,7072,44004992,,,
conservation-area,,,,local-authority:BRD,05/00035/CONARA,44004992,,,
conservation-area,,,,government-organisation:PB1164,7068,44004993,,,
conservation-area,,,,local-authority:BRD,05/00036/CONARA,44004993,,,
conservation-area,,,,government-organisation:PB1164,7191,44004994,,,
conservation-area,,,,local-authority:BRD,05/00037/CONARA,44004994,,,
conservation-area,,,,government-organisation:PB1164,7199,44004995,,,
conservation-area,,,,local-authority:BRD,05/00038/CONARA,44004995,,,
conservation-area,,,,government-organisation:PB1164,7163,44004996,,,
conservation-area,,,,local-authority:BRD,05/00039/CONARA,44004996,,,
conservation-area,,,,government-organisation:PB1164,7091,44004997,,,
conservation-area,,,,local-authority:BRD,05/00040/CONARA,44004997,,,
conservation-area,,,,government-organisation:PB1164,7085,44004998,,,
conservation-area,,,,local-authority:BRD,05/00041/CONARA,44004998,,,
conservation-area,,,,government-organisation:PB1164,7160,44004999,,,
conservation-area,,,,local-authority:BRD,05/00042/CONARA,44004999,,,
conservation-area,,,,government-organisation:PB1164,7162,44005000,,,
conservation-area,,,,local-authority:BRD,05/00043/CONARA,44005000,,,
conservation-area,,,,government-organisation:PB1164,7069,44005001,,,
conservation-area,,,,local-authority:BRD,05/00044/CONARA,44005001,,,
conservation-area,,,,government-organisation:PB1164,7083,44005002,,,
conservation-area,,,,local-authority:BRD,05/00045/CONARA,44005002,,,
conservation-area,,,,government-organisation:PB1164,7201,44005003,,,
conservation-area,,,,local-authority:BRD,05/00046/CONARA,44005003,,,
conservation-area,,,,government-organisation:PB1164,7077,44005004,,,
conservation-area,,,,local-authority:BRD,05/00047/CONARA,44005004,,,
conservation-area,,,,government-organisation:PB1164,7093,44005005,,,
conservation-area,,,,local-authority:BRD,05/00048/CONARA,44005005,,,
conservation-area,,,,government-organisation:PB1164,7087,44005006,,,
conservation-area,,,,local-authority:BRD,05/00049/CONARA,44005006,,,
conservation-area,,,,government-organisation:PB1164,7079,44005007,,,
conservation-area,,,,local-authority:BRD,05/00050/CONARA,44005007,,,
conservation-area,,,,government-organisation:PB1164,7081,44005008,,,
conservation-area,,,,local-authority:BRD,05/00052/CONARA,44005008,,,
conservation-area,,,,government-organisation:PB1164,7179,44005009,,,
conservation-area,,,,local-authority:BRD,05/00054/CONARA,44005009,,,
conservation-area,,,,government-organisation:PB1164,7197,44005010,,,
conservation-area,,,,local-authority:BRD,05/00055/CONARA,44005010,,,
conservation-area,,,,government-organisation:PB1164,7094,44005011,,,
conservation-area,,,,local-authority:BRD,05/00056/CONARA,44005011,,,
conservation-area,,,,government-organisation:PB1164,7200,44005012,,,
conservation-area,,,,local-authority:BRD,05/00060/CONARA,44005012,,,
conservation-area,,,,government-organisation:PB1164,7190,44005013,,,
conservation-area,,,,local-authority:BRD,05/00061/CONARA,44005013,,,
conservation-area,,,,government-organisation:PB1164,7177,44005014,,,
conservation-area,,,,local-authority:BRD,06/00053/CONARA,44005014,,,
conservation-area,,,,government-organisation:PB1164,7076,44005015,,,
conservation-area,,,,local-authority:BRD,05/00008/CONARA,44005015,,,
conservation-area,,,,government-organisation:PB1164,7155,44005016,,,
conservation-area,,,,local-authority:BRD,05/00001/CONARA,44005016,,,
conservation-area,,,,government-organisation:PB1164,4518,44005017,,,
conservation-area,,,,local-authority:BRD,05/00002/CONARA,44005017,,,
conservation-area,,,,government-organisation:PB1164,7070,44005018,,,
conservation-area,,,,local-authority:BRD,05/00003/CONARA,44005018,,,
conservation-area,,,,government-organisation:PB1164,7071,44005019,,,
conservation-area,,,,local-authority:BRD,05/00004/CONARA,44005019,,,
conservation-area,,,,government-organisation:PB1164,7075,44005020,,,
conservation-area,,,,local-authority:BRD,05/00005/CONARA,44005020,,,
conservation-area,,,,government-organisation:PB1164,7203,44005021,,,
conservation-area,,,,local-authority:BRD,05/00006/CONARA,44005021,,,
conservation-area,,,,government-organisation:PB1164,7078,44005022,,,
conservation-area,,,,local-authority:BRD,05/00007/CONARA,44005022,,,
conservation-area,,,,government-organisation:PB1164,7198,44005023,,,
conservation-area,,,,local-authority:BRD,05/00009/CONARA,44005023,,,
conservation-area,,,,government-organisation:PB1164,7778,44005024,,,
conservation-area,,,,local-authority:BRD,10/00001/CONARA,44005024,,,
conservation-area,,,,government-organisation:PB1164,7779,44005025,,,
conservation-area,,,,local-authority:BRD,10/00002/CONARA,44005025,,,
conservation-area,,,,government-organisation:PB1164,8382,44005026,,,
conservation-area,,,,government-organisation:PB1164,8387,44005027,,,
conservation-area,,,,government-organisation:PB1164,8380,44005028,,,
conservation-area,,,,government-organisation:PB1164,8395,44005029,,,
conservation-area,,,,government-organisation:PB1164,8396,44005030,,,
conservation-area,,,,government-organisation:PB1164,8385,44005031,,,
conservation-area,,,,government-organisation:PB1164,8389,44005032,,,
conservation-area,,,,government-organisation:PB1164,8376,44005033,,,
conservation-area,,,,government-organisation:PB1164,8377,44005034,,,
conservation-area,,,,government-organisation:PB1164,8383,44005035,,,
conservation-area,,,,government-organisation:PB1164,8386,44005036,,,
conservation-area,,,,government-organisation:PB1164,8391,44005037,,,
conservation-area,,,,government-organisation:PB1164,8392,44005038,,,
conservation-area,,,,government-organisation:PB1164,8390,44005039,,,
conservation-area,,,,government-organisation:PB1164,8378,44005040,,,
conservation-area,,,,government-organisation:PB1164,8381,44005041,,,
conservation-area,,,,government-organisation:PB1164,8384,44005042,,,
conservation-area,,,,government-organisation:PB1164,8388,44005043,,,
conservation-area,,,,government-organisation:PB1164,8393,44005044,,,
conservation-area,,,,government-organisation:PB1164,8394,44005045,,,
conservation-area,,,,government-organisation:PB1164,8379,44005046,,,
conservation-area,,,,government-organisation:PB1164,4811,44005047,,,
conservation-area,,,,local-authority:GED,2,44005047,,,
conservation-area,,,,local-authority:GED,90,44005047,,,
conservation-area,,,,government-organisation:PB1164,3513,44005048,,,
conservation-area,,,,government-organisation:PB1164,7268,44005049,,,
conservation-area,,,,government-organisation:PB1164,7249,44005050,,,
conservation-area,,,,government-organisation:PB1164,7246,44005051,,,
conservation-area,,,,government-organisation:PB1164,6591,44005052,,,
conservation-area,,,,government-organisation:PB1164,7271,44005053,,,
conservation-area,,,,government-organisation:PB1164,6597,44005054,,,
conservation-area,,,,government-organisation:PB1164,7248,44005055,,,
conservation-area,,,,government-organisation:PB1164,7274,44005056,,,
conservation-area,,,,government-organisation:PB1164,6850,44005057,,,
conservation-area,,,,government-organisation:PB1164,4956,44005058,,,
conservation-area,,,,government-organisation:PB1164,4946,44005059,,,
conservation-area,,,,government-organisation:PB1164,10010,44005060,,,
conservation-area,,,,government-organisation:PB1164,4952,44005061,,,
conservation-area,,,,government-organisation:PB1164,5707,44005062,,,
conservation-area,,,,government-organisation:PB1164,5721,44005063,,,
conservation-area,,,,government-organisation:PB1164,5709,44005064,,,
conservation-area,,,,government-organisation:PB1164,5706,44005065,,,
conservation-area,,,,government-organisation:PB1164,9697,44005066,,,
conservation-area,,,,government-organisation:PB1164,3744,44005067,,,
conservation-area,,,,government-organisation:PB1164,3746,44005068,,,
conservation-area,,,,government-organisation:PB1164,1460,44005069,,,
conservation-area,,,,government-organisation:PB1164,1465,44005070,,,
conservation-area,,,,government-organisation:PB1164,1474,44005071,,,
conservation-area,,,,local-authority:CAR,200158,44005071,,,
conservation-area,,,,government-organisation:PB1164,1473,44005072,,,
conservation-area,,,,local-authority:CAR,200156,44005072,,,
conservation-area,,,,government-organisation:PB1164,1475,44005073,,,
conservation-area,,,,local-authority:CAR,200161,44005073,,,
conservation-area,,,,government-organisation:PB1164,1478,44005074,,,
conservation-area,,,,local-authority:CAR,200142,44005074,,,
conservation-area,,,,government-organisation:PB1164,1466,44005075,,,
conservation-area,,,,local-authority:CAR,200150,44005075,,,
conservation-area,,,,government-organisation:PB1164,1463,44005076,,,
conservation-area,,,,local-authority:CAR,200149,44005076,,,
conservation-area,,,,government-organisation:PB1164,1828,44005077,,,
conservation-area,,,,government-organisation:PB1164,1836,44005078,,,
conservation-area,,,,government-organisation:PB1164,1839,44005079,,,
conservation-area,,,,government-organisation:PB1164,484,44005080,,,
conservation-area,,,,local-authority:YOR,3108,44005080,,,
conservation-area,,,,government-organisation:PB1164,483,44005081,,,
conservation-area,,,,local-authority:YOR,3107,44005081,,,
conservation-area,,,,local-authority:YOR,Conservation Area 14,44005081,,,
conservation-area,,,,government-organisation:PB1164,482,44005082,,,
conservation-area,,,,local-authority:YOR,3106,44005082,,,
conservation-area,,,,local-authority:YOR,Conservation Area 13,44005082,,,
conservation-area,,,,government-organisation:PB1164,496,44005083,,,
conservation-area,,,,local-authority:YOR,3118,44005083,,,
conservation-area,,,,local-authority:YOR,Conservation Area 27,44005083,,,
conservation-area,,,,government-organisation:PB1164,495,44005084,,,
conservation-area,,,,local-authority:YOR,3117,44005084,,,
conservation-area,,,,government-organisation:PB1164,494,44005085,,,
conservation-area,,,,local-authority:YOR,3116,44005085,,,
conservation-area,,,,local-authority:YOR,Conservation Area 25,44005085,,,
conservation-area,,,,government-organisation:PB1164,502,44005086,,,
conservation-area,,,,local-authority:YOR,3123,44005086,,,
conservation-area,,,,local-authority:YOR,Conservation Area 33,44005086,,,
conservation-area,,,,government-organisation:PB1164,503,44005087,,,
conservation-area,,,,local-authority:YOR,3124,44005087,,,
conservation-area,,,,local-authority:YOR,Conservation Area 34,44005087,,,
conservation-area,,,,government-organisation:PB1164,493,44005088,,,
conservation-area,,,,local-authority:YOR,3115,44005088,,,
conservation-area,,,,local-authority:YOR,Conservation Area 24,44005088,,,
conservation-area,,,,government-organisation:PB1164,498,44005089,,,
conservation-area,,,,local-authority:YOR,3119,44005089,,,
conservation-area,,,,local-authority:YOR,Conservation Area 29,44005089,,,
conservation-area,,,,government-organisation:PB1164,500,44005090,,,
conservation-area,,,,local-authority:YOR,3121,44005090,,,
conservation-area,,,,local-authority:YOR,Conservation Area 31,44005090,,,
conservation-area,,,,government-organisation:PB1164,492,44005091,,,
conservation-area,,,,local-authority:BOL,1140812,44012320,,,
conservation-area,,,,local-authority:YOR,3090,44005091,,,
conservation-area,,,,local-authority:YOR,Conservation Area 23,44005091,,,
conservation-area,,,,government-organisation:PB1164,501,44005092,,,
conservation-area,,,,local-authority:YOR,3122,44005092,,,
conservation-area,,,,local-authority:YOR,Conservation Area 32,44005092,,,
conservation-area,,,,government-organisation:PB1164,491,44005093,,,
conservation-area,,,,local-authority:YOR,3092,44005093,,,
conservation-area,,,,local-authority:YOR,3093,44005093,,,
conservation-area,,,,local-authority:YOR,Conservation Area No. 22,44005093,,,
conservation-area,,,,government-organisation:PB1164,487,44005094,,,
conservation-area,,,,local-authority:YOR,3111,44005094,,,
conservation-area,,,,local-authority:YOR,Conservation Area 18,44005094,,,
conservation-area,,,,government-organisation:PB1164,486,44005095,,,
conservation-area,,,,local-authority:YOR,3110,44005095,,,
conservation-area,,,,local-authority:YOR,Conservation Area 17,44005095,,,
conservation-area,,,,government-organisation:PB1164,485,44005096,,,
conservation-area,,,,local-authority:YOR,3109,44005096,,,
conservation-area,,,,local-authority:YOR,Conservation Area 16,44005096,,,
conservation-area,,,,government-organisation:PB1164,489,44005097,,,
conservation-area,,,,local-authority:YOR,3113,44005097,,,
conservation-area,,,,local-authority:YOR,Conservation Area 20,44005097,,,
conservation-area,,,,government-organisation:PB1164,490,44005098,,,
conservation-area,,,,local-authority:YOR,3114,44005098,,,
conservation-area,,,,local-authority:YOR,Conservation Area 21,44005098,,,
conservation-area,,,,government-organisation:PB1164,472,44005099,,,
conservation-area,,,,local-authority:YOR,3091,44005099,,,
conservation-area,,,,local-authority:YOR,Conservation Area 3,44005099,,,
conservation-area,,,,government-organisation:PB1164,497,44005100,,,
conservation-area,,,,local-authority:YOR,3094,44005100,,,
conservation-area,,,,local-authority:YOR,3095,44005100,,,
conservation-area,,,,local-authority:YOR,Conservation Area 28,44005100,,,
conservation-area,,,,government-organisation:PB1164,481,44005101,,,
conservation-area,,,,local-authority:YOR,3105,44005101,,,
conservation-area,,,,local-authority:YOR,Conservation Area 12,44005101,,,
conservation-area,,,,government-organisation:PB1164,480,44005102,,,
conservation-area,,,,local-authority:YOR,3104,44005102,,,
conservation-area,,,,local-authority:YOR,Conservation Area 11,44005102,,,
conservation-area,,,,government-organisation:PB1164,479,44005103,,,
conservation-area,,,,local-authority:YOR,3103,44005103,,,
conservation-area,,,,local-authority:YOR,Conservation Area 10,44005103,,,
conservation-area,,,,government-organisation:PB1164,478,44005104,,,
conservation-area,,,,local-authority:YOR,3102,44005104,,,
conservation-area,,,,local-authority:YOR,Conservation Area 9,44005104,,,
conservation-area,,,,government-organisation:PB1164,499,44005105,,,
conservation-area,,,,local-authority:YOR,3120,44005105,,,
conservation-area,,,,local-authority:YOR,Conservation Area 30,44005105,,,
conservation-area,,,,government-organisation:PB1164,476,44005106,,,
conservation-area,,,,government-organisation:PB1164,475,44005107,,,
conservation-area,,,,local-authority:YOR,3100,44005107,,,
conservation-area,,,,local-authority:YOR,Conservation Area 6,44005107,,,
conservation-area,,,,government-organisation:PB1164,477,44005108,,,
conservation-area,,,,government-organisation:PB1164,504,44005109,,,
conservation-area,,,,local-authority:YOR,3125,44005109,,,
conservation-area,,,,local-authority:YOR,Conservation Area 35,44005109,,,
conservation-area,,,,government-organisation:PB1164,488,44005110,,,
conservation-area,,,,local-authority:YOR,3112,44005110,,,
conservation-area,,,,government-organisation:PB1164,471,44005111,,,
conservation-area,,,,local-authority:YOR,3097,44005111,,,
conservation-area,,,,local-authority:YOR,Conservation Area 2,44005111,,,
conservation-area,,,,government-organisation:PB1164,474,44005112,,,
conservation-area,,,,local-authority:YOR,3099,44005112,,,
conservation-area,,,,government-organisation:PB1164,473,44005113,,,
conservation-area,,,,local-authority:YOR,3098,44005113,,,
conservation-area,,,,local-authority:YOR,Conservation Area 4,44005113,,,
conservation-area,,,,government-organisation:PB1164,6282,44005114,,,
conservation-area,,,,government-organisation:PB1164,6266,44005115,,,
conservation-area,,,,government-organisation:PB1164,6274,44005116,,,
conservation-area,,,,government-organisation:PB1164,6329,44005117,,,
conservation-area,,,,government-organisation:PB1164,6263,44005118,,,
conservation-area,,,,government-organisation:PB1164,6280,44005119,,,
conservation-area,,,,government-organisation:PB1164,6265,44005120,,,
conservation-area,,,,government-organisation:PB1164,6405,44005121,,,
conservation-area,,,,government-organisation:PB1164,6283,44005122,,,
conservation-area,,,,government-organisation:PB1164,6423,44005123,,,
conservation-area,,,,government-organisation:PB1164,6276,44005124,,,
conservation-area,,,,government-organisation:PB1164,6363,44005125,,,
conservation-area,,,,government-organisation:PB1164,6249,44005126,,,
conservation-area,,,,government-organisation:PB1164,9241,44005127,,,
conservation-area,,,,government-organisation:PB1164,5601,44005128,,,
conservation-area,,,,government-organisation:PB1164,5590,44005129,,,
conservation-area,,,,government-organisation:PB1164,6144,44005130,,,
conservation-area,,,,government-organisation:PB1164,6142,44005131,,,
conservation-area,,,,government-organisation:PB1164,6051,44005132,,,
conservation-area,,,,government-organisation:PB1164,6047,44005133,,,
conservation-area,,,,government-organisation:PB1164,3847,44005134,,,
conservation-area,,,,government-organisation:PB1164,9236,44005135,,,
conservation-area,,,,government-organisation:PB1164,418,44005136,,,
conservation-area,,,,government-organisation:PB1164,342,44005137,,,
conservation-area,,,,government-organisation:PB1164,339,44005138,,,
conservation-area,,,,government-organisation:PB1164,437,44005139,,,
conservation-area,,,,government-organisation:PB1164,407,44005140,,,
conservation-area,,,,government-organisation:PB1164,421,44005141,,,
conservation-area,,,,government-organisation:PB1164,322,44005142,,,
conservation-area,,,,government-organisation:PB1164,433,44005143,,,
conservation-area,,,,government-organisation:PB1164,410,44005144,,,
conservation-area,,,,government-organisation:PB1164,324,44005145,,,
conservation-area,,,,government-organisation:PB1164,393,44005146,,,
conservation-area,,,,government-organisation:PB1164,431,44005147,,,
conservation-area,,,,government-organisation:PB1164,10013,44005148,,,
conservation-area,,,,government-organisation:PB1164,8841,44005149,,,
conservation-area,,,,government-organisation:PB1164,8839,44005150,,,
conservation-area,,,,government-organisation:PB1164,9261,44005150,,,
conservation-area,,,,local-authority:SLF,HE_CA05,44005150,,,
conservation-area,,,,local-authority:SLF,IHM_CONSERVATIONAREAS.14,44005150,,,
conservation-area,,,,government-organisation:PB1164,8843,44005151,,,
