prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
educational-establishment,,,,government-organisation:D6,100052,3100052,,,
educational-establishment,,,,government-organisation:D6,100053,3100053,,,
educational-establishment,,,,government-organisation:D6,100054,3100054,,,
educational-establishment,,,,government-organisation:D6,100055,3100055,,,
educational-establishment,,,,government-organisation:D6,100056,3100056,,,
educational-establishment,,,,government-organisation:D6,100057,3100057,,,
educational-establishment,,,,government-organisation:D6,100059,3100058,,,
educational-establishment,,,,government-organisation:D6,100060,3100059,,,
educational-establishment,,,,government-organisation:D6,100061,3100060,,,
educational-establishment,,,,government-organisation:D6,100062,3100061,,,
educational-establishment,,,,government-organisation:D6,100063,3100062,,,
educational-establishment,,,,government-organisation:D6,100064,3100063,,,
educational-establishment,,,,government-organisation:D6,100065,3100064,,,
educational-establishment,,,,government-organisation:D6,100066,3100065,,,
educational-establishment,,,,government-organisation:D6,100067,3100066,,,
educational-establishment,,,,government-organisation:D6,100068,3100067,,,
educational-establishment,,,,government-organisation:D6,100069,3100068,,,
educational-establishment,,,,government-organisation:D6,100070,3100069,,,
educational-establishment,,,,government-organisation:D6,100071,3100070,,,
educational-establishment,,,,government-organisation:D6,100072,3100071,,,
educational-establishment,,,,government-organisation:D6,100073,3100072,,,
educational-establishment,,,,government-organisation:D6,100074,3100073,,,
educational-establishment,,,,government-organisation:D6,100075,3100074,,,
educational-establishment,,,,government-organisation:D6,100076,3100075,,,
educational-establishment,,,,government-organisation:D6,100077,3100076,,,
educational-establishment,,,,government-organisation:D6,100078,3100077,,,
educational-establishment,,,,government-organisation:D6,100079,3100078,,,
educational-establishment,,,,government-organisation:D6,100080,3100079,,,
educational-establishment,,,,government-organisation:D6,100081,3100080,,,
educational-establishment,,,,government-organisation:D6,100082,3100081,,,
educational-establishment,,,,government-organisation:D6,100083,3100082,,,
educational-establishment,,,,government-organisation:D6,100084,3100083,,,
educational-establishment,,,,government-organisation:D6,100085,3100084,,,
educational-establishment,,,,government-organisation:D6,100086,3100085,,,
educational-establishment,,,,government-organisation:D6,100087,3100086,,,
educational-establishment,,,,government-organisation:D6,100088,3100087,,,
educational-establishment,,,,government-organisation:D6,100089,3100088,,,
educational-establishment,,,,government-organisation:D6,100090,3100089,,,
educational-establishment,,,,government-organisation:D6,100091,3100090,,,
educational-establishment,,,,government-organisation:D6,100092,3100091,,,
educational-establishment,,,,government-organisation:D6,100093,3100092,,,
educational-establishment,,,,government-organisation:D6,100094,3100093,,,
educational-establishment,,,,government-organisation:D6,100095,3100094,,,
educational-establishment,,,,government-organisation:D6,100096,3100095,,,
educational-establishment,,,,government-organisation:D6,100097,3100096,,,
educational-establishment,,,,government-organisation:D6,100098,3100097,,,
educational-establishment,,,,government-organisation:D6,100099,3100098,,,
educational-establishment,,,,government-organisation:D6,100100,3100099,,,
educational-establishment,,,,government-organisation:D6,100101,3100100,,,
educational-establishment,,,,government-organisation:D6,100102,3100101,,,
educational-establishment,,,,government-organisation:D6,100103,3100102,,,
educational-establishment,,,,government-organisation:D6,100104,3100103,,,
educational-establishment,,,,government-organisation:D6,100105,3100104,,,
educational-establishment,,,,government-organisation:D6,100106,3100105,,,
educational-establishment,,,,government-organisation:D6,100107,3100106,,,
educational-establishment,,,,government-organisation:D6,100108,3100107,,,
educational-establishment,,,,government-organisation:D6,100109,3100108,,,
educational-establishment,,,,government-organisation:D6,100110,3100109,,,
educational-establishment,,,,government-organisation:D6,100111,3100110,,,
educational-establishment,,,,government-organisation:D6,100112,3100111,,,
educational-establishment,,,,government-organisation:D6,100113,3100112,,,
educational-establishment,,,,government-organisation:D6,100114,3100113,,,
educational-establishment,,,,government-organisation:D6,100115,3100114,,,
educational-establishment,,,,government-organisation:D6,100116,3100115,,,
educational-establishment,,,,government-organisation:D6,100117,3100116,,,
educational-establishment,,,,government-organisation:D6,100118,3100117,,,
educational-establishment,,,,government-organisation:D6,100119,3100118,,,
educational-establishment,,,,government-organisation:D6,100120,3100119,,,
educational-establishment,,,,government-organisation:D6,100121,3100120,,,
educational-establishment,,,,government-organisation:D6,100122,3100121,,,
educational-establishment,,,,government-organisation:D6,100123,3100122,,,
educational-establishment,,,,government-organisation:D6,100124,3100123,,,
educational-establishment,,,,government-organisation:D6,100125,3100124,,,
educational-establishment,,,,government-organisation:D6,100126,3100125,,,
educational-establishment,,,,government-organisation:D6,100127,3100126,,,
educational-establishment,,,,government-organisation:D6,100128,3100127,,,
educational-establishment,,,,government-organisation:D6,100129,3100128,,,
educational-establishment,,,,government-organisation:D6,100130,3100129,,,
educational-establishment,,,,government-organisation:D6,100131,3100130,,,
educational-establishment,,,,government-organisation:D6,100132,3100131,,,
educational-establishment,,,,government-organisation:D6,100133,3100132,,,
educational-establishment,,,,government-organisation:D6,100134,3100133,,,
educational-establishment,,,,government-organisation:D6,100135,3100134,,,
educational-establishment,,,,government-organisation:D6,100136,3100135,,,
educational-establishment,,,,government-organisation:D6,100137,3100136,,,
educational-establishment,,,,government-organisation:D6,100138,3100137,,,
educational-establishment,,,,government-organisation:D6,100139,3100138,,,
educational-establishment,,,,government-organisation:D6,100140,3100139,,,
educational-establishment,,,,government-organisation:D6,100141,3100140,,,
educational-establishment,,,,government-organisation:D6,100142,3100141,,,
educational-establishment,,,,government-organisation:D6,100143,3100142,,,
educational-establishment,,,,government-organisation:D6,100144,3100143,,,
educational-establishment,,,,government-organisation:D6,100145,3100144,,,
educational-establishment,,,,government-organisation:D6,100146,3100145,,,
educational-establishment,,,,government-organisation:D6,100147,3100146,,,
educational-establishment,,,,government-organisation:D6,100148,3100147,,,
educational-establishment,,,,government-organisation:D6,100149,3100148,,,
educational-establishment,,,,government-organisation:D6,100150,3100149,,,
educational-establishment,,,,government-organisation:D6,100151,3100150,,,
educational-establishment,,,,government-organisation:D6,100152,3100151,,,
educational-establishment,,,,government-organisation:D6,100153,3100152,,,
educational-establishment,,,,government-organisation:D6,100154,3100153,,,
educational-establishment,,,,government-organisation:D6,100155,3100154,,,
educational-establishment,,,,government-organisation:D6,100156,3100155,,,
educational-establishment,,,,government-organisation:D6,100157,3100156,,,
educational-establishment,,,,government-organisation:D6,100158,3100157,,,
educational-establishment,,,,government-organisation:D6,100159,3100158,,,
educational-establishment,,,,government-organisation:D6,100160,3100159,,,
educational-establishment,,,,government-organisation:D6,100161,3100160,,,
educational-establishment,,,,government-organisation:D6,100162,3100161,,,
educational-establishment,,,,government-organisation:D6,100163,3100162,,,
educational-establishment,,,,government-organisation:D6,100164,3100163,,,
educational-establishment,,,,government-organisation:D6,100165,3100164,,,
educational-establishment,,,,government-organisation:D6,100166,3100165,,,
educational-establishment,,,,government-organisation:D6,100167,3100166,,,
educational-establishment,,,,government-organisation:D6,100168,3100167,,,
educational-establishment,,,,government-organisation:D6,100169,3100168,,,
educational-establishment,,,,government-organisation:D6,100170,3100169,,,
educational-establishment,,,,government-organisation:D6,100171,3100170,,,
educational-establishment,,,,government-organisation:D6,100172,3100171,,,
educational-establishment,,,,government-organisation:D6,100173,3100172,,,
educational-establishment,,,,government-organisation:D6,100174,3100173,,,
educational-establishment,,,,government-organisation:D6,100175,3100174,,,
educational-establishment,,,,government-organisation:D6,100176,3100175,,,
educational-establishment,,,,government-organisation:D6,100177,3100176,,,
educational-establishment,,,,government-organisation:D6,100178,3100177,,,
educational-establishment,,,,government-organisation:D6,100179,3100178,,,
educational-establishment,,,,government-organisation:D6,100180,3100179,,,
educational-establishment,,,,government-organisation:D6,100181,3100180,,,
educational-establishment,,,,government-organisation:D6,100182,3100181,,,
educational-establishment,,,,government-organisation:D6,100183,3100182,,,
educational-establishment,,,,government-organisation:D6,100184,3100183,,,
educational-establishment,,,,government-organisation:D6,100185,3100184,,,
educational-establishment,,,,government-organisation:D6,100186,3100185,,,
educational-establishment,,,,government-organisation:D6,100187,3100186,,,
educational-establishment,,,,government-organisation:D6,100188,3100187,,,
educational-establishment,,,,government-organisation:D6,100189,3100188,,,
educational-establishment,,,,government-organisation:D6,100190,3100189,,,
educational-establishment,,,,government-organisation:D6,100191,3100190,,,
educational-establishment,,,,government-organisation:D6,100192,3100191,,,
educational-establishment,,,,government-organisation:D6,100193,3100192,,,
educational-establishment,,,,government-organisation:D6,100194,3100193,,,
educational-establishment,,,,government-organisation:D6,100195,3100194,,,
educational-establishment,,,,government-organisation:D6,100196,3100195,,,
educational-establishment,,,,government-organisation:D6,100197,3100196,,,
educational-establishment,,,,government-organisation:D6,100198,3100197,,,
educational-establishment,,,,government-organisation:D6,100199,3100198,,,
educational-establishment,,,,government-organisation:D6,100200,3100199,,,
educational-establishment,,,,government-organisation:D6,100201,3100200,,,
educational-establishment,,,,government-organisation:D6,100202,3100201,,,
educational-establishment,,,,government-organisation:D6,100203,3100202,,,
educational-establishment,,,,government-organisation:D6,100204,3100203,,,
educational-establishment,,,,government-organisation:D6,100205,3100204,,,
educational-establishment,,,,government-organisation:D6,100206,3100205,,,
educational-establishment,,,,government-organisation:D6,100207,3100206,,,
educational-establishment,,,,government-organisation:D6,100208,3100207,,,
educational-establishment,,,,government-organisation:D6,100209,3100208,,,
educational-establishment,,,,government-organisation:D6,100210,3100209,,,
educational-establishment,,,,government-organisation:D6,100211,3100210,,,
educational-establishment,,,,government-organisation:D6,100212,3100211,,,
educational-establishment,,,,government-organisation:D6,100213,3100212,,,
educational-establishment,,,,government-organisation:D6,100214,3100213,,,
educational-establishment,,,,government-organisation:D6,100215,3100214,,,
educational-establishment,,,,government-organisation:D6,100216,3100215,,,
educational-establishment,,,,government-organisation:D6,100217,3100216,,,
educational-establishment,,,,government-organisation:D6,100218,3100217,,,
educational-establishment,,,,government-organisation:D6,100219,3100218,,,
educational-establishment,,,,government-organisation:D6,100220,3100219,,,
educational-establishment,,,,government-organisation:D6,100221,3100220,,,
educational-establishment,,,,government-organisation:D6,100222,3100221,,,
educational-establishment,,,,government-organisation:D6,100223,3100222,,,
educational-establishment,,,,government-organisation:D6,100224,3100223,,,
educational-establishment,,,,government-organisation:D6,100225,3100224,,,
educational-establishment,,,,government-organisation:D6,100226,3100225,,,
educational-establishment,,,,government-organisation:D6,100227,3100226,,,
educational-establishment,,,,government-organisation:D6,100228,3100227,,,
educational-establishment,,,,government-organisation:D6,100229,3100228,,,
educational-establishment,,,,government-organisation:D6,100230,3100229,,,
educational-establishment,,,,government-organisation:D6,100231,3100230,,,
educational-establishment,,,,government-organisation:D6,100232,3100231,,,
educational-establishment,,,,government-organisation:D6,100233,3100232,,,
educational-establishment,,,,government-organisation:D6,100234,3100233,,,
educational-establishment,,,,government-organisation:D6,100235,3100234,,,
educational-establishment,,,,government-organisation:D6,100236,3100235,,,
educational-establishment,,,,government-organisation:D6,100237,3100236,,,
educational-establishment,,,,government-organisation:D6,100238,3100237,,,
educational-establishment,,,,government-organisation:D6,100239,3100238,,,
educational-establishment,,,,government-organisation:D6,100240,3100239,,,
educational-establishment,,,,government-organisation:D6,100241,3100240,,,
educational-establishment,,,,government-organisation:D6,100242,3100241,,,
educational-establishment,,,,government-organisation:D6,100243,3100242,,,
educational-establishment,,,,government-organisation:D6,100244,3100243,,,
educational-establishment,,,,government-organisation:D6,100245,3100244,,,
educational-establishment,,,,government-organisation:D6,100246,3100245,,,
educational-establishment,,,,government-organisation:D6,100247,3100246,,,
educational-establishment,,,,government-organisation:D6,100248,3100247,,,
educational-establishment,,,,government-organisation:D6,100249,3100248,,,
educational-establishment,,,,government-organisation:D6,100250,3100249,,,
educational-establishment,,,,government-organisation:D6,100251,3100250,,,
educational-establishment,,,,government-organisation:D6,100252,3100251,,,
educational-establishment,,,,government-organisation:D6,100253,3100252,,,
educational-establishment,,,,government-organisation:D6,100254,3100253,,,
educational-establishment,,,,government-organisation:D6,100255,3100254,,,
educational-establishment,,,,government-organisation:D6,100256,3100255,,,
educational-establishment,,,,government-organisation:D6,100257,3100256,,,
educational-establishment,,,,government-organisation:D6,100258,3100257,,,
educational-establishment,,,,government-organisation:D6,100259,3100258,,,
educational-establishment,,,,government-organisation:D6,100260,3100259,,,
educational-establishment,,,,government-organisation:D6,100261,3100260,,,
educational-establishment,,,,government-organisation:D6,100262,3100261,,,
educational-establishment,,,,government-organisation:D6,100263,3100262,,,
educational-establishment,,,,government-organisation:D6,100264,3100263,,,
educational-establishment,,,,government-organisation:D6,100265,3100264,,,
educational-establishment,,,,government-organisation:D6,100266,3100265,,,
educational-establishment,,,,government-organisation:D6,100267,3100266,,,
educational-establishment,,,,government-organisation:D6,100268,3100267,,,
educational-establishment,,,,government-organisation:D6,100269,3100268,,,
educational-establishment,,,,government-organisation:D6,100270,3100269,,,
educational-establishment,,,,government-organisation:D6,100271,3100270,,,
educational-establishment,,,,government-organisation:D6,100272,3100271,,,
educational-establishment,,,,government-organisation:D6,100273,3100272,,,
educational-establishment,,,,government-organisation:D6,100274,3100273,,,
educational-establishment,,,,government-organisation:D6,100275,3100274,,,
educational-establishment,,,,government-organisation:D6,100276,3100275,,,
educational-establishment,,,,government-organisation:D6,100277,3100276,,,
educational-establishment,,,,government-organisation:D6,100278,3100277,,,
educational-establishment,,,,government-organisation:D6,100279,3100278,,,
educational-establishment,,,,government-organisation:D6,100280,3100279,,,
educational-establishment,,,,government-organisation:D6,100281,3100280,,,
educational-establishment,,,,government-organisation:D6,100282,3100281,,,
educational-establishment,,,,government-organisation:D6,100283,3100282,,,
educational-establishment,,,,government-organisation:D6,100284,3100283,,,
educational-establishment,,,,government-organisation:D6,100285,3100284,,,
educational-establishment,,,,government-organisation:D6,100286,3100285,,,
educational-establishment,,,,government-organisation:D6,100287,3100286,,,
educational-establishment,,,,government-organisation:D6,100288,3100287,,,
educational-establishment,,,,government-organisation:D6,100289,3100288,,,
educational-establishment,,,,government-organisation:D6,100290,3100289,,,
educational-establishment,,,,government-organisation:D6,100291,3100290,,,
educational-establishment,,,,government-organisation:D6,100292,3100291,,,
educational-establishment,,,,government-organisation:D6,100293,3100292,,,
educational-establishment,,,,government-organisation:D6,100294,3100293,,,
educational-establishment,,,,government-organisation:D6,100295,3100294,,,
educational-establishment,,,,government-organisation:D6,100296,3100295,,,
educational-establishment,,,,government-organisation:D6,100297,3100296,,,
educational-establishment,,,,government-organisation:D6,100298,3100297,,,
educational-establishment,,,,government-organisation:D6,100299,3100298,,,
educational-establishment,,,,government-organisation:D6,100300,3100299,,,
educational-establishment,,,,government-organisation:D6,100301,3100300,,,
educational-establishment,,,,government-organisation:D6,100302,3100301,,,
educational-establishment,,,,government-organisation:D6,100303,3100302,,,
educational-establishment,,,,government-organisation:D6,100304,3100303,,,
educational-establishment,,,,government-organisation:D6,100305,3100304,,,
educational-establishment,,,,government-organisation:D6,100306,3100305,,,
educational-establishment,,,,government-organisation:D6,100307,3100306,,,
educational-establishment,,,,government-organisation:D6,100308,3100307,,,
educational-establishment,,,,government-organisation:D6,100309,3100308,,,
educational-establishment,,,,government-organisation:D6,100310,3100309,,,
educational-establishment,,,,government-organisation:D6,100311,3100310,,,
educational-establishment,,,,government-organisation:D6,100312,3100311,,,
educational-establishment,,,,government-organisation:D6,100313,3100312,,,
educational-establishment,,,,government-organisation:D6,100314,3100313,,,
educational-establishment,,,,government-organisation:D6,100315,3100314,,,
educational-establishment,,,,government-organisation:D6,100316,3100315,,,
educational-establishment,,,,government-organisation:D6,100317,3100316,,,
educational-establishment,,,,government-organisation:D6,100318,3100317,,,
educational-establishment,,,,government-organisation:D6,100319,3100318,,,
educational-establishment,,,,government-organisation:D6,100320,3100319,,,
educational-establishment,,,,government-organisation:D6,100321,3100320,,,
educational-establishment,,,,government-organisation:D6,100322,3100321,,,
educational-establishment,,,,government-organisation:D6,100323,3100322,,,
educational-establishment,,,,government-organisation:D6,100324,3100323,,,
educational-establishment,,,,government-organisation:D6,100325,3100324,,,
educational-establishment,,,,government-organisation:D6,100326,3100325,,,
educational-establishment,,,,government-organisation:D6,100327,3100326,,,
educational-establishment,,,,government-organisation:D6,100328,3100327,,,
educational-establishment,,,,government-organisation:D6,100329,3100328,,,
educational-establishment,,,,government-organisation:D6,100330,3100329,,,
educational-establishment,,,,government-organisation:D6,100331,3100330,,,
educational-establishment,,,,government-organisation:D6,100332,3100331,,,
educational-establishment,,,,government-organisation:D6,100333,3100332,,,
educational-establishment,,,,government-organisation:D6,100334,3100333,,,
educational-establishment,,,,government-organisation:D6,100335,3100334,,,
educational-establishment,,,,government-organisation:D6,100336,3100335,,,
educational-establishment,,,,government-organisation:D6,100337,3100336,,,
educational-establishment,,,,government-organisation:D6,100338,3100337,,,
educational-establishment,,,,government-organisation:D6,100339,3100338,,,
educational-establishment,,,,government-organisation:D6,100340,3100339,,,
educational-establishment,,,,government-organisation:D6,100341,3100340,,,
educational-establishment,,,,government-organisation:D6,100342,3100341,,,
educational-establishment,,,,government-organisation:D6,100343,3100342,,,
educational-establishment,,,,government-organisation:D6,100344,3100343,,,
educational-establishment,,,,government-organisation:D6,100345,3100344,,,
educational-establishment,,,,government-organisation:D6,100346,3100345,,,
educational-establishment,,,,government-organisation:D6,100347,3100346,,,
educational-establishment,,,,government-organisation:D6,100348,3100347,,,
educational-establishment,,,,government-organisation:D6,100349,3100348,,,
educational-establishment,,,,government-organisation:D6,100350,3100349,,,
educational-establishment,,,,government-organisation:D6,100351,3100350,,,
educational-establishment,,,,government-organisation:D6,100352,3100351,,,
educational-establishment,,,,government-organisation:D6,100353,3100352,,,
educational-establishment,,,,government-organisation:D6,100354,3100353,,,
educational-establishment,,,,government-organisation:D6,100355,3100354,,,
educational-establishment,,,,government-organisation:D6,100356,3100355,,,
educational-establishment,,,,government-organisation:D6,100357,3100356,,,
educational-establishment,,,,government-organisation:D6,100358,3100357,,,
educational-establishment,,,,government-organisation:D6,100359,3100358,,,
educational-establishment,,,,government-organisation:D6,100360,3100359,,,
educational-establishment,,,,government-organisation:D6,100361,3100360,,,
educational-establishment,,,,government-organisation:D6,100362,3100361,,,
educational-establishment,,,,government-organisation:D6,100363,3100362,,,
educational-establishment,,,,government-organisation:D6,100364,3100363,,,
educational-establishment,,,,government-organisation:D6,100365,3100364,,,
educational-establishment,,,,government-organisation:D6,100366,3100365,,,
educational-establishment,,,,government-organisation:D6,100367,3100366,,,
educational-establishment,,,,government-organisation:D6,100368,3100367,,,
educational-establishment,,,,government-organisation:D6,100369,3100368,,,
educational-establishment,,,,government-organisation:D6,100370,3100369,,,
educational-establishment,,,,government-organisation:D6,100371,3100370,,,
educational-establishment,,,,government-organisation:D6,100372,3100371,,,
educational-establishment,,,,government-organisation:D6,100373,3100372,,,
educational-establishment,,,,government-organisation:D6,100374,3100373,,,
educational-establishment,,,,government-organisation:D6,100375,3100374,,,
educational-establishment,,,,government-organisation:D6,100376,3100375,,,
educational-establishment,,,,government-organisation:D6,100377,3100376,,,
educational-establishment,,,,government-organisation:D6,100378,3100377,,,
educational-establishment,,,,government-organisation:D6,100379,3100378,,,
educational-establishment,,,,government-organisation:D6,100380,3100379,,,
educational-establishment,,,,government-organisation:D6,100381,3100380,,,
educational-establishment,,,,government-organisation:D6,100382,3100381,,,
educational-establishment,,,,government-organisation:D6,100383,3100382,,,
educational-establishment,,,,government-organisation:D6,100384,3100383,,,
educational-establishment,,,,government-organisation:D6,100385,3100384,,,
educational-establishment,,,,government-organisation:D6,100386,3100385,,,
educational-establishment,,,,government-organisation:D6,100387,3100386,,,
educational-establishment,,,,government-organisation:D6,100388,3100387,,,
educational-establishment,,,,government-organisation:D6,100389,3100388,,,
educational-establishment,,,,government-organisation:D6,100390,3100389,,,
educational-establishment,,,,government-organisation:D6,100391,3100390,,,
educational-establishment,,,,government-organisation:D6,100392,3100391,,,
educational-establishment,,,,government-organisation:D6,100393,3100392,,,
educational-establishment,,,,government-organisation:D6,100394,3100393,,,
educational-establishment,,,,government-organisation:D6,100395,3100394,,,
educational-establishment,,,,government-organisation:D6,100396,3100395,,,
educational-establishment,,,,government-organisation:D6,100397,3100396,,,
educational-establishment,,,,government-organisation:D6,100398,3100397,,,
educational-establishment,,,,government-organisation:D6,100399,3100398,,,
educational-establishment,,,,government-organisation:D6,100400,3100399,,,
educational-establishment,,,,government-organisation:D6,100401,3100400,,,
educational-establishment,,,,government-organisation:D6,100402,3100401,,,
educational-establishment,,,,government-organisation:D6,100403,3100402,,,
educational-establishment,,,,government-organisation:D6,100404,3100403,,,
educational-establishment,,,,government-organisation:D6,100405,3100404,,,
educational-establishment,,,,government-organisation:D6,100406,3100405,,,
educational-establishment,,,,government-organisation:D6,100407,3100406,,,
educational-establishment,,,,government-organisation:D6,100408,3100407,,,
educational-establishment,,,,government-organisation:D6,100409,3100408,,,
educational-establishment,,,,government-organisation:D6,100410,3100409,,,
educational-establishment,,,,government-organisation:D6,100411,3100410,,,
educational-establishment,,,,government-organisation:D6,100412,3100411,,,
educational-establishment,,,,government-organisation:D6,100413,3100412,,,
educational-establishment,,,,government-organisation:D6,100414,3100413,,,
educational-establishment,,,,government-organisation:D6,100415,3100414,,,
educational-establishment,,,,government-organisation:D6,100416,3100415,,,
educational-establishment,,,,government-organisation:D6,100417,3100416,,,
educational-establishment,,,,government-organisation:D6,100418,3100417,,,
educational-establishment,,,,government-organisation:D6,100419,3100418,,,
educational-establishment,,,,government-organisation:D6,100420,3100419,,,
educational-establishment,,,,government-organisation:D6,100421,3100420,,,
educational-establishment,,,,government-organisation:D6,100422,3100421,,,
educational-establishment,,,,government-organisation:D6,100423,3100422,,,
educational-establishment,,,,government-organisation:D6,100424,3100423,,,
educational-establishment,,,,government-organisation:D6,100425,3100424,,,
educational-establishment,,,,government-organisation:D6,100426,3100425,,,
educational-establishment,,,,government-organisation:D6,100427,3100426,,,
educational-establishment,,,,government-organisation:D6,100428,3100427,,,
educational-establishment,,,,government-organisation:D6,100429,3100428,,,
educational-establishment,,,,government-organisation:D6,100430,3100429,,,
educational-establishment,,,,government-organisation:D6,100431,3100430,,,
educational-establishment,,,,government-organisation:D6,100432,3100431,,,
educational-establishment,,,,government-organisation:D6,100433,3100432,,,
educational-establishment,,,,government-organisation:D6,100434,3100433,,,
educational-establishment,,,,government-organisation:D6,100435,3100434,,,
educational-establishment,,,,government-organisation:D6,100436,3100435,,,
educational-establishment,,,,government-organisation:D6,100437,3100436,,,
educational-establishment,,,,government-organisation:D6,100438,3100437,,,
educational-establishment,,,,government-organisation:D6,100439,3100438,,,
educational-establishment,,,,government-organisation:D6,100440,3100439,,,
educational-establishment,,,,government-organisation:D6,100441,3100440,,,
educational-establishment,,,,government-organisation:D6,100442,3100441,,,
educational-establishment,,,,government-organisation:D6,100443,3100442,,,
educational-establishment,,,,government-organisation:D6,100444,3100443,,,
educational-establishment,,,,government-organisation:D6,100445,3100444,,,
educational-establishment,,,,government-organisation:D6,100446,3100445,,,
educational-establishment,,,,government-organisation:D6,100447,3100446,,,
educational-establishment,,,,government-organisation:D6,100448,3100447,,,
educational-establishment,,,,government-organisation:D6,100449,3100448,,,
educational-establishment,,,,government-organisation:D6,100450,3100449,,,
educational-establishment,,,,government-organisation:D6,100451,3100450,,,
educational-establishment,,,,government-organisation:D6,100452,3100451,,,
educational-establishment,,,,government-organisation:D6,100453,3100452,,,
educational-establishment,,,,government-organisation:D6,100454,3100453,,,
educational-establishment,,,,government-organisation:D6,100455,3100454,,,
educational-establishment,,,,government-organisation:D6,100456,3100455,,,
educational-establishment,,,,government-organisation:D6,100457,3100456,,,
educational-establishment,,,,government-organisation:D6,100458,3100457,,,
educational-establishment,,,,government-organisation:D6,100459,3100458,,,
educational-establishment,,,,government-organisation:D6,100460,3100459,,,
educational-establishment,,,,government-organisation:D6,100461,3100460,,,
educational-establishment,,,,government-organisation:D6,100462,3100461,,,
educational-establishment,,,,government-organisation:D6,100463,3100462,,,
educational-establishment,,,,government-organisation:D6,100464,3100463,,,
educational-establishment,,,,government-organisation:D6,100465,3100464,,,
educational-establishment,,,,government-organisation:D6,100466,3100465,,,
educational-establishment,,,,government-organisation:D6,100467,3100466,,,
educational-establishment,,,,government-organisation:D6,100468,3100467,,,
educational-establishment,,,,government-organisation:D6,100469,3100468,,,
educational-establishment,,,,government-organisation:D6,100470,3100469,,,
educational-establishment,,,,government-organisation:D6,100471,3100470,,,
educational-establishment,,,,government-organisation:D6,100472,3100471,,,
educational-establishment,,,,government-organisation:D6,100473,3100472,,,
educational-establishment,,,,government-organisation:D6,100474,3100473,,,
educational-establishment,,,,government-organisation:D6,100475,3100474,,,
educational-establishment,,,,government-organisation:D6,100476,3100475,,,
educational-establishment,,,,government-organisation:D6,100477,3100476,,,
educational-establishment,,,,government-organisation:D6,100478,3100477,,,
educational-establishment,,,,government-organisation:D6,100479,3100478,,,
educational-establishment,,,,government-organisation:D6,100480,3100479,,,
