endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
b08755d2f6714071b7385b03938eadb2044149eee99b0b0696bbf5f90c65ce14,https://raw.githubusercontent.com/digital-land/green-belt-collection/main/data/green-belt-core.csv,,,2021-10-27T19:19:56Z,,
