dataset,endpoint,resource,column,field,start-date,end-date,entry-date
local-resilience-forum-boundary,,,WKT,geometry,,,
local-resilience-forum-boundary,,,LRF19NM,name,,,
local-resilience-forum-boundary,,,LRF20NM,name,,,
local-resilience-forum-boundary,,,LRF19CD,reference,,,
local-resilience-forum-boundary,,,LRF20CD,reference,,,
