dataset,entity-minimum,entity-maximum,organisation
planning-application-condition,73003342,73003343,local-authority:DNC
planning-application-condition,73003343,73003344,local-authority:DNC
planning-application-condition,73003344,73003345,local-authority:DNC
planning-application-condition,73003345,73003346,local-authority:DNC
planning-application-condition,73003346,73003347,local-authority:DNC
planning-application-condition,73003347,73003348,local-authority:DNC
planning-application-condition,73003348,73003349,local-authority:DNC
planning-application-condition,73003349,73003350,local-authority:DNC
planning-application-condition,73003350,73003351,local-authority:DNC
planning-application-condition,73003351,73003352,local-authority:DNC
planning-application-condition,73003352,73003353,local-authority:DNC
planning-application-condition,73003353,73003354,local-authority:DNC
planning-application-condition,73003354,73003355,local-authority:DNC
planning-application-condition,73003355,73003356,local-authority:DNC
planning-application-condition,73003356,73003357,local-authority:DNC
planning-application-condition,73003357,73003358,local-authority:DNC
planning-application-condition,73003358,73003359,local-authority:DNC
planning-application-condition,73003359,73003360,local-authority:DNC
planning-application-condition,73003360,73003361,local-authority:DNC
planning-application-condition,73003361,73003362,local-authority:DNC
planning-application-condition,73003362,73003363,local-authority:DNC
planning-application-condition,73003363,73003364,local-authority:DNC
planning-application-condition,73003364,73003365,local-authority:DNC
planning-application-condition,73003365,73003366,local-authority:DNC
planning-application-condition,73003366,73003367,local-authority:DNC
planning-application-condition,73003367,73003368,local-authority:DNC
planning-application-condition,73003368,73003369,local-authority:DNC
planning-application-condition,73003369,73003370,local-authority:DNC
planning-application-condition,73003370,73003371,local-authority:DNC
planning-application-condition,73003371,73003372,local-authority:DNC
planning-application-condition,73003372,73003373,local-authority:DNC
planning-application-condition,73003373,73003374,local-authority:DNC
planning-application-condition,73003374,73003375,local-authority:DNC
planning-application-condition,73003375,73003376,local-authority:DNC
planning-application-condition,73003376,73003377,local-authority:DNC
planning-application-condition,73003377,73003378,local-authority:DNC
planning-application-condition,73003378,73003379,local-authority:DNC
planning-application-condition,73003379,73003380,local-authority:DNC
planning-application-condition,73003380,73003381,local-authority:DNC
planning-application-condition,73003381,73003382,local-authority:DNC
planning-application-condition,73003382,73003383,local-authority:DNC
planning-application-condition,73003383,73003384,local-authority:DNC
planning-application-condition,73003384,73003385,local-authority:DNC
planning-application-condition,73003385,73003386,local-authority:DNC
planning-application-condition,73003386,73003387,local-authority:DNC
planning-application-condition,73003387,73003388,local-authority:DNC
planning-application-condition,73003388,73003389,local-authority:DNC
planning-application-condition,73003389,73003390,local-authority:DNC
planning-application-condition,73003390,73003391,local-authority:DNC
planning-application-condition,73003391,73003392,local-authority:DNC
planning-application-condition,73003392,73003393,local-authority:DNC
planning-application-condition,73003393,73003394,local-authority:DNC
planning-application-condition,73003394,73003395,local-authority:DNC
planning-application-condition,73003395,73003396,local-authority:DNC
planning-application-condition,73003396,73003397,local-authority:DNC
planning-application-condition,73003397,73003398,local-authority:DNC
planning-application-condition,73003398,73003399,local-authority:DNC
planning-application-condition,73003399,73003400,local-authority:DNC
planning-application-condition,73003400,73003401,local-authority:DNC
planning-application-condition,73003401,73003402,local-authority:DNC
planning-application-condition,73003402,73003403,local-authority:DNC
planning-application-condition,73003403,73003404,local-authority:DNC
planning-application-condition,73003404,73003405,local-authority:DNC
planning-application-condition,73003405,73003406,local-authority:DNC
planning-application-condition,73003406,73003407,local-authority:DNC
planning-application-condition,73003407,73003408,local-authority:DNC
planning-application-condition,73003408,73003409,local-authority:DNC
planning-application-condition,73003409,73003410,local-authority:DNC
planning-application-condition,73003410,73003411,local-authority:DNC
planning-application-condition,73003411,73003412,local-authority:DNC
planning-application-condition,73003412,73003413,local-authority:DNC
planning-application-condition,73003413,73003414,local-authority:DNC
planning-application-condition,73003414,73003415,local-authority:DNC
planning-application-condition,73003415,73003416,local-authority:DNC
planning-application-condition,73003416,73003417,local-authority:DNC
planning-application-condition,73003417,73003418,local-authority:DNC
planning-application-condition,73003418,73003419,local-authority:DNC
planning-application-condition,73003419,73003420,local-authority:DNC
planning-application-condition,73003420,73003421,local-authority:DNC
planning-application-condition,73003421,73003422,local-authority:DNC
planning-application-condition,73003422,73003423,local-authority:DNC
planning-application-condition,73003423,73003424,local-authority:DNC
planning-application-condition,73003424,73003425,local-authority:DNC
planning-application-condition,73003425,73003426,local-authority:DNC
planning-application-condition,73003426,73003427,local-authority:DNC
planning-application-condition,73003427,73003428,local-authority:DNC
planning-application-condition,73003428,73003429,local-authority:DNC
planning-application-condition,73003429,73003430,local-authority:DNC
planning-application-condition,73003430,73003431,local-authority:DNC
planning-application-condition,73003431,73003432,local-authority:DNC
planning-application-condition,73003432,73003433,local-authority:DNC
planning-application-condition,73003433,73003434,local-authority:DNC
planning-application-condition,73003434,73003435,local-authority:DNC
planning-application-condition,73003435,73003436,local-authority:DNC
planning-application-condition,73003436,73003437,local-authority:DNC
planning-application-condition,73003437,73003438,local-authority:DNC
planning-application-condition,73003438,73003439,local-authority:DNC
planning-application-condition,73003439,73003440,local-authority:DNC
planning-application-condition,73003440,73003441,local-authority:DNC
planning-application-condition,73003441,73003442,local-authority:DNC
planning-application-condition,73003442,73003443,local-authority:DNC
planning-application-condition,73003443,73003444,local-authority:DNC
planning-application-condition,73003444,73003445,local-authority:DNC
planning-application-condition,73003445,73003446,local-authority:DNC
planning-application-condition,73003446,73003447,local-authority:DNC
planning-application-condition,73003447,73003448,local-authority:DNC
planning-application-condition,73003448,73003449,local-authority:DNC
planning-application-condition,73003449,73003450,local-authority:DNC
planning-application-condition,73003450,73003451,local-authority:DNC
planning-application-condition,73003451,73003452,local-authority:DNC
planning-application-condition,73003452,73003453,local-authority:DNC
planning-application-condition,73003453,73003454,local-authority:DNC
planning-application-condition,73003454,73003455,local-authority:DNC
planning-application-condition,73003455,73003456,local-authority:DNC
planning-application-condition,73003456,73003457,local-authority:DNC
planning-application-condition,73003457,73003458,local-authority:DNC
planning-application-condition,73003458,73003459,local-authority:DNC
planning-application-condition,73003459,73003460,local-authority:DNC
planning-application-condition,73003460,73003461,local-authority:DNC
planning-application-condition,73003461,73003462,local-authority:DNC
planning-application-condition,73003462,73003463,local-authority:DNC
planning-application-condition,73003463,73003464,local-authority:DNC
planning-application-condition,73003464,73003465,local-authority:DNC
planning-application-condition,73003465,73003466,local-authority:DNC
planning-application-condition,73003466,73003467,local-authority:DNC
planning-application-condition,73003467,73003468,local-authority:DNC
planning-application-condition,73003468,73003469,local-authority:DNC
planning-application-condition,73003469,73003470,local-authority:DNC
planning-application-condition,73003470,73003471,local-authority:DNC
planning-application-condition,73003471,73003472,local-authority:DNC
planning-application-condition,73003472,73003473,local-authority:DNC
planning-application-condition,73003473,73003474,local-authority:DNC
planning-application-condition,73003474,73003475,local-authority:DNC
planning-application-condition,73003475,73003476,local-authority:DNC
planning-application-condition,73003476,73003477,local-authority:DNC
planning-application-condition,73003477,73003478,local-authority:DNC
planning-application-condition,73003478,73003479,local-authority:DNC
planning-application-condition,73003479,73003480,local-authority:DNC
planning-application-condition,73003480,73003481,local-authority:DNC
planning-application-condition,73003481,73003482,local-authority:DNC
planning-application-condition,73003482,73003483,local-authority:DNC
planning-application-condition,73003483,73003484,local-authority:DNC
planning-application-condition,73003484,73003485,local-authority:DNC
planning-application-condition,73003485,73003486,local-authority:DNC
planning-application-condition,73003486,73003487,local-authority:DNC
planning-application-condition,73003487,73003488,local-authority:DNC
planning-application-condition,73003488,73003489,local-authority:DNC
planning-application-condition,73003489,73003490,local-authority:DNC
planning-application-condition,73003490,73003491,local-authority:DNC
planning-application-condition,73003491,73003492,local-authority:DNC
planning-application-condition,73003492,73003493,local-authority:DNC
planning-application-condition,73003493,73003494,local-authority:DNC
planning-application-condition,73003494,73003495,local-authority:DNC
planning-application-condition,73003495,73003496,local-authority:DNC
planning-application-condition,73003496,73003497,local-authority:DNC
planning-application-condition,73003497,73003498,local-authority:DNC
planning-application-condition,73003498,73003499,local-authority:DNC
planning-application-condition,73003499,73003500,local-authority:DNC
planning-application-condition,73003500,73003501,local-authority:DNC
planning-application-condition,73003501,73003502,local-authority:DNC
planning-application-condition,73003502,73003503,local-authority:DNC
planning-application-condition,73003503,73003504,local-authority:DNC
planning-application-condition,73003504,73003505,local-authority:DNC
planning-application-condition,73003505,73003506,local-authority:DNC
planning-application-condition,73003506,73003507,local-authority:DNC
planning-application-condition,73003507,73003508,local-authority:DNC
planning-application-condition,73003508,73003509,local-authority:DNC
planning-application-condition,73003509,73003510,local-authority:DNC
planning-application-condition,73003510,73003511,local-authority:DNC
planning-application-condition,73003511,73003512,local-authority:DNC
planning-application-condition,73003512,73003513,local-authority:DNC
planning-application-condition,73003513,73003514,local-authority:DNC
planning-application-condition,73003514,73003515,local-authority:DNC
planning-application-condition,73003515,73003516,local-authority:DNC
planning-application-condition,73003516,73003517,local-authority:DNC
planning-application-condition,73003517,73003518,local-authority:DNC
planning-application-condition,73003518,73003519,local-authority:DNC
planning-application-condition,73003519,73003520,local-authority:DNC
planning-application-condition,73003520,73003521,local-authority:DNC
planning-application-condition,73003521,73003522,local-authority:DNC
planning-application-condition,73003522,73003523,local-authority:DNC
planning-application-condition,73003523,73003524,local-authority:DNC
planning-application-condition,73003524,73003525,local-authority:DNC
planning-application-condition,73003525,73003526,local-authority:DNC
planning-application-condition,73003526,73003527,local-authority:DNC
planning-application-condition,73003527,73003528,local-authority:DNC
planning-application-condition,73003528,73003529,local-authority:DNC
planning-application-condition,73003529,73003530,local-authority:DNC
planning-application-condition,73003530,73003531,local-authority:DNC
planning-application-condition,73003531,73003532,local-authority:DNC
planning-application-condition,73003532,73003533,local-authority:DNC
planning-application-condition,73003533,73003534,local-authority:DNC
planning-application-condition,73003534,73003535,local-authority:DNC
planning-application-condition,73003535,73003536,local-authority:DNC
planning-application-condition,73003536,73003537,local-authority:DNC
planning-application-condition,73003537,73003538,local-authority:DNC
planning-application-condition,73003538,73003539,local-authority:DNC
planning-application-condition,73003539,73003540,local-authority:DNC
planning-application-condition,73003540,73003541,local-authority:DNC
planning-application-condition,73003541,73003542,local-authority:DNC
planning-application-condition,73003542,73003543,local-authority:DNC
planning-application-condition,73003543,73003544,local-authority:DNC
planning-application-condition,73003544,73003545,local-authority:DNC
planning-application-condition,73003545,73003546,local-authority:DNC
planning-application-condition,73003546,73003547,local-authority:DNC
planning-application-condition,73003547,73003548,local-authority:DNC
planning-application-condition,73003548,73003549,local-authority:DNC
planning-application-condition,73003549,73003550,local-authority:DNC
planning-application-condition,73003550,73003551,local-authority:DNC
planning-application-condition,73003551,73003552,local-authority:DNC
planning-application-condition,73003552,73003553,local-authority:DNC
planning-application-condition,73003553,73003554,local-authority:DNC
planning-application-condition,73003554,73003555,local-authority:DNC
planning-application-condition,73003555,73003556,local-authority:DNC
planning-application-condition,73003556,73003557,local-authority:DNC
planning-application-condition,73003557,73003558,local-authority:DNC
planning-application-condition,73003558,73003559,local-authority:DNC
planning-application-condition,73003559,73003560,local-authority:DNC
planning-application-condition,73003560,73003561,local-authority:DNC
planning-application-condition,73003561,73003562,local-authority:DNC
planning-application-condition,73003562,73003563,local-authority:DNC
planning-application-condition,73003563,73003564,local-authority:DNC
planning-application-condition,73003564,73003565,local-authority:DNC
planning-application-condition,73003565,73003566,local-authority:DNC
planning-application-condition,73003566,73003567,local-authority:DNC
planning-application-condition,73003567,73003568,local-authority:DNC
planning-application-condition,73003568,73003569,local-authority:DNC
planning-application-condition,73003569,73003570,local-authority:DNC
planning-application-condition,73003570,73003571,local-authority:DNC
planning-application-condition,73003571,73003572,local-authority:DNC
planning-application-condition,73003572,73003573,local-authority:DNC
planning-application-condition,73003573,73003574,local-authority:DNC
planning-application-condition,73003574,73003575,local-authority:DNC
planning-application-condition,73003575,73003576,local-authority:DNC
planning-application-condition,73003576,73003577,local-authority:DNC
planning-application-condition,73003577,73003578,local-authority:DNC
planning-application-condition,73003578,73003579,local-authority:DNC
planning-application-condition,73003579,73003580,local-authority:DNC
planning-application-condition,73003580,73003581,local-authority:DNC
planning-application-condition,73003581,73003582,local-authority:DNC
planning-application-condition,73003582,73003583,local-authority:DNC
planning-application-condition,73003583,73003584,local-authority:DNC
planning-application-condition,73003584,73003585,local-authority:DNC
planning-application-condition,73003585,73003586,local-authority:DNC
planning-application-condition,73003586,73003587,local-authority:DNC
planning-application-condition,73003587,73003588,local-authority:DNC
planning-application-condition,73003588,73003589,local-authority:DNC
planning-application-condition,73003589,73003590,local-authority:DNC
planning-application-condition,73003590,73003591,local-authority:DNC
planning-application-condition,73003591,73003592,local-authority:DNC
planning-application-condition,73003592,73003593,local-authority:DNC
planning-application-condition,73003593,73003594,local-authority:DNC
planning-application-condition,73003594,73003595,local-authority:DNC
planning-application-condition,73003595,73003596,local-authority:DNC
planning-application-condition,73003596,73003597,local-authority:DNC
planning-application-condition,73003597,73003598,local-authority:DNC
planning-application-condition,73003598,73003599,local-authority:DNC
planning-application-condition,73003599,73003600,local-authority:DNC
planning-application-condition,73003600,73003601,local-authority:DNC
planning-application-condition,73003601,73003602,local-authority:DNC
planning-application-condition,73003602,73003603,local-authority:DNC
planning-application-condition,73003603,73003604,local-authority:DNC
planning-application-condition,73003604,73003605,local-authority:DNC
planning-application-condition,73003605,73003606,local-authority:DNC
planning-application-condition,73003606,73003607,local-authority:DNC
planning-application-condition,73003607,73003608,local-authority:DNC
planning-application-condition,73003608,73003609,local-authority:DNC
planning-application-condition,73003609,73003610,local-authority:DNC
planning-application-condition,73003610,73003611,local-authority:DNC
planning-application-condition,73003611,73003612,local-authority:DNC
planning-application-condition,73003612,73003613,local-authority:DNC
planning-application-condition,73003613,73003614,local-authority:DNC
planning-application-condition,73003614,73003615,local-authority:DNC
planning-application-condition,73003615,73003616,local-authority:DNC
planning-application-condition,73003616,73003617,local-authority:DNC
planning-application-condition,73003617,73003618,local-authority:DNC
planning-application-condition,73003618,73003619,local-authority:DNC
planning-application-condition,73003619,73003620,local-authority:DNC
planning-application-condition,73003620,73003621,local-authority:DNC
planning-application-condition,73003621,73003622,local-authority:DNC
planning-application-condition,73003622,73003623,local-authority:DNC
planning-application-condition,73003623,73003624,local-authority:DNC
planning-application-condition,73003624,73003625,local-authority:DNC
planning-application-condition,73003625,73003626,local-authority:DNC
planning-application-condition,73003626,73003627,local-authority:DNC
planning-application-condition,73003627,73003628,local-authority:DNC
planning-application-condition,73003628,73003629,local-authority:DNC
planning-application-condition,73003629,73003630,local-authority:DNC
planning-application-condition,73003630,73003631,local-authority:DNC
planning-application-condition,73003631,73003632,local-authority:DNC
planning-application-condition,73003632,73003633,local-authority:DNC
planning-application-condition,73003633,73003634,local-authority:DNC
planning-application-condition,73003634,73003635,local-authority:DNC
planning-application-condition,73003635,73003636,local-authority:DNC
planning-application-condition,73003636,73003637,local-authority:DNC
planning-application-condition,73003637,73003638,local-authority:DNC
planning-application-condition,73003638,73003639,local-authority:DNC
planning-application-condition,73003639,73003640,local-authority:DNC
planning-application-condition,73003640,73003641,local-authority:DNC
planning-application-condition,73003641,73003642,local-authority:DNC
planning-application-condition,73003642,73003643,local-authority:DNC
planning-application-condition,73003643,73003644,local-authority:DNC
planning-application-condition,73003644,73003645,local-authority:DNC
planning-application-condition,73003645,73003646,local-authority:DNC
planning-application-condition,73003646,73003647,local-authority:DNC
planning-application-condition,73003647,73003648,local-authority:DNC
planning-application-condition,73003648,73003649,local-authority:DNC
planning-application-condition,73003649,73003650,local-authority:DNC
planning-application-condition,73003650,73003651,local-authority:DNC
planning-application-condition,73003651,73003652,local-authority:DNC
planning-application-condition,73003652,73003653,local-authority:DNC
planning-application-condition,73003653,73003654,local-authority:DNC
planning-application-condition,73003654,73003655,local-authority:DNC
planning-application-condition,73003655,73003656,local-authority:DNC
planning-application-condition,73003656,73003657,local-authority:DNC
planning-application-condition,73003657,73003658,local-authority:DNC
planning-application-condition,73003658,73003659,local-authority:DNC
planning-application-condition,73003659,73003660,local-authority:DNC
planning-application-condition,73003660,73003661,local-authority:DNC
planning-application-condition,73003661,73003662,local-authority:DNC
planning-application-condition,73003662,73003663,local-authority:DNC
planning-application-condition,73003663,73003664,local-authority:DNC
planning-application-condition,73003664,73003665,local-authority:DNC
planning-application-condition,73003665,73003666,local-authority:DNC
planning-application-condition,73003666,73003667,local-authority:DNC
planning-application-condition,73003667,73003668,local-authority:DNC
planning-application-condition,73003668,73003669,local-authority:DNC
planning-application-condition,73003669,73003670,local-authority:DNC
planning-application-condition,73003670,73003671,local-authority:DNC
planning-application-condition,73003671,73003672,local-authority:DNC
planning-application-condition,73003672,73003673,local-authority:DNC
planning-application-condition,73003673,73003674,local-authority:DNC
planning-application-condition,73003674,73003675,local-authority:DNC
planning-application-condition,73003675,73003676,local-authority:DNC
planning-application-condition,73003676,73003677,local-authority:DNC
planning-application-condition,73003677,73003678,local-authority:DNC
planning-application-condition,73003678,73003679,local-authority:DNC
planning-application-condition,73003679,73003680,local-authority:DNC
planning-application-condition,73003680,73003681,local-authority:DNC
planning-application-condition,73003681,73003682,local-authority:DNC
planning-application-condition,73003682,73003683,local-authority:DNC
planning-application-condition,73003683,73003684,local-authority:DNC
planning-application-condition,73003684,73003685,local-authority:DNC
planning-application-condition,73003685,73003686,local-authority:DNC
planning-application-condition,73003686,73003687,local-authority:DNC
planning-application-condition,73003687,73003688,local-authority:DNC
planning-application-condition,73003688,73003689,local-authority:DNC
planning-application-condition,73003689,73003690,local-authority:DNC
planning-application-condition,73003690,73003691,local-authority:DNC
planning-application-condition,73003691,73003692,local-authority:DNC
planning-application-condition,73003692,73003693,local-authority:DNC
planning-application-condition,73003693,73003694,local-authority:DNC
planning-application-condition,73003694,73003695,local-authority:DNC
planning-application-condition,73003695,73003696,local-authority:DNC
planning-application-condition,73003696,73003697,local-authority:DNC
planning-application-condition,73003697,73003698,local-authority:DNC
planning-application-condition,73003698,73003699,local-authority:DNC
planning-application-condition,73003699,73003700,local-authority:DNC
planning-application-condition,73003700,73003701,local-authority:DNC
planning-application-condition,73003701,73003702,local-authority:DNC
planning-application-condition,73003702,73003703,local-authority:DNC
planning-application-condition,73003703,73003704,local-authority:DNC
planning-application-condition,73003704,73003705,local-authority:DNC
planning-application-condition,73003705,73003706,local-authority:DNC
planning-application-condition,73003706,73003707,local-authority:DNC
planning-application-condition,73003707,73003708,local-authority:DNC
planning-application-condition,73003708,73003709,local-authority:DNC
planning-application-condition,73003709,73003710,local-authority:DNC
planning-application-condition,73003710,73003711,local-authority:DNC
planning-application-condition,73003711,73003712,local-authority:DNC
planning-application-condition,73003712,73003713,local-authority:DNC
planning-application-condition,73003713,73003714,local-authority:DNC
planning-application-condition,73003714,73003715,local-authority:DNC
planning-application-condition,73003715,73003716,local-authority:DNC
planning-application-condition,73003716,73003717,local-authority:DNC
planning-application-condition,73003717,73003718,local-authority:DNC
planning-application-condition,73003718,73003719,local-authority:DNC
planning-application-condition,73003719,73003720,local-authority:DNC
planning-application-condition,73003720,73003721,local-authority:DNC
planning-application-condition,73003721,73003722,local-authority:DNC
planning-application-condition,73003722,73003723,local-authority:DNC
planning-application-condition,73003723,73003724,local-authority:DNC
planning-application-condition,73003724,73003725,local-authority:DNC
planning-application-condition,73003725,73003726,local-authority:DNC
planning-application-condition,73003726,73003727,local-authority:DNC
planning-application-condition,73003727,73003728,local-authority:DNC
planning-application-condition,73003728,73003729,local-authority:DNC
planning-application-condition,73003729,73003730,local-authority:DNC
planning-application-condition,73003730,73003731,local-authority:DNC
planning-application-condition,73003731,73003732,local-authority:DNC
planning-application-condition,73003732,73003733,local-authority:DNC
planning-application-condition,73003733,73003734,local-authority:DNC
planning-application-condition,73003734,73003735,local-authority:DNC
planning-application-condition,73003735,73003736,local-authority:DNC
planning-application-condition,73003736,73003737,local-authority:DNC
planning-application-condition,73003737,73003738,local-authority:DNC
planning-application-condition,73003738,73003739,local-authority:DNC
planning-application-condition,73003739,73003740,local-authority:DNC
planning-application-condition,73003740,73003741,local-authority:DNC
planning-application-condition,73003741,73003742,local-authority:DNC
planning-application-condition,73003742,73003743,local-authority:DNC
planning-application-condition,73003743,73003744,local-authority:DNC
planning-application-condition,73003744,73003745,local-authority:DNC
planning-application-condition,73003745,73003746,local-authority:DNC
planning-application-condition,73003746,73003747,local-authority:DNC
planning-application-condition,73003747,73003748,local-authority:DNC
planning-application-condition,73003748,73003749,local-authority:DNC
planning-application-condition,73003749,73003750,local-authority:DNC
planning-application-condition,73003750,73003751,local-authority:DNC
planning-application-condition,73003751,73003752,local-authority:DNC
planning-application-condition,73003752,73003753,local-authority:DNC
planning-application-condition,73003753,73003754,local-authority:DNC
planning-application-condition,73003754,73003755,local-authority:DNC
planning-application-condition,73003755,73003756,local-authority:DNC
planning-application-condition,73003756,73003757,local-authority:DNC
planning-application-condition,73003757,73003758,local-authority:DNC
planning-application-condition,73003758,73003759,local-authority:DNC
planning-application-condition,73003759,73003760,local-authority:DNC
planning-application-condition,73003760,73003761,local-authority:DNC
planning-application-condition,73003761,73003762,local-authority:DNC
planning-application-condition,73003762,73003763,local-authority:DNC
planning-application-condition,73003763,73003764,local-authority:DNC
planning-application-condition,73003764,73003765,local-authority:DNC
planning-application-condition,73003765,73003766,local-authority:DNC
planning-application-condition,73003766,73003767,local-authority:DNC
planning-application-condition,73003767,73003768,local-authority:DNC
planning-application-condition,73003768,73003769,local-authority:DNC
planning-application-condition,73003769,73003770,local-authority:DNC
planning-application-condition,73003770,73003771,local-authority:DNC
planning-application-condition,73003771,73003772,local-authority:DNC
planning-application-condition,73003772,73003773,local-authority:DNC
planning-application-condition,73003773,73003774,local-authority:DNC
planning-application-condition,73003774,73003775,local-authority:DNC
planning-application-condition,73003775,73003776,local-authority:DNC
planning-application-condition,73003776,73003777,local-authority:DNC
planning-application-condition,73003777,73003778,local-authority:DNC
planning-application-condition,73003778,73003779,local-authority:DNC
planning-application-condition,73003779,73003780,local-authority:DNC
planning-application-condition,73003780,73003781,local-authority:DNC
planning-application-condition,73003781,73003782,local-authority:DNC
planning-application-condition,73003782,73003783,local-authority:DNC
planning-application-condition,73003783,73003784,local-authority:DNC
planning-application-condition,73003784,73003785,local-authority:DNC
planning-application-condition,73003785,73003786,local-authority:DNC
planning-application-condition,73003786,73003787,local-authority:DNC
planning-application-condition,73003787,73003788,local-authority:DNC
planning-application-condition,73003788,73003789,local-authority:DNC
planning-application-condition,73003789,73003790,local-authority:DNC
planning-application-condition,73003790,73003791,local-authority:DNC
planning-application-condition,73003791,73003792,local-authority:DNC
planning-application-condition,73003792,73003793,local-authority:DNC
planning-application-condition,73003793,73003794,local-authority:DNC
planning-application-condition,73003794,73003795,local-authority:DNC
planning-application-condition,73003795,73003796,local-authority:DNC
planning-application-condition,73003796,73003797,local-authority:DNC
planning-application-condition,73003797,73003798,local-authority:DNC
planning-application-condition,73003798,73003799,local-authority:DNC
planning-application-condition,73003799,73003800,local-authority:DNC
planning-application-condition,73003800,73003801,local-authority:DNC
planning-application-condition,73003801,73003802,local-authority:DNC
planning-application-condition,73003802,73003803,local-authority:DNC
planning-application-condition,73003803,73003804,local-authority:DNC
planning-application-condition,73003804,73003805,local-authority:DNC
planning-application-condition,73003805,73003806,local-authority:DNC
planning-application-condition,73003806,73003807,local-authority:DNC
planning-application-condition,73003807,73003808,local-authority:DNC
planning-application-condition,73003808,73003809,local-authority:DNC
planning-application-condition,73003809,73003810,local-authority:DNC
planning-application-condition,73003810,73003811,local-authority:DNC
planning-application-condition,73003811,73003812,local-authority:DNC
planning-application-condition,73003812,73003813,local-authority:DNC
planning-application-condition,73003813,73003814,local-authority:DNC
planning-application-condition,73003814,73003815,local-authority:DNC
planning-application-condition,73003815,73003816,local-authority:DNC
planning-application-condition,73003816,73003817,local-authority:DNC
planning-application-condition,73003817,73003818,local-authority:DNC
planning-application-condition,73003818,73003819,local-authority:DNC
planning-application-condition,73003819,73003820,local-authority:DNC
planning-application-condition,73003820,73003821,local-authority:DNC
planning-application-condition,73003821,73003822,local-authority:DNC
planning-application-condition,73003822,73003823,local-authority:DNC
planning-application-condition,73003823,73003824,local-authority:DNC
planning-application-condition,73003824,73003825,local-authority:DNC
planning-application-condition,73003825,73003826,local-authority:DNC
planning-application-condition,73003826,73003827,local-authority:DNC
planning-application-condition,73003827,73003828,local-authority:DNC
planning-application-condition,73003828,73003829,local-authority:DNC
planning-application-condition,73003829,73003830,local-authority:DNC
planning-application-condition,73003830,73003831,local-authority:DNC
planning-application-condition,73003831,73003832,local-authority:DNC
planning-application-condition,73003832,73003833,local-authority:DNC
planning-application-condition,73003833,73003834,local-authority:DNC
planning-application-condition,73003834,73003835,local-authority:DNC
