prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
planning-condition,,,,local-authority:DNC,U0121243,73002694,,,
planning-condition,,,,local-authority:DNC,U0121244,73002695,,,
planning-condition,,,,local-authority:DNC,U0121245,73002696,,,
planning-condition,,,,local-authority:DNC,U0121246,73002697,,,
planning-condition,,,,local-authority:DNC,U0121305,73002698,,,
planning-condition,,,,local-authority:DNC,U0121306,73002699,,,
planning-condition,,,,local-authority:DNC,U0121307,73002700,,,
planning-condition,,,,local-authority:DNC,U0121308,73002701,,,
planning-condition,,,,local-authority:DNC,U0121309,73002702,,,
planning-condition,,,,local-authority:DNC,U0121368,73002703,,,
planning-condition,,,,local-authority:DNC,U0121369,73002704,,,
planning-condition,,,,local-authority:DNC,U0121370,73002705,,,
planning-condition,,,,local-authority:DNC,U0121371,73002706,,,
planning-condition,,,,local-authority:DNC,U0121372,73002707,,,
planning-condition,,,,local-authority:DNC,U0121373,73002708,,,
planning-condition,,,,local-authority:DNC,U0121374,73002709,,,
planning-condition,,,,local-authority:DNC,U0121375,73002710,,,
planning-condition,,,,local-authority:DNC,U0121376,73002711,,,
planning-condition,,,,local-authority:DNC,U0121417,73002712,,,
planning-condition,,,,local-authority:DNC,U0121418,73002713,,,
planning-condition,,,,local-authority:DNC,U0121419,73002714,,,
planning-condition,,,,local-authority:DNC,U0121420,73002715,,,
planning-condition,,,,local-authority:DNC,U0121421,73002716,,,
planning-condition,,,,local-authority:DNC,U0121422,73002717,,,
planning-condition,,,,local-authority:DNC,U0121423,73002718,,,
planning-condition,,,,local-authority:DNC,U0121424,73002719,,,
planning-condition,,,,local-authority:DNC,U0121425,73002720,,,
planning-condition,,,,local-authority:DNC,U0121426,73002721,,,
planning-condition,,,,local-authority:DNC,U0121427,73002722,,,
planning-condition,,,,local-authority:DNC,U0121428,73002723,,,
planning-condition,,,,local-authority:DNC,U0121429,73002724,,,
planning-condition,,,,local-authority:DNC,U0121430,73002725,,,
planning-condition,,,,local-authority:DNC,U0121431,73002726,,,
planning-condition,,,,local-authority:DNC,U0121432,73002727,,,
planning-condition,,,,local-authority:DNC,U0121433,73002728,,,
planning-condition,,,,local-authority:DNC,U0121452,73002729,,,
planning-condition,,,,local-authority:DNC,U0121453,73002730,,,
planning-condition,,,,local-authority:DNC,U0121454,73002731,,,
planning-condition,,,,local-authority:DNC,U0121455,73002732,,,
planning-condition,,,,local-authority:DNC,U0121456,73002733,,,
planning-condition,,,,local-authority:DNC,U0121457,73002734,,,
planning-condition,,,,local-authority:DNC,U0121531,73002735,,,
planning-condition,,,,local-authority:DNC,U0121532,73002736,,,
planning-condition,,,,local-authority:DNC,U0121595,73002737,,,
planning-condition,,,,local-authority:DNC,U0121597,73002738,,,
planning-condition,,,,local-authority:DNC,U0121598,73002739,,,
planning-condition,,,,local-authority:DNC,U0121599,73002740,,,
planning-condition,,,,local-authority:DNC,U0121600,73002741,,,
planning-condition,,,,local-authority:DNC,U0121601,73002742,,,
planning-condition,,,,local-authority:DNC,U0121602,73002743,,,
planning-condition,,,,local-authority:DNC,U0121609,73002744,,,
planning-condition,,,,local-authority:DNC,U0121610,73002745,,,
planning-condition,,,,local-authority:DNC,U0121615,73002746,,,
planning-condition,,,,local-authority:DNC,U0121616,73002747,,,
planning-condition,,,,local-authority:DNC,U0121617,73002748,,,
planning-condition,,,,local-authority:DNC,U0121618,73002749,,,
planning-condition,,,,local-authority:DNC,U0121619,73002750,,,
planning-condition,,,,local-authority:DNC,U0121620,73002751,,,
planning-condition,,,,local-authority:DNC,U0121621,73002752,,,
planning-condition,,,,local-authority:DNC,U0121622,73002753,,,
planning-condition,,,,local-authority:DNC,U0121623,73002754,,,
planning-condition,,,,local-authority:DNC,U0121624,73002755,,,
planning-condition,,,,local-authority:DNC,U0121625,73002756,,,
planning-condition,,,,local-authority:DNC,U0121626,73002757,,,
planning-condition,,,,local-authority:DNC,U0121627,73002758,,,
planning-condition,,,,local-authority:DNC,U0121628,73002759,,,
planning-condition,,,,local-authority:DNC,U0121629,73002760,,,
planning-condition,,,,local-authority:DNC,U0121630,73002761,,,
planning-condition,,,,local-authority:DNC,U0121631,73002762,,,
planning-condition,,,,local-authority:DNC,U0121632,73002763,,,
planning-condition,,,,local-authority:DNC,U0121633,73002764,,,
planning-condition,,,,local-authority:DNC,U0121634,73002765,,,
planning-condition,,,,local-authority:DNC,U0121696,73002766,,,
planning-condition,,,,local-authority:DNC,U0121749,73002767,,,
planning-condition,,,,local-authority:DNC,U0121750,73002768,,,
planning-condition,,,,local-authority:DNC,U0121751,73002769,,,
planning-condition,,,,local-authority:DNC,U0121752,73002770,,,
planning-condition,,,,local-authority:DNC,U0121814,73002771,,,
planning-condition,,,,local-authority:DNC,U0121815,73002772,,,
planning-condition,,,,local-authority:DNC,U0121816,73002773,,,
planning-condition,,,,local-authority:DNC,U0121817,73002774,,,
planning-condition,,,,local-authority:DNC,U0121818,73002775,,,
planning-condition,,,,local-authority:DNC,U0121819,73002776,,,
planning-condition,,,,local-authority:DNC,U0121820,73002777,,,
planning-condition,,,,local-authority:DNC,U0121821,73002778,,,
planning-condition,,,,local-authority:DNC,U0121822,73002779,,,
planning-condition,,,,local-authority:DNC,U0121823,73002780,,,
planning-condition,,,,local-authority:DNC,U0121824,73002781,,,
planning-condition,,,,local-authority:DNC,U0121825,73002782,,,
planning-condition,,,,local-authority:DNC,U0121826,73002783,,,
planning-condition,,,,local-authority:DNC,U0121827,73002784,,,
planning-condition,,,,local-authority:DNC,U0121828,73002785,,,
planning-condition,,,,local-authority:DNC,U0121829,73002786,,,
planning-condition,,,,local-authority:DNC,U0121830,73002787,,,
planning-condition,,,,local-authority:DNC,U0121840,73002788,,,
planning-condition,,,,local-authority:DNC,U0121841,73002789,,,
planning-condition,,,,local-authority:DNC,U0121842,73002790,,,
planning-condition,,,,local-authority:DNC,U0121843,73002791,,,
planning-condition,,,,local-authority:DNC,U0121844,73002792,,,
planning-condition,,,,local-authority:DNC,U0121845,73002793,,,
planning-condition,,,,local-authority:DNC,U0121846,73002794,,,
planning-condition,,,,local-authority:DNC,U0121851,73002795,,,
planning-condition,,,,local-authority:DNC,U0121852,73002796,,,
planning-condition,,,,local-authority:DNC,U0121853,73002797,,,
planning-condition,,,,local-authority:DNC,U0121854,73002798,,,
planning-condition,,,,local-authority:DNC,U0121855,73002799,,,
planning-condition,,,,local-authority:DNC,U0122001,73002800,,,
planning-condition,,,,local-authority:DNC,U0122002,73002801,,,
planning-condition,,,,local-authority:DNC,U0122003,73002802,,,
planning-condition,,,,local-authority:DNC,U0122004,73002803,,,
planning-condition,,,,local-authority:DNC,U0122005,73002804,,,
planning-condition,,,,local-authority:DNC,U0122006,73002805,,,
planning-condition,,,,local-authority:DNC,U0122046,73002806,,,
planning-condition,,,,local-authority:DNC,U0122047,73002807,,,
planning-condition,,,,local-authority:DNC,U0122048,73002808,,,
planning-condition,,,,local-authority:DNC,U0122064,73002809,,,
planning-condition,,,,local-authority:DNC,U0122065,73002810,,,
planning-condition,,,,local-authority:DNC,U0122066,73002811,,,
planning-condition,,,,local-authority:DNC,U0122067,73002812,,,
planning-condition,,,,local-authority:DNC,U0122068,73002813,,,
planning-condition,,,,local-authority:DNC,U0122069,73002814,,,
planning-condition,,,,local-authority:DNC,U0122070,73002815,,,
planning-condition,,,,local-authority:DNC,U0122071,73002816,,,
planning-condition,,,,local-authority:DNC,U0122072,73002817,,,
planning-condition,,,,local-authority:DNC,U0122098,73002818,,,
planning-condition,,,,local-authority:DNC,U0122099,73002819,,,
planning-condition,,,,local-authority:DNC,U0122100,73002820,,,
planning-condition,,,,local-authority:DNC,U0122101,73002821,,,
planning-condition,,,,local-authority:DNC,U0122121,73002822,,,
planning-condition,,,,local-authority:DNC,U0122122,73002823,,,
planning-condition,,,,local-authority:DNC,U0122123,73002824,,,
planning-condition,,,,local-authority:DNC,U0122124,73002825,,,
planning-condition,,,,local-authority:DNC,U0122125,73002826,,,
planning-condition,,,,local-authority:DNC,U0122126,73002827,,,
planning-condition,,,,local-authority:DNC,U0122127,73002828,,,
planning-condition,,,,local-authority:DNC,U0122128,73002829,,,
planning-condition,,,,local-authority:DNC,U0122129,73002830,,,
planning-condition,,,,local-authority:DNC,U0122130,73002831,,,
planning-condition,,,,local-authority:DNC,U0122131,73002832,,,
planning-condition,,,,local-authority:DNC,U0122132,73002833,,,
planning-condition,,,,local-authority:DNC,U0122133,73002834,,,
planning-condition,,,,local-authority:DNC,U0122135,73002835,,,
planning-condition,,,,local-authority:DNC,U0122136,73002836,,,
planning-condition,,,,local-authority:DNC,U0122137,73002837,,,
planning-condition,,,,local-authority:DNC,U0122138,73002838,,,
planning-condition,,,,local-authority:DNC,U0122139,73002839,,,
planning-condition,,,,local-authority:DNC,U0122140,73002840,,,
planning-condition,,,,local-authority:DNC,U0122141,73002841,,,
planning-condition,,,,local-authority:DNC,U0122142,73002842,,,
planning-condition,,,,local-authority:DNC,U0122143,73002843,,,
planning-condition,,,,local-authority:DNC,U0122144,73002844,,,
planning-condition,,,,local-authority:DNC,U0122145,73002845,,,
planning-condition,,,,local-authority:DNC,U0122146,73002846,,,
planning-condition,,,,local-authority:DNC,U0122147,73002847,,,
planning-condition,,,,local-authority:DNC,U0122148,73002848,,,
planning-condition,,,,local-authority:DNC,U0122149,73002849,,,
planning-condition,,,,local-authority:DNC,U0122150,73002850,,,
planning-condition,,,,local-authority:DNC,U0122151,73002851,,,
planning-condition,,,,local-authority:DNC,U0122152,73002852,,,
planning-condition,,,,local-authority:DNC,U0122153,73002853,,,
planning-condition,,,,local-authority:DNC,U0122154,73002854,,,
planning-condition,,,,local-authority:DNC,U0122155,73002855,,,
planning-condition,,,,local-authority:DNC,U0122156,73002856,,,
planning-condition,,,,local-authority:DNC,U0122157,73002857,,,
planning-condition,,,,local-authority:DNC,U0122158,73002858,,,
planning-condition,,,,local-authority:DNC,U0122159,73002859,,,
planning-condition,,,,local-authority:DNC,U0122198,73002860,,,
planning-condition,,,,local-authority:DNC,U0122199,73002861,,,
planning-condition,,,,local-authority:DNC,U0122200,73002862,,,
planning-condition,,,,local-authority:DNC,U0122201,73002863,,,
planning-condition,,,,local-authority:DNC,U0122202,73002864,,,
planning-condition,,,,local-authority:DNC,U0122203,73002865,,,
planning-condition,,,,local-authority:DNC,U0122204,73002866,,,
planning-condition,,,,local-authority:DNC,U0122206,73002867,,,
planning-condition,,,,local-authority:DNC,U0122207,73002868,,,
planning-condition,,,,local-authority:DNC,U0122208,73002869,,,
planning-condition,,,,local-authority:DNC,U0122271,73002870,,,
planning-condition,,,,local-authority:DNC,U0122272,73002871,,,
planning-condition,,,,local-authority:DNC,U0122273,73002872,,,
planning-condition,,,,local-authority:DNC,U0122274,73002873,,,
planning-condition,,,,local-authority:DNC,U0122331,73002874,,,
planning-condition,,,,local-authority:DNC,U0122348,73002875,,,
planning-condition,,,,local-authority:DNC,U0122435,73002876,,,
planning-condition,,,,local-authority:DNC,U0122436,73002877,,,
planning-condition,,,,local-authority:DNC,U0122491,73002878,,,
planning-condition,,,,local-authority:DNC,U0122492,73002879,,,
planning-condition,,,,local-authority:DNC,U0122493,73002880,,,
planning-condition,,,,local-authority:DNC,U0122494,73002881,,,
planning-condition,,,,local-authority:DNC,U0122508,73002882,,,
planning-condition,,,,local-authority:DNC,U0122509,73002883,,,
planning-condition,,,,local-authority:DNC,U0122510,73002884,,,
planning-condition,,,,local-authority:DNC,U0122511,73002885,,,
planning-condition,,,,local-authority:DNC,U0122512,73002886,,,
planning-condition,,,,local-authority:DNC,U0122513,73002887,,,
planning-condition,,,,local-authority:DNC,U0122522,73002888,,,
planning-condition,,,,local-authority:DNC,U0122523,73002889,,,
planning-condition,,,,local-authority:DNC,U0122524,73002890,,,
planning-condition,,,,local-authority:DNC,U0122525,73002891,,,
planning-condition,,,,local-authority:DNC,U0122526,73002892,,,
planning-condition,,,,local-authority:DNC,U0122527,73002893,,,
planning-condition,,,,local-authority:DNC,U0122668,73002894,,,
planning-condition,,,,local-authority:DNC,U0122669,73002895,,,
planning-condition,,,,local-authority:DNC,U0122670,73002896,,,
planning-condition,,,,local-authority:DNC,U0122671,73002897,,,
planning-condition,,,,local-authority:DNC,U0122672,73002898,,,
planning-condition,,,,local-authority:DNC,U0122673,73002899,,,
planning-condition,,,,local-authority:DNC,U0122674,73002900,,,
planning-condition,,,,local-authority:DNC,U0122675,73002901,,,
planning-condition,,,,local-authority:DNC,U0122676,73002902,,,
planning-condition,,,,local-authority:DNC,U0122677,73002903,,,
planning-condition,,,,local-authority:DNC,U0122678,73002904,,,
planning-condition,,,,local-authority:DNC,U0122679,73002905,,,
planning-condition,,,,local-authority:DNC,U0122680,73002906,,,
planning-condition,,,,local-authority:DNC,U0122681,73002907,,,
planning-condition,,,,local-authority:DNC,U0122717,73002908,,,
planning-condition,,,,local-authority:DNC,U0122723,73002909,,,
planning-condition,,,,local-authority:DNC,U0122813,73002910,,,
planning-condition,,,,local-authority:DNC,U0122814,73002911,,,
planning-condition,,,,local-authority:DNC,U0122815,73002912,,,
planning-condition,,,,local-authority:DNC,U0122816,73002913,,,
planning-condition,,,,local-authority:DNC,U0122817,73002914,,,
planning-condition,,,,local-authority:DNC,U0122818,73002915,,,
planning-condition,,,,local-authority:DNC,U0122819,73002916,,,
planning-condition,,,,local-authority:DNC,U0122820,73002917,,,
planning-condition,,,,local-authority:DNC,U0122821,73002918,,,
planning-condition,,,,local-authority:DNC,U0122822,73002919,,,
planning-condition,,,,local-authority:DNC,U0122823,73002920,,,
planning-condition,,,,local-authority:DNC,U0122824,73002921,,,
planning-condition,,,,local-authority:DNC,U0122825,73002922,,,
planning-condition,,,,local-authority:DNC,U0122826,73002923,,,
planning-condition,,,,local-authority:DNC,U0122827,73002924,,,
planning-condition,,,,local-authority:DNC,U0122828,73002925,,,
planning-condition,,,,local-authority:DNC,U0122842,73002926,,,
planning-condition,,,,local-authority:DNC,U0122843,73002927,,,
planning-condition,,,,local-authority:DNC,U0122844,73002928,,,
planning-condition,,,,local-authority:DNC,U0122845,73002929,,,
planning-condition,,,,local-authority:DNC,U0122846,73002930,,,
planning-condition,,,,local-authority:DNC,U0122847,73002931,,,
planning-condition,,,,local-authority:DNC,U0122848,73002932,,,
planning-condition,,,,local-authority:DNC,U0122849,73002933,,,
planning-condition,,,,local-authority:DNC,U0122850,73002934,,,
planning-condition,,,,local-authority:DNC,U0122851,73002935,,,
planning-condition,,,,local-authority:DNC,U0123326,73002936,,,
planning-condition,,,,local-authority:DNC,U0123586,73002937,,,
planning-condition,,,,local-authority:DNC,U0123587,73002938,,,
planning-condition,,,,local-authority:DNC,U0123588,73002939,,,
planning-condition,,,,local-authority:DNC,U0123822,73002940,,,
planning-condition,,,,local-authority:DNC,U0123823,73002941,,,
planning-condition,,,,local-authority:DNC,U0123824,73002942,,,
planning-condition,,,,local-authority:DNC,U0123825,73002943,,,
planning-condition,,,,local-authority:DNC,U0123826,73002944,,,
planning-condition,,,,local-authority:DNC,U0123827,73002945,,,
planning-condition,,,,local-authority:DNC,U0123828,73002946,,,
planning-condition,,,,local-authority:DNC,U0123829,73002947,,,
planning-condition,,,,local-authority:DNC,U0123830,73002948,,,
planning-condition,,,,local-authority:DNC,U0123831,73002949,,,
planning-condition,,,,local-authority:DNC,U0123832,73002950,,,
planning-condition,,,,local-authority:DNC,U0123833,73002951,,,
planning-condition,,,,local-authority:DNC,U0123834,73002952,,,
planning-condition,,,,local-authority:DNC,U0123835,73002953,,,
planning-condition,,,,local-authority:DNC,U0123836,73002954,,,
planning-condition,,,,local-authority:DNC,U0123837,73002955,,,
planning-condition,,,,local-authority:DNC,U0123838,73002956,,,
planning-condition,,,,local-authority:DNC,U0123839,73002957,,,
planning-condition,,,,local-authority:DNC,U0123840,73002958,,,
planning-condition,,,,local-authority:DNC,U0123841,73002959,,,
planning-condition,,,,local-authority:DNC,U0123842,73002960,,,
planning-condition,,,,local-authority:DNC,U0123843,73002961,,,
planning-condition,,,,local-authority:DNC,U0123844,73002962,,,
planning-condition,,,,local-authority:DNC,U0123845,73002963,,,
planning-condition,,,,local-authority:DNC,U0123846,73002964,,,
planning-condition,,,,local-authority:DNC,U0123847,73002965,,,
planning-condition,,,,local-authority:DNC,U0123848,73002966,,,
planning-condition,,,,local-authority:DNC,U0123948,73002967,,,
planning-condition,,,,local-authority:DNC,U0123949,73002968,,,
planning-condition,,,,local-authority:DNC,U0123950,73002969,,,
planning-condition,,,,local-authority:DNC,U0123951,73002970,,,
planning-condition,,,,local-authority:DNC,U0123952,73002971,,,
planning-condition,,,,local-authority:DNC,U0123953,73002972,,,
planning-condition,,,,local-authority:DNC,U0123955,73002973,,,
planning-condition,,,,local-authority:DNC,U0123956,73002974,,,
planning-condition,,,,local-authority:DNC,U0123957,73002975,,,
planning-condition,,,,local-authority:DNC,U0123958,73002976,,,
planning-condition,,,,local-authority:DNC,U0124139,73002977,,,
planning-condition,,,,local-authority:DNC,U0124140,73002978,,,
planning-condition,,,,local-authority:DNC,U0124328,73002979,,,
planning-condition,,,,local-authority:DNC,U0124329,73002980,,,
planning-condition,,,,local-authority:DNC,U0124330,73002981,,,
planning-condition,,,,local-authority:DNC,U0124331,73002982,,,
planning-condition,,,,local-authority:DNC,U0124360,73002983,,,
planning-condition,,,,local-authority:DNC,U0124361,73002984,,,
planning-condition,,,,local-authority:DNC,U0124362,73002985,,,
planning-condition,,,,local-authority:DNC,U0124363,73002986,,,
planning-condition,,,,local-authority:DNC,U0124364,73002987,,,
planning-condition,,,,local-authority:DNC,U0124365,73002988,,,
planning-condition,,,,local-authority:DNC,U0124366,73002989,,,
planning-condition,,,,local-authority:DNC,U0124367,73002990,,,
planning-condition,,,,local-authority:DNC,U0124702,73002991,,,
planning-condition,,,,local-authority:DNC,U0124740,73002992,,,
planning-condition,,,,local-authority:DNC,U0124741,73002993,,,
planning-condition,,,,local-authority:DNC,U0124742,73002994,,,
planning-condition,,,,local-authority:DNC,U0124743,73002995,,,
planning-condition,,,,local-authority:DNC,U0124744,73002996,,,
planning-condition,,,,local-authority:DNC,U0124817,73002997,,,
planning-condition,,,,local-authority:DNC,U0124929,73002998,,,
planning-condition,,,,local-authority:DNC,U0124930,73002999,,,
planning-condition,,,,local-authority:DNC,U0124931,73003000,,,
planning-condition,,,,local-authority:DNC,U0124932,73003001,,,
planning-condition,,,,local-authority:DNC,U0124933,73003002,,,
planning-condition,,,,local-authority:DNC,U0124934,73003003,,,
planning-condition,,,,local-authority:DNC,U0124935,73003004,,,
planning-condition,,,,local-authority:DNC,U0124936,73003005,,,
planning-condition,,,,local-authority:DNC,U0124937,73003006,,,
planning-condition,,,,local-authority:DNC,U0124938,73003007,,,
planning-condition,,,,local-authority:DNC,U0124939,73003008,,,
planning-condition,,,,local-authority:DNC,U0124940,73003009,,,
planning-condition,,,,local-authority:DNC,U0124941,73003010,,,
planning-condition,,,,local-authority:DNC,U0124942,73003011,,,
planning-condition,,,,local-authority:DNC,U0124943,73003012,,,
planning-condition,,,,local-authority:DNC,U0124944,73003013,,,
planning-condition,,,,local-authority:DNC,U0124945,73003014,,,
planning-condition,,,,local-authority:DNC,U0125097,73003015,,,
planning-condition,,,,local-authority:DNC,U0125098,73003016,,,
planning-condition,,,,local-authority:DNC,U0125099,73003017,,,
planning-condition,,,,local-authority:DNC,U0125100,73003018,,,
planning-condition,,,,local-authority:DNC,U0125101,73003019,,,
planning-condition,,,,local-authority:DNC,U0125102,73003020,,,
planning-condition,,,,local-authority:DNC,U0125103,73003021,,,
planning-condition,,,,local-authority:DNC,U0125104,73003022,,,
planning-condition,,,,local-authority:DNC,U0125105,73003023,,,
planning-condition,,,,local-authority:DNC,U0125221,73003024,,,
planning-condition,,,,local-authority:DNC,U0125222,73003025,,,
planning-condition,,,,local-authority:DNC,U0125223,73003026,,,
planning-condition,,,,local-authority:DNC,U0125299,73003027,,,
planning-condition,,,,local-authority:DNC,U0125300,73003028,,,
planning-condition,,,,local-authority:DNC,U0125301,73003029,,,
planning-condition,,,,local-authority:DNC,U0125302,73003030,,,
planning-condition,,,,local-authority:DNC,U0125303,73003031,,,
planning-condition,,,,local-authority:DNC,U0125304,73003032,,,
planning-condition,,,,local-authority:DNC,U0125305,73003033,,,
planning-condition,,,,local-authority:DNC,U0125348,73003034,,,
planning-condition,,,,local-authority:DNC,U0125349,73003035,,,
planning-condition,,,,local-authority:DNC,U0125350,73003036,,,
planning-condition,,,,local-authority:DNC,U0125351,73003037,,,
planning-condition,,,,local-authority:DNC,U0125352,73003038,,,
planning-condition,,,,local-authority:DNC,U0125353,73003039,,,
planning-condition,,,,local-authority:DNC,U0125354,73003040,,,
planning-condition,,,,local-authority:DNC,U0125355,73003041,,,
planning-condition,,,,local-authority:DNC,U0125356,73003042,,,
planning-condition,,,,local-authority:DNC,U0125357,73003043,,,
planning-condition,,,,local-authority:DNC,U0125358,73003044,,,
planning-condition,,,,local-authority:DNC,U0125359,73003045,,,
planning-condition,,,,local-authority:DNC,U0125464,73003046,,,
planning-condition,,,,local-authority:DNC,U0125466,73003047,,,
planning-condition,,,,local-authority:DNC,U0125467,73003048,,,
planning-condition,,,,local-authority:DNC,U0125468,73003049,,,
planning-condition,,,,local-authority:DNC,U0125469,73003050,,,
planning-condition,,,,local-authority:DNC,U0125470,73003051,,,
planning-condition,,,,local-authority:DNC,U0125471,73003052,,,
planning-condition,,,,local-authority:DNC,U0125472,73003053,,,
planning-condition,,,,local-authority:DNC,U0125473,73003054,,,
planning-condition,,,,local-authority:DNC,U0125474,73003055,,,
planning-condition,,,,local-authority:DNC,U0125475,73003056,,,
planning-condition,,,,local-authority:DNC,U0125480,73003057,,,
planning-condition,,,,local-authority:DNC,U0125481,73003058,,,
planning-condition,,,,local-authority:DNC,U0125482,73003059,,,
planning-condition,,,,local-authority:DNC,U0125483,73003060,,,
planning-condition,,,,local-authority:DNC,U0125484,73003061,,,
planning-condition,,,,local-authority:DNC,U0125485,73003062,,,
planning-condition,,,,local-authority:DNC,U0125486,73003063,,,
planning-condition,,,,local-authority:DNC,U0125487,73003064,,,
planning-condition,,,,local-authority:DNC,U0125488,73003065,,,
planning-condition,,,,local-authority:DNC,U0125489,73003066,,,
planning-condition,,,,local-authority:DNC,U0125490,73003067,,,
planning-condition,,,,local-authority:DNC,U0125523,73003068,,,
planning-condition,,,,local-authority:DNC,U0125524,73003069,,,
planning-condition,,,,local-authority:DNC,U0125525,73003070,,,
planning-condition,,,,local-authority:DNC,U0125526,73003071,,,
planning-condition,,,,local-authority:DNC,U0125527,73003072,,,
planning-condition,,,,local-authority:DNC,U0125528,73003073,,,
planning-condition,,,,local-authority:DNC,U0125529,73003074,,,
planning-condition,,,,local-authority:DNC,U0125530,73003075,,,
planning-condition,,,,local-authority:DNC,U0125531,73003076,,,
planning-condition,,,,local-authority:DNC,U0125532,73003077,,,
planning-condition,,,,local-authority:DNC,U0125533,73003078,,,
planning-condition,,,,local-authority:DNC,U0125534,73003079,,,
planning-condition,,,,local-authority:DNC,U0125598,73003080,,,
planning-condition,,,,local-authority:DNC,U0125630,73003081,,,
planning-condition,,,,local-authority:DNC,U0125631,73003082,,,
planning-condition,,,,local-authority:DNC,U0125811,73003083,,,
planning-condition,,,,local-authority:DNC,U0125812,73003084,,,
planning-condition,,,,local-authority:DNC,U0126164,73003085,,,
planning-condition,,,,local-authority:DNC,U0126165,73003086,,,
planning-condition,,,,local-authority:DNC,U0126170,73003087,,,
planning-condition,,,,local-authority:DNC,U0126171,73003088,,,
planning-condition,,,,local-authority:DNC,U0126177,73003089,,,
planning-condition,,,,local-authority:DNC,U0126198,73003090,,,
planning-condition,,,,local-authority:DNC,U0126199,73003091,,,
planning-condition,,,,local-authority:DNC,U0126221,73003092,,,
planning-condition,,,,local-authority:DNC,U0126222,73003093,,,
planning-condition,,,,local-authority:DNC,U0126620,73003094,,,
planning-condition,,,,local-authority:DNC,U0126621,73003095,,,
planning-condition,,,,local-authority:DNC,U0126622,73003096,,,
planning-condition,,,,local-authority:DNC,U0126623,73003097,,,
planning-condition,,,,local-authority:DNC,U0126624,73003098,,,
planning-condition,,,,local-authority:DNC,U0126625,73003099,,,
planning-condition,,,,local-authority:DNC,U0126626,73003100,,,
planning-condition,,,,local-authority:DNC,U0126627,73003101,,,
planning-condition,,,,local-authority:DNC,U0126628,73003102,,,
planning-condition,,,,local-authority:DNC,U0126629,73003103,,,
planning-condition,,,,local-authority:DNC,U0126630,73003104,,,
planning-condition,,,,local-authority:DNC,U0126631,73003105,,,
planning-condition,,,,local-authority:DNC,U0126632,73003106,,,
planning-condition,,,,local-authority:DNC,U0126633,73003107,,,
planning-condition,,,,local-authority:DNC,U0126934,73003108,,,
planning-condition,,,,local-authority:DNC,U0126935,73003109,,,
planning-condition,,,,local-authority:DNC,U0126936,73003110,,,
planning-condition,,,,local-authority:DNC,U0126937,73003111,,,
planning-condition,,,,local-authority:DNC,U0127056,73003112,,,
planning-condition,,,,local-authority:DNC,U0127057,73003113,,,
planning-condition,,,,local-authority:DNC,U0127058,73003114,,,
planning-condition,,,,local-authority:DNC,U0127059,73003115,,,
planning-condition,,,,local-authority:DNC,U0127060,73003116,,,
planning-condition,,,,local-authority:DNC,U0127061,73003117,,,
planning-condition,,,,local-authority:DNC,U0127062,73003118,,,
planning-condition,,,,local-authority:DNC,U0127063,73003119,,,
planning-condition,,,,local-authority:DNC,U0127064,73003120,,,
planning-condition,,,,local-authority:DNC,U0127065,73003121,,,
planning-condition,,,,local-authority:DNC,U0127066,73003122,,,
planning-condition,,,,local-authority:DNC,U0127067,73003123,,,
planning-condition,,,,local-authority:DNC,U0127068,73003124,,,
planning-condition,,,,local-authority:DNC,U0127069,73003125,,,
planning-condition,,,,local-authority:DNC,U0127070,73003126,,,
planning-condition,,,,local-authority:DNC,U0127071,73003127,,,
planning-condition,,,,local-authority:DNC,U0127072,73003128,,,
planning-condition,,,,local-authority:DNC,U0127073,73003129,,,
planning-condition,,,,local-authority:DNC,U0127074,73003130,,,
planning-condition,,,,local-authority:DNC,U0127075,73003131,,,
planning-condition,,,,local-authority:DNC,U0127076,73003132,,,
planning-condition,,,,local-authority:DNC,U0127077,73003133,,,
planning-condition,,,,local-authority:DNC,U0127078,73003134,,,
planning-condition,,,,local-authority:DNC,U0127079,73003135,,,
planning-condition,,,,local-authority:DNC,U0127505,73003136,,,
planning-condition,,,,local-authority:DNC,U0127506,73003137,,,
planning-condition,,,,local-authority:DNC,U0127507,73003138,,,
planning-condition,,,,local-authority:DNC,U0127508,73003139,,,
planning-condition,,,,local-authority:DNC,U0127509,73003140,,,
planning-condition,,,,local-authority:DNC,U0127510,73003141,,,
planning-condition,,,,local-authority:DNC,U0127511,73003142,,,
planning-condition,,,,local-authority:DNC,U0127512,73003143,,,
planning-condition,,,,local-authority:DNC,U0127513,73003144,,,
planning-condition,,,,local-authority:DNC,U0127514,73003145,,,
planning-condition,,,,local-authority:DNC,U0127515,73003146,,,
planning-condition,,,,local-authority:DNC,U0127516,73003147,,,
planning-condition,,,,local-authority:DNC,U0127517,73003148,,,
planning-condition,,,,local-authority:DNC,U0127518,73003149,,,
planning-condition,,,,local-authority:DNC,U0127519,73003150,,,
planning-condition,,,,local-authority:DNC,U0127520,73003151,,,
planning-condition,,,,local-authority:DNC,U0127521,73003152,,,
planning-condition,,,,local-authority:DNC,U0127522,73003153,,,
planning-condition,,,,local-authority:DNC,U0127523,73003154,,,
planning-condition,,,,local-authority:DNC,U0127524,73003155,,,
planning-condition,,,,local-authority:DNC,U0127525,73003156,,,
planning-condition,,,,local-authority:DNC,U0127526,73003157,,,
planning-condition,,,,local-authority:DNC,U0127527,73003158,,,
