dataset,entity-minimum,entity-maximum,organisation
infrastructure-funding-statement,8100069,8100069,local-authority:MSU
infrastructure-funding-statement,8100046,8100046,local-authority:NEA
infrastructure-funding-statement,8100184,8100184,local-authority:NFK
infrastructure-funding-statement,8100120,8100120,local-authority:NLN
infrastructure-funding-statement,8100177,8100177,local-authority:NTY
infrastructure-funding-statement,8100200,8100200,local-authority:RED
infrastructure-funding-statement,8100143,8100143,local-authority:ROH
infrastructure-funding-statement,8100128,8100128,local-authority:SHA
infrastructure-funding-statement,8100180,8100180,local-authority:SHE
infrastructure-funding-statement,8100148,8100148,local-authority:SND
infrastructure-funding-statement,8100017,8100017,local-authority:SNO
infrastructure-funding-statement,8100126,8100126,local-authority:SNO
infrastructure-funding-statement,8100065,8100065,local-authority:SWT
infrastructure-funding-statement,8100198,8100198,local-authority:SUA
infrastructure-funding-statement,8100037,8100037,local-authority:TEN
infrastructure-funding-statement,8100003,8100003,local-authority:TWH
infrastructure-funding-statement,8100057,8100057,local-authority:UTT
infrastructure-funding-statement,8100183,8100183,local-authority:VAL
infrastructure-funding-statement,8100092,8100092,local-authority:WAE
infrastructure-funding-statement,8100028,8100028,local-authority:WAR
infrastructure-funding-statement,8100136,8100136,local-authority:WDE
infrastructure-funding-statement,8100161,8100161,local-authority:WEA
infrastructure-funding-statement,8100172,8100172,local-authority:WIL
infrastructure-funding-statement,8100053,8100053,local-authority:WOT
infrastructure-funding-statement,8100150,8100150,local-authority:WSX
infrastructure-funding-statement,8100157,8100157,national-park-authority:Q20198711
infrastructure-funding-statement,8100009,8100009,national-park-authority:Q72617158
