end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,8100026,,,local-authority-eng:BNH,infrastructure-funding-statement,,,20263be3973e460fe07eb1f9d7f963dba8954cf8528954b647681ba01c39f5c7,
,,8100027,,,local-authority-eng:BST,infrastructure-funding-statement,,,21fb89f2136f9b7a53427620b392a1d5258aadcc04e217086d99c658d1472459,
,,8100028,,,local-authority-eng:WAR,infrastructure-funding-statement,,,23eeccab8e571e5d4ccec6f1f91545e0e2b2308ebd9c9ad3f222a13ac25c69fc,
,,8100029,,,local-authority-eng:KIR,infrastructure-funding-statement,,,244925ef43ac055594afc22dc9c73c8bfe26f9afb20ff6d232979242deb5fe88,
,,8100030,,,local-authority-eng:BIR,infrastructure-funding-statement,,,26ac42b2219b2e18f218c71534e08667d2a8b3bff4ff0beffb826142f55d0cc8,
,,8100031,,,local-authority-eng:IPS,infrastructure-funding-statement,,,277ecea1f541de103b16654927fdd67a5d8aac92e656bb7f3ea60a063512ccec,
,,8100032,,,local-authority-eng:AMB,infrastructure-funding-statement,,,27a023382cbc90dbaa5d75680a98b9c1b1af555055d5a254fed47d832c4567c1,
,,8100033,,,local-authority-eng:BAS,infrastructure-funding-statement,,,2a10255f20b94dbbc6fc7185076630e8adca6fc2991b622296ecd5fb1879fdc7,
,,8100034,,,local-authority-eng:HAM,infrastructure-funding-statement,,,2dd1c2595389a98131448c120b18b07025a8620804a109361e2d29a395c5a50c,
,,8100035,,,local-authority-eng:BRO,infrastructure-funding-statement,,,2f828a84568c23486562ecfd764bddbe4f89d00c1ac906496aec0eaf80af1071,
,,8100036,,,local-authority-eng:HIN,infrastructure-funding-statement,,,308ea1c8ca803d5daece9a346a856e640ca6cacb0b757f4354ed66e148f5c55d,
,,8100037,,,local-authority-eng:TEN,infrastructure-funding-statement,,,3109a5cf3868b36b4979a87ed6f760ed1802983897f383e831a2ad4e20655191,
,,8100038,,,local-authority-eng:DUD,infrastructure-funding-statement,,,31599aa681abc9e7e650a6a4ebea8d79afcd8b5e4315ead57851d65af8cdbae2,
,,8100039,,,local-authority-eng:EAS,infrastructure-funding-statement,,,36b12ee9a0cb352b9ef947310a1802d056cc26e7814ebb9888c27d894c90e170,
,,8100040,,,local-authority-eng:HPL,infrastructure-funding-statement,,,373009278732adb2afaf5c26bdcfda06ef393c2bdafafb2d6de16465b28acd2f,
,,8100041,,,local-authority-eng:BIR,infrastructure-funding-statement,,,37963fe5c0de959ec7705f1cff5df53c218970158133c42ef0f9256b9d1bc308,
,,8100042,,,local-authority-eng:CAB,infrastructure-funding-statement,,,3dd5d93621d72791fd4ae11a79e0ba4e4c709280d4a00c4fa6b47b1e3ac01424,
,,8100043,,,local-authority-eng:HAA,infrastructure-funding-statement,,,3e4ff0701f707f5c4a5ec096a38bbd643430752f074c743eaea5160e63b285d4,
,,8100044,,,local-authority-eng:BNS,infrastructure-funding-statement,,,3ec74a1a816150fc81535e47e863b031f9c7bb982460683962a1253b7ece8bca,
,,8100045,,,local-authority-eng:HRY,infrastructure-funding-statement,,,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,
,,8100046,,,local-authority-eng:NEA,infrastructure-funding-statement,,,44d63f11e132e33297591ac6acee04e4122840192000d624d2cdb6883d1fa8a7,
,,8100047,,,local-authority-eng:BRM,infrastructure-funding-statement,,,46c6c7073a011c94f0bb87881b2f0288226590b3dac340e003cbe27a58f215eb,
,,8100048,,,local-authority-eng:KIN,infrastructure-funding-statement,,,471b58185bf2b08f490a00898a4ce4fa01d82fab84775721d3412f3ab006ffa0,
,,8100049,,,local-authority-eng:HAA,infrastructure-funding-statement,,,485a6916b21b5b3a59d52f1dac70a772872da500bfc129b04f1e5e2f66d3df31,
,,8100050,,,local-authority-eng:GRA,infrastructure-funding-statement,,,48bed47dfeabe8f41022b742e21d4dcf72e0a2dd8f3b4da5fd54eabe98456c58,
,,8100051,,,local-authority-eng:LAC,infrastructure-funding-statement,,,49a0c3f797444e1abdcf064b12598931d86f97c1781102adef4ae0d2027d8981,
,,8100052,,,local-authority-eng:EHA,infrastructure-funding-statement,,,4c27580d9b906a063805c02577483dd9685187fe2758c927864382e7bd79eaa3,
,,8100053,,,local-authority-eng:WOT,infrastructure-funding-statement,,,4df9030c9d440b7ddbf90ac544afc9100c59e7dc469823847dd055d4916948d6,
,,8100054,,,local-authority-eng:HAO,infrastructure-funding-statement,,,4f595883eddf82780a8db4c77484c97ab9e7827fa380b541f09364708268df1c,
,,8100055,,,local-authority-eng:ISL,infrastructure-funding-statement,,,51e9249761a3f4161a5d0db7a53fa7258e759db0dc531b13bfc5d5141f7c2167,
,,8100056,,,local-authority-eng:HCK,infrastructure-funding-statement,,,5294d56d342e4082b74078a6868c922f1f284cea763378e21a591104435d08e3,
,,8100057,,,local-authority-eng:UTT,infrastructure-funding-statement,,,548fb69e737b59329f7ed27c120eb24b808265a1d6542a48a290ba5c67371254,
,,8100058,,,local-authority-eng:HER,infrastructure-funding-statement,,,56b0efda3f6de0c7814b9e86479aa702e57f56dd10c7fac203eb26706ed8ef20,
,,8100059,,,local-authority-eng:BIR,infrastructure-funding-statement,,,58c70df2f0ff7080544a6ec5913d08d5f06dc6dcab5b37ca4170e7cf43a768b5,
,,8100060,,,local-authority-eng:HIL,infrastructure-funding-statement,,,5b1d99712da8e130acbec3e4fbc3e06b3eeaf5014a67fa39af645c28a5f35ace,
,,8100061,,,local-authority-eng:LEC,infrastructure-funding-statement,,,5b9c17d3f7ffd940ecff9787781a1ee2b2871db723bff2173ae96d68159e7b8e,
,,8100062,,,local-authority-eng:EPS,infrastructure-funding-statement,,,5e8ed72572d0ab5fc2b434f576597a7b0e08e06fa135e6ac3b7c1a5f1659aff0,
,,8100063,,,local-authority-eng:IOW,infrastructure-funding-statement,,,5ffa1a53b37fee7ab7fd93e3551df738a71d74eafbf57a4261780cbc35b0b9ce,
,,8100064,,,local-authority-eng:ASF,infrastructure-funding-statement,,,5ffd953359bbad7ebbe85c11a9b9314844508136defe451d172d7dbcc3786e43,
,,8100065,,,local-authority-eng:SWT,infrastructure-funding-statement,,,60a1e3e7dc432adf67d38795b2e5b5bd85b5c2eff1bd7d4babdd0581e978de5f,
,,8100066,,,local-authority-eng:HAA,infrastructure-funding-statement,,,6401ef6a1103b48fe5156eb2e84588f1d6fe545820aad851491e81b1fdc0eade,
,,8100067,,,local-authority-eng:CAN,infrastructure-funding-statement,,,657ad06ae4155dead1e22f894b9537c6a64487de94964ea93a1a682dc3b8bf6a,
,,8100068,,,local-authority-eng:HIL,infrastructure-funding-statement,,,658fc4a39ed58f305dc7aa7fee3a65b0190e85469665a65b5a78ae1f6bdc6278,
,,8100069,,,local-authority-eng:MSU,infrastructure-funding-statement,,,65a5f478d30f5a8223ec49faafa46ed8ae3e8c7f4563bfed876b24f0c340a0a2,
,,8100070,,,local-authority-eng:GOS,infrastructure-funding-statement,,,67baa5acd9bf32c476cd63e37c1d4011a53f5c6a1cf00a98132df2b88e3b913b,
,,8100071,,,local-authority-eng:BRA,infrastructure-funding-statement,,,68b3d073b2da18f66119933bc0251cb9d2d81409931a37afd5478182aa898a62,
,,8100072,,,local-authority-eng:ESK,infrastructure-funding-statement,,,6a1e6424b94d2043b8d1ee0267321fa882cfb7d64c50a9c8eb0c80c55c052e2a,
,,8100073,,,local-authority-eng:HAA,infrastructure-funding-statement,,,6b9124f44cc2da69e163864bc70de9b21685e96a3b283fdb8c9ee139843beb92,
,,8100074,,,local-authority-eng:LEW,infrastructure-funding-statement,,,6d2fc42b5852361681b95067dcc2f1946c82c525dac6e793f603f0226867d62e,
,,8100075,,,local-authority-eng:CRA,infrastructure-funding-statement,,,6ef659299311cfddcfa2e432df6128234bc46ee0af2d73baf9f0195ff34e1961,
,,8100076,,,local-authority-eng:HRW,infrastructure-funding-statement,,,6f32d09743d6ac95993e2b3e104193acc385d427e56d4fe55818fac2a1c211c2,
,,8100077,,,local-authority-eng:ECA,infrastructure-funding-statement,,,700acf45617f0187bccd8e3e545ac543215ed3a6233910f9e42254722a0fd61c,
,,8100078,,,local-authority-eng:KHL,infrastructure-funding-statement,,,701ab3580c2c61ba6f5ca3237f62cfa6db253a0116248456686565b0968f88d6,
,,8100079,,,local-authority-eng:BPL,infrastructure-funding-statement,,,730a5f63ac8570d15159b2ca15b63e8c0e4ace05e0f3a411fb8a632c6928620c,
,,8100080,,,local-authority-eng:KET,infrastructure-funding-statement,,,77ef947963d3f251663f5b6747dcfa30b278b25687f014e1b176662c0c737363,
,,8100081,,,local-authority-eng:DER,infrastructure-funding-statement,,,78ed5b1dd217157f5b71b845d699fcbd221ed89f84f3ee3f9aeca6aab3bf9601,
,,8100082,,,local-authority-eng:GAT,infrastructure-funding-statement,,,7be0e72d40bcfede861b68a0bbbf9afd2d8ca59abaec4d0482726930047c7b6e,
,,8100083,,,local-authority-eng:COP,infrastructure-funding-statement,,,7c7548db24dba2273f84e7c9c84f768fb03f42d7912a1685e179e774ff961ebe,
,,8100084,,,local-authority-eng:HAT,infrastructure-funding-statement,,,7d5974dbdd3f844cac19ac06419921a7b5719704a1f934322e3dfeeda261a930,
,,8100085,,,local-authority-eng:KWL,infrastructure-funding-statement,,,7f566cd881fc0dc85d724fb2f7f42296a2dcbe9c3f1c3fc9497727ee5cda52b9,
,,8100086,,,local-authority-eng:FOE,infrastructure-funding-statement,,,816d87e55610da3a422bfb654527adf556c7b4f6d3d46ff042bc911d0e67d0d0,
,,8100087,,,local-authority-eng:DOR,infrastructure-funding-statement,,,81971fb1a3bd5fa1e829bd168947b6056f61726ba06d1ece7cf905120156c5b4,
,,8100088,,,local-authority-eng:HIL,infrastructure-funding-statement,,,84695afd27212cf886692211154139a0e4fb0bcf9ec644836e640eefb6a9e43b,
,,8100089,,,local-authority-eng:BRE,infrastructure-funding-statement,,,85d7fcc9d65b3657b76df05bf8d83ef99aeaeb0b85da70eeb2c797209a81b86f,
,,8100090,,,local-authority-eng:ESS,infrastructure-funding-statement,,,85f959c45c0f5ac6c96364247e3f4a848d1942d689fb8b88c3da16eefbd31c70,
,,8100091,,,local-authority-eng:EST,infrastructure-funding-statement,,,870dc46da246b0bfa724536b7ad0a6a21d2bff486b284d6dba20c5520c293a32,
,,8100092,,,local-authority-eng:WAE,infrastructure-funding-statement,,,87bea1d1f57fc89f6a241470727a941b0887d96850155222bd36f0dd00f3dc8e,
,,8100093,,,local-authority-eng:BIR,infrastructure-funding-statement,,,8ae80058452da4ad26c8bf60c2d1611908e632d46a705a88402bc58500e6ca83,
,,8100094,,,local-authority-eng:ENF,infrastructure-funding-statement,,,8b3df7682b35f27f5d7fba93fd719a8ae14115af805845d8360021ceaa432c79,
,,8100095,,,local-authority-eng:MEL,infrastructure-funding-statement,,,8b9e2605ddfbb05b6363111d216f801c86b93f7cad7f2c3c2a39dd21a336cd4a,
,,8100096,,,local-authority-eng:DEB,infrastructure-funding-statement,,,8e62cd7f38d283f38905a9e26edec54dfa7d54c47677756bbf5ca5906f0f10a1,
,,8100097,,,local-authority-eng:COT,infrastructure-funding-statement,,,8ff069ad6d65f8535407e5dfddc444c6f2479cd3dc1e542fca94be7a9d133ffb,
,,8100098,,,local-authority-eng:BRX,infrastructure-funding-statement,,,90374df1b83326abb40001f3a05f9c90e39b5ba4af3762c0b5a5663246320969,
,,8100099,,,local-authority-eng:HAA,infrastructure-funding-statement,,,912674d97ad4ed493c1aefafa0cd02fae719f3a9393f41063be845bb99e70c2d,
,,8100100,,,local-authority-eng:DBY,infrastructure-funding-statement,,,91c53dd0e42d65f9512fd942861dd5a9620ea6ea2615038ae44440024e01fc36,
,,8100101,,,local-authority-eng:HAR,infrastructure-funding-statement,,,92559043abb89507657437b99509e1f7de0fe1567cd0a452c867097b4154fb5e,
,,8100102,,,local-authority-eng:HAE,infrastructure-funding-statement,,,92db435ebc02b156c6ae78e29f21668202e5ccf3022f168428f2f59eabe8757a,
,,8100103,,,local-authority-eng:BRD,infrastructure-funding-statement,,,933b60dd98108d0b26e35a2fa7a78d6418742193485145f51bfd758619306f98,
,,8100104,,,local-authority-eng:EAT,infrastructure-funding-statement,,,93d88ab92453ea582c3cfa2d88a62bb93940f85f278bd79bf03436334537b406,
,,8100105,,,local-authority-eng:BBD,infrastructure-funding-statement,,,942c4cdd05ddb16467e2e5900dc7e0c6bc240cfc1a868d0db484bfc4a5868237,
,,8100106,,,local-authority-eng:HAA,infrastructure-funding-statement,,,951dad0777b3fa612d583b161f0fc280e7e162ac548413ef6dae6c2d21faa5d8,
,,8100107,,,local-authority-eng:EHE,infrastructure-funding-statement,,,97a5450d1caa2aa284477a63be8be2381f86e8bc48ea4b9f9c5bca306d406907,
,,8100108,,,local-authority-eng:HEF,infrastructure-funding-statement,,,981d606369932d95b797d8cfad81322c400eb46ead6cd844ef89e9e26ea622a1,
,,8100109,,,local-authority-eng:HER,infrastructure-funding-statement,,,98a2638eb0b6bb87ec4a913cf56da239847cdf94840098fa1a627d85aebb675c,
,,8100110,,,local-authority-eng:BDF,infrastructure-funding-statement,,,9ac8afc406ff1b0157e3ecbb3a1ea1bc1a9a0b6ab0b9049f3d52f96322d1915d,
,,8100111,,,local-authority-eng:BRO,infrastructure-funding-statement,,,9c8179a2ee1a6f357b91a76bd3f61aede197ba425504730544e56b93d92ca0c3,
,,8100112,,,local-authority-eng:CAT,infrastructure-funding-statement,,,9e78efe9572b0fbf1353518e9c75d3b0950b38e97dca3d9712fe3ec5fda169a0,
,,8100113,,,local-authority-eng:HAV,infrastructure-funding-statement,,,9ed19484c06ba345405ca768adbbea2707159f31747896459f925f724962da0e,
,,8100114,,,local-authority-eng:COV,infrastructure-funding-statement,,,9fb16edabe4c548104ebb277d2f20ba23c905d185172695329ac4ddad5070c2f,
,,8100115,,,local-authority-eng:FAR,infrastructure-funding-statement,,,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,
,,8100116,,,local-authority-eng:FOR,infrastructure-funding-statement,,,a0f121b413e9fa283d50308bd6c2c5a1363f3108fbf9a1d75326bb537e67e419,
,,8100117,,,local-authority-eng:ERY,infrastructure-funding-statement,,,a3a7fa7e0ac14a4f580c480364af7b43fe7ada55951bb9bcd44669e26a56e447,
,,8100118,,,local-authority-eng:EXE,infrastructure-funding-statement,,,a5bc74dc89c00066f2dd49bc92365c41d9e9db2e4ab682d244b030496b47e267,
,,8100119,,,local-authority-eng:HAA,infrastructure-funding-statement,,,a6105ad23a0f68668486738b17d1fca9bdea3ac7e9e3b13823cd132698339b7a,
,,8100120,,,local-authority-eng:NLN,infrastructure-funding-statement,,,a7f8a7c4f1a74afd30fd5bfda6b469e59e608661eb87d710a2e7938954e83908,
,,8100121,,,local-authority-eng:ASH,infrastructure-funding-statement,,,a8e55af7d5f986e08f4c6bf59c68f6cf6f123fa0ce03fba4ff0489a9bffde071,
,,8100122,,,local-authority-eng:BAR,infrastructure-funding-statement,,,a8e8dae7f2f31187e2d57531a9dd8feef4b64853736315c28125340e8b63b561,
,,8100123,,,local-authority-eng:LCE,infrastructure-funding-statement,,,aa47e9e42f6bd3f36b704cf2d81f6ace34ecdf4ffeb62b1e5eaab41feac50813,
,,8100124,,,local-authority-eng:HAS,infrastructure-funding-statement,,,abb78faac017ea2422968a6c3ec485dc7ad5d77f12a1ee6784933aa66d416b8d,
,,8100125,,,local-authority-eng:CHO,infrastructure-funding-statement,,,ac0a54dcf6f83b020b2e64871b4f649d80ea1e428c83f2ac12c4db1c323f76d1,
,,8100126,,,local-authority-eng:SNO,infrastructure-funding-statement,,,ad08d49e3f178831c342360a1d8d6cdcd8a9d6dae49105c9f591d8a1dca6c647,
,,8100127,,,local-authority-eng:BEX,infrastructure-funding-statement,,,ad1dbc2aae2501c6b31be2cc588e705667d34b7421b02fbba3047924b47b787a,
,,8100128,,,local-authority-eng:SHA,infrastructure-funding-statement,,,ad80f7ccf7bab6bfdac641f94047d30a52a9331059896f09e9e5b657c2456136,
,,8100129,,,local-authority-eng:FEN,infrastructure-funding-statement,,,ae6d743a53a0aec8da3108542d69e9b0110c625434dcd58799af9d90351ba8a2,
,,8100130,,,local-authority-eng:DAV,infrastructure-funding-statement,,,ae81eab55e5c8eb77ffd6b5e87c25fdd1313e4b209e539ad2adbe800de9a1069,
,,8100131,,,local-authority-eng:ELM,infrastructure-funding-statement,,,aedf9268db8178b2cef662d896816d55a4244cb038f296a6a1994fb056b7199d,
,,8100132,,,local-authority-eng:HRT,infrastructure-funding-statement,,,b457d73a58901af2eef3f1f75d81c7fec4a9b1c56e57f879fbabab78fccaa89f,
,,8100133,,,local-authority-eng:ESX,infrastructure-funding-statement,,,b5e56c42088a0aa858db10997436f600cc23da67f5b82656bc7155ea40b83745,
,,8100134,,,local-authority-eng:BAE,infrastructure-funding-statement,,,b72330ba4ddfde955692ac64d90f642cb4e928395570937659c04da8f64011c1,
,,8100135,,,local-authority-eng:DAR,infrastructure-funding-statement,,,b7579e709a8af6b6a00d9ef396222b6e02a9fce3988a250a893c71b20eb12171,
,,8100136,,,local-authority-eng:WDE,infrastructure-funding-statement,,,b87c6cbf1fccf8f66428de07d95e3f76828d05e8135b7dd3f8bb8be9ab946e74,
,,8100137,,,local-authority-eng:DST,infrastructure-funding-statement,,,b9d398c98cf2cce84c2f862d42e6d7c13bb39cbdc80a0ab769a4e46f5491c27a,
,,8100138,,,local-authority-eng:HNS,infrastructure-funding-statement,,,b9ec34155080f77755fd92c8f06880e34da09dbb5c345652f8d00d8377b6a9d9,
,,8100139,,,local-authority-eng:GLO,infrastructure-funding-statement,,,baba3a338225125f56fe13780615d5c22ba56f3d531edbe8f7764d3d4c9fe0c0,
,,8100140,,,local-authority-eng:CHT,infrastructure-funding-statement,,,bd592e3f245035bfbbbf2248182b8d9edab2fb3ecce01099dd405fd8c5256c0f,
,,8100141,,,local-authority-eng:CMA,infrastructure-funding-statement,,,bdb90ec7d666a63c59d12144ec9df3388aed7dd11bcbeaafadb331755b1181d0,
,,8100142,,,local-authority-eng:GED,infrastructure-funding-statement,,,bf8f87e213f3362f64531ee47cfd3e469c8abd81e243d718eed871dfb607a8a0,
,,8100143,,,local-authority-eng:ROH,infrastructure-funding-statement,,,bff453b5c76dc51a0b3046c4f12f9429ec21fa96eb3f52c609b152841140e080,
,,8100144,,,local-authority-eng:KIN,infrastructure-funding-statement,,,c13b1ec7767e1d8d81011bb100ed125cc23c75730a0a74b911860db0bf72df2c,
,,8100145,,,local-authority-eng:ERE,infrastructure-funding-statement,,,c2876e7307f86ff2ffe34c908ac3395a0dceb61ac4a4d482789f0a855728633e,
,,8100146,,,local-authority-eng:CRY,infrastructure-funding-statement,,,c41db71142cd059f2fe84d2a7cd989e58602580aefb6bdc37a416de5e834b37b,
,,8100147,,,local-authority-eng:CPCA,infrastructure-funding-statement,,,c5ec7f3562f66376fc1bad9d90c9bbcdfdd902d0be3e939d5c65645b5b798b3d,
,,8100148,,,local-authority-eng:SND,infrastructure-funding-statement,,,c6da8c1d474cc73ba260056b11aecd01151bd11128e8010d36841922a5d891bd,
,,8100149,,,local-authority-eng:ARU,infrastructure-funding-statement,,,c7aae9a61662dbba9fc3be863d155c8c6d330cf0bdbec56178e909d374954ee9,
,,8100150,,,local-authority-eng:WSX,infrastructure-funding-statement,,,c7f9c57f7278388b3889316becd3503ac4ebe8f54d653e8c7e13b01e9e8ade61,
,,8100151,,,local-authority-eng:BDG,infrastructure-funding-statement,,,c8caacaa53c479b55b1edd8969ef14d5ccf0dc3548242b2a6234d0727e11a76a,
,,8100152,,,local-authority-eng:HIG,infrastructure-funding-statement,,,c97570f9393d2c3f422004bf89d0402cd640920e8c27cddd17a8c8226bdc4a0c,
,,8100153,,,local-authority-eng:HMF,infrastructure-funding-statement,,,cb476afbb876d06468b51a3eae390e61039dbd7282ff63553d7a118533dc02a6,
,,8100154,,,local-authority-eng:HAA,infrastructure-funding-statement,,,cb4bc1be224f755aebc55e8ab5caf6c6206b3282d3747ce9e0dba483eed455a8,
,,8100155,,,local-authority-eng:KTT,infrastructure-funding-statement,,,cb56d6f28c2c9004a0a62fbf44f1c9319c1ee8b3b92e3d04bd274357a007d41e,
,,8100156,,,local-authority-eng:BOT,infrastructure-funding-statement,,,ce803a5e25948f78cfa7c112c5062f5427809ebb5ac6ead11f4a4c1fe4f5d035,
,,8100157,,,national-park-authority:Q20198711,infrastructure-funding-statement,,,ce97b278b6b2f855c166e61fec2396e8cbb8f321881a4d402c96303c7bd96334,
,,8100158,,,local-authority-eng:ADU,infrastructure-funding-statement,,,cf6efb1d952d583c56c2b717b37b646f63d92f0f621c4be9255bf20ec90539e5,
,,8100159,,,local-authority-eng:BAN,infrastructure-funding-statement,,,d1945c77897a337acb45fd629d6b022f72f96315eb7646af3b23ca25f062eb68,
,,8100160,,,local-authority-eng:COR,infrastructure-funding-statement,,,d201b2332296af8d004fe0e0df6eef6917475fb8f6276b73d8d9d690e2a6d852,
,,8100161,,,local-authority-eng:WEA,infrastructure-funding-statement,,,d30413eafe51ad768fa962002ef1b90c5d34678b6d616236d6248e87c7f3ebe6,
,,8100162,,,local-authority-eng:GRE,infrastructure-funding-statement,,,d3ada92df6db8fcfbef682ef4f114fa8c8e06641be3c210544afda36e1fd91ce,
,,8100163,,,local-authority-eng:CHL,infrastructure-funding-statement,,,d50f30a3e6bfb23039cb7f95296e1e9d452b4255803a7198be158da892a08db1,
,,8100164,,,local-authority-eng:HAA,infrastructure-funding-statement,,,d7f73ff4e465807fcb7befdf6a5bbda82cb7823e1c045b8f4c1c0dc7bd02fe46,
,,8100165,,,local-authority-eng:CHC,infrastructure-funding-statement,,,d8ac5f719211d3c9c14dc1f01719ee50fe06f057258656ba607612efc8a4a91e,
,,8100166,,,local-authority-eng:GLS,infrastructure-funding-statement,,,da80a4183e4336ade649b6da864a669ea708cd913bb5f9a747852b81107570b8,
,,8100167,,,local-authority-eng:DAC,infrastructure-funding-statement,,,dc8ebf8a77ee9b07efb8894432dd2ac8ca907e04942d7e6ca51c59a9a8d8c3d8,
,,8100168,,,local-authority-eng:DUR,infrastructure-funding-statement,,,dcaca4692ec864d13854b3a4399317f408cfd5e81ccb26d60e36bbb87ac84210,
,,8100169,,,local-authority-eng:BNE,infrastructure-funding-statement,,,ddb704aed13c92c3a34e558445694a4ea3c69690217ae7460432bc7b68696e93,
,,8100170,,,local-authority-eng:BKM,infrastructure-funding-statement,,,de3f73c5491a46ff7a231b5408a8e015d056948f1598494c432874b1dcb1ecba,
,,8100171,,,local-authority-eng:CON,infrastructure-funding-statement,,,e06e1f4d1d3ff69e172baec08db9201e6d750ea50952bb35659e477e710a08d3,
,,8100172,,,local-authority-eng:WIL,infrastructure-funding-statement,,,e08794ac2fb5e58a81ad9bcdbd91231d6ecc0ea004536882fa957fb42e6649d8,
,,8100173,,,local-authority-eng:BOL,infrastructure-funding-statement,,,e16909fb53ee553936ef777578f4d6b35f64885829f1642be81163c3e499bd0f,
,,8100174,,,local-authority-eng:IOS,infrastructure-funding-statement,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
,,8100175,,,local-authority-eng:LIF,infrastructure-funding-statement,,,e49c1357c3fcc7748fbaf61beb8d9270daf59d3a35654cbd854a940655d6fcb1,
,,8100176,,,local-authority-eng:BEN,infrastructure-funding-statement,,,e774618aed7d85f5d30a2a9aecc5ac2bca6bb47ed850c0bcb7a04f2409b47086,
,,8100177,,,local-authority-eng:NTY,infrastructure-funding-statement,,,eaaa46514dd73344720a486cdfab817b528c667a9dfaa05ac30ce3e595ec9da4,
